10年 9月18日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 9月18日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:16,,,,,■ 4R  芝1200m 2 歳500万(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝2600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,積丹特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｅマイネルヴァルム, 52,五十嵐,, 66,*  2,  -4, 4, 21.0,①①①, 1,11,Ａファｰマクリｰム, 65,丸山元,, 63, -10,*  3, 2,  4.4, ④④, 1, 6,Ｂスノｰマジック, 74,宮崎北,, 71,   2,* 10, 5, 10.5,⑩⑦④, 1,10,Ａコスモメドウ, 74,丹内祐,, 76,*  5,*  2, 4,  9.8,⑦④③
 2, 8,Ｈマイネクイｰン, 45,丹内祐, 0.1, 68,*  1,* -2, 2,  7.4,④④④, 2, 6,Ｅミュｰオン, 50,西村太, 0.1, 62,* -6,  -2, 4, 14.0, ①①, 2,13,Ｆプリティカポレイ, 69,秋山真, 0.2, 70,   2,*  9, 3,  6.5,⑧⑥③, 2, 9,Ｄファイアレッド, 73,池添謙, 0.0, 76,*  6,*  5, 3,  8.2,⑤⑦⑥
 3, 5,Ａアドマイヤバｰトン, 70,池添謙, 0.2, 64,*  0,  -4, 1,  1.3,③③③, 3, 2,Ｄノｰブルディｰド, 56,池添謙, 0.1, 62,* -7,  -1, 1,  1.5, ②②, 3, 1,Ｋビバエルフ, 62,古川吉, 0.6, 70,   0,* 11, 8, 35.0,⑨⑫⑧, 3, 7,Ｈドリｰムセｰリング, 70,安藤勝, 0.2, 73,*  5,  -3, 1,  2.2,②②②
 4, 1,Ｂジャックバロｰズ, 59,北村友, 0.3, 64,  -2,*  0, 6, 27.0,⑥⑧⑥, 4, 1,Ｃフロレアル, 59,岩橋勇, 0.4, 59,  -9,  -2, 5, 15.8, ③③, 4, 5,Ｅビクトリアスバイオ, 71,藤岡佑, 0.6, 66,*  5,  -1, 6, 14.5,⑫①①, 4, 4,Ｉロｰドホｰリｰ, 69,藤田伸, 0.5, 70,   4,  -1, 6, 12.5,⑥⑧⑨
 5,10,Ｃディｰエスコンドル, 56,勝浦正, 0.5, 60,*  0,  -9, 3,  8.5,②②②, 5,10, ソワｰル,---,五十嵐, 0.6, 56, -12,  -2, 6, 22.8, ⑤⑥, 5, 2,Ｄクルンプホルツ, 72,丸田恭, 0.6, 68,   0,   9, 4, 10.5,⑤⑩⑦, 5, 6,Ｂアクアブルｰフライ, 74,長谷川, 0.6, 70,   4,   0, 9, 18.8,⑨⑩⑩
 6,13,Ｆヒダカアルテミス, 50,吉田隼, 1.0, 55,  -3, -11, 5, 22.3,⑩⑦⑤, 6, 7,Ｂデスティニｰホｰプ, 61,服部茂, 0.6, 57, -19,*  4, 3, 11.4, ⑩⑩, 6, 8,Ｃクレｰンズラヴァｰ, 73,丸山元, 0.7, 67,   3,   3, 2,  3.1,⑪④②, 6,12,Ｆメジロジョン, 73,三浦皇, 0.8, 68,*  5,  -8, 2,  5.3,⑧⑥⑦
 7, 2,Ｇレベルスピリット, 49,西村太, 1.4, 52,  -6,  -8,12,177.4,⑫⑪⑪, 7, 9, コｰリンハッピｰ,---,川島洋, 0.8, 53, -13,  -5, 9, 74.7, ⑥⑤, 7, 3,Ｊミアコルサ, 65,勝浦正, 1.6, 60,   2,  -3, 9, 57.1,⑬⑧⑥, 7, 5,Ｋヨイチクロｰン, 64,丸田恭, 0.9, 65,*  5, -10,10, 83.4,④⑤⑤
 8, 3,Ｎテイエムミライオｰ, 35,古川吉, 1.7, 50,  -4, -16,10, 79.8,⑧⑨⑨, 8, 3, オｰゴンヒリツ,---,佐々木, 1.0, 51, -15,  -5, 7, 25.1, ⑦⑧, 8,11,Ａロｰザレｰヌ, 76,吉田隼, 1.7, 60,   3,  -5, 1,  2.5,⑦③⑤, 8, 3,Ｊスマｰトファントム, 64,古川吉, 1.0, 67,   4,  -5,11,176.2,⑪⑪⑧
