10年 1月30日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 1月30日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1600m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,春望ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ａセイウンエンドラン, 73,田中勝,, 62,  -2,   0, 1,  1.7, ③③, 1, 2, ニュｰパワｰ,,江田勇,,,,, 2,  5.3,①①①, 1, 9,Ｃブレイクチャンス, 71,田中勝,, 77,* 11,*  7, 5, 12.6, ②②, 1,14,Ｄクイックリｰプ, 88,田中勝,, 88,*  5,  21, 2,  3.9, ②②
 2,10,Ｃハニｰカラｰ, 66,伊藤工, 0.0, 63,  -5,*  4, 4,  9.4, ⑧⑧, 2, 9, タカラボス,,大庭和,203.9,,,, 1,  2.1,⑤⑤⑥, 2, 2,Ｄセイリオス, 68,ルメｰ, 0.2, 77,   7,* 12, 3,  5.7, ⑦⑦, 2,16,Ｅナムラカクレイ, 87,岩田康, 0.4, 86,*  5,  18, 1,  3.2, ③③
 3, 7,Ｂトレノロｰザ, 72,北村宏, 0.4, 59,  -1,  -3, 5, 11.8, ⑤⑤, 3,12, パゴダ,,高野和,204.5,,,, 5,  8.8,③②②, 3, 8,Ｂココカラ, 74,柴山雄, 0.3, 73,* 12,   2, 4,  7.2, ①①, 3,15,Ｈツクバホクトオｰ, 85,柴田善, 0.5, 85,   3,  20, 9, 20.1, ⑦⑥
 4,16,Ｌディアコトミ, 51,吉田豊, 0.6, 58,*  0,  -7,11,104.9, ①①, 4,10, ドゥｰエン,,南井大,204.8,,,, 8, 76.2,⑩⑧⑦, 4, 6,Ａロンギングスタｰ, 76,後藤浩, 1.1, 68,   5,*  7, 1,  2.0, ⑩⑩, 4, 5,Ｃスガノメダリスト, 88,四位洋, 0.8, 84,  -3,* 25, 3,  5.4, ⑭⑭
 5,14,Ｐロジガｰル,  4,横山典, 0.8, 60, -15,* 11, 6, 14.5, ⑯⑯, 5, 5, ジャストルｰラｰ,,穂苅寿,204.9,,,, 6, 14.4,⑥④④, 5, 3,Ｉエｰスインザホｰル, 65,岩田康, 1.4, 68,   9,  -1, 2,  5.5, ⑤⑤, 5, 8,Ｋダイイチミラクル, 81,柴田大, 1.0, 81,   1,  18,15,345.6, ⑧⑦
 6, 6,Ｄプロポｰズ, 60,ルメｰ, 0.9, 56,  -2,  -8, 3,  8.8, ④④, 6,14, ハシルペンチャン,,宗像徹,204.9,,,, 3,  5.3,⑦⑥⑤, 6,12,Ｅケｰジｰアメリカン, 67,吉田隼, 1.5, 68,   8,   0,10, 71.2, ⑥⑥, 6,10,Ｏメガリス, 79,石橋守, 1.1, 82,  -2,  21,13, 90.7, ⑬⑬
 7, 8,Ｅタマモワルツ, 59,勝浦正, 0.9, 55,  -4,  -5,12,136.9, ⑦⑦, 7, 1, ピンクバンサｰ,,横山義,205.2,,,, 4,  7.8,②③③, 7, 4,Ｆカワキタシュテルン, 66,江田照, 1.8, 64,   5,   1, 9, 51.7, ⑪⑪, 7,13,Ｉミスタｰモナルコス, 83,蛯名正, 1.3, 79,   2,  15, 8, 19.9, ⑨⑨
 8, 2,Ｍタツフラワｰ, 51,柴山雄, 1.4, 52,  -5,  -7,14,323.2, ⑩⑨, 8,13, トウショウライド,,柴田未,205.9,,,,10,103.1,④⑦⑧, 8, 1,Ｋラッシュザワｰク, 57,柴田善, 2.1, 62,  10, -10,11, 79.0, ③③, 8, 7,Ｇジェイケイボストン, 85,江田照, 1.4, 77,   2,  12,14,113.0, ⑤⑤
 9, 3,Ｈチェリッシュ, 55,大庭和, 1.4, 51, -12,   2,13,244.6, ⑮⑮, 9, 8, シャススプリｰン,,石神深,208.3,,,, 9, 95.3,⑪⑬⑬, 9,10,Ｈアルティスト, 66,勝浦正, 2.4, 60,   5,  -4,12,313.8, ⑫⑫, 9,11,Ｌパンプアップ, 81,吉田隼, 1.5, 77,   0,  15, 6, 15.0, ⑪⑪
10, 4,Ｆトウカイライフ, 58,小林淳, 1.5, 52,  -3, -10, 9, 45.8, ⑥⑥,10, 7, オンワｰドシェルタ,,浜野谷,208.4,,,,13,148.2,⑬⑫⑫,10,11,Ｇジｰルドリル, 66,藤田伸, 2.7, 58,   6,  -8, 6, 13.3, ⑧⑨,10, 9,Ｊフキラウソング, 82,三浦皇, 1.6, 76,   2,  12, 5, 13.3, ⑥⑧
11,12,Ｇシルクミライ, 57,岩田康, 1.5, 52,  -8,  -5, 8, 23.6, ⑭⑬,11, 4, クロスホｰリｰ,,山本康,208.5,,,, 7, 44.2,⑧⑨⑨,11, 7,Ｊグラスサミット, 63,蛯名正, 2.9, 57,  10, -17, 8, 40.3, ④④,11, 2,Ｎアグネスマクシマム, 79,藤田伸, 1.7, 77,  -2,  16,11, 47.6, ⑫⑫
12,13,Ｋスコアズビｰ, 52,蛯名正, 1.7, 50,*  0, -16, 2,  7.4, ②②,12, 6, メジロテンダｰ,,平沢健,209.4,,,,11,124.4,⑨⑩⑩,12, 5,Ｌデプラｰタ, 49,横山典, 4.2, 48,   5, -20, 7, 37.9, ⑨⑧,12,12,Ｐマルタｰズマッシブ, 78,吉田豊, 1.8, 75,   0,  12,12, 54.8, ⑩⑩
13, 5,Ｊアｰティカル, 54,柴田善, 1.9, 49,  -6, -10,10, 82.7, ⑪⑩,13,11, ポコアポコフォルテ,,大江原,211.2,,,,12,141.9,⑫⑪⑪,,,,,,,,,,,,,13, 4,Ｍコウジンアルス, 80,佐藤哲, 2.0, 73,*  5,   4,10, 46.0, ①①
