10年 3月14日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 3月14日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■10R  ダ1700m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
13,13,Ｐブラウンナイスガイ, 34,川島信, 3.1, 43,  -9,  -2,15,280.2,⑯⑯⑯,13,15,Ｋアップルミント, 49,西村太, 1.7, 45,  -9, -13,12,250.4,⑥⑧⑧,13, 4,Ｌハトチャン, 60,国分優, 1.2, 58,  11, -21,11, 52.8, ④⑦,13,11,Ｊナリタシｰズン, 62,松山弘, 2.2, 55,  -9,*  9,10, 46.1,⑯⑯⑯
14,10,Ｋダイワスピアｰ, 47,丸田恭, 3.4, 40,  -3, -15,12, 74.5,⑦⑩⑩,14, 7,Ｐサチノプレンティ, 36,田辺裕, 1.7, 48, -14,  -2,15,325.1,⑯⑯⑯,14,17,Ｏアンプレヴｰ, 52,中舘英, 1.2, 59,  11, -19,10, 46.5, ⑥⑥,14, 2,Ｋマスタｰルティア, 61,西田雄, 2.5, 49,*  8, -23,11, 54.7,①①①
15, 5,Ｍジョニｰガンバ, 45,田中博, 3.4, 42,  -8,  -7,14,276.3,⑩⑭⑭,15, 1,Ｉサクラケルピｰ, 52,田中博, 2.2, 40,* -4, -26, 9, 26.4,③③④,15,10,Ｎアドマイヤサムライ, 57,上村洋, 1.5, 53,   5, -18, 9, 36.3, ⑫⑬,15, 1,Ｎクレムリンシチｰ, 54,石橋脩, 2.7, 49,   4, -18,13,127.6,④⑧⑫
16,11,Ｌロンギングスマイル, 46,丹内祐, 4.6, 33,  -1, -28,16,373.0,⑪⑨⑫,16,10,Ｏセルリアンレッド, 38,大下智, 2.8, 34, -13, -20,13,255.3,⑭⑭⑮,16, 7,Ｑグレｰスチャｰチ, 46,丸田恭, 1.7, 48,  -4, -12,14,116.5, ⑮⑯,16,14,Ｏサウンドウェｰブ, 53,田中博, 2.9, 49,  -1,  -9,16,356.8,⑫⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:0),,,,,,,,,,,
単勝:570円 複勝:16=260円 02=270円 12=210円 枠連:920円,,,,,,,,,,,,"単勝:1,100円 複勝:04=320円 05=460円 13=160円 枠連:8,280円",,,,,,,,,,,,単勝:170円 複勝:14=110円 08=210円 11=240円 枠連:550円,,,,,,,,,,,,"単勝:480円 複勝:05=170円 10=200円 15=200円 枠連:1,370円",,,,,,,,,,,
"馬連:2,530円 ワイド:02-16=900円 12-16=720円 02-12=900円",,,,,,,,,,,,"馬連:15,310円 ワイド:04-05=3,450円 04-13=800円 05-13=1,170円",,,,,,,,,,,,"馬連:650円 ワイド:08-14=330円 11-14=390円 08-11=1,090円",,,,,,,,,,,,"馬連:2,140円 ワイド:05-10=710円 05-15=680円 10-15=690円",,,,,,,,,,,
"馬単:4,810円 3連複:5,840円 3連単:34,440円",,,,,,,,,,,,"馬単:29,420円 3連複:15,290円 3連単:126,670円",,,,,,,,,,,,"馬単:900円 3連複:2,210円 3連単:6,330円",,,,,,,,,,,,"馬単:3,950円 3連複:4,580円 3連単:23,750円",,,,,,,,,,,
■ 2R  ダ1000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 5R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 8R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  芝1200m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,知立特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｃノアライン, 60,田中健,, 61,*  7, -11, 2,  4.0, ①①, 1, 5,Ｃシアフォｰス, 59,中舘英,, 56,*  5, -24, 3,  6.8,②②②, 1,14,Ｋレアメタル, 66,村田一,, 72,   3,*  9, 6, 13.2,⑯⑭⑪, 1, 3,Ｃクリｰルバレット, 78,黛弘人,, 73,   5,   6, 8, 14.7, ⑤③
 2, 4,Ｅケイツｰノｰス, 59,丸田恭, 0.0, 56,  -1,  -5, 4,  9.1, ⑧⑤, 2, 2,Ａハリウッドスタｰ, 66,上村洋, 0.4, 54,*  2, -24, 1,  1.8,③③④, 2, 5,Ｃチャｰミングシチｰ, 72,藤岡康, 0.2, 72,   4,*  6, 9, 19.6,⑪⑩⑩, 2, 8,Ｍキュｰトシルフ, 69,古川吉, 0.0, 74,*  9,   2, 1,  5.5, ②②
 3, 3,Ｂキクノアルバ, 62,吉田稔, 0.2, 56,   2,  -8, 3,  5.7, ④④, 3, 8,Ｌホッコｰブリット, 46,川須栄, 0.4, 52,   1, -20,14,309.9,⑤④③, 3, 7,Ｄキタサンエンペラｰ, 71,松山弘, 0.2, 69,   6,   1,10, 23.8,④⑥⑥, 3, 4,Ｂアラマサスクワｰト, 78,松山弘, 0.0, 72,   1,* 10, 4,  7.2, ⑩⑩
 4,16,Ａトｰセンキャッスル, 64,中舘英, 0.3, 58,*  8, -13, 1,  2.4, ③②, 4, 4,Ｅラガｰアンバｰ, 56,宮崎北, 0.6, 52,  -2,*-16, 9, 38.4,⑭⑫⑧, 4,11,Ａポｰトスピｰド, 75,柴原央, 0.5, 66,   7,  -4, 1,  2.7,⑨⑤④, 4,13,Ｌマイネアルデュｰル, 70,石橋脩, 0.3, 70,   2,   4, 3,  6.8, ⑫⑫
 5, 8,Ｌサンレイキャロル, 42,太宰啓, 0.3, 50, -15,*  1,11, 87.2, ⑫⑫, 5,12,Ｒサクラエンブレム, 30,田中博, 0.7, 50,  -1, -22, 6, 26.6,⑩⑦⑦, 5,10,Ｂシンクロナイザｰ, 73,宮崎北, 0.6, 66,   3,*  4, 4,  9.6,⑭⑬⑮, 5,16,Ｋニホンピロタルト, 70,国分恭, 0.3, 69,*  7,  -1, 7, 11.0, ④④
 6, 5,Ｇサニｰエリザベス, 54,丸山元, 0.4, 55,   0,  -8,10, 43.4, ⑦⑦, 6, 6,Ｇアップカｰド, 53,藤岡康, 0.7, 50,  -3,*-15, 8, 32.4,⑬⑮⑯, 6, 3,Ｅメイショウフェｰヴ, 71,秋山真, 0.8, 65,   4,  -1, 5, 10.0,⑥⑧⑦, 6, 1,Ｊカｰリアンダンス, 71,西田雄, 0.3, 69,   2,   4,13, 43.2, ⑨⑧
 7, 2,Ｉエクスキタテヤマ, 50,古川吉, 0.8, 48,  -5,  -9, 6, 15.8, ⑩⑧, 7, 1,Ｄミッキｰメロディ, 58,松山弘, 0.8, 50,  -5,*-12, 5, 23.2,⑨⑰⑮, 7, 8,Ｆスタｰルｰセント, 70,丸山元, 0.9, 66,   5,  -4, 7, 14.3,⑦⑦⑧, 7, 5,Ｆマチカネエベッサン, 74,藤岡康, 0.3, 68,*  9,  -2, 9, 19.1, ①①
 8,11,Ｄヒシプレンティ, 59,石橋脩, 0.8, 49,  -2, -11, 8, 34.4, ⑨⑨, 8,13,Ｆエイユｰブラッサム, 55,松田大, 1.0, 48,   0, -25, 7, 29.6,⑪⑧⑨, 8,15,Ｌスタｰリバイバル, 65,上村洋, 1.0, 65,*  9, -12, 3,  8.3,②②②, 8,15,Ｅロｰドバロック, 74,秋山真, 0.3, 70,  -4,* 11, 5,  7.7, ⑮⑮
 9,12,Ｆビュｰティスｰザン, 56,松山弘, 0.9, 51,*  6, -17, 7, 16.0, ②③, 9,11,Ｂキクカタキシｰド, 62,国分恭, 1.0, 49,  -3, -20, 2,  3.8,⑯⑬⑫, 9, 1,Ｍワンダｰティンバｰ, 59,丹内祐, 1.0, 64,   1,   2,16,212.8,⑩⑯⑬, 9,10,Ｄロックオブサリサ, 74,北村友, 0.4, 68,   2,   3, 2,  6.1, ⑪⑪
10,13, フェロダｰクベイ,---,松田大, 0.9, 46, -19,* -1,14,326.6, ⑭⑭,10,16,Ｋサｰストンムｰン, 49,小野寺, 1.2, 45,  -2, -26,15,319.5,⑦⑪⑩,10,16,Ｉネバｰチェンジ, 67,太宰啓, 1.2, 63,   4,  -4,11, 34.1,⑬⑨⑨,10, 7,Ｏコンゴウリュウオｰ, 68,川島信, 0.4, 66,  -5,* 10,17, 98.6, ⑭⑬
11,15,Ｋライクキャロット, 45,高橋亮, 0.9, 45, -14,  -3,15,340.3, ⑬⑬,11,15,Ｈマキシミンルｰル, 53,丸田恭, 1.2, 49,  -6,*-10, 4, 20.3,⑱⑱⑰,11, 4,Ｎメイショウダイスギ, 58,国分恭, 1.2, 62,   7, -10,14, 94.5,③④⑤,11,18,Ｇサンマルヘイロｰ, 73,田辺裕, 0.5, 65,   5,  -1,10, 19.3, ⑧⑦
12, 9, ウエスタンバレｰ,---,高倉稜, 1.0, 44, -20,* -1, 9, 42.2, ⑮⑮,12,10,Ｎオｰスミレジスタ, 40,古川吉, 1.4, 45,*  5, -45,12, 84.0,①①①,12,12,Ｈワンダｰスル, 69,野元昭, 1.7, 60,   4,  -6,13, 69.7,⑮⑫⑫,12, 2,Ｉウスイ, 72,千葉直, 0.5, 66,  -6,* 10,15, 52.4, ⑯⑯
13, 7,Ｊポケットキャンディ, 47,藤岡康, 1.3, 42,  -5, -14, 5, 13.9, ⑪⑪,13, 7,Ｑカツヨスペシャル, 33,嘉藤貴, 1.4, 45,  -3, -24,18,704.6,⑧⑭⑭,13, 9,Ｇジｰトップキセキ, 70,西田雄, 1.9, 57,*  8, -17, 2,  6.0,⑤③③,13,12,Ａティムガッド, 80,丸田恭, 0.6, 64,   3,  -1, 6, 10.4, ⑦⑥
14, 1,Ｍブルｰムｰンブルｰ, 40,荻野琢, 1.4, 44,  -2, -16,12,192.9, ⑥⑥,14, 3,Ｍパｰプルダイヤ, 43,村田一, 1.5, 44,  -2, -30,13,303.5,⑥⑩⑤,14,13,Ｊシｰガルプリンセス, 67,吉田稔, 2.2, 55,*  9, -22,12, 51.9,①①①,14,11,Ｈシティボス, 72,太宰啓, 0.6, 65,  -7,* 10,12, 41.8, ⑰⑰
15,14,Ｈリトルアイ, 53,小野寺, 1.9, 44,   2, -20,16,387.4, ⑤⑩,15,17,Ｉセイントセｰジ, 52,丸山元, 1.7, 41,  -1, -34,10, 64.9,⑮⑨⑬,15, 6,Ｐドリｰムザドリｰム, 50,中舘英, 2.9, 51,   3, -17, 8, 14.4,⑫⑪⑭,15, 6,Ｐトシザコジｰン, 64,中舘英, 0.7, 64,   3,  -2,11, 32.5, ⑥⑨
16, 6, ポリシｰ,---,北村友, 2.1, 19, -31,  -5,13,196.7, ⑯⑯,16, 9,Ｐマイネルコラソン, 39,黛弘人, 2.3, 37,  -3, -37,17,553.1,⑰⑯⑱,16, 2,Ｏテイエムバクシン, 57,古川吉, 4.3, 42,   1, -26,15,180.9,⑧⑮⑯,16,17,Ｑタケデンサンバ, 60,高橋智, 1.2, 57, -10,   4,18,273.4, ⑱⑱
,,,,,,,,,,,,17,14,Ｏスプリングヴォイス, 40,高倉稜, 2.3, 38,  -1, -45,16,465.5,④⑤⑪,,,,,,,,,,,,,17,14,Ｒコスモイライザ, 54,田中博, 1.2, 58,  -2,  -3,16, 89.1, ⑬⑭
,,,,,,,,,,,,18,18,Ｊルビｰエメラルド, 51,秋山真, 2.6, 36,   1, -51,11, 75.0,⑫⑥⑥,,,,,,,,,,,,,18, 9,Ｎノアウイニング, 69,田中健, 1.5, 53,*  7, -16,14, 49.0, ③⑤
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:良(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:4),,,,,,,,,,,
単勝:400円 複勝:10=160円 04=210円 03=200円 枠連:790円,,,,,,,,,,,,"単勝:680円 複勝:05=240円 02=110円 08=3,180円 枠連:550円",,,,,,,,,,,,"単勝:1,320円 複勝:14=480円 05=600円 07=690円 枠連:4,810円",,,,,,,,,,,,"単勝:1,470円 複勝:03=420円 08=200円 04=270円 枠連:1,520円",,,,,,,,,,,
"馬連:1,560円 ワイド:04-10=410円 03-10=530円 03-04=600円",,,,,,,,,,,,"馬連:610円 ワイド:02-05=360円 05-08=23,790円 02-08=6,110円",,,,,,,,,,,,"馬連:12,920円 ワイド:05-14=3,540円 07-14=4,900円 05-07=6,230円",,,,,,,,,,,,"馬連:4,260円 ワイド:03-08=1,600円 03-04=1,400円 04-08=890円",,,,,,,,,,,
"馬単:2,740円 3連複:2,930円 3連単:13,610円",,,,,,,,,,,,"馬単:1,760円 3連複:37,690円 3連単:122,650円",,,,,,,,,,,,"馬単:28,970円 3連複:110,150円 3連単:379,150円",,,,,,,,,,,,"馬単:11,250円 3連複:11,290円 3連単:78,960円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 6R  ダ1700m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 9R  芝1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-14,,,,,■12R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,熱田特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｅビタｰスウィｰト, 59,松田大,, 70,   0,*  7, 6,  7.5,⑨⑥⑤, 1,13,Ｈパｰプルスタｰ, 69,高倉稜,, 70,*  7,   1, 6, 14.8,②②②, 1,12,Ｂスズカジェット, 73,藤岡康,, 71,   9,*  4, 1,  3.0,⑭⑨⑦, 1,11,Ｂナリタプラチナ, 72,藤岡康,, 69,*  6,  -7, 1,  1.6,⑥④④
 2, 1,Ａブルロック, 66,川島信, 0.3, 62,*  2,   0, 8, 26.9,①①①, 2, 2,Ｂヤマニンノベリスト, 73,田辺裕, 0.2, 69,   5,   2, 3, 10.0,③④⑤, 2, 5,Ｃゲｰムコンセプト, 72,丸田恭, 0.1, 69,  10,   1, 3,  6.2,⑧⑦⑤, 2,10,Ｈキングオブチャド, 68,中舘英, 0.0, 69,*  7, -10, 3, 11.5,⑬②②
 3,12,Ｂカネトシメボン, 61,安藤光, 0.4, 62,  -1,*  5, 2,  5.1,⑪⑨⑦, 3, 3,Ｃティフィン, 73,北村友, 0.3, 71,   5,   2, 7, 15.8,④③③, 3, 8,Ｅカネトシスラｰヴァ, 70,吉田稔, 0.3, 70,   7,*  6, 2,  5.4,⑯⑫⑪, 3, 8,Ｄエｰシングレｰソロ, 70,太宰啓, 0.1, 69,   3,* -2, 2,  9.9,⑧⑩⑦
 4, 5,Ｉヒュｰスケン, 56,田辺裕, 0.6, 62,   0,   2, 4,  6.5,⑧⑤⑥, 4,14,Ａポンテディリアルト, 74,田中博, 0.3, 70,   3,*  6, 4, 13.6,⑫⑦⑥, 4,11,Ｆロイヤルダリア, 69,中舘英, 0.6, 65,* 14, -15, 4,  7.3,④②②, 4,14,Ｃメイショウユウシャ, 72,北村友, 0.1, 69,*  6,  -8, 5, 14.9,⑤③③
 5, 3,Ｇビジュアルショック, 57,上村洋, 0.9, 62,*  1,  -3, 1,  4.7,⑤③③, 5,16,Ｄビクトリアスバイオ, 72,丸田恭, 0.5, 67,   4,   1, 5, 14.7,⑥⑥⑦, 5, 7,Ｋフュｰチャｰボｰイ, 62,国分恭, 0.7, 64,  10,  -9, 5,  8.3,⑨⑥⑥, 5,16,Ｅラインウインド, 70,松田大, 0.3, 68,   5,  -7, 9, 36.5,⑫⑧⑥
 6,11,Ｆマイネルウィット, 59,石橋脩, 1.0, 61,  -3,   2, 3,  5.4,⑯⑪⑩, 6, 1,Ｆエイワンキセキ, 71,太宰啓, 0.6, 67,   4,   0, 2,  6.8,⑦⑤④, 6,14,Ｍリッカメルド, 60,安藤光, 0.7, 64,   8,  -3,13, 89.6,⑫⑪⑩, 6, 4,Ｆマイネナデシコ, 70,黛弘人, 0.7, 64,   2,* -6,15,117.7,⑯⑮⑭
 7, 7,Ｈコイスキャｰレ, 57,吉田稔, 1.0, 58,*  1,  -5, 7,  9.9,②②②, 7,12,Ｍデザｰトジョオｰ, 53,秋山真, 1.1, 64,   2,   1,15,321.4,⑧⑨⑨, 7,16,Ｇドナフュｰジョン, 68,松山弘, 0.8, 63,   3,*  4,10, 37.7,⑮⑯⑬, 7, 1,Ｌダッシュアキチャン, 65,丸山元, 0.7, 63,   5, -14,13,112.5,②⑤⑤
 8,10,Ｃロングエンプレス, 60,小野寺, 2.3, 52,  -4,  -5,11, 65.1,⑮⑬⑪, 8, 9,Ｉポレンティｰナ, 68,藤岡康, 1.2, 65,   3,  -1,13,170.2,⑬⑧⑧, 8,10,Ｄドリｰムラプチャｰ, 70,荻野琢, 0.9, 62,  10, -10, 6, 16.0,⑦⑧⑨, 8,15,Ｑコラデピｰノ, 57,秋山真, 0.7, 64,   4, -10,16,168.1,⑮⑪⑨
 9, 8,Ｍテンチョウタ, 40,柴原央, 2.5, 49,  -4,  -9,10, 63.1,⑦⑩⑫, 9, 7,Ｌフェミニンワイルド, 61,松田大, 1.4, 65,  -1,*  3,12,139.9,⑪⑪⑩, 9, 6,Ｉアイティｰバトル, 64,丸山元, 1.0, 60,  11, -16,11, 53.7,⑤③③, 9,18,Ｇシゲルエボシダケ, 69,川島信, 0.8, 62,   3,  -8, 4, 12.9,⑱⑭⑬
10, 6,Ｄサダルメリク, 60,古川吉, 2.6, 50,  -8,  -2, 5,  6.7,⑩⑭⑭,10, 8,Ｋリリｰオブザバリｰ, 64,丸山元, 1.4, 62,*  7, -12, 9, 20.8,①①①,10, 3,Ｈセイカカリンバ, 66,太宰啓, 1.1, 59,* 15, -23, 8, 16.8,①①①,10, 2,Ｎシルクトマホｰク, 63,田辺裕, 1.1, 60,   1,  -8,14,114.0,⑨⑰⑯
11,16,Ｐヤマノトップラン, 32,秋山真, 2.6, 46,*  1, -18, 9, 28.0,④④④,11,15,Ｇアルファアップル, 70,石橋脩, 1.5, 63,  -3,*  4, 8, 18.8,⑭⑬⑪,11, 2,Ａスタｰリｰスカイ, 74,柴原央, 1.3, 59,   6,  -7, 7, 16.1,⑩⑬⑫,11,13,Ｋゴｰルドケｰ, 66,宮崎北, 1.2, 58,   5, -20,12, 73.8,⑪⑦⑧
