10年 7月17日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 7月17日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  ダ1000m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  ダ2400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ函館,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｂホエｰルキャプチャ, 52,横山典,, 55, -24,* 11, 2,  2.9, ⑤④, 1, 6, ディアマンボウ,---,藤岡佑,, 60,  -5,*  1, 3,  5.3, ②②, 1, 4,Ｊメルシｰサイレンス, 62,小林徹,, 73,*  3,   8, 3, 11.5,⑩①①, 1, 9,Ｃチョイワルグランパ, 70,藤岡佑,, 80,*  9,*  8, 5, 13.4,②②②
 2, 3,Ａゼフィランサス, 64,藤田伸, 0.2, 53,*-21,   6, 1,  1.5, ②②, 2, 1, ペプチドサクシｰド,---,四位洋, 0.1, 59,* -2,  -1, 1,  2.4, ①①, 2, 3,Ｋセトノメジャｰ, 62,古川吉, 0.0, 71,*  1,  10, 6, 16.6,②③②, 2,10,Ｂレオプラズマ, 71,横山典, 0.6, 76,* 10,   1, 1,  2.6,①①①
 3, 2,Ｃニシノハピエン, 50,藤岡佑, 0.4, 50,*-20,   2, 3,  6.5, ①①, 3, 7, ユキノマｰクン,---,勝浦正, 0.8, 50,  -9,  -4, 5, 14.3, ④④, 3,11,Ａヘリオスシチｰ, 76,池添謙, 0.1, 72,   0,* 12, 1,  1.7,⑦⑤③, 3, 7,Ａマチカネヒヨドリ, 81,丸山元, 2.0, 71,   6,   2, 2,  3.1,⑦④④
 4, 4,Ｄリアライズノユメ, 40,吉田隼, 0.6, 47, -24,   3, 4, 31.0, ④③, 4, 9, ダイワロック,---,木幡初, 0.9, 48, -14,* -1, 7, 21.9, ⑤⑤, 4, 2,Ｃアドマイヤプレミア, 74,上村洋, 0.4, 76,  -2,* 16, 5, 12.7,⑧⑪⑩, 4, 1,Ｊメイショウクレモナ, 59,武幸四, 2.2, 71,   5,   4, 9, 46.9,⑧⑦⑤
 5, 1, マックスアリウ,---,古川吉, 1.2, 42, -29,   1, 5, 45.1, ⑥⑥, 5, 8, リアライズペガサス,---,吉田隼, 1.6, 43, -19,  -4, 8, 31.3, ⑧⑧, 5,10,Ｉウインジェラルド, 64,藤岡佑, 0.5, 71,  -1,* 12, 8, 17.2,⑪⑨⑥, 5, 2,Ｄアドマイヤワｰルド, 70,勝浦正, 2.5, 65,   7,  -5, 4,  7.2,③③③
 6, 7,Ｅクリノエンドレス, 25,小野次, 1.2, 40, -29,   1, 6,102.0, ⑦⑦, 6, 2, ヤマノオペラオｰ,---,丸田恭, 1.7, 40, -19,  -5, 9, 51.3, ⑥⑥, 6, 6,Ｂリキサンヒｰロｰ, 75,勝浦正, 0.7, 66,   0,   6, 2,  5.7,⑥④⑤, 6, 4,Ｅバリアントバイオ, 69,大野拓, 2.5, 65,   4,   1, 7, 29.0,⑩⑧⑧
 7, 6,Ｆバトルトコパ, 18,西村太, 2.3, 25, -23, -19, 7,106.2, ③⑤, 7, 5, クハディラン,---,荻野琢, 2.2, 36, -19, -10, 6, 15.4, ⑦⑦, 7, 7,Ｆヤマニンデュｰン, 69,柴山雄, 1.4, 62,  -1,   4,11, 93.3,⑨⑧⑨, 7, 8,Ｆキングスグリｰム, 65,木幡初, 2.6, 65,   4,   1,10, 52.7,⑥⑥⑦
,,,,,,,,,,,, 8, 3, カムイフォレスト,---,藤田伸, 2.4, 36,  -6, -20, 2,  3.0, ③③, 8, 8,Ｇハエヌキ, 66,吉田隼, 1.5, 63,  -2,   2,12,115.2,⑤⑦⑧, 8, 6,Ｇオｰスミカイエン, 64,古川吉, 2.7, 64,   5,  -3, 3,  5.7,⑨⑤⑥
