10年 7月18日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 7月18日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  芝2400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■10R  芝1400m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,火打山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｈゲンパチマイラヴ, 36,岩部純,, 48,  -2, -11, 6, 13.4, ④⑤, 1,13,Ａオペラオｰカン, 71,田中勝,, 70,*  3,* -1, 1,  1.7,⑩④③, 1, 4,Ｃレｰクサイドカフェ, 60,蛯名正,, 61,*  1,   1, 1,  3.1, ①①, 1, 3,Ｌサクラミモザ, 71,福永祐,, 77,* -1,  11, 6, 14.4, ①①
 2, 8,Ａデイブレイク, 58,柴田大, 0.1, 48,*  1, -14, 2,  3.9, ②②, 2,12,Ｂダイジェスト, 61,柴田善, 0.1, 68,   0,*  6, 5, 10.1,⑪⑩⑦, 2,13,Ｇレジェンドキャット, 51,中舘英, 0.0, 60,*  0,   1, 8, 22.2, ②②, 2,13,Ｊサクラバレット, 73,蛯名正, 0.0, 77,* -2,  13,11, 37.7, ③③
 3,13,Ｃクイｰンエステル, 49,中舘英, 0.2, 46,  -2, -11, 4,  9.1, ⑤③, 3, 9,Ｊエｰシンアルカウス, 51,内田博, 0.4, 68,   2,  -2, 4,  9.7,⑧⑦⑥, 3,12,Ｂトｰホウブエナス, 60,嘉藤貴, 0.5, 56,* -2,  -1, 7, 18.2, ③③, 3,17,Ｉカピタｰノ, 73,北村宏, 0.0, 81, -10,* 23, 8, 27.7, ⑬⑬
 4, 1,Ｄダイキチチョウナン, 42,蛯名正, 0.6, 46,*  4, -21, 1,  2.2, ①①, 4, 5,Ｃバトルキクヒメ, 60,石橋脩, 0.6, 65,*  5, -11, 2,  6.2,⑤②②, 4, 6,Ｅパリエノミチ, 56,内田博, 0.5, 56,  -5,   1, 2,  3.2, ⑤⑤, 4,10,Ｂメジロスプレンダｰ, 81,的場勇, 0.1, 77,  -6,  17, 7, 20.5, ⑧⑧
 5, 5,Ｂコスモノｰハｰム, 55,内田博, 0.8, 38, -16,* -5, 3,  6.1, ⑫⑪, 5, 2,Ｆクサナギノツルギ, 56,田中博, 0.6, 66,*  4,  -6, 3,  7.7,③⑤⑤, 5, 5,Ｈケイアイクライム, 50,吉田豊, 0.8, 51, -13,*  7, 3,  7.0, ⑮⑮, 5, 6,Ｃオメガブルｰライン, 81,田中博, 0.2, 76,  -6,  16, 3,  6.1, ⑦⑦
 6, 7,Ｇマイネルパルフェ, 37,松岡正, 0.8, 39,  -5, -15, 5, 10.0, ⑥⑦, 6, 8,Ｉカンタベリｰナナ, 53,伊藤工, 0.6, 66,   2,  -2, 9, 41.4,⑦⑧⑨, 6,14,Ａドリｰムシガｰ, 62,田中勝, 1.2, 48,  -6,  -4, 4,  7.6, ⑦⑦, 6,16,Ｑハｰティンハｰト, 62,浜中俊, 0.2, 76,  -7,  15, 9, 28.2, ⑩⑩
 7, 4,Ｆコスモビｰトイット, 38,大庭和, 0.9, 35, -11,*-10, 8, 30.9, ⑩⑩, 7,11,Ｄサｰクルステｰジ, 59,嘉藤貴, 0.7, 64,   1,  -2, 8, 32.8,⑥⑨⑧, 7, 3,Ｉマルタカテンザン, 48,大庭和, 1.3, 47,  -8,  -1, 9, 24.8, ⑧⑧, 7, 4,Ａサザンスタｰディ, 83,柴田善, 0.2, 74,  -4,  12, 2,  3.9, ④④
 8,14,Ｍスピｰドサクラ, 18,田中博, 1.2, 37,  -5, -18,10,157.3, ⑧⑨, 8, 3,Ｈフジノベルモット, 54,武士沢, 1.1, 60,   1,  -6,15,292.6,⑨⑪⑪, 8, 7,Ｊウメニウグイス, 46,西田雄, 1.3, 49, -10,   0,10, 54.8, ⑪⑪, 8,15,Ｆトｰセントゥルｰ, 75,江田照, 0.3, 75,  -8,  16,10, 31.7, ⑨⑨
