10年 5月15日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 5月15日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 7R  芝1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■10R  ダ1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
 9, 5,Ｍビｰンケｰド, 41,太宰啓, 1.3, 48,  -8,   0,13,119.3, ⑬⑭, 9, 4,Ｋマリアダンス, 46,安藤光, 1.2, 51,  -7, -10,16,353.7,⑫⑫⑫, 9,11,Ｇシュンリキ, 65,幸英明, 0.8, 64,* 12, -20, 7, 42.0, ④④, 9, 6,Ｅピエナポパイ, 85,幸英明, 0.6, 83,   6,* 16,10, 48.6,⑫⑫⑫
10, 3,Ｋパリスブルｰ, 42,石橋守, 2.0, 44,  -5,  -8,14,134.9, ⑨⑨,10, 8,Ｇダイシンマジック, 52,藤岡佑, 1.3, 49,  -3, -21, 6, 18.9,⑥⑥⑥,10, 2,Ｋデュｰクストロング, 55,高橋亮, 0.8, 65,  11, -15,11,167.5, ⑤⑥,10, 2,Ｂサクラヒストリｰ, 87,小牧太, 0.7, 79,  10,   8, 2,  3.8,②⑥⑥
11, 2,Ｈヒカリウイ, 47,田中克, 2.0, 42,  -8,  -6,15,145.6, ⑭⑫,11, 1, ミリッシュ,---,太宰啓, 1.3, 50,  -8,* -7,14,188.9,⑯⑮⑮,11, 9,Ｈヒシロイヤル, 62,小坂忠, 1.7, 55,* 12, -33,10,157.1, ②②,11,11,Ｌルティラｰレ, 78,武幸四, 1.5, 81,   8,   4, 9, 37.1,⑧⑩⑪
12,13,Ｊウエスタンバレｰ, 43,高倉稜, 2.0, 41, -16,   1,16,170.2, ⑯⑯,12, 6,Ｏメイショウヤクドウ, 40,幸英明, 1.3, 50,  -8,  -8, 9, 33.2,⑭⑭⑭,,,,,,,,,,,,,12,12,Ａドリｰムトラベラｰ, 88,太宰啓, 2.3, 70,   9,  -4, 1,  2.7,⑪⑪⑩
13,14, レッドマシェリ,---,船曳文, 2.2, 40,  -5, -10,10, 94.1, ⑩⑪,13,16,Ｊオｰスミアザレア, 48,秋山真, 1.3, 48,* -1, -23, 8, 28.7,②④④,,,,,,,,,,,,,,,,,,,,,,,,
14,10,Ｌメイショウナゴン, 42,難波剛, 2.8, 34,  -7, -15,12,112.8, ⑪⑬,14, 2,Ｎナムラアンカｰ, 45,小林徹, 1.7, 45,  -5, -21,12,167.2,⑨⑪⑪,,,,,,,,,,,,,,,,,,,,,,,,
15,15, ミキノコンチェルト,---,幸英明, 3.4, 29, -13, -14,11,110.7, ⑮⑮,15,11,Ｅタイセイバリトン, 53,渡辺薫, 2.7, 39,  -2, -40,11,126.0,⑦⑦⑨,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-2),,,,,,,,,,,
"単勝:570円 複勝:07=240円 08=210円 11=280円 枠連:1,580円",,,,,,,,,,,,"単勝:1,490円 複勝:12=270円 14=140円 13=110円 枠連:730円",,,,,,,,,,,,"単勝:1,410円 複勝:07=620円 06=600円 08=460円 枠連:6,530円",,,,,,,,,,,,"単勝:680円 複勝:01=240円 03=370円 09=1,100円 枠連:3,560円",,,,,,,,,,,
"馬連:1,590円 ワイド:07-08=630円 07-11=1,150円 08-11=870円",,,,,,,,,,,,"馬連:2,770円 ワイド:12-14=670円 12-13=450円 13-14=170円",,,,,,,,,,,,"馬連:6,340円 ワイド:06-07=1,300円 07-08=1,030円 06-08=1,020円",,,,,,,,,,,,"馬連:3,230円 ワイド:01-03=1,120円 01-09=3,950円 03-09=4,210円",,,,,,,,,,,
"馬単:3,450円 3連複:4,520円 3連単:23,240円",,,,,,,,,,,,"馬単:6,090円 3連複:1,120円 3連単:12,050円",,,,,,,,,,,,"馬単:17,550円 3連複:8,150円 3連単:85,840円",,,,,,,,,,,,"馬単:5,900円 3連複:38,030円 3連単:185,500円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 5R  芝1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 8R  芝3930m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■11R  芝2000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,京都ﾊｲｼﾞｬﾝﾌﾟ,,,,,,,,,,,,鴨川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｌエｰシンテンモク, 33,国分恭,, 65,* -1,*  6, 7, 37.4,②②②, 1,14,Ｄマイネルカリバｰン, 70,和田竜,, 73,*  3,   0, 2,  3.1, ①①, 1, 1, エｰシンディｰエス,,五十嵐,,,,, 5,  8.3,②①①, 1, 1,Ａトゥリオンファｰレ, 82,川田将,, 76,   4,   6, 1,  1.7,④⑤⑤
 2,14,Ｄサクラボｰルド, 55,池添謙, 0.3, 62,* -2,*  6, 3, 10.3,③⑤③, 2, 4,Ａアグネスティンクル, 75,小牧太, 0.3, 70,  -4,*  7, 4,  7.7, ⑪⑪, 2, 9, バトルブレｰヴ,,北沢伸,263.8,,,,11, 53.1,⑥⑤③, 2, 8,Ｄインテンスブルｰ, 77,秋山真, 0.1, 73,*  7,   1, 6, 17.3,①①①
 3, 9,Ａディレクシオン, 66,和田竜, 0.6, 62,* -2,   4, 1,  1.8,⑤④⑤, 3,10,Ｂグレナディｰン, 74,上村洋, 0.4, 69,*  2,  -3, 1,  2.7, ②②, 3, 4, テイエムハリアｰ,,林満明,264.3,,,, 3,  4.9,③②②, 3, 5,Ｇポｰラｰライツ, 74,佐藤哲, 0.1, 72,*  6,   2, 8, 31.5,②②②
 4, 5,Ｂアドマイヤドラマ, 58,川田将, 0.7, 61,* -2,   3, 4, 11.8,④③④, 4, 9,Ｉビｰチパｰティｰ, 64,武幸四, 0.4, 69,  -1,   0, 7, 24.6, ⑤⑥, 4,10, エイシンボストン,,西谷誠,264.3,,,, 2,  4.4,⑦⑥⑥, 4, 7,Ｅラインドリｰム, 76,幸英明, 0.1, 75,   3,*  8, 2,  3.8,⑦⑦⑧
 5, 3,Ｉフタタビ, 45,高田潤, 1.6, 54,  -3,  -3,13,329.8,⑦⑧⑧, 5,11,Ｃリバｰハイランド, 73,高倉稜, 0.5, 66,  -1,  -2, 3,  5.6, ⑥⑤, 5,13, ドｰルリヴィエｰル,,黒岩悠,265.4,,,, 7, 15.0,⑧⑦⑦, 5, 4,Ｊスｰパｰオｰビット, 65,池添謙, 0.2, 77,   3,*  8, 7, 31.2,⑧⑨⑥
 6, 4,Ｅメイショウシェリｰ, 53,高橋亮, 1.9, 54,  -2,  -5, 8, 81.0,⑥⑥⑥, 6, 8,Ｇフライトハｰン, 65,飯田祐, 0.6, 66,  -5,*  2, 9, 40.5, ⑬⑫, 6,11, コウエイトライ,,小坂忠,265.6,,,, 6, 13.7,①④⑤, 6, 2,Ｂロｰドアルファｰド, 80,藤岡佑, 0.3, 73,*  6,   1, 3, 10.0,⑤④④
 7,11,Ｇビコｰコルサコフ, 49,佐久間, 2.0, 50,* -1, -11,10, 87.4,①①①, 7, 1,Ｈスティｰルパス, 64,藤岡佑, 0.7, 66,  -3,  -1, 5, 18.8, ⑧⑧, 7,12, テイエムトッパズレ,,佐久間,265.6,,,, 1,  4.3,④③④, 7,10,Ｈティルフィング, 72,渡辺薫, 0.4, 75,   3,   7, 9, 65.2,⑨⑩⑨
 8, 8,Ｃヒルノカディス, 57,安藤光, 2.1, 50,  -5,  -2, 9, 85.0,⑫⑫⑫, 8,13,Ｅフェブスカイ, 66,幸英明, 0.8, 64,*  1,  -7, 6, 20.6, ③③, 8, 8, シｰスピアｰ,,南井大,265.7,,,, 8, 17.1,⑩⑩⑩, 8, 6,Ｃナリタジャングル, 78,太宰啓, 0.6, 69,*  6,  -3, 5, 16.7,③③③
 9, 7, ゴｰルドシン,---,小牧太, 2.2, 48,  -3, -10, 2,  2.8,⑬⑦⑦, 9, 3,Ｆケイエスケイト, 66,太宰啓, 0.8, 64,  -3,  -2, 8, 29.8, ⑩⑩, 9, 6, マヤノスタｰダム,,植野貴,266.7,,,,10, 27.1,⑨⑨⑨, 9, 3,Ｆサンライズスカイ, 76,和田竜, 0.6, 70,   5,  -2, 4, 10.9,⑥⑥⑦
10, 1,Ｊテイエムフジスタｰ, 43,高倉稜, 2.3, 50,  -5,  -6, 5, 28.9,⑧⑪⑪,10,12,Ｎカネトシマイコサン, 56,渡辺薫, 1.1, 62,  -8,   1,14,160.1, ⑭⑭,10,14, ゴｰルドリｰズン,,高野容,267.9,,,,12, 66.1,⑫⑪⑪,10, 9,Ｉグランドカラｰ, 66,上村洋, 1.6, 59,   3, -14,10, 97.6,⑩⑧⑩
11,10, ヒストリッドタウン,---,渡辺薫, 2.3, 50,  -6,  -4,12,310.0,⑭⑬⑬,11, 5,Ｍテンシノアスタｰ, 56,中村将, 1.2, 60,  -4,  -5,13,135.2, ⑫⑬,11, 3, エイシンペキン,,今村康,268.2,,,,13,101.7,⑤⑧⑧,,,,,,,,,,,,
12, 2,Ｋビバタイヨｰコウ, 35,岩崎祐, 3.2, 45,  -6, -10,11,286.8,⑪⑭⑭,12, 2,Ｋワシリｰサ, 61,池添謙, 1.2, 60,  -3,  -7,10, 47.4, ⑨⑨,12, 5, ビコｰフェザｰ,,白浜雄,274.3,,,, 9, 18.3,⑪⑫⑫,,,,,,,,,,,,
13,12,Ｆマイチルゼツビ, 52,太宰啓, 3.7, 40,  -5, -19, 6, 35.4,⑩⑩⑩,13, 7,Ｊインタレスティング, 63,酒井学, 1.4, 56,  -2, -11,12,117.4, ⑦⑦,13, 2, アンクルトップ,,岩崎祐,275.0,,,,14,104.1,⑭⑬⑬,,,,,,,,,,,,
14, 6,Ｈトワオンワｰド, 46,小林徹, 3.8, 41,  -4, -20,14,587.8,⑨⑨⑨,14, 6,Ｌエブリイニュｰデイ, 57,小林徹, 1.7, 52,  -1, -18,11,100.4, ④④,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-5),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-5),,,,,,,,,,,
"単勝:3,740円 複勝:13=400円 14=220円 09=110円 枠連:8,760円",,,,,,,,,,,,"単勝:310円 複勝:14=140円 04=200円 10=130円 枠連:1,040円",,,,,,,,,,,,"単勝:830円 複勝:01=340円 09=1,160円 04=230円 枠連:2,060円",,,,,,,,,,,,単勝:170円 複勝:01=110円 08=350円 05=530円 枠連:240円,,,,,,,,,,,
"馬連:10,100円 ワイド:13-14=1,820円 09-13=810円 09-14=290円",,,,,,,,,,,,"馬連:1,430円 ワイド:04-14=510円 10-14=210円 04-10=430円",,,,,,,,,,,,"馬連:43,960円 ワイド:01-09=8,310円 01-04=820円 04-09=5,010円",,,,,,,,,,,,"馬連:1,410円 ワイド:01-08=560円 01-05=1,020円 05-08=2,710円",,,,,,,,,,,
"馬単:27,160円 3連複:4,470円 3連単:69,170円",,,,,,,,,,,,"馬単:2,030円 3連複:1,080円 3連単:6,060円",,,,,,,,,,,,"馬単:54,070円 3連複:57,130円 3連単:453,830円",,,,,,,,,,,,"馬単:2,010円 3連複:8,640円 3連単:21,060円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 6R  ダ1900m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 9R  芝1200m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■12R  芝1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,葵ｽﾃｰｸｽ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｅノルマンディｰ, 60,川田将,, 76,*  9,*  1, 2,  3.3, ①①, 1, 2,Ａメガロスバンダム, 76,佐藤哲,, 74,*  1,* 14, 1,  1.7,③②②, 1, 4,Ａケイアイデイジｰ, 89,幸英明,, 78,   6,   5, 3,  4.9, ⑦⑦, 1, 7,Ｅアスドゥクｰル, 74,藤岡佑,, 79,* 11,  -4, 2,  5.1, ③③
 2,16,Ｄエｰシンポルックス, 61,小牧太, 0.3, 73,   7,*  2, 4,  7.3, ⑤③, 2, 1,Ｂボｰカリスト, 74,幸英明, 0.3, 73,   0,* 14, 5, 17.4,⑤⑥③, 2, 7,Ｌカレンチャン, 68,池添謙, 0.0, 80,  10,   1, 2,  4.5, ④③, 2, 9,Ｇメモリｰパフィア, 72,幸英明, 0.0, 79,* 12,  -6, 4,  8.2, ①①
 3,13,Ｂビジュアルショック, 67,池添謙, 1.1, 66,*  8,  -7, 5,  7.6, ②②, 3, 8,Ｋミッキｰリヒト, 65,国分恭, 0.4, 71,*  2,   9, 3,  6.1,①①①, 3, 9,Ｏジュエルオブナイル, 65,川田将, 0.0, 80,   8,   4, 9, 18.1, ⑧⑤, 3,10,Ａアルｰリングムｰン, 79,高倉稜, 0.1, 76,   3,   5, 1,  2.9, ⑨⑪
 4, 5,Ｃライブリシｰラ, 61,小坂忠, 1.4, 63,   5,  -6, 6, 15.1, ⑥⑤, 4,11,Ｆニュｰロザリオ, 71,池添謙, 0.5, 70,   0,  12, 6, 20.1,⑨⑦④, 4,15,Ｂツルマルジュピタｰ, 83,佐藤哲, 0.1, 77,* 13,  -3, 1,  3.7, ②②, 4,11,Ｂメイショウジェイ, 78,飯田祐, 0.1, 76,   2,*  8, 3,  6.4, ⑪⑫
 5, 3,Ｉアｰスワｰク, 29,藤岡佑, 1.7, 60,   2,  -6, 3,  5.3, ⑩⑧, 5, 7,Ｄピエナミッチｰ, 73,太宰啓, 0.5, 73,  -2,* 15, 9, 29.0,⑦⑩⑨, 5,14,Ｆスプリングサンダｰ, 73,秋山真, 0.1, 77,  -4,* 15,11, 34.9, ⑭⑬, 5, 5,Ｈテｰオｰエンペラｰ, 71,酒井学, 0.2, 75,   8,  -3, 9, 29.0, ⑦⑤
 6, 7, イメｰジレイナ,---,石橋守, 2.1, 58,  -6,*  2,15,288.1, ⑭⑭, 6, 4,Ｇドンドドｰン, 70,竹之下, 0.8, 69,  -1,  11,12, 82.1,⑩⑧⑦, 6, 3,Ｅバクシンポイント, 74,高倉稜, 0.3, 74,   2,   5, 4,  8.4, ⑩⑩, 6,15,Ｎヴェンティ, 66,佐藤哲, 0.2, 74,   6,   1,15,136.5, ⑧⑧
 7,14, ネオギャラクシｰ,---,中村将, 2.2, 57,   1,  -8,13,174.1, ⑪⑩, 7, 9,Ｅマスタｰソニック, 73,秋山真, 1.0, 69,  -3,* 14, 8, 27.1,⑫⑪⑩, 7,12,Ｍレオプライム, 68,武幸四, 0.4, 73,  -3,*  9, 7, 17.1, ⑮⑫, 7, 4,Ｋメイショウゲンジ, 70,国分恭, 0.2, 73,  -1,*  9, 5,  8.5, ⑮⑬
 8,10, テラノパンサｰ,---,国分恭, 2.2, 57,   0,  -5,10,110.1, ⑫⑫, 8,10,Ｃテｰオｰマグナム, 74,武幸四, 1.4, 70,  -1,   5, 2,  6.0,⑧⑨⑧, 8, 1,Ｄトｰホウプリンセス, 74,国分恭, 0.4, 74,* 14,  -8, 6, 14.6, ①①, 8,16,Ｌコパノマユチャン, 69,武幸四, 0.3, 74,   4,   3,13, 61.4, ⑩⑨
 9,11,Ｆクエｰサｰ, 54,北村浩, 2.5, 55,   7, -18,12,149.0, ③④, 9, 3,Ｊアウラスタｰ, 67,小坂忠, 1.6, 65,  -4,   9,10, 55.1,⑪⑫⑪, 9,11,Ｇシｰマｰク, 72,石橋守, 0.6, 70,   1,   2,13, 65.7, ⑪⑪, 9, 2,Ｉハマノモナｰク, 71,渡辺薫, 0.6, 70,  -2,*  7,14, 83.6, ⑯⑯
10, 1, ケイエスジャパン,---,幸英明, 2.6, 54,   4, -15, 9, 60.0, ⑧⑦,10, 5,Ｌカリスマライズ, 55,高倉稜, 2.0, 59,*  0,  -3,11, 60.2,④③⑤,10,13,Ｊノｰワンエルス, 71,太宰啓, 0.7, 68,   5,  -3, 5, 13.0, ⑨⑧,10, 1,Ｄラベ, 75,川田将, 0.6, 70,  -2,   5, 6, 10.1, ⑭⑮
11, 4,Ｇオｰナｰズアイ, 50,渡辺薫, 3.2, 50,   4, -20,16,327.2, ⑦⑨,11,12,Ｉリッカアリュｰル, 67,安藤光, 2.2, 56,*  1,  -5, 4, 14.0,⑥⑤⑥,11, 5,Ｈペガサスヒルズ, 72,藤岡佑, 0.7, 69,  -8,* 11, 8, 17.2, ⑯⑮,11,14,Ｍショウナンアトム, 67,小牧太, 0.6, 70,   1,   2, 7, 18.8, ⑫⑭
12,12, スズカハイマｰト,---,小林徹, 3.3, 48,  -2, -14,14,237.3, ⑬⑬,12, 6,Ｈダノンシｰガルズ, 68,和田竜,11.5, -7,   0, -84, 7, 23.7,②④⑫,12, 2,Ｎエスカｰダ, 68,渡辺薫, 0.9, 68,   7,  -6,10, 34.3, ⑥⑨,12,13,Ｊロｰザブランカ, 71,上村洋, 0.7, 69,   2,  -2,11, 58.3, ⑬⑩
13, 8, ピエナアマゾン,---,太宰啓, 4.9, 37,   7, -38, 8, 40.8, ④⑥,,,,,,,,,,,,,13, 8,Ｋレオパステル, 69,上村洋, 1.0, 67,  -1,   1,14, 72.5, ⑫⑭,13, 8,Ｃキングアレキサンダ, 76,太宰啓, 0.9, 67,  10, -15, 8, 27.1, ④④
14, 9, トウケイストロング,---,酒井学, 5.6, 34,   2, -37,11,146.6, ⑨⑪,,,,,,,,,,,,,14, 6,Ｐケイアイブリザｰド, 60,和田竜, 1.0, 65,   9, -11,15,143.3, ③⑥,14, 6,Ｏサクラプレジャｰ, 65,北村浩, 1.5, 60,  10, -23,10, 38.0, ②②
15, 6,Ａピュｰタｰ, 67,武幸四, 6.4, 30,  -9, -32, 1,  3.1, ⑮⑮,,,,,,,,,,,,,15,16,Ｉブイコナン, 71,小牧太, 1.0, 65,* 12, -14,12, 37.6, ⑤④,15, 3,Ｐヨシノアツヒメ, 44,野元昭, 1.9, 55,   6, -22,16,360.1, ⑥⑦
,,,,,,,,,,,,,,,,,,,,,,,,16,10,Ｃタカノキング, 74,酒井学, 2.3, 47,  -3, -16,16,166.1, ⑬⑯,16,12,Ｆマイネルオｰクベイ, 73,和田竜, 3.2, 41,  10, -44,12, 59.5, ⑤⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-5),,,,,,,,,,,
"単勝:330円 複勝:15=140円 16=190円 13=200円 枠連:1,440円",,,,,,,,,,,,単勝:170円 複勝:02=110円 01=240円 08=170円 枠連:980円,,,,,,,,,,,,単勝:490円 複勝:04=170円 07=180円 09=410円 枠連:720円,,,,,,,,,,,,単勝:510円 複勝:07=180円 09=250円 10=130円 枠連:550円,,,,,,,,,,,
