10年 3月27日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 3月27日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 4R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 7R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝2000m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
 9,16,Ｐトｰセンフェアリｰ, 33,荻野琢, 1.5, 51,  -2, -12,12,206.5,⑧⑩⑫, 9,11,Ｌルｰルステディｰ, 40,北村友, 0.9, 52,   2,  -8, 9, 82.6,⑭⑬⑬, 9, 6,Ｌヤマニンファンシｰ, 60,田辺裕, 1.1, 64,  -4,   1,15,203.9, ⑪⑫, 9, 6,Ｌヤマニンフリスキｰ, 58,国分恭, 1.2, 70,  -2,   5,14,101.9,⑫⑬⑬
10,12,Ｃノｰスアグネス, 58,川須栄, 2.0, 46,  -1, -18,11,104.7,④⑤⑥,10, 9,Ｎマルサンチャンス, 34,幸英明, 1.0, 49,   6, -17,13,243.8,⑧⑦⑨,10,12,Ｍキングケイザンオｰ, 59,大野拓, 1.3, 64, -11,*  5,17,274.5, ⑱⑯,10, 8,Ｎトレイルブレイザｰ, 52,幸英明, 1.3, 65,*  1,  -4, 6, 18.0,⑥⑥⑦
11, 2,Ｏマロンシュヴｰ, 37,宮崎北, 2.2, 44,  -5, -14,16,324.0,⑪⑬⑬,11, 3,Ｉドリｰムヒｰロｰ, 49,高倉稜, 1.1, 49,   0,  -9,11,116.0,⑩⑭⑭,11,14,Ｑフラッシュバット, 54,高倉稜, 1.3, 62,  -2,  -5,13,146.6, ⑥⑥,11,13,Ｈマストハブ, 69,秋山真, 1.5, 65,  -2,   0,12, 53.6,⑭⑫⑫
12, 6,Ｊリリｰマルレｰン, 49,小野寺, 2.2, 45,  -6, -11,15,234.4,⑮⑮⑮,12, 4,Ｍビｰアウェイク, 39,西村太, 1.3, 46,   3, -17,15,283.2,⑦⑩⑫,12, 4,Ｇティアップノブレス, 67,北村友, 1.5, 60,  -7,  -2, 5, 11.1, ⑭⑮,12, 1,Ｋシアフォｰス, 59,中舘英, 1.7, 61,*  2, -12, 8, 27.3,①①②
13,15,Ｋプレトリアン, 48,中村将, 2.3, 43,  -1, -21,10, 97.3,⑤⑥⑨,13, 2,Ｊテｰオｰケンシン, 48,小野寺, 1.4, 45,   4, -20,12,155.2,⑪⑪⑩,13, 2,Ｏコチャ, 57,平野優, 1.6, 58,  -3,  -7,11, 90.8, ⑧⑧,13, 5,Ｇトｰセンアドミラル, 69,上村洋, 1.8, 61,*  1, -11, 7, 23.2,⑤⑤④
14, 1,Ｍシゲルオナベノカタ, 46,川島信, 2.6, 42,  -8, -11,13,218.6,⑯⑯⑯,14,14,Ｋシャイニｰハリアｰ, 43,村田一, 1.5, 47,  -5,* -3,14,260.3,⑮⑮⑮,14, 3,Ｐアドマイヤランサム, 57,上村洋, 1.6, 60, -10,   1,14,170.3, ⑰⑰,14, 2,Ｊセイピｰシｰズ, 60,安藤光, 2.5, 53,  -2, -15,13, 78.6,⑩⑩⑩
15, 3,Ｈノブクィｰン, 51,柴原央, 2.6, 42,  -3, -20, 7, 61.9,⑥⑧⑦,15, 6,Ｈピノブラン, 51,中舘英, 2.2, 38,*  8, -41, 8, 19.1,①①①,15, 7,Ｈヴァリアントレディ, 67,田中博, 2.2, 51,  -3, -15,10, 35.4, ⑨⑪,,,,,,,,,,,,
16, 5,Ｎプリモウェｰブ, 46,大野拓, 2.9, 37,   0, -27,14,220.0,②④④,16,13, サザンクロスブルｰ,---,古川吉, 8.6,-22, -35, -39,10, 98.7,⑯⑯⑯,16, 1,Ｒヨシノアツヒメ, 47,野元昭, 2.5, 47,*  2, -24,18,499.9, ②③,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17,13,Ｊシチリアｰナ, 67,丸山元, 2.6, 46,*  1, -24,12,131.2, ④⑤,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,18,Ｎランラン, 59,武英智, 2.7, 44,  -7, -17,16,216.9, ⑯⑱,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:4),,,,,,,,,,,
単勝:150円 複勝:10=110円 08=270円 14=180円 枠連:770円,,,,,,,,,,,,"単勝:1,020円 複勝:16=360円 05=140円 12=370円 枠連:1,500円",,,,,,,,,,,,"単勝:1,320円 複勝:17=210円 16=130円 08=140円 枠連:1,410円",,,,,,,,,,,,単勝:820円 複勝:04=200円 10=180円 03=120円 枠連:470円,,,,,,,,,,,
馬連:910円 ワイド:08-10=460円 10-14=260円 08-14=870円,,,,,,,,,,,,"馬連:1,780円 ワイド:05-16=720円 12-16=2,240円 05-12=650円",,,,,,,,,,,,"馬連:1,640円 ワイド:16-17=740円 08-17=1,050円 08-16=280円",,,,,,,,,,,,"馬連:2,330円 ワイド:04-10=520円 03-04=330円 03-10=390円",,,,,,,,,,,
"馬単:1,220円 3連複:1,690円 3連単:5,820円",,,,,,,,,,,,"馬単:3,200円 3連複:7,460円 3連単:53,440円",,,,,,,,,,,,"馬単:4,830円 3連複:3,330円 3連単:24,270円",,,,,,,,,,,,"馬単:5,460円 3連複:1,930円 3連単:18,000円",,,,,,,,,,,
■ 2R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 5R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 8R  ダ2300m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■11R  芝2500m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,恋路ｹ浜特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｅロングジｰニアス, 55,秋山真,, 62,  -5,*  4, 2,  3.4, ⑤③, 1, 1,Ｆコアレススキャン, 59,秋山真,, 62,*  0,   3, 5,  7.1,①①①, 1, 3,Ｅマチカネヒヨドリ, 72,丸山元,, 76,  10,*  4, 5,  8.1,⑬⑧⑦, 1, 7,Ｇスリｰオリオン, 79,秋山真,, 87,   5,* 20, 2,  4.7,⑥⑩⑧
 2, 8,Ａヒシビビッド, 72,佐藤哲, 0.3, 61,*  0,  -1, 1,  2.3, ②②, 2,14,Ｃメイショウキルタｰ, 61,古川吉, 0.3, 62,* -1,   3, 4,  5.0,③③②, 2, 1,Ｆメガロスバンダム, 71,幸英明, 0.4, 72,* 11,  -6,12, 75.0,①①①, 2,10,Ｃマｰムｰドイモン, 81,幸英明, 0.1, 85,   6,* 16,10, 36.7,⑨⑧⑥
 3, 2,Ｃデンコウウインディ, 59,川島信, 0.4, 58, -10,*  4, 4,  7.9, ⑦⑦, 3, 3,Ｄナンヨｰスラッガｰ, 60,幸英明, 0.4, 61,  -2,   4, 2,  4.2,④④③, 3, 8,Ｊウィニングトリック, 68,上村洋, 0.8, 72,  10,  -4, 4,  6.6,⑩⑦⑥, 3, 4,Ａスズカゲイル, 83,松田大, 0.2, 84,   7,  13, 3,  5.7,⑦⑦⑤
 4,11,Ｂチハヤブル, 68,中舘英, 0.5, 62,*  5,  -5, 3,  4.2, ①①, 4,10,Ｂボストンプラチナ, 62,宮崎北, 0.4, 61,  -2,   5, 1,  3.4,⑤⑤⑤, 4,12,Ｄベルフリｰ, 73,酒井学, 0.8, 72,   9,* -2, 1,  3.5,⑭⑫⑨, 4, 8,Ｂクロカンブッシュ, 82,鮫島良, 0.4, 82,   5,  11, 5, 11.6,⑩⑨⑨
 5, 6,Ｄクリノキンバリｰ, 58,高橋亮, 0.7, 57,  -4,  -2, 5, 23.9, ④④, 5,11,Ａイｰグル, 65,松山弘, 0.4, 62,  -5,*  8, 3,  4.4,⑧⑧⑥, 5, 2,Ｃトウショウデザイア, 77,国分恭, 1.0, 69,* 12, -10, 2,  5.6,⑤③②, 5, 5,Ｅトパンガ, 79,上村洋, 0.4, 81,   6,   9, 1,  2.7,⑧⑤⑦
 6,16,Ｆマキシムクロｰバｰ, 48,丸山元, 0.9, 55,  -7,  -2, 7, 52.4, ⑥⑥, 6,15,Ｉワンダｰダｰク, 50,田中博, 0.8, 59,  -4,   4,12,171.3,⑦⑥⑦, 6,14,Ｋシｰクレバｰ, 68,高倉稜, 1.2, 67,   9,  -5,11, 41.1,⑪⑪⑩, 6,11,Ｌエイシンフレンチ, 76,中舘英, 0.5, 81,   5,  11, 4, 10.8,⑫⑪⑬
 7, 9,Ｍゼットフジ, 25,国分恭, 1.2, 50, -20,*  3,14,350.2, ⑩⑪, 7,13,Ｇナスムネタカ, 55,国分恭, 0.8, 60,  -4,*  5, 8, 50.0,⑨⑨⑨, 7, 7,Ｌアルウェット, 68,村田一, 1.2, 67,  11,  -9,14,117.9,⑥⑤④, 7,12,Ｋハｰマジェスティ, 77,川島信, 0.7, 78,   4,  13, 6, 13.5,⑬⑬⑫
 8, 7,Ｊネオエピック, 35,上村洋, 1.2, 53, -16,   2, 9, 80.6, ⑨⑨, 8,16,Ｅダイナミックソング, 60,川島信, 1.4, 53,  -5,  -1, 6, 21.8,⑪⑦⑧, 8,13,Ｇアドマイヤテキサス, 71,松山弘, 1.5, 66,  10,  -9, 8, 17.8,⑧⑨⑧, 8, 2,Ｄウィッシングデュｰ, 80,国分恭, 1.0, 74,   6,  -3, 9, 25.9,③③③
 9,13,Ｇブリジッドブルｰ, 47,田中克, 1.5, 49, -12,  -3, 8, 59.9, ⑧⑧, 9,12,Ｈシゲルタカカゲ, 52,北村友, 2.1, 53,  -7,  -1, 9, 63.3,⑫⑫⑫, 9, 5,Ｉメイショウデジレ, 70,小島太, 1.5, 66,   8,  -5,10, 36.4,⑫⑭⑫, 9, 6,Ｊインベストホｰプ, 77,田中博, 1.0, 77,   4,   8,13, 52.7,⑮⑮⑮
10, 3,Ｋカシノイワイザケ, 34,二本柳, 2.2, 39, -21,  -5,16,634.5, ⑪⑩,10, 4,Ｊナロウエスケｰプ, 47,大野拓, 2.4, 46,  -6,  -6,16,460.0,⑩⑩⑩,10,11,Ｂイマカツタイガｰ, 78,松田大, 1.6, 67,* 12, -14, 3,  6.1,④②③,10,16,Ｎテイエムシバスキｰ, 74,古川吉, 1.0, 74,*  9,  -9, 8, 25.2,①①①
11,15,Ｈチャツミムスメ, 46,長谷川, 2.5, 38,* -2, -20, 6, 33.8, ③⑤,11, 9, トウショウパルス,---,中村将, 2.7, 46,  -8,  -5,11,114.6,⑯⑪⑪,11,10,Ｈアグネスフリｰダム, 71,秋山真, 1.6, 65,  11, -13, 7, 14.6,⑦④⑤,11,15,Ｐメイショウイチバン, 71,飯田祐, 1.4, 69,   6,  -8, 7, 21.1,⑤④④
12, 5,Ｎルｰジュビクトリｰ, 22,宮崎北, 2.6, 35, -27,  -5,11,115.0, ⑮⑭,12, 6,Ｎスｰパｰベア, 41,中舘英, 2.8, 45,*  0, -18,10, 79.7,②②④,12, 6,Ｏダノンマｰチャン, 59,中舘英, 3.0, 58,   7, -14,13,105.5,⑮⑮⑮,12,14,Ｆヒミノプリンセス, 79,松山弘, 1.5, 71,   4,   1,14, 62.0,⑭⑭⑭
13, 4, マスタｰブロｰニｰ,---,川須栄, 2.6, 34, -23,  -8,13,290.0, ⑫⑫,13, 7,Ｋビジュｰトップス, 43,平野優, 3.0, 45, -10,  -5,15,428.6,⑥⑬⑬,13, 4,Ｎシｰシャトｰ, 60,佐藤哲, 3.0, 60,  10, -19,15,281.1,⑨⑬⑬,13, 3,Ｉマルタカワンタッチ, 78,丹内祐, 1.7, 69,   4,  -3,12, 44.1,⑪⑫⑪
14,14,Ｌカシノセバスチャン, 27,国分優, 2.7, 34, -24,  -8,15,629.1, ⑬⑮,14, 8,Ｍヒルノカディス, 42,安藤光, 4.0, 36, -11, -10,13,179.0,⑭⑮⑮,14, 9,Ａアドミラビリス, 81,田中博, 3.2, 58,   9, -22, 6,  9.4,③⑩⑭,14, 9,Ｏジュウクリュウシン, 72,柴原央, 1.8, 71,   1,   4,15,144.1,⑯⑯⑯
15, 1,Ｉアキヨシ, 46,大野拓, 3.2, 27, -27, -11,12,118.1, ⑭⑬,15, 2, シゲルウジサト,---,高倉稜, 4.3, 36, -11, -14, 7, 30.0,⑬⑭⑭,15,15,Ｍペプチドハリケｰン, 67,北村友, 4.9, 51,  10, -39, 9, 28.0,②⑥⑪,15,13,Ｈメイショウジャイロ, 79,佐藤哲, 2.0, 63,*  8, -21,11, 38.3,②②②
16,10, メイショウカネツグ,---,幸英明,12.3,-72, -83, -55,10, 99.6, ⑯⑯,16, 5,Ｌオｰトティアモ, 43,佐藤哲, 7.9, 14, -18, -32,14,192.7,⑮⑯⑯,,,,,,,,,,,,,16, 1,Ｍミスタｰシｰザ, 75,芹沢純, 4.8, 50,   5, -50,16,197.4,④⑥⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:4),,,,,,,,,,,
単勝:340円 複勝:12=130円 08=110円 02=140円 枠連:200円,,,,,,,,,,,,"単勝:710円 複勝:01=200円 14=190円 03=180円 枠連:1,250円",,,,,,,,,,,,"単勝:810円 複勝:03=290円 01=2,280円 08=400円 枠連:5,910円",,,,,,,,,,,,"単勝:470円 複勝:07=210円 10=800円 04=200円 枠連:4,120円",,,,,,,,,,,
馬連:410円 ワイド:08-12=190円 02-12=320円 02-08=260円,,,,,,,,,,,,"馬連:1,380円 ワイド:01-14=570円 01-03=440円 03-14=400円",,,,,,,,,,,,"馬連:19,110円 ワイド:01-03=5,190円 03-08=770円 01-08=7,480円",,,,,,,,,,,,"馬連:8,700円 ワイド:07-10=2,390円 04-07=630円 04-10=2,010円",,,,,,,,,,,
"馬単:790円 3連複:710円 3連単:2,600円",,,,,,,,,,,,"馬単:3,120円 3連複:1,670円 3連単:11,650円",,,,,,,,,,,,"馬単:25,260円 3連複:44,130円 3連単:378,510円",,,,,,,,,,,,"馬単:12,920円 3連複:13,040円 3連単:80,560円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:13,,,,,■ 6R  ダ1000m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 9R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■12R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,刈谷特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ａムｰンライトソｰド, 65,松山弘,, 64,*  5,  -4, 1,  1.8,③②②, 1, 2,Ｆニシノミｰチャン, 65,荻野琢,, 65,   3,  -1, 2,  4.5, ③③, 1, 9,Ａツルマルネオ, 75,北村友,, 78,   3,* 13, 1,  3.5,⑥⑥⑤, 1, 4,Ｆアフィリエイト, 70,中舘英,, 79,* 10,   2, 2,  5.3, ①①
 2, 5,Ｇスｰザ, 57,田辺裕, 0.0, 65,   3,* -1, 4,  8.2,⑦⑥③, 2, 3,Ｄフライトマイル, 69,古川吉, 0.0, 65,   4,  -1, 4,  8.7, ④④, 2,11,Ｈパックノオトウト, 71,中舘英, 0.3, 73,*  4,   7, 6, 11.3,②②②, 2, 7,Ｋフェルロッサｰ, 66,田中博, 0.4, 74,  -6,* 12,13, 46.8, ⑭⑬
 3,10,Ｍオリエンタルコｰル, 51,酒井学, 0.5, 66,  -1,*  2, 8, 37.5,⑫⑪⑪, 3,12,Ａグレンチェック, 71,松田大, 0.1, 65,*  7,  -4, 1,  2.4, ②②, 3, 6,Ｃスエズ, 75,幸英明, 0.5, 73,   3,   8, 4,  6.8,④⑤⑥, 3,11,Ｉマイネルプルｰト, 69,幸英明, 0.4, 74,   2,   5, 4,  8.1, ⑦⑧
 4, 9,Ｅシルクマッドネス, 57,幸英明, 0.7, 61,   2,  -4, 5, 23.3,⑩⑦⑦, 4, 6,Ｅサマｰラグｰン, 67,中舘英, 0.1, 64,   4,  -2, 3,  4.6, ⑤⑤, 4, 7,Ｏミラクルセッション, 56,松田大, 0.7, 73,*  4,   5, 7, 12.0,⑤④④, 4,18,Ｅウイニングドラゴン, 71,松田大, 0.6, 73,   0,   5, 6, 11.0, ⑩⑪
 5,16,Ｈテイエムバゴオｰ, 54,長谷川, 1.0, 56,*  4, -12,12,111.7,①①①, 5,14,Ｉキタサンハナミチ, 60,小野寺, 0.1, 62,  -7,*  5,14,192.7, ⑪⑪, 5,15,Ｂマｰブルアロｰ, 75,宮崎北, 1.0, 69,   2,   6, 3,  5.8,⑦⑦⑦, 5, 9,Ｇエイシンダヴィンチ, 70,秋山真, 0.6, 71,  -3,   7, 3,  6.5, ⑫⑩
 6, 6,Ｌグランドチャペル, 51,田中博, 1.2, 57,   1,  -8, 6, 24.0,⑤⑨⑨, 6,13,Ｇオンワｰドセジｰル, 65,丸山元, 0.2, 63,   1,  -2, 6, 12.9, ⑦⑥, 6,13,Ｄグラスブレイド, 75,大野拓, 1.0, 69,  -2,* 13, 2,  4.7,⑮⑭⑭, 6,17,Ｂイサミチェリｰ, 74,千葉直, 0.7, 71, -11,* 14, 7, 14.6, ⑰⑰
 7,11,Ｄシュプスタンス, 58,北村友, 1.3, 57,*  4, -14,10, 78.2,④③④, 7,11,Ｎカシノレッド, 57,二本柳, 0.5, 58,  -3,  -2,10,110.7, ⑩⑨, 7,14,Ｇファイトシｰン, 72,川須栄, 1.0, 70,   1,   9,14,255.3,⑫⑪⑩, 7,10,Ｃノｰブルストｰン, 73,北村友, 0.7, 71,   1,   2, 5,  9.1, ⑧⑨
 8, 1,Ｉテｰオｰジャングル, 54,高倉稜, 1.4, 56,  -3,  -3,11, 99.5,⑮⑮⑮, 8, 4,Ｃキョウエイエルメス, 69,田中博, 0.5, 61,*  9,  -8, 5, 12.1, ①①, 8, 3,Ｆフェアｰムｰラン, 72,丸山元, 1.0, 72,   1,   8, 8, 16.6,⑩⑩⑨, 8,12,Ｎヴォｰグ, 63,酒井学, 0.9, 67,  -4,   5,12, 42.3, ⑬⑭
 9,15,Ｂメイショウアルグン, 61,飯田祐, 1.5, 54,   3, -14, 2,  4.7,②⑤⑤, 9, 7,Ｂレディオｰロラ, 69,宮崎北, 0.7, 56,  -4,  -2, 7, 18.7, ⑨⑩, 9,10,Ｅラプタｰストｰム, 73,丹内祐, 1.3, 68,   1,   4, 9, 34.1,⑧⑧⑧, 9,16,Ｍナムラブｰム, 64,古川吉, 0.9, 69,  -6,   6,10, 23.2, ⑮⑮
10,14,Ｎサンライズシュｰト, 50,安藤光, 1.5, 53,   0,  -9,14,266.3,⑧⑩⑧,10, 8,Ｊプリティマリ, 60,武英智, 0.9, 53, -10,  -1,13,188.2, ⑫⑫,10, 2,Ｍボｰカリスト, 64,国分恭, 1.4, 69,   0,   7,11,168.2,⑪⑫⑬,10, 2,Ｄニシノガｰランド, 72,宮崎北, 0.9, 67,  -1,   1, 9, 20.5, ⑨⑦
11,13,Ｃエンジェルブレス, 60,国分恭, 1.7, 54,*  4, -17, 3,  6.7,⑨④⑥,11, 1,Ｋホリノティアラ, 59,田辺裕, 0.9, 55,  -2,  -6, 8, 53.7, ⑧⑧,11, 5,Ｌシルクワンダｰ, 65,古川吉, 1.6, 65,*  4,  -3,10, 35.5,③③③,11, 1,Ｈプリンセスパトラ, 70,大野拓, 1.0, 67,   5,  -6, 8, 16.2, ④③
12, 3,Ｆピサノアウロｰラ, 57,佐藤哲, 1.8, 53,  -1,  -9, 7, 25.3,⑯⑫⑫,12,15,Ｍミココロ, 57,西村太, 1.1, 51, -14,*  0,15,304.3, ⑯⑮,12,12,Ｉキｰネプチュｰン, 70,川島信, 1.6, 66,   0,   5, 5,  8.0,⑭⑬⑪,12, 8,Ａスペシャルポケット, 77,川島信, 1.0, 65,*  6,  -7, 1,  4.0, ③⑤
