10年 9月20日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 9月20日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝1800m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,道新ｽﾎﾟｰﾂ賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｉラヴィアンクレｰル, 31,津村明,, 59,* -6,* 12, 7, 16.0,①①①, 1,16,Ｅバンダムクラウス, 63,丸山元,, 61,*  4,   1, 1,  2.0, ③④, 1, 9,Ｈゴｰルドマッシモ, 70,横山典,, 69,  10,* -5, 2,  4.1,⑥⑥⑦, 1, 8,Ｂイチブン, 81,横山典,, 77,   4,* 10, 1,  2.0,⑩⑨⑧
 2, 5,Ｌレッフェルン, 25,吉田隼, 0.7, 56,* -7,*  8, 3,  8.7,④④③, 2,10,Ｃキャニオンビュｰ, 65,三浦皇, 0.3, 59,   0,   1, 2,  4.6, ⑤⑥, 2, 2,Ｋアポカリプス, 67,柴山雄, 0.2, 67,  11,  -8, 9, 20.3,③④③, 2,10,Ｆナムラボルテｰジ, 77,長谷川, 0.3, 74,   6,  -2, 3,  6.6,⑤⑤②
 3,10,Ｊエラット, 27,松岡正, 0.8, 53,* -7,*  6, 4, 10.0,③③②, 3, 9,Ｂアラマサマンボウ, 66,池添謙, 0.3, 58,*  3,  -2, 4,  7.9, ④③, 3, 1,Ｆジェットヴォイス, 71,丸山元, 0.3, 69,  10,* -7, 8, 16.5,⑤⑦⑥, 3, 6,Ｅグレイスフルソング, 78,国分優, 0.4, 73,   5,   1, 8, 38.3,⑧⑧⑨
 4, 9,Ｂウォｰタｰデュｰク, 50,古川吉, 1.8, 47,  -8,   1, 2,  8.2,⑫⑦⑥, 4,14,Ｉサクセスゴｰランド, 49,田辺裕, 0.6, 53,*  4,  -7, 8, 36.7, ②②, 4,12,Ａテイエムキングダム, 75,中舘英, 0.4, 66,* 12, -12, 1,  3.8,②②②, 4, 3,Ｇマイネエアウエイ, 77,丹内祐, 0.4, 76,   7,  -1, 7, 19.6,⑥⑥⑥
 5,12,Ｄボｰルドキング, 39,三浦皇, 2.0, 45,  -7,  -2, 9, 47.3,⑥⑥⑤, 5,12,Ｈマルティプライ, 50,伊藤工, 0.6, 54,  -7,*  5,11, 83.4, ⑪⑧, 5, 8,Ｃトウカイキアｰロ, 73,三浦皇, 0.5, 66,   9,  -7,10, 20.9,⑧⑨⑧, 5, 2,Ｈメジロマリアン, 72,北村宏, 0.4, 73,   6,  -3, 4,  9.1,③④③
 6, 7,Ｆレナソニック, 31,丸山元, 2.5, 42,* -6,  -9, 8, 19.2,②②④, 6, 4,Ｍトミケンクロワｰル, 42,丸田恭, 0.7, 53,  -2,  -1,14,127.4, ⑦⑤, 6, 5,Ｊコウセイベイビｰ, 68,黛弘人, 0.7, 66,   8,* -6,12, 52.8,⑩⑪⑩, 6, 7,Ｃキングスデライト, 80,吉田隼, 0.5, 71,   5,  -2, 6, 13.6,⑦⑦⑤
 7, 6,Ａメイショウホウユウ, 52,武幸四, 2.5, 45,  -8,  -7, 1,  1.7,⑤⑤⑦, 7, 1,Ｇアキノアゲイン, 52,田中勝, 0.8, 51, -18,* 12, 7, 35.1, ⑮⑮, 7, 7,Ｇマイネルプロｰトス, 71,松岡正, 0.8, 64,  10, -11, 6, 13.7,⑨⑧⑨, 7, 1,Ａベルスリｰブ, 82,吉田豊, 0.5, 73,   2,*  5, 5, 11.6,⑨⑩⑩
 8, 3,Ｃマイネルパラダイム, 48,丹内祐, 3.2, 40,  -9,  -7, 5, 14.0,⑬⑩⑨, 8, 6,Ａメイショウオリビア, 67,吉田隼, 1.0, 48,  -6,  -2, 3,  5.6, ⑩⑪, 8, 3,Ｂビｰチランデブｰ, 75,内田博, 0.9, 64,   8,  -9, 4,  8.8,⑪⑩⑪, 8, 4,Ｉグリフィス, 69,田中勝, 1.2, 64,*  9, -18,10, 88.0,①①①
