10年 5月 8日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 5月 8日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ2100m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 9, 5,Ｅワンエイム, 55,村田一, 1.2, 54,  -8,   0, 7, 32.2, ⑪⑩, 9,10, ニシノテンカ,,金子光,205.8,,,, 8, 31.1,⑪⑪⑪, 9, 1,Ｆドリｰムラブソング, 64,佐藤哲, 0.6, 68, -11,*  7, 7, 16.6, ⑫⑫, 9,11,Ｐゴｰルデンプライズ, 79,伊藤工, 0.8, 79,   9,  12, 9, 56.4,④④⑥
10, 3,Ｆダイワジュエリｰ, 55,伊藤工, 1.5, 51,  -8,  -3, 8, 82.4, ⑨⑨,10, 2, ダイイチミラクル,,柴田大,206.2,,,, 6, 18.9,⑫⑫⑫,10, 3,Ｉラヴァリｰトゥルｰ, 60,伊藤工, 0.6, 65,  -6,   0,10,124.4, ⑨⑨,10, 9,Ｌサンマルセイコｰ, 83,石神深, 0.9, 79,   7,  14,15,183.9,⑭⑮⑬
11, 4,Ｈニコニコトｰト, 50,大庭和, 2.1, 43,* -5, -14,12,274.0, ①①,11,13, ユウタｰフラッシュ,,蓑島靖,206.4,,,,10, 35.0,⑩⑩⑩,11, 9,Ｂシンボリマルセイユ, 72,柴山雄, 0.8, 62,  -3,  -6, 6, 12.9, ③⑤,11, 6,Ｈアグネスネクタル, 85,福永祐, 1.1, 78,   7,  14,13,125.1,⑮⑬⑮
12,11,Ｊカシノアレグロ, 46,二本柳, 2.5, 44, -10,  -9,13,363.7, ⑩⑪,12, 7, メジロロｰレンス,,江田勇,208.2,,,,11, 92.8,⑧⑨⑨,12, 8,Ｅメイフィｰルド, 64,吉田豊, 1.0, 58,*  1, -13, 9, 38.3, ①①,12, 4,Ｉスタッドジェルラン, 85,佐藤哲, 1.2, 77,   9,   8, 3,  4.3,③③④
13, 1, ヨシワスレガタミ,---,高橋智, 3.6, 37, -13, -15, 9,119.7, ⑬⑬,13, 5, シャドウランズ,,大江原,213.1,,,,13,150.3,⑭⑭⑭,13,11, スエヒロガリ,---,戸崎圭, 2.5, 44, -15, -13,13,256.7, ⑭⑬,13, 2,Ｄグランドバイオ, 86,村田一, 1.7, 74,   7,   9,10, 58.1,⑬⑫⑭
,,,,,,,,,,,,14, 3, キュｰティガビｰ,,草野太,218.2,,,,12,121.2,⑬⑬⑬,14,14,Ｈマイシャロｰナ, 60,武士沢, 3.0, 38, -14, -18,14,302.4, ⑬⑭,14,15,Ｎグッドフロマｰジュ, 80,武士沢, 1.7, 73,   6,  10,16,463.2,⑪⑭⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,10,Ｇリバティｰフロｰ, 85,内田博, 1.8, 72,* 10,   1, 4,  6.1,②②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,14,Ｍマキバスマイル, 81,小林淳, 1.9, 72,   8,   4,14,179.7,⑩⑪⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:1),,,,,,,,,,,
"単勝:320円 複勝:06=120円 12=210円 10=110円 枠連:2,080円",,,,,,,,,,,,"単勝:880円 複勝:11=240円 04=180円 06=190円 枠連:2,460円",,,,,,,,,,,,"単勝:2,320円 複勝:12=610円 13=190円 04=230円 枠連:4,060円",,,,,,,,,,,,"単勝:410円 複勝:01=190円 07=490円 13=1,710円 枠連:1,120円",,,,,,,,,,,
"馬連:2,000円 ワイド:06-12=400円 06-10=130円 10-12=320円",,,,,,,,,,,,"馬連:2,240円 ワイド:04-11=800円 06-11=780円 04-06=620円",,,,,,,,,,,,"馬連:6,640円 ワイド:12-13=1,670円 04-12=2,300円 04-13=680円",,,,,,,,,,,,"馬連:3,020円 ワイド:01-07=1,220円 01-13=4,240円 07-13=9,270円",,,,,,,,,,,
"馬単:3,130円 3連複:690円 3連単:7,460円",,,,,,,,,,,,"馬単:5,330円 3連複:3,930円 3連単:31,290円",,,,,,,,,,,,"馬単:16,060円 3連複:14,100円 3連単:127,320円",,,,,,,,,,,,"馬単:4,660円 3連複:48,960円 3連単:163,250円",,,,,,,,,,,
■ 2R  ダ1300m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 5R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 8R  芝2400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■11R  芝2000m 3 歳ｵｰﾌﾟﾝ 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾌﾟﾘﾝｼﾊﾟﾙｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｂダイワトリビュｰン, 61,蛯名正,, 70,* -6,* 13, 2,  4.1, ①①, 1, 4,Ｃヤマニンエルブ, 64,田中勝,, 72,* -4,   9, 2,  6.2,①①①, 1, 7,Ａゴｰルデンハインド, 74,後藤浩,, 72,* -5,*  7, 2,  3.7,①①①, 1, 5,Ａルｰラｰシップ, 85,横山典,, 90,*  9,* 20, 1,  1.9,⑩④④
 2, 9,Ａデュｰクビスティｰ, 61,小林慎, 0.4, 67,* -7,* 11, 1,  2.1, ②②, 2,14,Ｄネオヴェリｰブル, 62,北村宏, 0.4, 70, -10,  13, 5, 16.3,⑦⑤⑤, 2,10,Ｃニシノルｰファス, 72,内田博, 0.4, 72,  -8,*  9, 1,  2.8,⑧⑧⑧, 2, 3,Ｈクォｰクスタｰ, 72,戸崎圭, 0.7, 85,   5,* 20, 7, 19.9,⑨⑫⑬
 3,13,Ｌボストンブラｰミン, 28,大庭和, 1.7, 53, -12,   5, 8, 60.2, ④⑥, 3, 8,Ｇマスタｰウィンド, 49,小林淳, 0.6, 65,* -6,   3, 9, 64.0,②②②, 3, 8,Ｇキングスチャペル, 62,福永祐, 0.4, 68,* -5,   2, 5, 11.9,②②②, 3, 2,Ｅバシレウス, 80,蛯名正, 0.9, 81,*  9,   9, 5, 12.0,⑤⑥⑤
 4, 8,Ｃカネトシショコラ, 57,勝浦正, 1.8, 55, -15,   7, 6, 19.1, ⑪⑨, 4, 3, ダイワマニング,---,武士沢, 0.7, 75, -20,* 29,12,105.5,⑯⑯⑯, 4, 3,Ｄマイネルメビウス, 67,吉田豊, 0.5, 66,* -5,   2, 4,  5.2,③③③, 4, 1,Ｊヤングアットハｰト, 71,柴山雄, 1.0, 81,   5,* 14,10, 68.5,⑫⑬⑭
 5, 5,Ｇアクアオｰラ, 49,福永祐, 1.8, 55,  -9,   1, 5, 17.6, ③③, 5,12,Ｊヤマニンミュゼット, 47,後藤浩, 0.7, 69, -12,  15, 7, 19.8,⑨⑦⑦, 5, 4,Ｂブルｰムインハｰト, 73,小林淳, 0.7, 70,  -8,*  8, 3,  4.0,⑨⑨⑨, 5, 6,Ｃダイワファルコン, 81,北村宏, 1.2, 78,   8,   7, 2,  5.6,⑦⑨⑦
 6, 3,Ｈカシノカルミア, 49,二本柳, 1.9, 54,  -9,   0,15,212.5, ⑨④, 6,11,Ｂサトノレジェンド, 71,内田博, 0.8, 71, -14,* 17, 1,  1.5,⑬⑫⑪, 6, 2,Ｈキストゥクラウン, 61,佐藤哲, 0.8, 64,  -6,   1, 8, 99.8,④④④, 6, 7,Ｄミカエルビスティｰ, 81,勝浦正, 1.2, 78,   6,   9, 3,  8.0,⑪⑩⑩
 7,15, リッチチャンス,---,内田博, 2.3, 52, -24,* 13, 3,  5.6, ⑯⑯, 7,13,Ｌメジロシｰルズ, 40,柴山雄, 1.0, 60,* -7,   0,14,186.4,④③③, 7, 6,Ｆクリノメダリスト, 62,戸崎圭, 0.8, 67,  -6,   2, 6, 13.9,⑥⑤⑤, 7, 8,Ｇマルカボルト, 75,福永祐, 1.2, 77,* 12,  -3, 4,  9.9,①①①
 8,14,Ｄボンジュｰルチエ, 57,吉田豊, 2.4, 49, -13,   0, 4,  7.6, ⑦⑤, 8,18,Ｆスズヨタキオン, 54,戸崎圭, 1.6, 58, -12,   3, 3, 13.2,⑫⑩⑧, 8, 5,Ｅナカヨキコト, 63,武士沢, 1.9, 53,  -7, -12, 7, 86.9,⑦⑦⑦, 8,18,Ｒサウンドバラッド, 61,村田一, 1.4, 76,   8,   3,15,321.3,④⑤⑧
 9, 2,Ｊコウヨウリョウ, 41,田中勝, 2.7, 46, -12,  -4,13, 91.3, ⑧⑧, 9, 6, エリン,---,伊藤工, 1.6, 61, -18,  13, 6, 17.0,⑪⑭⑮, 9, 9,Ｊバラディｰ, 38,五十嵐, 3.4, 39,  -6, -35, 9,186.7,⑤⑥⑥, 9,17,Ｑマイネルゴルト, 61,大庭和, 1.5, 74,* 11,  -4,16,441.9,②②②
10,10, ボｰレア,---,小林淳, 2.9, 47, -22,   6, 9, 64.0, ⑮⑮,10, 1,Ｅアドバンステイオｰ, 60,勝浦正, 1.6, 57, -11,   0, 8, 47.4,⑤⑥⑥,,,,,,,,,,,,,10,13,Ｂブルｰグラス, 82,吉田豊, 1.6, 75,   5,   8, 6, 13.9,⑭⑯⑱
11,12, サウスエポック,---,戸崎圭, 3.0, 47, -19,   3,11, 84.0, ⑬⑫,11, 7, メジロジョン,---,吉田豊, 1.8, 56, -16,   5, 4, 16.0,⑭⑬⑫,,,,,,,,,,,,,11,10,Ｍセイクリッドセブン, 66,後藤浩, 1.9, 71,   5,   1,11, 71.5,⑬⑮⑮
12,16,Ｅマイネカラフル, 53,柴田大, 3.1, 45, -12,  -6, 7, 41.0, ⑤⑦,12, 5,Ｎルｰジュビクトリｰ, 31,小林慎, 2.4, 50, -16,  -1,15,240.3,⑧⑪⑬,,,,,,,,,,,,,12,11,Ｏスプリングアルタ, 65,小林淳, 1.9, 71,*  9,  -6,13,203.2,⑥⑦⑥
13, 4,Ｋマリエッタ, 34,村田一, 3.2, 43, -20,   1,14,204.3, ⑫⑬,13,17,Ｍゼンノドンカスタｰ, 36,村田一, 2.5, 51, -18,   1,11,105.2,⑮⑮⑭,,,,,,,,,,,,,13,12,Ｌディアブラスト, 67,二本柳, 2.1, 69,   6,  -3,18,550.7,⑮⑭⑫
14,11,Ｆニジイロノホシ, 50,国分優, 3.3, 42, -16,  -5,10, 69.4, ⑥⑩,14, 9,Ｋナツミプリンセス, 45,国分優, 2.9, 41, -16, -12,10, 90.2,⑥⑨⑩,,,,,,,,,,,,,14, 9,Ｋアサクサマリンバ, 70,武士沢, 2.2, 67,   6,  -6,12,118.0,⑧⑧⑨
15, 7,Ｉニンフェッタ, 48,伊藤工, 3.4, 41, -19,  -3,12, 88.2, ⑩⑪,15,10,Ｏコイハテサグリ, 30,大庭和, 3.2, 34, -10, -28,16,307.2,③④④,,,,,,,,,,,,,15,16,Ｉゴｰルスキｰ, 72,内田博, 2.2, 70,   5,  -1, 8, 28.4,⑯⑰⑯
16, 1,Ｍオンワｰドシｰルド, 20,郷原洋, 4.2, 36, -22,  -5,16,448.1, ⑭⑭,16, 2,Ｉジェットメジャｰ, 48,佐藤哲, 3.6, 31, -14, -25,13,153.4,⑩⑧⑨,,,,,,,,,,,,,16,14,Ｐロｰグランド, 62,佐藤哲, 3.3, 56,   5, -19,17,526.3,⑱⑱⑰
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,15,Ｆスティルゴｰルド, 76,田中勝, 3.3, 57,   6, -22, 9, 36.7,⑰⑪⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 4,Ｎトランブルｰ, 65,伊藤工, 4.0, 50,*  9, -38,14,308.9,③③③
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:0),,,,,,,,,,,
"単勝:410円 複勝:06=140円 09=130円 13=1,040円 枠連:340円",,,,,,,,,,,,"単勝:620円 複勝:04=290円 14=620円 08=1,510円 枠連:3,530円",,,,,,,,,,,,単勝:370円 複勝:07=160円 10=130円 08=230円 枠連:420円,,,,,,,,,,,,"単勝:190円 複勝:05=120円 03=400円 02=310円 枠連:1,300円",,,,,,,,,,,
"馬連:430円 ワイド:06-09=190円 06-13=2,550円 09-13=2,240円",,,,,,,,,,,,"馬連:3,820円 ワイド:04-14=950円 04-08=2,400円 08-14=3,650円",,,,,,,,,,,,馬連:560円 ワイド:07-10=250円 07-08=660円 08-10=500円,,,,,,,,,,,,"馬連:1,960円 ワイド:03-05=820円 02-05=640円 02-03=2,300円",,,,,,,,,,,
"馬単:940円 3連複:7,250円 3連単:36,290円",,,,,,,,,,,,"馬単:7,150円 3連複:34,800円 3連単:149,000円",,,,,,,,,,,,"馬単:1,180円 3連複:1,790円 3連単:7,850円",,,,,,,,,,,,"馬単:2,290円 3連複:5,670円 3連単:17,640円",,,,,,,,,,,
■ 3R  ダ1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 6R  ダ1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 9R  芝1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■12R  ダ1600m 4歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,高尾特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ａアポロヴァンドｰム, 65,後藤浩,, 62,  -9,* 16, 1,  2.1, ④④, 1, 7,Ｃトウカイトキメキ, 72,内田博,, 68,*  4,  10, 1,  2.3, ①①, 1, 7,Ｆトｰセンマドロｰナ, 75,内田博,, 81,*  8,* 12, 1,  2.2, ③④, 1, 6,Ａラルｰチェ, 79,福永祐,, 77,   8,*  9, 2,  5.0, ⑮⑭
 2, 8,Ｄヒノモトイチバン, 59,内田博, 0.0, 66,  -7,* 16, 4, 12.5, ③③, 2, 9,Ｆレッドシャリオ, 67,吉田豊, 0.1, 67,  -1,* 16, 5,  8.7, ⑪⑪, 2, 5,Ｇマイネルエデン, 73,戸崎圭, 0.0, 80,*  8,  11, 4,  6.9, ②②, 2, 3,Ｊテイクバイストｰム, 73,戸崎圭, 0.1, 77,   8,*  7,10, 19.3, ⑩⑬
 3,10,Ｃデルマカリグラ, 60,伊藤工, 0.3, 61,* -7,  11, 6, 14.3, ②②, 3,15,Ｄマコトギャラクシｰ, 69,田中勝, 0.2, 67,   3,  12, 8, 17.8, ⑦⑤, 3, 9,Ｌスパラｰト, 67,蛯名正, 0.3, 76,* 11,   5, 7, 23.1, ①①, 3, 7,Ｋグレイスフルムｰヴ, 73,小林淳, 0.3, 76,   8,*  8,14, 83.8, ⑬⑮
 4, 2,Ｅサトノホクト, 58,蛯名正, 0.6, 60,* -6,   7, 5, 13.0, ①①, 4,11,Ａプレシャスジェムズ, 76,伊藤工, 0.2, 66,   1,* 13, 4,  8.1, ⑨⑧, 4,12,Ｂタガノバッチグｰ, 76,後藤浩, 0.4, 76,   6,  10, 8, 24.6, ⑤⑤, 4,14,Ｇケｰジｰハッピｰ, 76,柴山雄, 0.4, 71,* 14,  -5,12, 45.3, ④③
 5, 1,Ｂディアシｰクレット, 60,戸崎圭, 0.7, 61,  -8,  11, 2,  3.2, ⑤⑤, 5, 2,Ｅガルビスティｰ, 68,北村宏, 0.4, 63,   2,   9, 9, 24.7, ③④, 5, 3,Ｋヒカルプリンス, 70,横山典, 0.4, 76,   7,   8, 2,  5.4, ④③, 5,15,Ｅエルメスグリｰン, 77,吉田豊, 0.5, 72,  10,   2, 1,  4.7, ⑨⑨
 6, 5,Ｈスマｰトグリッド, 52,福永祐, 0.9, 58, -10,  11, 3, 10.7, ⑧⑦, 6,14,Ｂアポロノサムライ, 75,勝浦正, 0.4, 64,*  3,   8, 2,  6.7, ⑤③, 6, 6,Ａシャイニｰデザｰト, 81,吉田豊, 0.6, 74,  -2,* 17, 5,  8.0, ⑬⑬, 6, 8,Ｂマリアｰジュ, 79,北村宏, 0.5, 72,   9,   5, 4,  7.2, ⑭⑫
 7, 4,Ｆゼフュロス, 56,柴田大, 0.9, 59, -10,  12,11,186.1, ⑦⑧, 7, 6,Ｇウイニングタワｰ, 66,小林淳, 0.8, 64,   0,  11,11,105.8, ⑮⑫, 7,10,Ｃダイメイザバリヤル, 76,勝浦正, 0.6, 75,   5,  10, 3,  6.4, ⑩⑨, 7, 4,Ｃオｰクヒルズ, 78,勝浦正, 0.6, 72,  13,  -3, 6, 11.8, ⑥⑥
 8, 6,Ｇハッピｰデュランダ, 54,田中勝, 1.0, 57, -10,  11, 8, 16.0, ⑨⑨, 8,12,Ｍスズカジェネラル, 54,後藤浩, 0.9, 59,*  3,   4,12,115.3, ②②, 8, 4,Ｅマルサンテクニカル, 75,柴山雄, 0.8, 72,   2,  10,10, 66.3, ⑫⑫, 8, 1,Ｆオｰルフォｰミｰ, 77,内田博, 0.8, 72,   6,   5, 7, 13.2, ⑯⑯
 9, 3,Ｊアルエットシチｰ, 51,武士沢, 1.6, 51, -11,   8, 9,130.7, ⑩⑩, 9, 3,Ｐトｰセンチドリアシ, 46,横山典, 1.3, 59,  -1,   8, 7, 17.0, ⑭⑬, 9, 2,Ｉエｰシンマイトップ, 72,北村宏, 0.9, 71,   1,  10, 6, 18.6, ⑪⑪, 9, 9,Ｍラヴリｰドリｰム, 71,蛯名正, 0.9, 71,  13,  -7, 3,  5.5, ⑤④
10, 7,Ｉダイワブリリアント, 52,北村宏, 1.8, 49,  -9,   3, 7, 14.8, ⑥⑥,10,10,Ｉトウショウロジック, 64,戸崎圭, 1.4, 59,   1,   2, 3,  7.4, ⑫⑨,10, 8,Ｄテンザンモビｰル, 76,田中勝, 1.0, 69,   4,   4,11,120.7, ⑨⑧,10,13,Ｎヤマニンノベリスト, 71,柴田大, 1.1, 69,   9,  -3,15,130.4, ⑪⑩
11, 9,Ｋシルクアサｰション, 41,郷原洋, 2.7, 46, -13,   1,10,185.1, ⑪⑪,11, 8,Ｊトウショウフォアゴ, 64,大庭和, 1.6, 53,   2,   0, 6, 11.3, ④⑥,11,13,Ｊナンヨｰクイｰン, 72,武士沢, 1.1, 67,   6,   1,12,139.0, ⑦⑥,11, 5,Ｏスイｰトブレナム, 66,伊藤工, 1.1, 68,  10,  -4, 9, 19.0, ⑧⑧
,,,,,,,,,,,,12, 1,Ｌシルクウィｰク, 62,小林久, 1.7, 57,   0,   2,14,331.5, ⑧⑩,12, 1,Ｈパパラチア, 73,福永祐, 1.2, 67,   3,   3, 9, 55.3, ⑧⑩,12,12,Ｄフェイドレスシｰン, 77,後藤浩, 1.1, 67,  10,  -2, 8, 16.0, ⑫⑪
,,,,,,,,,,,,13,13,Ｎマルタカルｰキｰ, 52,国分優, 2.1, 54,  -2,   2,16,558.1, ⑩⑮,13,11,Ｍエイトサンデｰ, 62,小林淳, 2.0, 57,   4, -10,13,378.4, ⑥⑦,13,10,Ｉトｰセンベルファム, 74,横山典, 1.4, 66,  13, -10, 5, 10.0, ③⑤
,,,,,,,,,,,,14, 5,Ｏトｰセンブｰケ, 47,郷原洋, 2.2, 53,   1,  -4,15,446.5, ⑥⑦,,,,,,,,,,,,,14,11,Ｌヒラボクスペシャル, 71,田中勝, 1.7, 63,* 15, -17,13, 77.4, ②②
,,,,,,,,,,,,15,16,Ｈフジペガサス, 64,柴山雄, 2.9, 46,  -2,  -5,13,302.8, ⑬⑭,,,,,,,,,,,,,15,16,Ｈレディｰムスタング, 74,小林慎, 2.4, 59,* 15, -23,11, 23.8, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 2,Ｐノｰスリヴァｰ, 56,村田一, 3.5, 51,  11, -26,16,242.2, ⑦⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
