10年 4月10日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 4月10日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝2200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,湾岸ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｅカフェフレグランス, 57,松岡正,, 56,*  1, -10, 4, 10.3,①①①, 1,11, ブラボｰデイ,,石神深,,,,, 8, 27.0,④⑤④, 1, 2,Ｂナムラフェアリ, 69,大庭和,, 65,   3,   8, 5, 10.2,④⑥③, 1, 6,Ｂカネトシソレイユ, 85,後藤浩,, 85,   5,* 17, 3,  4.6,⑩⑪⑥
 2,10,Ｇトｰセンビｰナス, 54,北村友, 0.0, 59,   0,* -7, 5, 17.4,④④③, 2, 7, アイズオブゾロ,,穂苅寿,192.9,,,, 6,  9.5,⑨⑧⑧, 2,11,Ｃオメガフレグランス, 68,三浦皇, 0.2, 66,*  4,   3, 1,  3.1,⑩④⑥, 2,11,Ｄマイネルシュトルム, 84,幸英明, 0.2, 82,*  9,   4, 2,  4.0,③③④
 3, 4,Ｂアミュｰズ, 63,田中勝, 0.1, 55,  -1,* -8, 1,  2.1,⑤⑤⑤, 3, 3, フェスティバルイヴ,,高野和,193.4,,,, 3,  5.5,②②②, 3, 4,Ｄプリティカポレイ, 68,松岡正, 0.2, 68,  -2,* 14, 7, 20.6,⑪⑭⑬, 3,10,Ａアサティスボｰイ, 85,江田照, 0.3, 82,   8,   6, 1,  3.7,⑥⑤⑤
 4,13,Ｃママズディッシュ, 60,横山典, 0.3, 54,*  1, -12, 3,  7.7,③③④, 4, 4, クランエンブレム,,金子光,193.4,,,, 2,  3.7,③③③, 4,12,Ｉニシノキュアノス, 64,幸英明, 0.3, 67,  -1,* 11,11, 67.9,⑬⑬⑫, 4, 8,Ｃスリｰオリオン, 84,松岡正, 0.3, 84,   8,   9, 4,  6.0,⑦⑦⑦
 5, 5,Ｉタマノリテラシｰ, 48,吉田豊, 0.8, 50,  -4,* -8, 8, 37.3,⑨⑩⑨, 5,13, ドンヤマト,,山本康,194.0,,,, 4,  7.8,⑤④⑤, 5, 1,Ｇウインマリアベｰル, 65,後藤浩, 0.3, 63,*  4,   2, 2,  3.8,①①①, 5, 9,Ｈエフティイカロス, 79,蛯名正, 0.4, 81,   6,   9, 7, 15.5,⑨⑩⑩
 6, 1,Ａアマｰレトウショウ, 64,石橋脩, 1.1, 52,  -1, -14, 2,  3.0,⑧⑦⑦, 6, 8, モエレエキスパｰト,,浜野谷,194.4,,,, 1,  3.4,①①①, 6, 6,Ａプロスペラスマム, 70,武士沢, 0.4, 64,   1,   7, 6, 16.5,⑦⑨⑦, 6, 7,Ｉドリｰムノクタｰン, 79,石橋脩, 0.5, 81,   7,   6, 9, 38.6,⑤⑧⑨
 7, 2,Ｆグレｰスヒロイン, 56,後藤浩, 1.2, 47,   0, -17, 6, 21.3,⑥⑥⑥, 7, 5, ピサノシンボル,,五十嵐,194.6,,,, 5,  8.0,⑧⑥⑥, 7,13,Ｈカルトマリｰヌ, 65,横山典, 0.7, 63,   3,   2, 4,  7.6,⑤⑦④, 7, 3,Ｅハリｰアップ, 82,田中勝, 0.6, 79,   8,   4,11, 70.3,⑪⑨⑪
 8,11,Ｄカオカオプリン, 57,江田照, 1.3, 48,*  1, -21, 7, 32.5,②②②, 8, 2, ホッコｰテイオｰ,,水出大,196.2,,,,11, 82.0,⑥⑦⑦, 8, 3,Ｆダイワフェズブルｰ, 65,北村宏, 1.1, 57,*  4,  -5, 3,  5.1,②②②, 8, 4,Ｇブルｰスタｰキング, 81,北村友, 0.6, 83,   5,* 12, 6, 12.7,⑫⑫⑫
