10年10月30日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年10月30日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  芝2910m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■10R  ダ1200m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
 9, 1,Ｉシュンサチ, 26,吉田稔, 2.8, 37, -13,  -9, 8, 91.5, ⑩⑩, 9, 1, スリｰメガトン,,高野容,201.4,,,, 7, 24.5,⑪⑨⑨, 9, 8,Ｋグロｰリｰブリッジ, 62,石橋守, 1.6, 71,   3,   2,12,192.7,⑬⑬⑫, 9, 3,Ｇリリｰハｰバｰ, 82,勝浦正, 1.0, 74,   9,   3, 6, 15.9, ⑪⑨
10, 9,Ｊヤマカツダリア, 20,安部幸, 2.9, 39,  -2, -21, 9,141.7, ⑦⑦,10, 3, トｰセンピュリニｰ,,浜野谷,201.4,,,,10, 72.8,⑦⑩⑩,10, 7,Ｆスマｰトアルティラ, 73,小牧太, 1.6, 67,   4,   1, 5, 16.5,⑪⑪⑪,10,16,Ｋアズライト, 78,和田竜, 1.0, 75,   9,   3, 8, 38.6, ⑫⑫
,,,,,,,,,,,,11,13, モリナリ,,仲田雅,201.7,,,,11,163.3,⑫⑫⑫,11,13,Ｈペパｰミントラヴ, 70,藤岡康, 2.3, 63,   5, -10,11,100.9,⑦⑥⑧,11,13,Ｃスペシャルクイン, 85,秋山真, 1.4, 75,* 17,  -8, 2,  3.9, ③③
,,,,,,,,,,,,12,11, ブリリアントシチｰ,,西谷誠,203.0,,,, 8, 25.0,⑬⑬⑬,12, 6,Ｌジュヴェビアン, 55,勝浦正, 3.1, 56,*  7, -20, 7, 20.6,②②②,12, 9,Ｊドリｰムクラウン, 79,スミヨ, 1.9, 66,   7,  -3,10, 49.2, ⑬⑬
,,,,,,,,,,,,13,14, マキハタサｰメット,,出津孝,204.3,,,, 4, 12.3,②③⑦,13, 4,Ｍビコｰコルサコフ, 52,鷹野宏, 3.6, 55,   3, -15,13,359.8,④⑫⑬,13,11,Ｎトｰホウカラブラン, 77,川島信, 2.0, 67,  12,  -9,14,166.9, ⑦⑥
,,,,,,,,,,,,14,10, プロスペクタス,,黒岩悠,205.3,,,,12,194.4,⑭⑭⑭,,,,,,,,,,,,,14, 5,Ｐヒシハイグレｰド, 67,酒井学, 2.0, 64,   1,   1,16,253.4, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,10,Ｆソロソログランプリ, 82,吉田稔, 3.0, 60,* 17, -22, 9, 39.5, ②④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,15,Ｍトウショウガナｰ, 78,安部幸, 4.1, 50,  14, -29,15,183.5, ⑥⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:0),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:0),,,,,,,,,,,
"単勝:240円 複勝:05=130円 03=330円 07=160円 枠連:2,500円",,,,,,,,,,,,"単勝:2,350円 複勝:08=600円 06=400円 05=6,390円 枠連:1,330円",,,,,,,,,,,,"単勝:250円 複勝:03=130円 01=170円 10=1,150円 枠連:700円",,,,,,,,,,,,単勝:500円 複勝:04=200円 08=330円 06=210円 枠連:510円,,,,,,,,,,,
"馬連:2,390円 ワイド:03-05=830円 05-07=240円 03-07=790円",,,,,,,,,,,,"馬連:11,300円 ワイド:06-08=2,360円 05-08=32,350円 05-06=24,380円",,,,,,,,,,,,"馬連:670円 ワイド:01-03=290円 03-10=2,650円 01-10=3,790円",,,,,,,,,,,,"馬連:3,180円 ワイド:04-08=1,100円 04-06=610円 06-08=950円",,,,,,,,,,,
"馬単:3,400円 3連複:2,660円 3連単:16,860円",,,,,,,,,,,,"馬単:23,680円 3連複:483,780円 3連単:3,448,260円",,,,,,,,,,,,"馬単:1,120円 3連複:14,550円 3連単:44,020円",,,,,,,,,,,,"馬単:6,380円 3連複:5,670円 3連単:39,150円",,,,,,,,,,,
■ 2R  ダ1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 5R  ダ1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■11R  芝1400m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-9,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,毎日放送賞ｽﾜﾝｽﾃｰｸｽ ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｇギンザアキレス, 52,武豊  ,, 59,*  3,  -8, 2,  3.6,①①①, 1, 6, オウエイバスタｰ,---,佐藤哲,, 62,   0,* -3, 2,  3.9, ③③, 1,16,Ｃオオトリオウジャ, 77,スミヨ,, 79,   3,* 14, 1,  2.5, ⑧⑧, 1,12,Ｃマルカフェニックス, 84,福永祐,, 86,  11,  15, 3,  5.7, ⑥⑤
 2,12,Ｂボレアス, 58,藤岡佑, 0.0, 61,   1,* -5, 3,  4.1,⑫④④, 2, 3, シゲルテイトク,---,和田竜, 0.7, 56,*  1, -12, 1,  2.1, ①①, 2,10,Ａアイディンパワｰ, 79,川須栄, 0.4, 76,   1,* 13, 3,  6.4, ⑫⑫, 2, 2,Ｉショウナンアルバ, 78,四位洋, 0.2, 85,   5,* 20, 9, 22.1, ⑫⑫
 3,11,Ｉインペリアルピサ, 51,スミヨ, 0.3, 58,*  2,  -9, 4,  7.7,⑧③③, 3, 1, ホワイトスパルタン,---,田嶋翔, 0.8, 53,  -2,  -7, 5, 15.8, ⑤⑤, 3, 3,Ｈファイアナカヤマ, 70,和田竜, 0.7, 74,   3,   8,10, 35.9, ⑦⑦, 3, 4,Ｎジョｰカプチｰノ, 69,藤岡康, 0.2, 83,* 19,   2,10, 24.0, ①①
 4, 3,Ｅサフランディライト, 52,川田将, 0.6, 58,  -1,* -5,13, 72.6,④⑨⑦, 4, 4, ゼニバコ,---,川田将, 0.8, 53,  -7,* -2, 4,  9.7, ⑧⑦, 4, 8,Ｆイチオカ, 73,吉田稔, 0.7, 74,   0,* 13, 8, 25.3, ⑬⑬, 4, 8,Ｆアｰバニティ, 83,ホワイ, 0.4, 81,  11,  10, 6, 11.4, ⑤⑦
 5,16,Ｆカシノウィンド, 52,幸英明, 0.8, 56,   0, -10,10, 51.2,⑩⑥⑥, 5, 2, メイショウイソロク,---,川須栄, 2.1, 42,  -9, -11, 8, 42.7, ⑨⑨, 5,11,Ｅプティマカロン, 74,国分恭, 0.8, 74,*  6,   5, 6, 15.8, ④③, 5, 1,Ｄグランプリエンゼル, 84,藤岡佑, 0.5, 81,  10,  10, 2,  5.6, ⑦⑥
 6, 9,Ｏマサシ, 35,安部幸, 1.0, 58,  -4,* -3,14,136.3,⑭⑭⑫, 6, 5, オｰスミストｰン,---,幸英明, 2.2, 43,*  1, -24, 3,  4.7, ②②, 6, 5,Ｂレッドジｰル, 78,池添謙, 0.8, 72,*  7,   3, 2,  4.3, ①①, 6, 3,Ｋマイネルフォｰグ, 77,川島信, 0.5, 81,  13,   6,14,115.1, ④③
 7, 4,Ｃクラウンコマンダｰ, 57,浜中俊, 1.1, 54,  -2,  -9,12, 64.5,⑬⑪⑧, 7, 8, ホッコｰハルマ,---,吉田稔, 2.6, 41,*  1, -26, 6, 23.3, ④④, 7,12,Ｌディアエンデバｰ, 67,佐藤哲, 0.9, 73,   0,* 12, 4,  9.5, ⑭⑭, 7, 9,Ｇファイングレイン, 81,勝浦正, 0.5, 80,   8,  13,11, 25.5, ⑩⑩
 8,15,Ｈデｰヴァロｰカ, 51,福永祐, 1.1, 53,   0, -13, 8, 40.1,⑨⑤⑤, 8, 9, ジュｰノエスク,---,高倉稜, 2.6, 38,  -5, -21, 7, 23.3, ⑦⑥, 8, 7,Ｄザバイオ, 74,高倉稜, 1.2, 70,   2,   7, 7, 22.0, ⑪⑪, 8, 6,Ａエｰシンフォワｰド, 88,スミヨ, 0.6, 79,   9,  10, 1,  3.6, ⑧⑧
 9,14,Ｌトムコウクン, 44,藤岡康, 1.1, 55,  -2,  -8, 6, 30.9,⑮⑩⑩, 9,11, キｰジュピタｰ,---,小林徹, 3.3, 35,  -7, -22,10, 75.2, ⑩⑩, 9, 1,Ｉメイショウドレイク, 69,武豊  , 1.2, 69,   2,   6,11, 36.4, ⑩⑩, 9,11,Ｈプレミアムボックス, 78,幸英明, 0.6, 80,   6,  14, 8, 18.6, ⑪⑪
10, 6,Ｋキョウワオリオン, 48,佐藤哲, 1.3, 54,  -3,  -8,11, 59.8,⑪⑫⑪,10,10, マリアンヌシチｰ,---,安部幸, 5.3, 22,  -3, -45, 9, 63.7, ⑥⑧,10,15,Ｏマイネルパシュクル, 64,ホワイ, 1.6, 66,*  6,  -2,12, 39.0, ⑤⑤,10,10,Ｊアｰリｰロブスト, 78,池添謙, 0.7, 77,* 16,  -2,13, 62.5, ②②
11, 7,Ｊリｰガルファルコン, 50,ホワイ, 1.5, 51,*  2, -19, 1,  3.3,⑥②②,11, 7, シゲルシッコウヤク,---,熊沢重, 8.7,-19, -29, -43,11,103.8, ⑪⑪,11, 6,Ｊサマｰソング, 68,福永祐, 1.7, 65,*  6,  -4, 9, 33.9, ②②,11,14,Ｂファリダット, 87,小牧太, 0.7, 78,   9,   9, 5,  8.4, ⑨⑨
12,13,Ｄキングオブフェイス, 55,吉田稔, 2.7, 44,  -6, -14, 9, 46.2,⑯⑯⑭,,,,,,,,,,,,,12,13,Ｐアスカノヨアケ, 60,小坂忠, 1.7, 67,   4,   1,15,295.9, ⑨⑨,12,13,Ｌダノンムロｰ, 74,武豊  , 0.8, 79,   3,* 17,12, 47.3, ⑭⑭
13, 8,Ａシャイニｰノｰブル, 63,和田竜, 3.7, 39,  -3, -28, 5,  8.7,⑤⑬⑮,,,,,,,,,,,,,13, 4,Ｎザッハトルテ, 64,浜中俊, 1.8, 66,   5,  -2,13, 53.5, ⑥⑥,13, 7,Ｅヘッドライナｰ, 84,酒井学, 1.0, 74,  13,  -1, 4,  8.1, ③④
14, 1,Ｍカリスマミッキｰ, 44,国分恭, 3.9, 38,   0, -36, 7, 31.9,②⑦⑨,,,,,,,,,,,,,14, 9,Ｇメイショウモネ, 73,秋山真, 2.0, 64,  -2,   4, 5, 14.8, ⑯⑯,14, 5,Ｍマイネルレｰニア, 74,和田竜, 1.8, 67,   1,   5, 7, 14.4, ⑬⑬
15, 5,Ｎボｰフォｰト, 36,高倉稜, 6.1, 25,  -1, -54,16,246.4,③⑧⑬,,,,,,,,,,,,,15, 2,Ｍデンコウラッキｰ, 65,小牧太, 2.0, 62,   5,  -5,14, 93.4, ③④,,,,,,,,,,,,
16, 2,Ｐポｰトエンジェル, 28,川須栄, 8.1,  5,  -7, -60,15,201.7,⑦⑮⑯,,,,,,,,,,,,,16,14,Ｋニシノシャア, 68,酒井学, 2.5, 61,   0,  -2,16,313.3, ⑮⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:92 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:2),,,,,,,,,,,
単勝:360円 複勝:10=160円 12=150円 11=210円 枠連:580円,,,,,,,,,,,,単勝:390円 複勝:06=130円 03=120円 01=270円 枠連:390円,,,,,,,,,,,,単勝:250円 複勝:16=140円 10=210円 03=720円 枠連:590円,,,,,,,,,,,,"単勝:570円 複勝:12=220円 02=630円 04=940円 枠連:6,500円",,,,,,,,,,,
馬連:810円 ワイド:10-12=360円 10-11=580円 11-12=640円,,,,,,,,,,,,馬連:400円 ワイド:03-06=190円 01-06=660円 01-03=490円,,,,,,,,,,,,"馬連:910円 ワイド:10-16=390円 03-16=1,920円 03-10=3,190円",,,,,,,,,,,,"馬連:8,210円 ワイド:02-12=2,200円 04-12=3,240円 02-04=7,280円",,,,,,,,,,,
"馬単:1,690円 3連複:2,130円 3連単:8,980円",,,,,,,,,,,,"馬単:910円 3連複:1,350円 3連単:5,570円",,,,,,,,,,,,"馬単:1,430円 3連複:9,340円 3連単:29,120円",,,,,,,,,,,,"馬単:13,610円 3連複:68,080円 3連単:418,640円",,,,,,,,,,,
■ 3R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 6R  芝2000m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝1800m 2 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■12R  芝1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,萩ｽﾃｰｸｽ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｅサダムパテック, 56,スミヨ,, 79,   4,* 11, 1,  2.4, ④④, 1,15, サンビｰム,---,佐藤哲,, 65,*-19,* 16, 4,  5.6,①①①, 1, 3,Ａショウナンマイティ, 73,浜中俊,, 77, -13,* 25, 2,  2.8, ⑧⑦, 1, 2,Ｅドリｰムゼロワン, 76,ホワイ,, 78,* -6,  11, 3,  4.8, ②②
 2, 4,Ａダノンシャｰク, 63,福永祐, 0.5, 74,   5,*  4, 2,  2.8, ③③, 2, 4, ユニバｰサルバンク,---,スミヨ, 0.3, 64, -20,* 15, 2,  4.0,③④③, 2, 7,Ｄメイショウオオゾラ, 62,武豊  , 0.1, 71,* -7,  14, 3,  7.3, ①①, 2, 1,Ａアディアフォｰン, 78,高倉稜, 0.1, 80, -11,  18, 4,  6.6, ⑦⑥
 3, 1,Ｃクロｰバｰリｰフ, 60,ホワイ, 0.8, 70,   3,   3, 3,  5.6, ⑤⑤, 3, 6, エｰシンミズｰリ,---,福永祐, 0.8, 60, -22,* 11, 1,  3.3,⑥⑦⑦, 3, 8,Ｈベルシャザｰル, 48,安藤勝, 0.4, 68,* -9,  12, 1,  2.7, ③⑤, 3, 7,Ｈマイネルクラッチ, 74,和田竜, 0.1, 77,* -4,   7, 7, 10.8, ①①
 4, 5,Ｇリリｰファイアｰ, 51,池添謙, 1.0, 67,*  7,  -7, 4,  7.5, ①①, 4,13, モｰタウンサウンド,---,武豊  , 1.1, 54, -21,   5, 7, 15.0,⑦⑤⑥, 4, 1,Ｇノヴァグロリア, 58,佐藤哲, 0.4, 68, -10,  15, 7, 15.1, ④③, 4,10,Ｄワイドサファイア, 77,福永祐, 0.2, 78, -11,  15, 2,  4.3, ⑥⑤
 5,14,Ｂナチュラルブリッジ, 61,和田竜, 1.2, 67,   2,   0, 5, 17.6, ⑦⑦, 5, 7, アンバｰシェｰド,---,和田竜, 1.4, 49,*-19,  -3, 3,  5.2,②②②, 5, 2,Ｆアルティシムス, 60,秋山真, 0.4, 71, -11,  18, 5, 11.0, ⑦⑧, 5, 5,Ｃモモフク, 77,酒井学, 0.2, 77,  -9,  13, 9, 47.3, ③③
 6, 6,Ｈアグネスクロｰバｰ, 50,浜中俊, 1.4, 62,*  6, -12, 6, 23.3, ②②, 6,11, エンリル,---,川島信, 1.5, 53, -23,   5, 8, 63.8,⑪⑩⑫, 6, 4,Ｅサトノパンサｰ, 61,和田竜, 0.4, 68,* -9,  11, 6, 13.0, ②②, 6, 3,Ｂティアップゴｰルド, 77,池添謙, 0.4, 79, -18,* 22, 1,  3.7, ⑩⑨
 7, 7,Ｎタガノマルシェ, 37,安部幸, 1.7, 59,   2,  -7,13,306.4, ⑧⑥, 7,12, アドマイヤスコｰル,---,ホワイ, 1.7, 50, -23,   3, 6, 12.6,⑬⑫⑪, 7, 6,Ｃマｰベラスカイザｰ, 63,池添謙, 0.5, 69, -11,  15, 8, 37.4, ⑥⑥, 7,11,Ｇメイショウジェイ, 75,飯田祐, 0.4, 79, -15,  19, 6,  9.3, ⑧⑧
 8,13,Ｄテンシノイツル, 57,中村将, 2.4, 51,  -1, -14, 8, 92.3, ⑨⑩, 8, 9, オンリｰザブレイヴ,---,四位洋, 1.8, 44,*-19,  -8, 5,  9.5,④③④, 8, 9,Ｂモスカｰトロｰザ, 66,ホワイ, 0.7, 65, -10,  11, 4,  8.5, ⑤④, 8, 4,Ｉメイショウバレｰヌ, 74,勝浦正, 0.6, 73, -11,  11,10, 48.4, ⑤⑦
 9,12,Ｊエクスプライド, 47,石橋守, 2.8, 47,  -5, -13, 7, 47.0, ⑫⑪, 9, 5, コスモヘイガｰ,---,国分恭, 1.8, 52, -27,   9, 9, 69.5,⑮⑮⑮, 9, 5,Ｉムｰダ, 48,吉田稔, 2.3, 46, -14,  -4, 9,302.2, ⑩⑨, 9, 9,Ｆエｰシンブイムｰド, 76,藤岡康, 0.6, 79, -20,* 23, 5,  8.7, ⑪⑪
10, 2,Ｉサクラミナクル, 49,小牧太, 2.9, 47,  -8,  -8,12,186.4, ⑬⑬,10,10, ザッツベタｰ,---,北村友, 1.8, 50, -25,   5,15,208.1,⑭⑭⑭,10,10,Ｊモエレウェバリング, 28,安部幸, 2.3, 47, -14,  -3,10,354.2, ⑨⑩,10, 6,Ｊマリエンベルク, 68,国分恭, 0.8, 69,  -9,   5, 8, 33.2, ④④
11, 8,Ｌリッシンカッポレ, 44,熊沢重, 3.1, 44,  -3, -22,10,169.9, ⑩⑧,11, 8, アｰスワンマンボ,---,浜中俊, 2.0, 44, -23,  -4,10, 81.5,⑨⑧⑧,,,,,,,,,,,,,11, 8,Ｋドンアドヴァイタ, 68,小牧太, 1.6, 62, -18,   6,11, 93.4, ⑨⑩
12, 9,Ｍポｰトワイン, 41,高倉稜, 3.4, 40,  -3, -24,14,344.7, ⑪⑫,12, 2, リワｰドバリアン,---,池添謙, 2.5, 36, -20, -15,12, 99.5,⑧⑥⑤,,,,,,,,,,,,,,,,,,,,,,,,
13,11,Ｋスリｰマウンテン, 46,小林徹, 3.6, 38,  -8, -19,11,175.4, ⑭⑭,13, 1, オンエア,---,高倉稜, 2.5, 37, -23, -10,13,109.2,⑤⑪⑨,,,,,,,,,,,,,,,,,,,,,,,,
14,10,Ｆコスモパスキｰ, 51,幸英明, 3.8, 36,   2, -38, 9,164.5, ⑥⑨,14,14, カネトシスインガｰ,---,秋山真, 2.5, 38, -23, -10,11, 98.0,⑫⑨⑩,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15, 3, ペプチドプレシャス,---,幸英明, 3.1, 32, -25, -14,14,179.7,⑩⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:67 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:2),,,,,,,,,,,
単勝:240円 複勝:03=120円 04=110円 01=130円 枠連:340円,,,,,,,,,,,,"単勝:560円 複勝:15=160円 04=150円 06=130円 枠連:1,250円",,,,,,,,,,,,単勝:280円 複勝:03=130円 07=170円 08=120円 枠連:270円,,,,,,,,,,,,"単勝:480円 複勝:02=200円 01=200円 07=280円 枠連:1,540円",,,,,,,,,,,
馬連:340円 ワイド:03-04=150円 01-03=270円 01-04=250円,,,,,,,,,,,,"馬連:1,150円 ワイド:04-15=430円 06-15=290円 04-06=290円",,,,,,,,,,,,"馬連:1,260円 ワイド:03-07=400円 03-08=170円 07-08=310円",,,,,,,,,,,,"馬連:1,490円 ワイド:01-02=480円 02-07=780円 01-07=880円",,,,,,,,,,,
"馬単:680円 3連複:510円 3連単:2,000円",,,,,,,,,,,,"馬単:2,830円 3連複:1,220円 3連単:7,790円",,,,,,,,,,,,"馬単:1,980円 3連複:930円 3連単:6,420円",,,,,,,,,,,,"馬単:2,700円 3連複:4,600円 3連単:22,000円",,,,,,,,,,,
