10年10月23日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年10月23日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 4R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 7R  芝1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,
13, 8,Ｍアシヤサルタン, 12,松山弘, 1.9, 28, -17, -21,12, 85.5, ⑩⑩,12,12,Ｄマイネルビジュｰ, 72,丹内祐, 1.6, 63,  -3,   4, 5, 17.8,⑧⑩⑪,13,10,Ｄオチャノコサイサイ, 71,田辺裕, 1.2, 60,   2,  -7, 3,  8.7, ⑧⑦,13,13,Ｇディアトウシロウ, 73,古川吉, 1.3, 63,   2,   8, 5, 16.8,⑨⑨⑨
,,,,,,,,,,,,13,16,Ｉコングラチュレｰト, 68,秋山真, 1.7, 59,  -2,  -2, 3,  8.3,⑨⑤⑧,14, 7, トｰセンボルテｰジ,---,平野優, 1.6, 56,  -6,  -5,14,117.5, ⑮⑮,14, 1,Ｍウィアｰザスタｰ, 69,上村洋, 2.1, 59,   3,  -1,11, 60.7,⑤⑥⑦
,,,,,,,,,,,,14, 9,Ｍメイショウリバｰ, 64,飯田祐, 2.3, 56,  -5,  -3,15,121.4,⑯⑭⑯,15, 8,Ｎヒカリバレンシア, 46,丸田恭, 2.3, 46,*  9, -28,13, 90.6, ①①,15,12,Ｏジャイアンツエｰル, -5,西田雄, 3.5, 48,  -3,  -7,15,202.1,⑫⑭⑮
,,,,,,,,,,,,,,,,,,,,,,,,16,13,Ｏサクラインプルｰブ, 43,大野拓, 2.4, 45,   4, -26,15,117.9, ⑥⑪,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-1),,,,,,,,,,,
"単勝:250円 複勝:10=130円 13=370円 02=560円 枠連:1,150円",,,,,,,,,,,,単勝:760円 複勝:01=220円 10=110円 08=460円 枠連:560円,,,,,,,,,,,,単勝:210円 複勝:06=130円 11=380円 14=270円 枠連:330円,,,,,,,,,,,,単勝:350円 複勝:02=130円 09=320円 11=120円 枠連:910円,,,,,,,,,,,
"馬連:1,330円 ワイド:10-13=580円 02-10=1,260円 02-13=2,570円",,,,,,,,,,,,"馬連:670円 ワイド:01-10=310円 01-08=2,530円 08-10=760円",,,,,,,,,,,,"馬連:1,180円 ワイド:06-11=610円 06-14=460円 11-14=1,680円",,,,,,,,,,,,"馬連:3,170円 ワイド:02-09=950円 02-11=240円 09-11=820円",,,,,,,,,,,
"馬単:1,770円 3連複:8,920円 3連単:35,780円",,,,,,,,,,,,"馬単:2,160円 3連複:5,350円 3連単:35,580円",,,,,,,,,,,,"馬単:1,980円 3連複:3,830円 3連単:13,090円",,,,,,,,,,,,"馬単:4,470円 3連複:2,460円 3連単:16,190円",,,,,,,,,,,
■ 2R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 5R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 8R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ福島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,会津特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14, アフォｰド,---,中舘英,, 70,*  1,* -1, 2,  3.5, ②②, 1, 2,Ａルｰジュバンブｰ, 69,秋山真,, 62,*  3,   4, 1,  2.6,②②②, 1, 8,Ｃサンレイハスラｰ, 76,小野寺,, 70,   5,*  2, 8, 29.2,⑬⑩⑨, 1, 3,Ｆバンガロｰル, 71,上村洋,, 80,  -1,* 19, 2,  3.1, ⑧⑩
 2,10, キョウワプラネット,---,赤木高, 0.6, 60,* -1,  -7,14, 93.2, ③③, 2,11,Ｈウィッシュアゲン, 64,小野寺, 0.0, 65,   2,   7, 4,  9.4,⑦⑥⑥, 2, 5,Ｅマｰブルアロｰ, 73,水口優, 0.2, 67,   7,  -3, 5,  9.2,⑧⑦⑦, 2, 7,Ｅアモｰレヴォレ, 72,丸山元, 0.3, 75,   4,  10, 4, 18.1, ④④
 3, 3, ラテアｰト,---,古川吉, 0.9, 53, -13,*  1, 4,  6.2, ⑨⑦, 3, 7,Ｍケイビイテルマ, 60,的場勇, 0.1, 66,   0,*  9, 2,  5.9,⑪⑩⑩, 3, 3,Ｌタイセイワイルド, 63,松山弘, 0.4, 67,   9,  -7, 3,  6.2,⑤⑤⑥, 3, 1,Ｉリネンパズル, 69,南田雅, 0.3, 76,* 14,   1, 8, 42.5, ②②
 4, 2, コスモブラック,---,柴田大, 1.0, 53,  -8,  -4, 7, 25.6, ⑤⑤, 5, 5,Ｋゴシップガｰル, 63,西村太, 0.1, 65,  -2,* 13,12, 42.4,⑫⑬⑭, 4, 7,Ｇニュｰジェットラン, 73,国分優, 0.6, 64,   9,  -9, 7, 23.2,⑩⑥⑤, 4, 4,Ａオレンジティアラ, 80,中舘英, 0.4, 76,* 17,  -3, 1,  1.7, ①①
 5, 9, テラノチョイス,---,丸山元, 1.0, 52,  -7,  -7, 1,  3.2, ④④, 4, 9,Ｂヴィッテリア, 69,平野優, 0.5, 63,  -1,   9,13, 58.0,⑬⑭⑫, 5, 2,Ｄメイショウダグザ, 76,川須栄, 0.6, 64,* 10, -11, 4,  7.0,②④②, 5, 2,Ｄバロンダンス, 72,田辺裕, 0.4, 75,   4,  11, 5, 18.5, ⑥⑤
 6, 4, ケイアイアテナ,---,的場勇, 1.7, 43, -12,  -9,11, 74.6, ⑩⑧, 6,13,Ｆユキノクイｰン, 67,丹内祐, 0.6, 59,*  3,  -1, 8, 16.8,④④③, 6, 9,Ｉソニックブレｰド, 69,平野優, 0.6, 65,   3,*  2, 9, 48.5,⑮⑮⑭, 6, 9,Ｊブルｰムｰンピサ, 68,木幡初, 0.8, 69,  -1,   8, 3, 15.0, ⑩⑨
 7, 5, オカノジョｰカｰ,---,藤岡康, 1.9, 44,*  0, -26, 3,  5.7, ①①, 7, 6,Ｇストロングジョイス, 67,田辺裕, 0.6, 60,   1,   4, 6, 12.5,⑨⑨⑧, 7,13,Ｆブルｰシｰズン, 73,西村太, 0.9, 63,   5,  -4,11,125.8,⑦⑫⑩, 7,12,Ｈトシザコジｰン, 70,藤岡康, 0.8, 69,  -6,* 14,12,106.6, ⑫⑪
 8,15, ヒカルビジュｰ,---,秋山真, 2.3, 35, -12, -19, 5,  9.9, ⑧⑩, 8, 1,Ｌリエｰトフィｰネ, 60,中村将, 0.8, 61,   1,   2, 5, 11.4,⑥⑧⑨, 8, 4,Ｈコスモピグマン, 71,丹内祐, 0.9, 63,   6,  -6, 6, 17.4,⑨⑪⑬, 8, 6,Ｋビバサムシング, 68,丸田恭, 0.9, 67,   3,   3, 6, 19.8, ⑦⑦
 9,11, ヒダノエリｰ,---,西田雄, 2.3, 34, -19, -11,15,214.3, ⑭⑭, 9, 8,Ｉベルモントダイヤ, 64,中谷雄, 0.8, 57,*  4,  -4, 3,  6.4,①①①, 9, 1,Ｊクリスタルドア, 68,中村将, 1.1, 62,* 11, -17,10,111.4,①①①, 9,11,Ｇチャｰムペンダント, 71,赤木高, 1.2, 63,* 15, -13, 7, 23.8, ③③
10,13, ココアンジュ,---,丸田恭, 2.4, 33, -13, -19, 9, 46.1, ⑪⑬,10, 3,Ｄサダムセシボン, 67,藤岡康, 0.9, 59,  -1,   5,10, 32.0,⑩⑫⑬,10,15,Ａカｰネリアンシチｰ, 78,丸山元, 1.5, 58,* 11, -19, 1,  3.0,④③③,10, 5,Ｂホットマニュｰバｰ, 74,国分恭, 1.3, 63,  -4,   5,11, 66.5, ⑪⑫
11,12, ダイメイトリック,---,黛弘人, 2.5, 33, -10, -22,12, 80.0, ⑥⑥,11, 4,Ｅロマンシエｰル, 67,国分優, 1.4, 54,   2,  -5,11, 33.7,⑤⑤④,11,14,Ｎシルクウィｰク, 59,黛弘人, 1.8, 56,   6, -15,12,148.7,⑪⑨⑫,11, 8,Ｌドリｰムシャドウ, 65,丹内祐, 1.5, 60,   0,  -2,10, 65.0, ⑨⑧
12, 8, オｰルズウェル,---,中谷雄, 3.0, 26, -14, -25,10, 71.4, ⑬⑫,12,10,Ｊロジディオン, 63,中舘英, 1.6, 53,   0,  -3, 7, 13.4,⑭⑪⑪,12,11,Ｏクロスファイト, 56,草野太, 1.9, 56,   4, -12,15,335.8,⑭⑭⑪,12,10,Ｃカシノリボン, 73,西田雄, 2.1, 51,   4, -14, 9, 46.8, ⑤⑥
13,16, トｰセントレジャｰ,---,小林淳, 3.0, 25, -13, -27, 8, 30.6, ⑫⑪,13,14,Ｃクリノソｰニャ, 69,国分恭, 1.8, 52,   2,  -9, 9, 31.1,⑧⑦⑦,13, 6,Ｂジャングルストｰン, 78,国分恭, 2.1, 56,* 11, -24, 2,  3.2,③②④,,,,,,,,,,,,
14, 7, イワヒバリ,---,伊藤直, 3.6, 18, -11, -37,16,218.8, ⑦⑨,14,12,Ｎアイスボックス, 57,丸田恭, 2.2, 47,*  3, -14,14,102.4,③③⑤,14,10,Ｍモエレマイカ, 59,菅原隆, 2.3, 54,   8, -19,13,232.6,⑥⑧⑧,,,,,,,,,,,,
15, 1, グｰテンベルガ,---,飯田祐, 4.0,  0, -35, -19,13, 93.0, ⑮⑮,,,,,,,,,,,,,15,12,Ｋスプリングナイル, 64,千葉直, 2.7, 51,   5, -19,14,253.1,⑫⑬⑮,,,,,,,,,,,,
16, 6, ミスグロリアス,---,松山弘, 5.8,-39, -66, -12, 6, 18.0, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-6),,,,,,,,,,,
"単勝:350円 複勝:14=180円 10=1,590円 03=210円 枠連:570円",,,,,,,,,,,,"単勝:260円 複勝:02=160円 11=220円 07=220円 枠連:1,450円",,,,,,,,,,,,"単勝:2,920円 複勝:08=680円 05=290円 03=320円 枠連:4,690円",,,,,,,,,,,,"単勝:310円 複勝:03=170円 07=360円 01=810円 枠連:2,480円",,,,,,,,,,,
"馬連:20,880円 ワイド:10-14=4,250円 03-14=530円 03-10=6,710円",,,,,,,,,,,,"馬連:1,550円 ワイド:02-11=660円 02-07=390円 07-11=1,450円",,,,,,,,,,,,"馬連:14,290円 ワイド:05-08=2,770円 03-08=2,520円 03-05=1,320円",,,,,,,,,,,,"馬連:2,580円 ワイド:03-07=910円 01-03=1,800円 01-07=4,570円",,,,,,,,,,,
"馬単:26,500円 3連複:34,870円 3連単:212,230円",,,,,,,,,,,,"馬単:2,090円 3連複:3,600円 3連単:16,310円",,,,,,,,,,,,"馬単:23,090円 3連複:18,650円 3連単:231,620円",,,,,,,,,,,,"馬単:3,830円 3連複:22,810円 3連単:91,610円",,,,,,,,,,,
■ 3R  ダ1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 6R  ダ1150m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 9R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■12R  芝2600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蔵王特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｂオクルス, 74,宮崎北,, 79,*  8,*  9, 2,  2.7, ①①, 1,15,Ａチャンピオンラブ, 83,中舘英,, 73,*  7,   7, 1,  1.4, ②②, 1, 5,Ｈリビングプルｰフ, 65,川須栄,, 71,*  9,   2, 4,  6.0, ④④, 1, 7,Ａカノンコｰド, 85,鮫島良,, 79,*  2,  12, 1,  2.7,⑤⑤③
 2, 8,Ａデュｰクワンダｰ, 78,丸山元, 1.0, 69,   1,   5, 1,  2.2, ④③, 2, 2,Ｉサマｰコｰド, 64,木幡初, 0.1, 72,*  7,   7,11, 79.5, ①①, 2, 4,Ｇオリオンザブラック, 67,嘉藤貴, 0.0, 71,   6,   5, 5,  8.7, ⑥⑤, 2, 5,Ｂアクアブルｰフライ, 74,長谷川, 0.1, 83,  -2,* 21, 3,  5.7,⑯⑮⑨
 3,12,Ｇサンマルプリンセス, 62,小島太, 1.2, 68,*  8,  -1, 5, 16.9, ②②, 3, 8,Ｅルｰジュアルダン, 67,丸山元, 0.5, 68,*  5,   4, 4, 13.0, ③③, 3,13,Ｌエクレウス, 62,西田雄, 0.1, 69,  -4,* 12,15,300.7, ⑭⑬, 3, 9,Ｍディビデンド, 64,赤木高, 0.3, 82,  -2,* 22,14, 95.7,⑬⑯⑯
 4, 1,Ｋピｰスオブキング, 53,的場勇, 1.3, 67,  -1,   4, 6, 17.7, ⑥⑤, 4,10,Ｂガクニホシ, 76,丸田恭, 0.5, 67,   0,*  9, 2,  6.8, ⑧⑦, 4, 1,Ｋレｰシングマｰチ, 62,小林淳, 0.3, 67,*  9,  -2,14,123.0, ③③, 4,10,Ｃマキハタセンシブル, 73,木幡初, 0.3, 82,  -2,* 18, 6, 20.6,⑮⑭⑮
 5, 2,Ｃシンフォニｰライツ, 69,古川吉, 1.3, 65,  -4,*  6, 3,  8.6, ⑦⑧, 5, 3,Ｏオキサキサマ, 43,上村洋, 0.7, 68,   3,   5, 9, 52.1, ⑤⑤, 4, 6,Ｏパシャ, 57,木幡初, 0.3, 68,   2,   5, 8, 20.1, ⑧⑨, 5, 3,Ｊキャプテンキッド, 66,中舘英, 0.5, 70,*  3,  -1, 5, 13.8,①①①
 6, 4,Ｄオンワｰドセジｰル, 67,加藤士, 1.9, 59,  -3,  -1, 7, 31.0, ⑧⑦, 6, 5,Ｎシンボリアニマｰト, 50,的場勇, 0.9, 65,  -1,   6, 5, 17.2, ⑦⑥, 6,14,Ａテラノチェリｰ, 73,柴原央, 0.3, 67,* 10,  -3, 3,  5.3, ②②, 6,12,Ｏクリｰバレン, 58,的場勇, 0.6, 74,  -1,  11,10, 37.2,⑪⑪⑫
 7, 9,Ｈワガミチヲイク, 60,田辺裕, 2.7, 51,  -4,  -7, 9, 36.6, ⑨⑨, 7,16,Ｄシンボリバッハ, 67,西田雄, 0.9, 64,   4,   1, 8, 49.5, ④④, 7, 8,Ｂシャフツレディ, 71,松山弘, 0.4, 65,  -4,   8, 6, 12.0, ⑬⑭, 7, 2,Ｈワシャモノタリン, 66,中村将, 0.8, 67,*  2,  -2,13, 56.1,②②②
 8, 3,Ｅエクストラシチｰ, 66,草野太, 2.8, 51,  -6,  -5,10,103.2, ⑩⑩, 8,13,Ｊグランプリヒトスジ, 62,秋山真, 0.9, 63,  -8,* 11, 6, 19.3, ⑬⑬, 8, 2,Ｄトロピカルマドンナ, 68,国分恭, 0.4, 65,  -1,   6, 7, 14.6, ⑩⑫, 8, 4,Ｉスペｰスシャトル, 66,田辺裕, 0.9, 68,   0,   4, 8, 31.7,⑦⑥⑥
 9, 6,Ｊカシノダンク, 53,西田雄, 2.8, 50, -13,  -2,11,114.2, ⑪⑪, 9,11,Ｆメイショウタカチホ, 67,川須栄, 1.1, 62,   0,   3,10, 55.3, ⑥⑨, 9, 7,Ｊメタリック, 63,柴田大, 0.4, 66,  -1,   6,12, 72.2, ⑪⑩, 9,16,Ｄヒビケジンダイコ, 71,丸山元, 1.0, 68,   1,   3, 2,  4.0,⑭⑨⑦
10, 5,Ｉミルトス, 58,水口優, 3.6, 43,   2, -19, 8, 32.0, ③④,10, 1,Ｇメイショウボルト, 66,小野寺, 1.2, 62,  -4,   6,13,150.0, ⑩⑪,10, 3,Ｃサクラサクセス, 68,秋山真, 0.5, 64, -12,* 15,10, 56.9, ⑮⑮,10, 8,Ｅオヤマノタイショウ, 70,村田一, 1.1, 69,  -1,   5, 9, 36.9,⑨⑬⑭
11,10,Ｌサンマルクリス, 42,西村太, 3.6, 41, -13, -10,12,116.2, ⑫⑫,11,14,Ｃコアレススキャン, 72,藤岡康, 1.5, 59,  -1,   1, 3, 11.2, ⑨⑩,11,15,Ｅユキノラムセス, 67,丸山元, 0.5, 63,  -1,   5, 2,  4.7, ⑫⑪,11, 6,Ｆアイウォントユｰ, 69,梶晃啓, 1.3, 66,  -1,   0, 4,  8.3,⑧⑩⑬
12,11,Ｆスマｰトマグナム, 63,中舘英, 4.3, 36,   1, -25, 4, 11.2, ⑤⑥,12, 4,Ｋトップオブカハラ, 60,松山弘, 1.5, 58, -12,* 10, 7, 41.2, ⑮⑮,12,12,Ｎフジマサオｰシャン, 59,村田一, 0.7, 61,   4,  -3,13, 86.9, ⑦⑦,12,11,Ｎトｰアヘンリｰ, 58,大野拓, 1.3, 68,  -1,   2,15,108.6,⑩⑫⑩
,,,,,,,,,,,,13, 7,Ｈメリトゥム, 65,丹内祐, 1.5, 59,  -4,   4,12,119.2, ⑪⑧,13,16,Ｉナスザン, 64,丸田恭, 0.8, 60,   2,  -2,11, 66.0, ⑨⑧,13,14,Ｇスプリングバレル, 68,生野賢, 1.4, 61,*  2,  -9, 7, 23.6,④③④
,,,,,,,,,,,,14,12,Ｍハニｰインチｰフ, 54,大野拓, 1.8, 54,  -4,   1,16,333.4, ⑫⑫,14, 9,Ｐハギノハｰセルフ, 55,中舘英, 1.3, 54,* 11, -18, 9, 26.3, ①①,14,15,Ｋエルブｰルズ, 64,上村洋, 1.6, 62,   0,  -8,12, 38.4,⑫⑧⑧
,,,,,,,,,,,,15, 6,Ｌティティチャｰム, 59,平野優, 1.9, 54, -10,   4,15,277.4, ⑭⑭,15,11,Ｆヴンダｰゾンネ, 67,長谷川, 1.3, 54,   7, -14, 1,  3.8, ⑤⑥,15, 1,Ｐスマｰトパルス, 57,秋山真, 1.9, 56,*  2, -15,11, 37.8,③④⑤
,,,,,,,,,,,,16, 9,Ｐブルｰトゥギャザｰ, 34,田辺裕, 3.6, 37, -20,  -3,14,165.6, ⑯⑯,16,10,Ｍフクノブリング, 59,平野優, 1.4, 52, -16,   7,16,308.9, ⑯⑯,16,13,Ｌサントゥｰル, 64,小野寺, 2.1, 57,   1, -13,16,171.9,⑥⑦⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
