10年 1月17日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 1月17日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｻﾝﾗｲｽﾞｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ａオクルス, 68,田中勝,, 64,*  7,*  1, 1,  1.4, ①①, 1, 4, コアレススイフト,,石神深,,,,, 1,  1.7,④③①, 1, 8,Ａトｰセンアレス, 73,横山典,, 73,  -6,* 20, 1,  1.4,④⑤⑤, 1,14,Ｄキルシュブリュｰテ, 80,横山典,, 77,  -5,* 19, 8, 33.4, ⑮⑯
 2, 3,Ｂダイヤモンドイエロ, 63,吉田豊, 0.7, 57,*  4,  -2, 7, 29.5, ④②, 2, 7, エイワハヤブサ,,山本康,195.0,,,, 7, 45.3,⑦⑥⑥, 2,12,Ｄナムラロアｰ, 66,吉田豊, 0.5, 70,  -6,* 16, 5, 21.2,③④④, 2, 5,Ｃダノンムロｰ, 80,北村宏, 0.0, 79,  -5,* 19, 5,  9.4, ⑯⑮
 3, 6,Ｉオメガブルｰライン, 48,藤田伸, 1.1, 53,   1,  -2, 4, 14.1, ⑨⑧, 3, 1, モエレエキスパｰト,,浜野谷,195.1,,,, 4,  8.0,②②②, 3, 5,Ｂアポロノサムライ, 67,勝浦正, 1.2, 63,  -7,  11, 4, 13.1,⑤⑦⑥, 3,12,Ｈエフテｰストライク, 74,田辺裕, 0.2, 77,   2,  10,11, 51.4, ⑬⑬
 4,13,Ｃウィッシュアゲン, 62,松岡正, 1.3, 50,   1,  -5, 2,  7.3, ⑥⑦, 4,13, プリンシペデルソル,,金子光,195.6,,,, 5, 26.2,⑤④⑤, 4, 7,Ｅギャザｰロｰジズ, 65,柴山雄, 1.5, 62,  -8,  11, 6, 26.5,⑨⑩⑩, 4, 4,Ｋオリオンスタｰズ, 73,松岡正, 0.2, 80,  11,   1, 3,  4.3, ⑦⑤
 5, 2,Ｌディアコトミ, 41,勝浦正, 1.4, 49,   0,  -4,11,108.9, ⑦⑤, 5,14, トウカイエｰル,,大江原,196.3,,,, 3,  7.4,⑥⑦⑧, 5, 4,Ｆロトディパｰチャｰ, 63,田中博, 1.5, 64,  -9,  13, 7, 28.5,⑪⑪⑪, 5,13,Ｊエネルマオｰ, 74,勝浦正, 0.3, 76,   3,   7,10, 46.6, ⑪⑪
 6,11,Ｇアナタノネガイ, 51,北村宏, 1.8, 45,   1,  -9, 3, 10.7, ⑤⑥, 6,11, アイズオブゾロ,,穂苅寿,196.3,,,, 9, 54.5,⑨⑧⑦, 6, 2,Ｃカワキタシュテルン, 67,松岡正, 1.5, 61,  -8,  10, 2,  6.7,⑧⑨⑧, 6,10,Ａセトノアンテウス, 82,安藤勝, 0.4, 78,* 15,  -6, 1,  3.6, ④⑥
 6,10,Ｐナリタシリウス, 25,小野寺, 1.8, 44, -11,*  3,13,143.3, ⑯⑯, 7, 5, オンワｰドカルマ,,鈴木慶,196.7,,,,11,116.5,③⑤④, 7,11,Ｈアルティスト, 60,柴田善, 1.5, 61,* -5,   6,11,106.9,⑩③③, 7,15,Ｌジョイントスタｰズ, 73,西田雄, 0.4, 74,   1,   9,12, 59.1, ⑭⑭
 8,16,Ｈパノラマトウショウ, 49,柴山雄, 1.9, 46,*  5, -14, 6, 22.1, ③④, 8, 3, コンフェルヴォｰレ,,高野和,196.8,,,,14,181.6,⑬⑬⑪, 8,10,Ｉオメガブルｰグラス, 58,藤田伸, 1.6, 62,  -6,   7, 3,  8.4,⑦⑥⑦, 8, 1,Ｐワンダｰクラフティ, 66,柴山雄, 0.5, 76,* 16,  -8, 9, 34.1, ①①
 9, 1,Ｍアイザｰウェイ, 40,村田一, 2.0, 43,  -4,  -7,14,149.4, ⑪⑨, 9,10, コマチ,,草野太,196.8,,,,12,151.5,⑪⑩⑩, 9, 3,Ｇダイヤペルセウス, 62,田中勝, 1.8, 62, -12,* 16,12,146.3,⑫⑫⑫, 9,11,Ｎリキアイダンディ, 68,丹内祐, 0.6, 72,   5,   2,16,330.8, ⑩⑩
10, 7,Ｆサニｰエリザベス, 56,丸山元, 2.1, 47,*  5, -15,10, 63.8, ②③,10, 2, ジャングルテクノ,,横山義,197.1,,,, 2,  4.8,①①③,10, 9,Ｊアポロパステル, 58,村田一, 1.9, 59,* -5,   2, 9, 82.9,②②②,10, 6,Ｇメジロチャンプ, 75,後藤浩, 0.6, 73,   7,   0, 7, 15.4, ⑨⑧
11,12,Ｄエルフガｰランド, 58,丸田恭, 2.3, 42,  -1, -11, 5, 19.9, ⑧⑩,11, 8, ツインダイヤ,,柴田未,197.4,,,, 8, 46.2,⑧⑨⑨,11, 1,Ｋコスモイフリｰト, 57,石橋脩, 2.2, 59,* -5,   0, 8, 58.1,①①①,11, 9,Ｂヤマカツマリリン, 82,田嶋翔, 0.6, 73,  10,  -3, 6, 15.4, ⑧⑨
12,15,Ｋコスモピアチュｰレ, 44,丹内祐, 2.4, 40,  -2, -11, 8, 40.8, ⑫⑭,12, 6, フジノプリンス,,蓑島靖,199.2,,,,13,166.9,⑩⑪⑫,12, 6,Ｌリｰサムカイト, 56,クラス, 3.2, 50,  -7,  -5,10, 98.7,⑥⑧⑨,12, 2,Ｍキルシュワッサｰ, 73,田中博, 0.7, 73,  11,  -6,13,160.2, ⑥④
