10年11月21日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年11月21日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 4R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝2000m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
 3, 6,Ｆアンバｰシェｰド, 49,和田竜, 1.2, 51,* -3,  -9, 2,  2.6,②②②, 3, 1, ソｰニ,---,四位洋, 0.1, 61,* -5,  -3, 3,  4.9, ②②, 3, 1,Ｃジョｰモルデュｰ, 79,後藤浩, 0.7, 68,   6,* 11, 6, 18.1,⑪⑪⑪, 3,15,Ｇゴｰルスキｰ, 87,福永祐, 0.0, 98,  26,   8, 6, 12.6, ⑨⑨
 4,12,Ｌハコダテイチバン, 38,安部幸, 1.3, 51,* -3, -10,12,224.4,①①①, 4, 8, エリモフロンティア,---,ルメｰ, 0.3, 58, -20,*  9, 4,  7.1, ⑨⑨, 4, 3,Ｇロｰドイノセント, 77,スミヨ, 0.7, 68,   9,   6, 3,  5.8,⑤⑥⑦, 4,16,Ｊサプレザ, 85,ルメｰ, 0.0, 98,  21,* 17, 2,  4.6, ⑮⑯
 5, 1,Ｉアｰスワンマンボ, 44,浜中俊, 1.4, 50,  -6,  -6,11,158.7,⑦⑦⑧, 5,11, マイネルメガロス,---,松岡正, 0.3, 59, -12,   1, 1,  2.3, ⑤⑤, 5, 6,Ｉヒミノプリンセス, 74,吉田稔, 0.8, 68,   7,   9,11,236.0,⑧⑩⑩, 5, 3,Ｉライブコンサｰト, 85,和田竜, 0.2, 95,  28,   2,12, 37.1, ⑤⑤
 6,13,Ｎスマｰトアルタス, 37,ムｰア, 2.1, 44,  -6, -11, 4, 13.8,⑩⑨⑨, 6,10, タイセイブｰケ,---,酒井学, 0.7, 52,* -8,  -9, 7, 23.6, ③③, 6,11,Ｄメガロスバンダム, 79,佐藤哲, 0.9, 68,*  9,   2, 5, 16.3,⑥③②, 6, 2,Ａスマイルジャック, 91,川田将, 0.3, 93,* 30,  -4, 5, 11.9, ③③
 7,11,Ｅスズノウルフ, 50,後藤浩, 2.2, 42,* -4, -16,10,116.1,⑤③③, 7, 6, グリｰンフラッグ,---,和田竜, 0.9, 52, -14,  -4, 9, 55.8, ⑥⑥, 7, 5,Ｆグレイトロｰタリｰ, 77,福永祐, 1.2, 65,*  9,   0, 4, 14.9,③④⑤, 7, 9,Ｆトゥザグロｰリｰ, 87,デムｰ, 0.5, 90,  19,  11, 4,  9.1, ⑱⑱
 8, 2,Ｍレイクキャスケｰド, 37,国分恭, 2.3, 45,  -8, -11,14,243.6,⑪⑩⑩, 8, 3, トシロｰズ,---,北村友, 0.9, 51, -12,  -7, 8, 37.2, ④④, 8, 4,Ｅバトルブリンディス, 79,川島信, 1.2, 66,   8,   4, 8, 83.6,⑦⑨⑨, 8,11,Ｈワイルドラズベリｰ, 86,池添謙, 0.5, 91,  23,   5, 8, 16.6, ⑫⑩
 9, 8,Ｈタイセイソルジャｰ, 45,藤岡康, 2.5, 44,  -8,  -9,13,228.5,⑭⑬⑭, 9, 9, ハｰドブラボｰ,---,川須栄, 1.1, 48, -19,  -3, 6, 22.7, ⑧⑧, 9, 2,Ｊパワｰエｰス, 72,和田竜, 1.5, 65,   9,   0,10,191.6,⑩⑧④, 9, 6,Ｌジョｰカプチｰノ, 84,藤岡康, 0.6, 88,* 32, -11, 7, 15.6, ①①
11,14,Ｏトリノ, 31,川田将, 2.7, 41,* -4, -20, 6, 47.0,⑥⑤⑦,10,13, ロブストニケ,---,秋山真, 1.5, 43, -26,  -1,10, 60.9, ⑩⑩,10,10,Ｈトップコマチ, 75,高倉稜, 1.7, 60,* 10,  -5, 9, 90.2,④②⑥,10, 5,Ｂテイエムオｰロラ, 91,国分恭, 0.6, 89,  28,  -5, 9, 18.5, ⑦⑥
10,15,Ｄキョウワオリオン, 55,佐藤哲, 3.1, 40, -10, -12, 8, 69.2,⑯⑯⑬,11, 4, ヒデノラスカル,---,国分恭, 3.6, 16, -37, -18,12,136.1, ⑪⑪,11, 8,Ｋニシノミｰチャン, 72,浜中俊, 1.7, 62,   9,  -4, 7, 71.5,②⑤⑧,11, 1,Ｒファイングレイン, 79,浜中俊, 0.6, 90,  19,   9,17,135.4, ⑯⑭
12,10,Ｊクｰルファルコン, 43,鷹野宏, 3.2, 37,  -9, -15,16,479.7,⑬⑭⑯,12, 5, ヤマカツタカミ,---,荻野要, 3.7, 16, -36, -19,11,128.2, ⑫⑫,12,12,Ｌプレンティスピｰド, 69,渡辺薫, 2.8, 58,   7,  -6,12,331.8,⑫⑫⑫,12,12,Ｋアブソリュｰト, 84,田中勝, 0.7, 89,  21,   7,14, 63.4, ⑭⑮
13, 5,Ｃブラウンシュガｰ, 57,小坂忠, 3.3, 37,  -8, -18, 7, 59.9,⑨⑪⑪,13, 7, リンカｰンドリｰム,---,芹沢純, 3.8, 15, -37, -20,13,181.7, ⑬⑬,,,,,,,,,,,,,13,17,Ｅキンシャサノキセキ, 88,ムｰア, 0.7, 88,  23,   0, 3,  7.2, ⑩⑪
14, 9,Ｋバロンルｰジュ, 40,高倉稜, 3.4, 34,  -9, -18, 9, 81.6,⑮⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,,14,18,Ｍキョウエイストｰム, 84,蛯名正, 0.7, 89,  23,   4,18,167.3, ⑬⑬
15,16,Ｐウｰシエンダｰ, 24,川須栄, 3.9, 34,  -8, -24,15,293.9,⑫⑫⑫,,,,,,,,,,,,,,,,,,,,,,,,,15,14,Ｏガルボ, 82,津村明, 0.8, 86,* 31, -11,15, 73.5, ④④
16, 7,Ｇテイエムギンリュウ, 49,小牧太, 4.0, 30,* -4, -32, 5, 41.2,③④⑥,,,,,,,,,,,,,,,,,,,,,,,,,16, 4,Ｃオウケンサクラ, 89,武豊  , 1.0, 84,  26,  -8,10, 21.3, ⑥⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 7,Ｎショウワモダン, 83,後藤浩, 1.1, 83,  22,  -2,11, 30.9, ⑪⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,10,Ｑマイネルファルケ, 81,松岡正, 1.6, 77,* 30, -24,16, 91.3, ②②
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:96 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,
単勝:230円 複勝:04=110円 03=120円 06=130円 枠連:340円,,,,,,,,,,,,"単勝:1,120円 複勝:12=270円 02=170円 01=170円 枠連:1,760円",,,,,,,,,,,,単勝:170円 複勝:09=110円 07=140円 01=240円 枠連:250円,,,,,,,,,,,,"単勝:5,240円 複勝:13=1,070円 08=160円 15=380円 枠連:1,650円",,,,,,,,,,,
馬連:320円 ワイド:03-04=140円 04-06=160円 03-06=190円,,,,,,,,,,,,"馬連:2,090円 ワイド:02-12=700円 01-12=920円 01-02=370円",,,,,,,,,,,,馬連:300円 ワイド:07-09=170円 01-09=360円 01-07=690円,,,,,,,,,,,,"馬連:14,240円 ワイド:08-13=3,740円 13-15=10,900円 08-15=920円",,,,,,,,,,,
"馬単:550円 3連複:250円 3連単:1,250円",,,,,,,,,,,,"馬単:4,870円 3連複:2,900円 3連単:20,320円",,,,,,,,,,,,"馬単:450円 3連複:1,290円 3連単:2,920円",,,,,,,,,,,,"馬単:40,970円 3連複:53,970円 3連単:473,970円",,,,,,,,,,,
■ 3R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 6R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  ダ1800m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■12R  ダ1200m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,もちの木賞,,,,,,,,,,,,京都ｽﾏｲﾙﾌﾟﾚﾐｱﾑ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,17,Ｄニジブルｰム, 52,ムｰア,, 61, -13,*  2, 3,  8.1, ⑭⑫, 1, 3, アドマイヤコリン,---,藤岡佑,, 67,* -6,   6, 1,  2.8, ①①, 1,12,Ｋトウショウクラウン, 45,ムｰア,, 69,   1,* 10, 8, 26.6,⑦⑦⑦, 1, 4,Ｂアイアムルビｰ, 94,秋山真,, 87,  14,  12, 1,  2.2, ④④
 2, 9,Ｐボストンエンペラｰ, 29,和田竜, 0.0, 60,* -4,  -7,13, 80.9, ②②, 2,10, テイエムドンマイ,---,古川吉, 0.3, 63,* -7,   3, 7, 16.9, ②②, 2, 8,Ｄグレｰプブランデｰ, 62,福永祐, 0.0, 69,   2,*  8, 1,  3.1,⑥⑥⑥, 2, 8,Ｃクリスタルボｰイ, 89,藤岡佑, 0.5, 85,* 20,   2, 3,  7.2, ①①
 3,16,Ｇウルル, 49,浜中俊, 0.2, 57,  -8,  -6, 2,  3.0, ⑤⑥, 3,13, エアクロニクル,---,デムｰ, 0.4, 63, -12,* 11, 5,  9.8, ⑧⑦, 3, 4,Ｂエイブルブラッド, 64,四位洋, 0.3, 67,   0,*  9, 3,  6.0,⑨⑨⑨, 3, 3,Ｎドリｰムクラウン, 77,デムｰ, 0.7, 77,   8,  12,13,129.6, ⑪⑩
 4, 8,Ｂコマノスクアｰロ, 55,デムｰ, 0.2, 59, -10,* -3, 8, 26.1, ⑧⑨, 4, 1, ストライクホｰク,---,和田竜, 0.5, 63, -11,*  8, 9, 40.0, ⑥⑤, 4, 3,Ｇダｰトムｰア, 58,川田将, 0.8, 65,   3,   1, 4,  8.0,⑤⑤⑤, 4, 9,Ａメトロノｰス, 97,スミヨ, 0.8, 79,  11,   8, 2,  4.5, ⑧⑧
 5,11,Ｋスサｰナトウショウ, 44,池添謙, 0.2, 56,* -5,  -9,10, 39.3, ④③, 5, 6, タマモダイナミック,---,後藤浩, 0.8, 57, -10,   1, 6, 16.8, ⑤④, 5, 7,Ａオｰシャンフリｰト, 69,柴原央, 1.0, 61,*  4,  -3, 9, 37.3,③④③, 5, 6,Ｇテイエムクレナイ, 83,小牧太, 0.8, 75,   4,* 15,12,107.0, ⑬⑭
 6, 2,Ｉメイショウテンカイ, 46,鷹野宏, 0.5, 53,  -9,  -9, 9, 32.6, ⑦⑧, 6, 2, ニシオドリｰム,---,渡辺薫, 1.0, 56,* -8,  -5, 3,  6.7, ③③, 6, 9,Ｃタナトス, 63,武豊  , 1.2, 61,   1,   2, 2,  3.2,⑩⑩⑩, 6, 1,Ｊスマｰトブレｰド, 81,岩田康, 1.0, 75,   3,* 14, 9, 44.8, ⑮⑫
 7, 4,Ｅノヴェッロ, 52,北村友, 0.5, 56, -17,*  0, 7, 25.2, ⑯⑯, 7, 9, ダノンマックイン,---,ルメｰ, 1.3, 54, -14,   3, 2,  3.6, ⑨⑧, 7, 6,Ｆスクウェルチャｰ, 60,蛯名正, 1.4, 58,*  4,  -7, 5,  9.3,②②②, 7, 2,Ｏアグネスマクシマム, 77,安部幸, 1.2, 73,   1,* 14,15,173.6, ⑯⑮
 8, 7,Ｊピユカンタｰビレ, 44,吉田稔, 0.6, 50,  -7, -13, 4,  9.7, ③⑤, 8, 5, ヒラボクビクトリｰ,---,武幸四, 1.7, 48, -11,  -9, 8, 25.3, ④⑥, 8,10,Ｊムｰダ, 45,安部幸, 1.7, 61,  -1,   2,11,240.5,⑫⑫⑫, 8,15,Ｈスペシャルクイン, 82,福永祐, 1.2, 76,  14,   2, 6, 16.8, ⑤⑤
 9, 3,Ｌジャズ, 42,佐藤哲, 0.6, 52, -13,  -6,11, 62.7, ⑫⑭, 9, 8, テｰオｰアポロン,---,ムｰア, 1.8, 48, -14,  -5, 4,  7.2, ⑦⑨, 9, 1,Ｈルシャンベルタン, 55,後藤浩, 2.0, 53,*  4, -11, 7, 24.8,④③④, 9,14,Ｍシゲルソウウン, 78,国分恭, 1.3, 74,   9,   5, 4, 12.1, ⑩⑪
10,13,Ａプリティアクィｰン, 64,酒井学, 0.6, 51,  -7, -13, 1,  2.4, ⑥④,10,12, プレミアムリｰチ,---,安部幸, 2.2, 47, -19,   1,13,229.2, ⑬⑬,10,11,Ｅエｰシンジェネシス, 61,ルメｰ, 2.2, 53,   1,  -9, 6, 11.5,⑧⑧⑧,10,16,Ｄカホマックス, 88,川田将, 1.4, 77,* 20,  -6, 5, 14.8, ②②
11,14,Ｃカシノエベレスト, 53,渡辺薫, 0.9, 49,  -8, -15, 5, 19.7, ⑨⑦,11, 7, クラシカルノヴァ,---,小坂忠, 2.3, 43, -16,  -7,10, 53.6, ⑩⑩,11, 5,Ｉシゲルカンサヤク, 55,北村友, 2.5, 51,*  5, -18,10, 39.4,①①①,11,13,Ｐストレｰトイン, 76,津村明, 1.4, 75,* 17,  -3,10, 63.6, ③③
12,10,Ｑロｰドスラッガｰ, 22,古川吉, 0.9, 48, -11, -13,16,277.5, ⑩⑩,12, 4, エルドラドゴｰルド,---,小牧太, 2.3, 42, -17,  -8,11,100.2, ⑪⑪,12, 2, コアレスバトラｰ,---,吉田稔, 3.2, 48,  -1, -11,12,375.7,⑪⑪⑪,12,12,Ｌセレスダイナミック, 78,和田竜, 1.4, 72,   5,   9,16,209.7, ⑫⑬
13, 6,Ｈシェイクラブハｰト, 46,川須栄, 1.1, 45, -13, -13, 6, 25.0, ⑬⑮,13,11, カネトシテンアップ,---,秋山真, 2.7, 39, -15, -15,12,125.4, ⑫⑫,,,,,,,,,,,,,13, 7,Ｆトウショウクエスト, 83,池添謙, 1.5, 71,  11,   1, 7, 22.1, ⑦⑦
14, 5,Ｏキングファルコン, 30,後藤浩, 1.3, 41,* -3, -26,12, 71.6, ①①,,,,,,,,,,,,,,,,,,,,,,,,,14, 5,Ｋイセノスバル, 80,芹沢純, 1.7, 70,  13,  -2,11, 77.5, ⑥⑥
15,15,Ｍシゲルブイン, 32,国分恭, 1.5, 41, -15, -15,17,283.6, ⑰⑬,,,,,,,,,,,,,,,,,,,,,,,,,15,10,Ｉドスライス, 82,武豊  , 2.3, 62,   2,   3, 8, 32.3, ⑭⑯
16, 1,Ｎカシノババロア, 31,高倉稜, 1.9, 34, -17, -19,15,247.6, ⑮⑰,,,,,,,,,,,,,,,,,,,,,,,,,16,11,Ｅブラックシャドウ, 84,高倉稜, 2.3, 64,  11,  -6,14,147.2, ⑨⑨
17,12,Ｆニシエイコメット, 50,芹沢純, 2.0, 35, -10, -27,14,123.6, ⑪⑪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
