10年 5月 9日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 5月 9日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
 9, 9,Ｃディアブリッジ, 57,丸山元, 2.0, 45,  -8,  -6, 6, 11.3, ⑬⑫, 9, 4,Ｈメイショウヘイゾウ, 56,田中克, 3.7, 55,   0,  -7, 9, 65.1,⑬⑫⑫, 9, 5,Ｅトｰホウボガｰド, 71,太宰啓, 0.4, 63,  -3,   4, 5,  8.6, ⑫⑫, 9, 4,Ｈトミケンプライム, 64,松山弘, 1.3, 59,   9,  -8, 8, 27.0, ⑥⑥
10, 1, レマン,---,鮫島良, 2.5, 42,  -7, -11,10, 64.5, ⑫⑬,10, 1,Ｆアスカノイオン, 57,田中健, 3.8, 56,  -1,  -6, 8, 36.9,⑮⑬⑬,10,14,Ｍエｰシンセｰフティ, 63,ウィリ, 0.4, 63,   1,   1, 9, 26.6, ⑩⑧,10, 2,Ｇフクノブリング, 65,大野拓, 2.4, 49,   2, -14, 9, 73.5, ⑩⑩
11, 5,Ｈケｰジｰタンゴ, 23,小野寺, 2.6, 42,  -3, -17,13, 98.7, ⑦⑥,11, 9,Ｎペスタロッチ, 36,宮崎北, 5.6, 41,   4, -29,15,383.8,⑧⑨⑧,11, 8,Ｂアスタｰクリス, 72,安藤光, 1.1, 56,   1,  -4,10, 27.1, ⑨⑩,,,,,,,,,,,,
12,12, サクラオハナ,---,丸田恭, 2.7, 40,  -5, -16, 8, 46.4, ⑩⑨,12,15,Ｌシンキ, 47,小野寺, 6.0, 40,  -1, -24,12,174.5,⑭⑭⑭,12,11,Ｇダｰクシャナオｰ, 69,吉田隼, 1.2, 56,*  7, -12, 1,  3.1, ③②,,,,,,,,,,,,
13,10, アキノチェリｰ,---,田中克, 3.4, 33, -14, -13,15,238.2, ⑮⑮,13,11,Ｋシャイニｰブラック, 50,荻野琢, 6.8, 37,   5, -40,13,252.6,④⑧⑩,13,10,Ｉトウカイアリュｰル, 68,的場勇, 1.6, 52,  -3,  -6, 7, 15.1, ⑬⑬,,,,,,,,,,,,
14, 7, マルサンスマイル,---,松山弘, 3.4, 33, -13, -14,11, 73.2, ⑭⑭,14, 8,Ｍサリサリニャｰマ, 44,菅原隆, 7.0, 35,  -1, -30,11,134.8,⑩⑮⑮,14, 7,Ｏカシノレッド, 58,二本柳, 1.7, 51,   1, -11,14,122.6, ⑧⑨,,,,,,,,,,,,
15, 2, ミリオンダンサｰ,---,小島太, 6.5,  9,  -2, -51,14,132.5, ⑥⑦,15, 6,Ｏノルカソルカ, 34,黛弘人, 7.2, 33,   7, -49,14,309.9,②③⑥,15,12,Ｃメリトゥム, 71,丸山元, 2.2, 47,   4, -18, 3,  7.1, ⑥⑥,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:0),,,,,,,,,,,
単勝:260円 複勝:15=110円 13=210円 03=180円 枠連:620円,,,,,,,,,,,,単勝:180円 複勝:02=120円 12=290円 10=240円 枠連:710円,,,,,,,,,,,,"単勝:4,950円 複勝:15=1,080円 09=350円 01=460円 枠連:5,180円",,,,,,,,,,,,単勝:250円 複勝:09=120円 05=170円 07=210円 枠連:410円,,,,,,,,,,,
馬連:780円 ワイド:13-15=330円 03-15=350円 03-13=500円,,,,,,,,,,,,"馬連:1,000円 ワイド:02-12=430円 02-10=340円 10-12=1,600円",,,,,,,,,,,,"馬連:18,830円 ワイド:09-15=5,590円 01-15=6,520円 01-09=1,850円",,,,,,,,,,,,馬連:660円 ワイド:05-09=310円 07-09=400円 05-07=770円,,,,,,,,,,,
"馬単:1,240円 3連複:1,310円 3連単:5,170円",,,,,,,,,,,,"馬単:1,470円 3連複:2,910円 3連単:9,720円",,,,,,,,,,,,"馬単:43,220円 3連複:85,700円 3連単:722,620円",,,,,,,,,,,,"馬単:1,420円 3連複:1,690円 3連単:6,680円",,,,,,,,,,,
■ 2R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 5R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 8R  芝2000m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■11R  ダ1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,八海山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｅトｰセンウィン, 55,丸山元,, 62,  -2,*  7, 2,  4.1, ⑭⑭, 1, 1,Ｃキクカタキシｰド, 60,秋山真,, 57,   7,* -4, 2,  6.7,⑨⑧⑨, 1, 4,Ｂプラｰジュ, 70,丸山元,, 75, -18,* 22, 1,  2.7, ⑦⑦, 1, 5,Ｄゴｰルドエンデバｰ, 79,二本柳,, 75,   5,*  8, 4,  5.4, ⑤⑤
 2, 7,Ｂサトノサウザｰ, 58,松山弘, 0.0, 63,  -5,* 13, 4,  8.9, ⑮⑮, 2, 3,Ｅメイショウピゴット, 60,太宰啓, 0.2, 56,   4,* -1, 6, 12.7,⑬⑭⑭, 2, 5,Ｃナナツダチ, 68,大野拓, 0.0, 73, -17,  18, 4,  8.3, ⑤⑤, 2, 3,Ｂザッハｰマイン, 84,中谷雄, 0.0, 74,   3,*  9, 2,  4.8, ⑨⑨
 3, 9,Ｈメイショウギリシャ, 52,川須栄, 0.5, 55,   1,  -6,11, 58.5, ⑤⑤, 3, 9,Ａトレノヴィジョン, 63,小野寺, 0.4, 51,* 15, -28, 3,  6.8,①①①, 3,11,Ｇリッカメルド, 63,安藤光, 0.2, 67,*-15,  12, 5, 10.6, ②②, 3, 6,Ｆシャイニｰクエスト, 76,丸田恭, 0.2, 75,*  8,   2, 6, 10.4, ①①
 4,11,Ａクリミナルコｰド, 60,吉田隼, 0.5, 55,   1,  -6, 1,  3.2, ⑥⑥, 4, 8,Ｆシルクダイドウ, 54,大野拓, 0.5, 55,   6,  -7, 7, 21.6,⑭⑪⑪, 4,10,Ｆゴｰルドケｰ, 65,田辺裕, 0.3, 64,*-15,  10, 6, 12.0, ①①, 4, 9,Ａチャンピオンラブ, 85,的場勇, 0.2, 75,*  8,   3, 1,  3.8, ③③
 5, 2,Ｄタツオｰカン, 56,ウィリ, 0.5, 54,*  3, -11, 3,  4.1, ②③, 5, 6,Ｉベストツヨシ, 51,木幡初, 0.7, 50,* 11, -22,11, 46.8,④④③, 5, 2,Ｅフレノカトリｰヌ, 66,高橋智, 0.3, 70, -18,  17, 7, 13.0, ⑧⑧, 5,14,Ｋミスタｰレンチ, 72,秋山真, 0.4, 70,   3,   6,11, 56.3, ⑪⑪
 6,10,Ｇナムラフォエバｰ, 53,長谷川, 0.7, 55,  -1,  -6, 5, 10.1, ⑨⑨, 6, 5,Ｂワクワク, 63,吉田隼, 0.8, 50,   9, -18, 4,  6.9,⑤⑤⑤, 6, 6,Ｈクヴァルダ, 62,鮫島良, 0.5, 66, -17,  11, 2,  4.3, ④③, 6, 4,Ｎザデイ, 68,田中博, 0.8, 66,  -5,*  9,10, 41.8, ⑮⑭
 7, 8,Ｎビｰビｰライズ, 38,田中博, 0.7, 53,*  5, -16, 8, 30.1, ①①, 7, 7,Ｍヴァルガリス, 37,ウィリ, 1.0, 49,   4,  -9, 1,  2.6,⑮⑮⑮, 7, 1,Ａレイナソフィア, 71,吉田隼, 0.6, 67, -19,  16, 3,  4.6, ⑩⑩, 7,12,Ｍトシザユカ, 68,長谷川, 0.9, 67,*  7,  -3,12, 57.4, ④②
 8,13,Ｉテイエムブユウデン, 49,松田大, 1.0, 52,  -2,  -7,15,220.6, ⑬⑬, 8,11,Ｏエルガｰ, 26,岩部純, 1.0, 49,   5, -13,16,332.8,⑪⑫⑫, 8, 3,Ｄヤマニンアロンディ, 66,西田雄, 0.9, 61, -18,   8, 8, 33.1, ⑨⑨, 8, 8,Ｊノボジュピタｰ, 73,丸山元, 1.1, 65,   2,   1, 8, 28.7, ⑩⑩
 9,14,Ｆテンシノネオ, 55,的場勇, 1.2, 47,  -1, -13, 6, 16.0, ⑪⑪, 9,15,Ｌマイネルトルネｰド, 40,黛弘人, 1.0, 47,   8, -19, 9, 22.1,⑧⑨⑧, 9, 7,Ｊアドニスラモｰサ, 49,的場勇, 1.1, 56, -17,   3, 9, 71.9, ③④, 9, 7,Ｉソリッドラヴ, 73,宮崎北, 1.4, 61,  -2,   2,14, 96.7, ⑭⑬
10,15,Ｋブラックジョｰク, 45,西村太, 1.7, 41,*  3, -30,13,115.0, ③②,10,12,Ｎトｰセンパッション, 28,西田雄, 1.1, 47,   7, -18,15,246.3,⑩⑩⑩,10, 8,Ｋハピネスミユキ, 48,黛弘人, 1.6, 51, -17,  -4,10, 82.6, ⑥⑥,10, 2,Ｌガオウ, 71,西田雄, 1.5, 62,   0,  -1, 7, 22.4, ⑫⑫
11, 4,Ｏエアパルｰザ, 31,小野寺, 1.7, 42,  -1, -21, 9, 40.3, ⑧⑧,11, 4,Ｇオメガキングコング, 53,上村洋, 1.1, 47,* 11, -28, 5,  8.2,③③④,11, 9,Ｉコマチ, 55,菅原隆, 2.2, 46, -21,  -5,11,133.3, ⑪⑪,11,15,Ｇアクロスザスタｰ, 75,川島信, 1.7, 59,   4,  -7, 9, 36.5, ⑧⑧
12, 6,Ｍフジノベルモット, 38,柄崎将, 1.7, 43,  -2, -17,14,153.8, ⑫⑫,12,10,Ｄニシノオフェンス, 60,松山弘, 1.2, 45,   8, -24, 8, 21.6,⑦⑥⑥,,,,,,,,,,,,,12, 1,Ｏキングスウィｰプ, 65,田辺裕, 2.1, 58,   7, -12,15,158.2, ②④
13,12,Ｊメイショウレックス, 47,古川吉, 1.8, 44,  -5, -13, 7, 22.1, ⑯⑯,13,13,Ｈセイルオンザグラス, 52,古川吉, 1.4, 46,   8, -27,10, 28.8,⑥⑦⑦,,,,,,,,,,,,,13,13,Ｃキクノフレヴァン, 79,吉田隼, 2.3, 57,   6, -13, 3,  4.9, ⑦⑥
14, 1,Ｃグｰテデロワ, 57,黛弘人, 1.9, 41,   0, -23,10, 43.7, ⑦⑦,14,14,Ｋクリノイマジン, 41,丸田恭, 1.5, 43,   5, -20,13,139.0,⑫⑬⑬,,,,,,,,,,,,,14,10,Ｈカウンセラｰ, 74,芹沢純, 2.5, 52,   0,  -9,13, 67.3, ⑬⑮
15, 5,Ｌウィルトゥウイン, 41,小島太, 3.0, 31,   2, -45,16,228.4, ④④,15, 2,Ｊキタサンブユｰデン, 49,武英智, 1.5, 45,   3, -13,14,151.9,⑯⑯⑯,,,,,,,,,,,,,15,11,Ｅマイネラロンハ, 77,ウィリ, 2.8, 50,   5, -17, 5,  9.5, ⑥⑦
16, 3,Ｐアドマイヤサット, 25,大野拓, 5.0,  6,  -1, -65,12, 95.7, ⑩⑩,16,16, ドリｰムネイチヤｰ,---,田辺裕, 2.5, 35,* 12, -53,12,102.0,②②②,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-15 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:0),,,,,,,,,,,
"単勝:410円 複勝:16=180円 07=240円 09=850円 枠連:1,350円",,,,,,,,,,,,"単勝:670円 複勝:01=210円 03=310円 09=210円 枠連:1,290円",,,,,,,,,,,,"単勝:270円 複勝:04=140円 05=240円 11=270円 枠連:1,130円",,,,,,,,,,,,"単勝:540円 複勝:05=230円 03=190円 06=310円 枠連:1,010円",,,,,,,,,,,
"馬連:1,770円 ワイド:07-16=750円 09-16=2,300円 07-09=3,510円",,,,,,,,,,,,"馬連:3,410円 ワイド:01-03=1,040円 01-09=680円 03-09=1,120円",,,,,,,,,,,,"馬連:1,010円 ワイド:04-05=500円 04-11=650円 05-11=1,120円",,,,,,,,,,,,"馬連:1,310円 ワイド:03-05=570円 05-06=1,200円 03-06=880円",,,,,,,,,,,
"馬単:2,980円 3連複:22,950円 3連単:71,530円",,,,,,,,,,,,"馬単:5,450円 3連複:5,340円 3連単:36,310円",,,,,,,,,,,,"馬単:2,060円 3連複:3,470円 3連単:13,270円",,,,,,,,,,,,"馬単:2,700円 3連複:5,020円 3連単:29,100円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 6R  芝1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-10,,,,,■ 9R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■12R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,五泉特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｊピエナブラヴ, 47,岩部純,, 54, -15,*  8, 7, 14.6, ⑫⑬, 1, 6,Ｆグラスピュア, 47,木幡初,, 69,*  0,*  3, 3,  6.2,   , 1, 2,Ｂキングスリｰジョン, 74,西田雄,, 77,   3,* 16, 1,  2.9,⑪⑩⑧, 1,14,Ｂマイネルプライゼン, 72,吉田隼,, 72,*  5,   2, 3,  7.0, ②②
 2,12,Ｂポイントアフタｰ, 54,丸山元, 0.1, 55,  -3,  -5, 6, 13.3, ⑦⑦, 2,14,Ｃクｰルパｰソン, 52,国分優, 1.0, 54,* -1,  -9, 2,  3.3,   , 2, 4,Ｃトｰホウオｰディン, 73,川島信, 0.1, 72,*  7,   9, 4, 10.0,①①①, 2,12,Ｆテンザンイカヅチ, 66,太宰啓, 0.2, 73,  -6,* 18, 7, 19.6, ⑫⑪
 3,14,Ｈエルフガｰランド, 51,平野優, 0.2, 54,  -2,  -8,12, 86.3, ⑥⑤, 3,15,Ｍナンゴクトップガン, 33,吉田隼, 1.0, 53,  -8,  -5, 6, 19.0,   , 3, 6,Ｇフルボディｰ, 71,松田大, 0.5, 75,   4,* 10, 3,  8.6,⑥⑥⑥, 3,10,Ｃラムタムタガｰ, 71,安藤光, 0.2, 70,*  4,   2, 9, 22.5, ④④
 4,13,Ｇサマｰヘレネ, 51,黛弘人, 0.4, 52,  -3,  -9,13, 99.9, ⑧⑧, 4,12,Ｄゴｰルデンダニエル, 50,芹沢純, 1.2, 52, -20,*  0, 4, 11.0,   , 4,15,Ｅユｰワファントム, 72,宮崎北, 0.6, 70,*  6,   5, 5, 10.6,②②②, 4, 2,Ｄサクラネクスト, 70,田中博, 0.3, 74,  -7,* 20, 4, 14.1, ⑬⑬
 5, 1,Ｋスマイルバラッド, 47,国分優, 0.4, 55,*  5, -17, 9, 46.8, ①①, 5, 2,Ａチハヤブル, 57,丸山元, 1.3, 50,*  0, -13, 1,  2.8,   , 5, 3,Ｎアグネスフリｰダム, 66,上村洋, 0.9, 73,   3,   9,12, 40.3,⑨⑨⑨, 5, 9,Ｅファイアレッド, 70,古川吉, 0.4, 72,  -2,   8, 2,  4.3, ⑧⑦
 6, 5,Ｆキョウワキララ, 52,古川吉, 0.4, 52,  -7,  -5, 3, 10.5, ⑨⑨, 6, 8,Ｈリネンダイドウ, 43,田辺裕, 1.6, 44, -13,  -9,10, 41.3,   , 6, 8,Ｄセレスブレイク, 73,古川吉, 1.1, 68,   3,   7, 7, 17.5,⑩⑪⑪, 6, 4,Ｊコスモドロス, 62,川島信, 0.6, 65,   3,  -2,11, 36.8, ③③
 7, 7,Ｃゴｰフォｰジョイ, 54,丸田恭, 0.5, 50,  -2, -12, 4, 11.9, ④⑥, 7,16,Ｊラッキｰツｰ, 42,古川吉, 1.6, 46, -13,  -9, 9, 36.3,   , 7,13,Ａアイアムイルシオン, 75,吉田隼, 1.3, 67,*  5,   0, 2,  3.6,⑤⑤③, 7,13,Ｇドリｰムラプチャｰ, 65,黛弘人, 0.6, 67,  -2,   5, 8, 21.0, ⑦⑧
 8, 2,Ａジュエリｰフラン, 56,秋山真, 0.5, 52,*  1, -14, 1,  1.7, ③③, 8, 5,Ｌカノヤキントキ, 37,鷹野宏, 1.6, 44, -13,  -9, 8, 31.3,   , 8, 7,Ｌナリタシャトル, 67,川須栄, 1.6, 64,   4,   2,14,130.3,⑦⑧⑩, 8, 5,Ｉマルタカハンタｰ, 62,的場勇, 0.8, 66,  -6,  10,10, 34.4, ⑪⑩
 9, 9,Ｐアイラインロｰズ, 29,野元昭, 0.6, 47, -11,  -4,15,140.1, ⑪⑪, 9,10, クｰルシナリオ,---,丸田恭, 1.7, 42, -17,  -8,12, 56.9,   , 9, 5,Ｍアイビスビッテ, 67,田辺裕, 1.7, 63,*  5,  -3,13, 78.1,④④⑤, 9,11,Ａナミダガキラリ, 72,上村洋, 1.4, 59,  -5,  -3, 1,  2.3, ⑨⑨
10, 4,Ｅメイクソリッド, 52,木幡初, 0.8, 50,*  3, -19, 5, 13.1, ②②,10, 3,Ｂマキシムクロｰバｰ, 52,ウィリ, 1.7, 43, -11, -12, 5, 11.0,   ,10, 9,Ｉメイスンファｰスト, 70,丸山元, 1.7, 64,   2,   3, 6, 13.0,⑫⑫⑬,10, 8,Ｏフォｰレイカｰ, 53,ウィリ, 1.5, 55,  -1, -12, 6, 18.5, ⑥⑥
11,11,Ｏドリｰムセイヴァｰ, 37,川須栄, 1.0, 41, -17,  -4,11, 72.6, ⑬⑫,11,11,Ｏウエストヒル, 26,松山弘, 1.9, 39, -11, -14,11, 47.5,   ,11, 1,Ｏベルウッドゼウス, 66,黛弘人, 1.8, 62,*  5,  -3,10, 31.8,③③④,11,15,Ｈウインミッション, 64,二本柳, 1.7, 59, -11,   7,12, 49.8, ⑯⑯
12, 8,Ｍブラウンビリオン, 45,川島信, 1.1, 43,  -6, -13,14,110.2, ⑩⑩,12, 7,Ｉエプソムカｰニバル, 43,大野拓, 2.0, 39, -20, -11,14,112.7,   ,12,11,Ｈメイショウデジレ, 71,小島太, 1.9, 64,   1,   4,11, 36.1,⑮⑭⑭,12, 3,Ｌシｰオブザスタｰズ, 60,木幡初, 1.7, 57, -11,   5,15,189.9, ⑮⑮
13,10,Ｄコンゴウタイガｰ, 53,松山弘, 1.3, 40,  -1, -24, 2, 10.1, ⑤④,13, 1,Ｅクロリス, 47,的場勇, 2.2, 34,  -5, -23, 7, 27.3,   ,13,10,Ｆクオン, 72,芹沢純, 2.0, 63,   1,   3, 9, 29.8,⑬⑬⑫,13,16,Ｍマイネルウェイヴ, 59,大野拓, 2.3, 46,   2, -28, 5, 15.4, ⑤⑤
14, 6,Ｌダイワアラミス, 46,的場勇, 1.4, 38, -19,  -6,16,264.1, ⑭⑭,14, 9,Ｇランコントレ, 45,西村太, 2.3, 34, -24, -12,15,120.9,   ,14,12,Ｋブロックバスタｰ, 69,小野次, 2.2, 64,   0,   3, 8, 23.9,⑭⑮⑮,14, 7,Ｎモルフェドット, 56,武英智, 2.4, 46,  -9, -10,13, 51.9, ⑭⑭
15, 3,Ｎトｰセンガラシャ, 45,西田雄, 1.8, 11, -45,* 15,10, 51.2, ⑮⑮,15, 4,Ｋコウヨウマドンナ, 41,小野次, 3.1, 20, -16, -29,16,260.8,   ,15,14,Ｊシンボリプロキオン, 69,田中博, 2.6, 58,   4,  -9,15,135.1,⑧⑦⑦,15, 6,Ｐザバトルメイトル, 53,小野次, 2.6, 42,*  5, -36,14,180.7, ①①
,,,,,,,,,,,,16,13,Ｎセレブレイション, 31,田中博, 4.8, -2, -18, -47,13, 81.1,   ,,,,,,,,,,,,,16, 1,Ｋアルファトミｰ, 60,宮崎北, 3.2, 37,  -9, -22,16,263.5, ⑩⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
