10年12月18日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年12月18日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝2880m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ2500m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■10R  ダ1800m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,香取特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｄトｰセントレジャｰ, 52,吉田稔,, 59,* -1,*  0, 4,  6.5, ③②, 1, 4, スタｰルｰセント,,平沢健,,,,, 6, 19.2,③③①, 1,10,Ａトｰセンルｰチェ, 78,伊藤工,, 72,*  5,*  4, 3,  5.5,⑯④④, 1,12,Ｃアグネスアンカｰ, 81,的場勇,, 82,  10,* 10, 4,  5.8,⑫⑫⑫
 2,11,Ａハロｰタマ, 62,小野寺, 0.1, 58,  -4,*  2, 1,  2.9, ⑦⑤, 2, 9, フサイチアソｰト,,五十嵐,196.4,,,, 2,  3.5,⑧⑤⑤, 2,13,Ｅマイネルトレｰス, 74,松岡正, 0.2, 72,   4,*  7, 7, 17.0,⑪⑫⑨, 2,14,Ｅガンマｰバｰスト, 81,松岡正, 0.0, 79,* 13,   3, 1,  3.5,④②②
 3, 1,Ｂトウショウノｰヴァ, 61,後藤浩, 0.3, 56,*  0,  -4, 2,  5.9, ①①, 3, 7, ドットコム,,穂苅寿,196.7,,,, 1,  2.6,④④④, 3, 2,Ｉアカシロｰレル, 70,小野寺, 0.4, 70,*  6,  -3,10, 29.1,⑫①②, 3, 6,Ｌビッグジャンパｰ, 76,大野拓, 0.0, 78,  12,   6,13,102.9,⑥⑥⑤
 4, 9,Ｅコスモロングロｰド, 51,津村明, 0.9, 51,  -4,  -5, 8, 24.1, ⑥⑥, 4, 1, ソリッドラヴ,,大庭和,197.3,,,, 5, 10.3,⑦⑦⑥, 4,15,Ｏサッカｰプリンス, 63,木幡初, 0.6, 70,   4,*  5,13, 93.9,⑨⑬⑬, 4, 4,Ａロジサイレンス, 82,後藤浩, 0.3, 78,   8,* 11, 7, 10.9,⑪⑭⑭
 5,13,Ｆコスモテロメア, 51,中谷雄, 1.0, 50,  -7,  -4, 9, 47.0, ⑨⑧, 5,11, トウショウヴォイス,,高野和,197.4,,,, 4,  7.3,⑪⑩⑦, 5, 1,Ｇユングフラウヨシコ, 72,平野優, 0.6, 70,   5,   3,11, 41.7,⑮⑨⑥, 5, 1,Ｆボンバルディエｰレ, 81,柴田善, 0.4, 74,  12,   1, 6, 10.7,⑬⑤⑥
 6, 5,Ｏコマンドアゲン, 34,平野優, 1.2, 49,  -6,  -6,15,265.9, ⑧⑦, 6,12, ホｰカスポｰカス,,宗像徹,197.5,,,,11,121.6,②②②, 6,11,Ｂニシノヴァンクｰル, 77,村田一, 0.9, 67,*  5,  -5, 4,  6.5,①③③, 6,13,Ｉソｰクアップザサン, 78,江田照, 0.5, 77,  11,   4,14,112.1,⑧⑧⑧
 7,12,Ｇロザｰジュ, 49,柴田善, 1.2, 47, -10,  -3, 7, 13.9, ⑬⑪, 7,14, サントゥｰル,,浜野谷,198.6,,,,10,101.1,①①③, 7,16,Ｄドラゴンソニック, 75,田中勝, 1.0, 68,*  7,  -6, 1,  4.0,⑩②①, 7, 9,Ｎリバイバルシチｰ, 74,戸崎圭, 0.5, 76,  10,   5,11, 74.0,⑨⑪⑪
 8, 4,Ｃエｰシンボダイジュ, 53,内田博, 1.3, 47, -16,*  1, 3,  6.4, ⑯⑮, 8,10, クロスファイト,,柴田未,199.9,,,,14,249.7,⑨⑧⑨, 8,12,Ｊリンガスアクタｰ, 70,佐藤哲, 1.0, 68,   4,   1, 9, 29.1,⑤⑪⑦, 8, 2,Ｂリュシオル, 82,田中勝, 0.6, 76,  11,   3, 3,  5.8,⑤⑦⑦
