10年 4月18日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 4月18日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 7R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■10R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
 9, 9,Ｆマイネスペラｰレ, 49,木幡初, 1.1, 47,  -9,  -2, 5, 15.0,⑨⑬⑪, 9, 5,Ｈマイネルポンポｰソ, 50,木幡初, 3.3, 44,  -4,  -6,11, 90.9,⑬⑬⑪, 9, 5,Ｃブルｰホリゾン, 68,鮫島良, 0.8, 54,  -5,  -4, 1,  3.8, ⑪⑬, 9,12,Ｊツクバグロｰバル, 54,大野拓, 1.3, 50,  -8,  -9,11, 59.2, ⑬⑭
10,12, アｰスシャネル,---,田辺裕, 1.4, 45,* -4, -12, 8, 43.2,⑥④⑤,10,13,Ｉシンキ, 47,丸山元, 3.4, 45,  -5,  -7, 6, 22.4,⑭⑭⑫,10,10, スプリングナイル,---,千葉直, 1.0, 51, -16,*  4,16,186.1, ⑯⑯,10, 5,Ｉトキメキジｰン, 55,宮崎北, 1.5, 49,  -7, -11,15,288.3, ⑫⑪
11, 8,Ｊアリススプリングス, 43,平野優, 1.7, 43,  -8,  -9,14,186.1,⑩⑪⑫,11,15,Ｎセイカペガサス, 39,黛弘人, 3.6, 44,  -1, -13,12,123.3,⑨⑩⑩,11,13,Ｋシュウザンゴｰルド, 59,平野優, 1.0, 51,  -3,  -9,14,113.8, ⑩⑨,11,14,Ｋクラリン, 54,古川吉, 1.6, 48,  -6, -13, 7, 19.6, ⑪⑫
12, 3,Ｌアンダルシア, 31,国分優, 1.8, 42,  -8, -10,13,134.3,⑦⑨⑩,12, 9,Ｍクラウドオブダスト, 43,的場勇, 4.4, 36,  -4, -17, 8, 68.5,⑫⑪⑬,12,15,Ｄマルタカインプレス, 65,丹内祐, 1.0, 50, -12,   0, 9, 23.5, ⑮⑭,12, 4,Ｄラヴァリｰトゥルｰ, 62,田中博, 2.2, 39,  -4, -24, 8, 21.3, ⑦⑤
13, 2,Ｋキクノロッサ, 38,松田大, 2.1, 45, -12,  -5,11, 76.1,⑮⑮⑮,13, 1,Ｏゼアグｰト, 35,小林淳, 4.8, 35,  -5, -18,15,295.2,⑩⑫⑭,13, 6,Ｉドンマルゴｰ, 61,中舘英, 1.4, 47,   2, -17, 3,  6.2, ④④,13,11,Ｎアントワｰプ, 44,荻野琢, 2.3, 38,  -2, -27,13,150.5, ⑥⑥
14, 1, アグネストリアノン,---,吉田隼, 4.0, 28,  -6, -32, 7, 23.5,③⑥⑨,14,14,Ｌユウタｰエｰル, 44,田中博, 4.8, 37,  -7, -13, 9, 71.9,⑮⑮⑮,14,14,Ｌリｰチマイドリｰム, 57,田中博, 1.4, 46,   2, -18,12, 83.7, ⑤⑥,14, 7,Ｏヒシヴェリタス, 43,長谷川, 2.4, 37,  -2, -28,10, 51.3, ⑤⑩
15,15,Ｍシゲルメゴヒメ, 26,田中健, 4.3, 28,  -8, -32,15,232.2,⑪⑩⑭,15,11,Ｊナイト, 46,村田一, 6.2, 25,*  1, -40,13,206.7,④⑤⑨,15, 3,Ｆルミナリエ, 62,木幡初, 1.6, 43,  -1, -18, 5,  7.7, ⑥⑤,15,13,Ｌマルタカルｰキｰ, 49,丹内祐, 2.5, 35,  -7, -24,14,169.7, ⑭⑮
,,,,,,,,,,,,,,,,,,,,,,,,16, 4,Ｊハッシャバイ, 61,西村太, 1.9, 39,  -2, -20,13,105.5, ⑧⑫,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:稍重(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:稍重(指数:3),,,,,,,,,,,
"単勝:260円 複勝:13=130円 10=1,600円 11=1,720円 枠連:4,970円",,,,,,,,,,,,"単勝:420円 複勝:08=170円 02=170円 04=180円 枠連:1,230円",,,,,,,,,,,,"単勝:440円 複勝:02=160円 11=250円 16=1,000円 枠連:1,110円",,,,,,,,,,,,単勝:340円 複勝:06=130円 15=150円 01=180円 枠連:520円,,,,,,,,,,,
"馬連:13,690円 ワイド:10-13=3,680円 11-13=3,030円 10-11=18,250円",,,,,,,,,,,,"馬連:1,190円 ワイド:02-08=480円 04-08=390円 02-04=410円",,,,,,,,,,,,"馬連:1,140円 ワイド:02-11=560円 02-16=3,190円 11-16=5,670円",,,,,,,,,,,,馬連:630円 ワイド:06-15=280円 01-06=340円 01-15=680円,,,,,,,,,,,
"馬単:17,960円 3連複:193,990円 3連単:560,600円",,,,,,,,,,,,"馬単:2,040円 3連複:1,710円 3連単:10,970円",,,,,,,,,,,,"馬単:2,170円 3連複:18,710円 3連単:79,600円",,,,,,,,,,,,"馬単:1,130円 3連複:1,510円 3連単:6,070円",,,,,,,,,,,
■ 2R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 5R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 8R  ダ2400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■11R  ダ1700m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾗｼﾞｵ福島賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｃシンボリマルセイユ, 59,中舘英,, 72,* 12, -10, 3,  4.7, ①①, 1, 5,Ｍベストアンサｰ, 31,吉田隼,, 61,  -2,* -2, 3,  4.8,⑩⑩⑩, 1,16,Ｅヒロノキョウシュウ, 73,大野拓,, 73,  10,*  4, 6, 13.9,⑩⑧④, 1,10,Ｅバロンビスティｰ, 80,大野拓,, 76,   9,*  7, 6, 20.9,⑨⑧⑦
 2, 2,Ｊキョウワバｰニング, 49,国分優, 0.3, 65,   7,  -9,14,150.1, ③③, 2,16,Ａニシノシャイナｰ, 64,田辺裕, 0.3, 54,   1, -13, 2,  4.3,⑥④③, 2, 2,Ａフジヤマワカムシャ, 76,田中博, 0.1, 74,* 12,  -1, 1,  3.3,③①①, 2,15,Ａエｰシンビｰトロン, 87,吉田隼, 0.0, 80,* 11,*  4, 1,  2.8,④⑤④
 3, 9,Ｈメイショウオリビア, 52,吉田隼, 0.3, 61,  -4,*  2, 7, 24.8, ⑨⑨, 3, 9,Ｆノアパｰトナｰ, 48,村田一, 0.6, 57,  -3,* -5,12,120.3,⑭⑮⑫, 3,13,Ｃウィニングトリック, 75,丸山元, 0.3, 72,   9,*  4, 4,  6.5,⑭⑩⑧, 3, 9,Ｆリバイバルシチｰ, 79,田辺裕, 0.2, 76,  10,   3, 4, 12.7,⑥④②
 4, 6,Ａキルシュバウム, 67,丸山元, 0.5, 62,   6, -10, 2,  4.1, ④④, 4,15,Ｊカツヨスペシャル, 41,嘉藤貴, 0.7, 54,   1, -15,14,235.0,⑨⑧⑦, 4, 1,Ｋツカサゲンキ, 68,長谷川, 0.4, 70,* 12,  -4,14,152.7,⑧②②, 4,12,Ｍバリアントバイオ, 73,丸山元, 0.5, 76,   8,*  5,12, 39.5,⑭⑫⑪
 5,11,Ｅギンマク, 53,田辺裕, 0.5, 58,   0,  -5, 8, 35.6, ⑧⑦, 5, 7, ティアモブリｰオ,---,中舘英, 0.8, 52,*  2, -22, 1,  3.6,②②②, 5, 8,Ｂベルフリｰ, 76,古川吉, 0.6, 70,* 11,  -3, 2,  4.1,⑪⑤③, 5, 1,Ｃリバプｰルサウンド, 85,石橋脩, 0.5, 76,   9,   2, 3,  4.9,⑫⑩⑥
 6, 3,Ｇヒデノキセキ, 52,松田大, 0.7, 56, -16,*  8,10, 57.9, ⑮⑮, 6, 2,Ｄセイルオンザグラス, 51,古川吉, 0.8, 54,*  3, -22, 6, 12.6,①①①, 6,10,Ｈシｰクレバｰ, 71,太宰啓, 1.1, 68,   6,*  7, 8, 26.7,⑯⑯⑭, 6,11,Ｉオフリミッツ, 78,古川吉, 0.5, 75,  10,   2,10, 37.7,⑦⑥⑤
 7, 1,Ｄテイエムファイヤｰ, 55,木幡初, 0.9, 55,   3, -13, 5,  7.9, ⑦⑤, 7, 1,Ｂダンスオブザムｰン, 56,田中博, 0.8, 53,  -1, -14, 5,  8.9,⑦⑨⑧, 7, 7,Ｄアイソトｰプ, 73,石橋脩, 1.1, 68,  10,  -5, 3,  5.7,⑦⑦⑦, 7, 5,Ｂナムラフュｰチャｰ, 85,松田大, 0.7, 76,* 12,  -3, 2,  3.5,②②①
 8, 7,Ｏアラマサマンボウ, 30,小野次, 0.9, 53, -13,*  3,15,208.0, ⑬⑫, 8, 6,Ｉライクキャロット, 42,高橋亮, 0.8, 54,  -3,  -9,13,224.9,⑫⑫⑪, 8,11,Ｐザバトルクラシック, 60,田辺裕, 1.3, 66,  10,  -7,10, 63.9,⑤⑥⑥, 8, 7,Ｌセクシｰザムライ, 74,宮崎北, 1.0, 70,   9,  -1,15,160.6,⑪⑨⑨
 9, 8,Ｎブライティアカンナ, 34,西村太, 1.0, 54,   4, -15,13, 88.6, ⑤⑧, 9, 8,Ｇトｰセンブルｰアイ, 46,的場勇, 1.1, 49,  -5, -10, 8, 36.9,⑬⑭⑭, 9,15,Ｉサクラシザｰズ, 69,松田大, 1.8, 64,* 11, -14, 9, 36.5,②③⑤, 9, 6,Ｋアンシャンレジｰム, 77,中舘英, 1.6, 66,* 11, -11,11, 38.4,③③③
10,13,Ｆムｰンライトシティ, 52,古川吉, 1.1, 55,   4, -16, 4,  6.3, ⑥⑥,10,12,Ｅエｰシンヨシツネ, 51,太宰啓, 1.2, 48,   1, -22, 7, 16.3,⑧⑦⑥,10, 5,Ｇアドマイヤテキサス, 71,村田一, 2.4, 61,   7,  -6, 7, 23.4,⑬⑭⑬,10, 2,Ｎドリｰムハッチ, 70,木幡初, 1.8, 65,   6,  -3,14,107.3,⑬⑮⑮
11,12,Ｂグリｰリｰレイ, 61,太宰啓, 1.3, 54,* 10, -24, 1,  4.1, ②②,11,14,Ｃウインアクレイム, 53,石橋脩, 1.2, 49,*  2, -27, 4,  5.9,④③⑨,11, 9,Ｊナリタシャトル, 68,鮫島良, 2.4, 61,   8, -11,12,112.4,⑮⑪⑩,11, 3,Ｇアルダントヌイ, 79,的場勇, 1.9, 64,   7,  -5, 7, 22.7,⑩⑭⑫
12,16,Ｋマイネキラ, 46,石橋脩, 1.3, 49,  -6,  -9, 6,  8.9, ⑩⑩,12, 4,Ｌデルマユリア, 34,丹内祐, 1.4, 48,   2, -26,16,352.5,⑤⑥⑤,12,12,Ｍドナプレミア, 68,丹内祐, 3.0, 57,   6, -13,15,160.4,⑨⑫⑫,12, 8,Ｈマチカネオイカゼ, 79,村田一, 2.3, 61,   8, -11, 8, 24.3,⑤⑪⑩
13,15,Ｉダイワスピアｰ, 51,的場勇, 1.5, 45, -11,  -8, 9, 55.1, ⑫⑪,13, 3,Ｈサリサリニャｰマ, 43,丸山元, 1.8, 43,   1, -32, 9, 38.2,③⑤④,13, 4,Ｌファｰトゥム, 68,吉田隼, 3.1, 58,   9, -19,11, 70.0,⑥⑨⑨,13, 4,Ｊマイネルハヤト, 77,丹内祐, 2.4, 62,   8, -11,13, 56.3,⑮⑬⑭
14,14,Ｐドロップオブスタｰ, 22,大野拓, 1.5, 48, -17,  -1,16,239.3, ⑯⑯,14,11, ウォｰタｰサウンド,---,松田大, 2.0, 42,  -2, -28,11, 79.5,⑪⑪⑬,14, 6,Ｆトウショウデザイア, 73,中舘英, 4.4, 52,  10, -34, 5,  7.1,①④⑪,14,13,Ｏメイショウダグザ, 68,太宰啓, 3.0, 58,  10, -20, 9, 29.7,⑧⑦⑬
15, 4,Ｍポンドガｰル, 42,鮫島良, 1.9, 43, -12,  -9,11, 61.1, ⑭⑬,15,10, キガチャン,---,国分優, 2.2, 40,  -3, -28,10, 39.0,⑯⑬⑯,15, 3,Ｎアルビナス, 63,荻野琢, 4.4, 52,   7, -24,13,134.0,⑫⑮⑮,15,14,Ｄユウキハングリｰ, 81,郷原洋, 4.1, 49,* 11, -33, 5, 20.2,①①⑧
16,10,Ｌセレソロｰサ, 46,田中博, 2.0, 40, -10, -14,12, 84.5, ⑪⑭,16,13,Ｋキマグレオンナ, 35,黛弘人, 2.4, 38,  -3, -29,15,298.2,⑮⑯⑮,16,14,Ｏカリキュレイタｰ, 62,西村太, 6.9, 43,   6, -45,16,338.8,④⑬⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:稍重(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:稍重(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:重(指数:-7),,,,,,,,,,,
"単勝:470円 複勝:05=200円 02=2,170円 09=620円 枠連:780円",,,,,,,,,,,,"単勝:480円 複勝:05=190円 16=180円 09=1,800円 枠連:1,180円",,,,,,,,,,,,"単勝:1,390円 複勝:16=330円 02=170円 13=210円 枠連:1,380円",,,,,,,,,,,,"単勝:2,090円 複勝:10=460円 15=160円 09=300円 枠連:2,330円",,,,,,,,,,,
"馬連:29,660円 ワイド:02-05=6,650円 05-09=1,670円 02-09=17,410円",,,,,,,,,,,,"馬連:1,240円 ワイド:05-16=560円 05-09=5,150円 09-16=4,330円",,,,,,,,,,,,"馬連:2,910円 ワイド:02-16=1,130円 13-16=1,290円 02-13=540円",,,,,,,,,,,,"馬連:4,450円 ワイド:10-15=1,570円 09-10=2,220円 09-15=900円",,,,,,,,,,,
"馬単:47,890円 3連複:132,150円 3連単:755,060円",,,,,,,,,,,,"馬単:2,850円 3連複:29,340円 3連単:127,200円",,,,,,,,,,,,"馬単:8,420円 3連複:5,490円 3連単:46,250円",,,,,,,,,,,,"馬単:11,240円 3連複:13,240円 3連単:108,150円",,,,,,,,,,,
■ 3R  芝1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 6R  ダ1150m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-9,,,,,■ 9R  芝1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■12R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,米沢特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｂエバｰシャイニング, 60,吉田隼,, 54,  -2,* -8, 2,  4.3,⑥⑤⑤, 1, 5,Ｂダノンマイスタｰ, 73,丸山元,, 70,*  0,*  7, 2,  3.1, ②②, 1,13,Ａラヴドシャンクシｰ, 78,中舘英,, 72,*  6,*  2, 2,  4.2,④③②, 1, 9,Ａグリッドマトリクス, 74,太宰啓,, 76,*  8,   2, 4,  8.2,④③②
 2, 2, ウインクリアビュｰ,---,松田大, 0.2, 54,  -4,* -6, 8, 55.1,⑦⑦⑦, 2, 2,Ｊサウスジャック, 60,西田雄, 0.4, 67,  -1,   6,16,200.8, ③③, 2,16,Ｅゲｰムコンセプト, 71,木幡初, 0.6, 65,   4,  -4, 1,  3.5,⑥⑤③, 2,10,Ｅベルタリド, 72,田辺裕, 0.3, 73,   4,*  8, 8, 19.1,⑬⑦④
 3, 5,Ｅブラボｰジャングル, 52,荻野琢, 0.4, 50,*  0, -16, 3,  4.4,②②①, 3,10,Ｈメモリｰジャグラｰ, 62,荻野琢, 0.4, 67,  -9,* 13, 4, 16.2, ⑬⑪, 3, 7,Ｐビｰビｰビｰム, 45,松田大, 0.6, 67,   5,  -3,12, 76.0,③④⑤, 3, 7,Ｄシンボリロｰレンス, 73,木幡初, 0.4, 74,   2,*  8, 2,  6.2,⑪⑩⑦
 4,10,Ｇコスモロｰダンセ, 47,大野拓, 0.6, 51,  -4,*-10,11,114.7,⑧⑧⑨, 4, 4,Ｄマイスイｰトホｰム, 67,田辺裕, 0.7, 63,  -2,   4, 3, 14.2, ④④, 4,14,Ｃロｰレルエルヴェル, 72,田辺裕, 0.7, 62,   2,   0, 5,  9.3,⑫⑨⑨, 4, 5,Ｂカネトシスラｰヴァ, 73,石橋脩, 0.4, 75,   5,   1, 1,  2.6,⑤⑥⑤
 5, 1,Ｈショコラティエ, 41,西田雄, 0.7, 47,  -1, -17, 9, 67.0,③④④, 5, 3,Ｉウォｰタｰサムデイ, 60,芹沢純, 1.1, 59,  -5,   3, 9, 75.4, ⑧⑤, 5, 9,Ｇニシノマルス, 67,太宰啓, 0.8, 64,  -1,*  5,11, 40.8,⑭⑭⑬, 5,11,Ｆサクラルｰラｰ, 71,松田大, 0.4, 74,   3,*  5, 3,  6.9,⑦⑧⑥
 6,15,Ｆトウカイフォスタｰ, 48,小林淳, 0.8, 48,  -5, -11,10, 74.7,⑪⑩⑩, 6,15,Ｍワガミチヲイク, 55,宮崎北, 1.2, 58,  -1,  -1, 6, 30.6, ⑥⑥, 6, 6,Ｆテツキセキ, 70,荻野琢, 0.9, 63,   2,  -3, 3,  7.0,⑨⑧⑪, 6,14,Ｋネコパンチ, 63,丸山元, 0.8, 68,*  9, -12, 6, 11.1,①①①
 7,14,Ｃイオス, 59,中舘英, 0.8, 47,  -4, -14, 1,  2.5,⑨⑨⑧, 7,13,Ｃノボニョ, 71,大野拓, 1.3, 58,  -6,   3, 5, 18.0, ⑩⑨, 7,11,Ｈビギンマニュｰバｰ, 65,石橋脩, 0.9, 63,   3,  -6, 4,  7.4,⑦⑦⑥, 7, 6,Ｐハイアベレｰジ, 53,古川吉, 0.9, 73,   1,*  6,12, 87.0,⑯⑬⑩
 8, 9,Ａコウユｰユメダンス, 61,丸山元, 0.8, 46,  -3, -17, 4,  4.7,⑤⑥⑥, 8, 8,Ｅワンダｰリディア, 64,西村太, 1.3, 56, -13,*  7,14,127.9, ⑮⑯, 8, 8,Ｍダブルダンス, 55,鮫島良, 1.0, 62,   0,  -2,14,199.3,⑪⑫⑩, 8,16,Ｉレッドシャドウ, 67,中舘英, 1.0, 67,*  6, -10, 7, 19.1,⑥④③
 9, 7,Ｄスｰパｰティチャｰ, 58,田辺裕, 1.1, 40,*  0, -26, 5, 17.0,④③②, 9,11,Ｌクリｰルパトラｰ, 56,石橋脩, 1.5, 55, -12,   4,13,126.6, ⑭⑭, 9, 2,Ｂトｰホウロｰド, 73,小野次, 1.0, 60,*  9, -17, 7, 12.1,①①①, 9,13,Ｃシルクドルフィン, 73,吉田隼, 1.1, 67,   2,  -1, 5,  8.2,⑫⑫⑫
10,11,Ｍヘッドラインレディ, 34,木幡初, 1.2, 43,  -7, -15,13,186.2,⑩⑪⑪,10,16,Ｇアンディｰフロイデ, 62,古川吉, 1.7, 54,  -7,   0, 8, 41.7, ⑪⑫,10, 1,Ｏアイティアビｰ, 45,丹内祐, 1.1, 60,   1,  -5, 9, 27.7,⑧⑩⑦,10, 4,Ｈシュンリキ, 68,長谷川, 1.5, 62,   5, -14, 9, 27.6,③⑤⑨
11, 6,Ｉセｰリオフィリア, 39,石橋脩, 1.7, 40,  -8, -18, 6, 42.9,⑫⑫⑫,11, 1,Ａスマｰトマグナム, 74,中舘英, 1.8, 53,*  2, -10, 1,  1.7, ①①,11, 5,Ｌベイルリ, 59,古川吉, 1.1, 63,  -1,*  1, 8, 22.5,⑮⑮⑮,11,12,Ｍメイショウグラｰド, 62,村田一, 1.8, 62,  -1,  -5,11, 36.4,⑭⑭⑭
12,16,Ｊコイハテサグリ, 39,的場勇, 2.4, 30, -10, -24,16,299.7,⑭⑭⑭,12,14,Ｆレインボｰルシファ, 63,丹内祐, 1.8, 53,  -4,  -4,10, 95.3, ⑦⑧,12, 4,Ｋリバｰインバウンド, 60,西田雄, 1.2, 59,   3,  -9,16,283.2,⑤⑥⑧,12,15,Ｊトｰセンマルゴｰ, 64,田中博, 1.9, 58,   3, -16,13,114.8,⑧⑨⑪
