10年 1月 9日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 1月 9日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  ダ1800m 3 歳新馬 馬齢,,,,,,,,,,,,■ 7R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  芝2200m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,許波多特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｊメイショウナナボシ, 48,武幸四,, 64,* -1,  -1, 6, 16.8, ③③, 1, 1, ロングロウ,---,武豊  ,, 66,*-12,* 16, 1,  1.3,⑤④③, 1,11,Ｅハｰドリレｰ, 72,浜中俊,, 79,   2,  12, 3,  8.1, ⑥⑤, 1,13,Ｃフィニステｰル, 85,藤田伸,, 94,  -1,* 24, 3,  5.0,⑩⑪⑨
 2,13,Ｄランドタカラ, 57,武豊  , 0.2, 60,  -4,* -1, 2,  4.0, ⑦⑥, 2, 8, バトルアステア,---,藤田伸, 0.1, 63,*-11,  13, 4, 15.2,①①①, 2, 7,Ｃトｰホウボガｰド, 72,岩田康, 0.4, 75,  -9,* 19, 5, 11.9, ⑯⑪, 2, 3,Ｉテｰオｰストｰム, 75,安藤勝, 0.2, 87,*  2,  12, 2,  4.7,⑤⑥④
 3,16,Ｂスマｰトアｰサイト, 59,川田将, 0.2, 59,  -4,* -1, 4,  7.4, ⑧⑦, 3, 7, ヒラボクキング,---,藤岡佑, 0.4, 60,*-12,  12, 3, 12.8,②②②, 3, 4,Ｋアプレンデｰル, 66,赤木高, 0.4, 75,*  6,   5, 8, 19.3, ①①, 3, 9,Ｆマイネルプリマス, 78,和田竜, 0.2, 87,*  2,  14, 7, 15.2,③②③
 4,14,Ａサダムトウコン, 66,和田竜, 0.2, 59,  -3,  -1, 3,  4.8, ⑥⑤, 4,11, ロケットダイヴ,---,川田将, 0.4, 64, -13,* 16, 2,  6.8,⑧⑥⑤, 4, 2,Ｌプリンセスペスカ, 62,角田晃, 0.5, 75,  -3,* 13, 9, 35.0, ⑪⑧, 4,10,Ａコパノジングｰ, 86,藤岡佑, 0.4, 84,*  2,  10, 1,  4.4,⑪⑦⑤
 5, 2,Ｎエｰシンリジル, 45,浜中俊, 0.5, 57,  -2,  -5, 1,  3.2, ④④, 5, 2, テイエムネルヴァ,---,国分恭, 1.2, 56,*-12,   6, 7, 54.8,③③④, 5, 3,Ｇエルチョコレｰト, 71,小坂忠, 0.5, 74,   0,  10, 6, 12.0, ⑧⑦, 5, 2,Ｊワキノパワｰ, 74,国分恭, 0.6, 84,   1,  11,10, 37.6,⑧⑨⑦
 6,12,Ｃトップオブカハラ, 59,池添謙, 0.6, 55,  -6,  -3,11, 40.9, ⑨⑩, 6, 6, ヒシミステリｰ,---,四位洋, 1.3, 54, -14,   8, 5, 16.1,⑫⑦⑥, 6, 9,Ａサウンドアクシス, 74,武豊  , 1.2, 68,  -9,  12, 1,  2.4, ⑮⑯, 6, 7,Ｅキンショｰオトヒメ, 79,酒井学, 0.7, 81,   1,  11,11, 46.9,⑦⑩⑩
 7, 5,Ｅシャイニｰベスト, 55,田嶋翔, 0.6, 56,  -6,  -1,15,144.1, ⑩⑨, 7,13, ナムラスパウト,---,太宰啓, 1.7, 54, -13,   5,10, 70.5,⑨⑩⑧, 7, 5,Ｆリッカアリュｰル, 71,上村洋, 1.2, 69,   2,   1, 2,  4.7, ⑤④, 7,16,Ｐリバティｰフロｰ, 69,武豊  , 0.9, 78,*  2,   5, 5,  8.4,④④⑥
 8,15,Ｍパックスロマｰナ, 45,赤木高, 0.8, 54,  -9,  -2, 9, 27.3, ⑫⑫, 8,12, パトリックバロｰズ,---,角田晃, 2.0, 53, -14,   3, 6, 34.0,⑥⑨⑩, 8, 1,Ｊディアトゥドリｰム, 67,安藤光, 1.3, 65,  -3,   6,13,160.8, ⑫⑨, 8,11,Ｄプルシアンオリｰブ, 80,吉田稔, 0.9, 77,*  3,   1, 4,  6.6,②③②
