10年12月26日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年12月26日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-11,,,,,■ 4R  芝2000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 7R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,八女特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｂエンジンゼンカイ, 64,黛弘人,, 61,  -4,*  9, 3,  4.9, ④③, 1,13,Ｅデボネア, 60,佐藤哲,, 59,   0,*  6, 3,  5.9,⑧⑧⑧, 1, 3,Ａコスモナダル, 78,西田雄,, 77,   0,* 19, 3,  6.2,⑥⑥⑤, 1,11,Ｃクリュギスト, 83,佐藤哲,, 87,  11,* 14, 1,  2.9,④④②
 2,13,Ａシゲルテイトク, 65,太宰啓, 0.2, 61,*  3,   2, 2,  4.0, ①①, 2,15,Ｂサンライズレガシｰ, 64,浜中俊, 0.2, 58,   2,   0, 1,  2.9,⑦⑥⑥, 2,16,Ｄルナキッズ, 74,荻野琢, 0.2, 75,*  3,* 13, 1,  3.6,②②②, 2, 7,Ｄキラウエア, 82,上村洋, 0.4, 86,  11,* 13, 4,  6.4,⑥⑦⑥
 3, 4,Ｄハｰイスマイル, 59,藤岡康, 0.5, 59,*  1,   2, 1,  2.2, ②②, 3, 8,Ｋエｰシンミラｰジュ, 54,酒井学, 0.2, 59,  -3,*  8,13, 65.1,⑮⑮⑮, 3,13,Ｋミルクマン, 67,中舘英, 0.4, 71,*  2,  10, 7, 20.3,①①①, 3, 2,Ｉランブリングロｰズ, 79,藤岡康, 0.5, 84,  10,* 13, 6, 10.3,⑩⑧⑧
 4,11,Ｉウエストハｰバｰ, 39,高倉稜, 0.7, 53, -10,*  6, 6, 17.8, ⑧⑥, 4,16,Ｉアウグｰリオ, 57,鮫島良, 0.5, 57,   1,  -1, 7, 16.9,⑨⑨⑫, 4, 7,Ｆサトノホクト, 69,丸田恭, 1.0, 67,*  2,   7, 6, 11.4,③③③, 4, 5,Ｆメイショウダグザ, 80,丸山元, 0.6, 82,* 14,   5, 3,  6.4,①①①
 5, 8,Ｅナムラストリｰク, 54,丸山元, 0.9, 54,  -2,   0, 4, 12.4, ③④, 5,18,Ｏサイクロンフォｰス, 43,上村洋, 0.5, 56,   0,  -1,14, 89.5,⑪⑩⑦, 5,12,Ｉアポロノサムライ, 68,丹内祐, 1.2, 68,*  2,   5,12, 65.6,④④④, 5, 1,Ａトｰホウアレス, 84,中舘英, 1.0, 79,  11,   8, 5,  7.3,⑨⑥⑤
 6, 1,Ｌシゲルソウトク, 29,酒井学, 1.4, 49, -15,   4,10, 44.3, ⑩⑪, 6,17,Ｄヤマニンアｰマｰ, 60,田中健, 0.7, 54,  -1,  -1,11, 37.6,⑩⑪⑩, 6,15,Ｃホッコｰキングオｰ, 75,丸山元, 1.5, 65,  -1,   6, 8, 20.8,⑪⑧⑨, 6,15,Ｅエリモアラルマ, 81,松山弘, 1.3, 79,   8,  10, 7, 11.5,⑫⑭⑬
 7, 6,Ｆジョウショｰコトミ, 53,松山弘, 1.6, 47,  -7,  -3, 5, 15.3, ⑥⑦, 7,10,Ｎスズカアンペｰル, 48,田中博, 0.9, 53,  -1,  -4,17,276.3,⑱⑬⑬, 7, 2,Ｇウエスタンブラボｰ, 69,宮崎北, 1.6, 64,  -1,   7,11, 62.5,⑨⑨⑦, 7,14,Ｎエシス, 70,安藤光, 1.5, 74,   4,* 14,16,356.4,⑮⑮⑮
 8, 3,Ｍラブデｰビット, 17,芹沢純, 1.8, 43, -15,   0,13,227.2, ⑪⑩, 8, 9,Ｃタイセイジｰニアス, 63,宮崎北, 0.9, 50,*  3, -14, 6, 13.4,④④②, 8, 8,Ｅゴｰアップドラゴン, 74,嘉藤貴, 1.6, 65,  -2,   7, 5,  9.3,⑫⑫⑩, 8,12,Ｂエｰシンウェズン, 84,田辺裕, 1.7, 73,* 12,  -2, 2,  6.2,③③④
 9, 2,Ｈジンプウ, 42,西村太, 2.1, 40, -16,  -2,12,180.7, ⑫⑫, 9, 4,Ｍアラマサコマンダｰ, 51,田辺裕, 0.9, 49,   2, -10, 9, 21.4,⑤⑤③, 9, 4,Ｈオｰルザワｰルド, 69,田中健, 1.8, 65,  -2,   6, 4,  8.4,⑩⑩⑪, 9, 4,Ｍサイアｰエフェクト, 72,丸田恭, 2.1, 70,   8,   2,14,222.2,⑭⑬⑩
