10年 7月17日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 7月17日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 4R  芝2850m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
 1, 2,Ｃアルファアンジュ, 63,戸崎圭,, 62,* -4,   5, 1,  2.5,①①①, 1, 4, マイネイサベル,---,松岡正,, 61,* -5,   0, 6, 17.7, ③③, 1,18,Ｃマヤノロシュニ, 72,蛯名正,, 82,* 18,   0, 1,  2.7,   , 1, 4,Ｂサクラネクスト, 74,松岡正,, 77,  11,*  5, 2,  4.6, ⑦⑤
 2,10,Ｄラヴァリｰウィッチ, 58,松岡正, 0.2, 61,* -3,   4, 7, 14.9,③②②, 2, 3, ポピュラｰストック,---,柴田善, 0.0, 62, -11,*  8, 1,  2.6, ⑩⑩, 2,11,Ｌホリノティアラ, 64,江田照, 0.2, 76,   8,   4, 8, 20.9,   , 2,16,Ｊマイネルドルチェ, 64,伊藤工, 0.2, 74,   8,*  6, 7, 21.7, ⑧⑪
 3,11,Ｇレディスキッパｰ, 56,石橋脩, 0.3, 61,* -4,   4, 2,  4.0,④④③, 3,12, マニクｰレ,---,田中博, 0.0, 63,  -9,*  6,10, 38.8, ⑧⑧, 3,14,Ｈスイｰトライラ, 68,北村宏, 0.2, 77,   9,   4, 3,  6.3,   , 3,10,Ｋシンボリカｰジナル, 64,江田照, 0.2, 74,  10,   2,11, 65.9, ⑨⑦
 4,14,Ｂリズモア, 64,吉田豊, 0.5, 60,  -6,*  9, 5, 10.5,⑪⑪⑪, 4, 6, アップトゥパｰ,---,柴田大, 0.2, 59,  -7,   0,11, 52.9, ⑤⑥, 4, 6,Ｇライトグロｰリｰ, 69,中舘英, 0.3, 76,  10,   2, 7, 18.8,   , 4,17,Ｃウインドジャズ, 72,内田博, 0.5, 71,* 12,  -6, 3,  5.5, ③④
 5,13, ミッキｰオリｰブ,---,内田博, 0.5, 61,  -6,*  6, 6, 13.3,⑨⑨⑩, 5, 7, トウカイギアｰ,---,的場勇, 0.7, 52,*  0, -16,15,148.5, ①①, 5, 2,Ａダブルフレｰバｰ, 75,吉田豊, 0.3, 71,  -2,* 10, 6, 17.5,   , 5, 5,Ｅギュンタｰ, 68,蛯名正, 0.6, 69,* 12,  -7, 5,  8.1, ④③
 6, 9,Ｈママズディッシュ, 56,蛯名正, 0.7, 59,  -5,   3, 3,  6.5,⑥⑥⑦, 6,18, ギンザグラマラス,---,伊藤工, 0.7, 53,  -7,  -8, 5, 10.8, ④④, 6, 7,Ｅサンマルヘイロｰ, 70,小林淳, 0.4, 73,   5,   4, 4, 10.2,   , 6,11,Ａロｰドセイバｰ, 75,北村宏, 0.8, 67,* 13, -12, 1,  2.9, ②②
 7, 1,Ａドラゴンソニック, 65,田中勝, 0.7, 59,  -7,*  7, 4,  8.3,⑫⑩⑨, 7,16, キッズニゴウハン,---,田中勝, 0.8, 52,  -7,  -8, 2,  5.1, ⑦⑤, 7,17,Ｍゲイリｰクイン, 64,田辺裕, 0.6, 69,   6,   0,14, 92.1,   , 7,13,Ｄロイヤルダリア, 70,平野優, 0.8, 68,   2,*  8, 4,  7.6, ⑱⑰
 8, 4,Ｅウエスタンエルザ, 57,柴田善, 0.8, 57,  -6,   3, 8, 24.4,⑦⑦⑤, 8, 2, ダイワスプレンダｰ,---,武士沢, 1.1, 50, -14,  -1, 7, 21.5, ⑫⑬, 8,16,Ｂグラスピュア, 72,的場勇, 0.7, 70,* 14,  -7, 2,  4.7,   , 8,12,Ｆラインウインド, 66,的場勇, 0.9, 65,   7,  -3,14, 97.5, ⑪⑫
 9, 5,Ｊカシマパステル, 54,小野寺, 1.7, 51,  -6,  -5, 9, 48.6,⑧⑧⑧, 9, 5, ドリｰムクレド,---,吉田豊, 1.2, 48, -16,  -1, 4,  7.3, ⑬⑫, 9, 8,Ｆケイバズキ, 70,内田博, 0.7, 66, -15,* 15, 5, 15.7,   , 9, 7,Ｌリキアイクロフネ, 63,大庭和, 1.0, 66,   1,*  6,16,126.2, ⑯⑱
10, 3,Ｉコスモイノベｰタｰ, 56,津村明, 1.9, 47,* -4,  -9,11,112.9,⑤③④,10,11, レイナカスタｰニャ,---,蛯名正, 1.3, 46, -12,  -8, 3,  6.1, ⑪⑪,10, 5,Ｊキュｰバンエイト, 65,宮崎北, 0.7, 68,   6,  -1,12, 36.8,   ,10, 1,Ｈクリノテンペスタ, 65,田辺裕, 1.1, 63,   2,   3,15,100.8, ⑰⑯
11, 8,Ｋブライティアカップ, 47,伊藤工, 2.0, 49,  -9,  -2,13,265.4,⑩⑫⑫,11,13, リバルドホｰプ,---,内田博, 1.3, 49, -21,*  4, 8, 28.7, ⑮⑮,11,15,Ｄトロピカルマドンナ, 72,田中博, 0.7, 70,* 14,  -7,10, 25.6,   ,11,14,Ｍトｰホウロｰド, 63,石橋脩, 1.1, 64,* 14, -17,12, 69.1, ①①
12, 6,Ｆレッドジュリア, 57,田辺裕, 2.6, 45,  -9,  -7,10,107.3,⑬⑬⑬,12, 8, プレミアムパス,---,田辺裕, 1.5, 43,  -7, -17,13, 58.2, ⑥⑦,12, 3,Ｋビｰビｰボルト, 65,柴田善, 0.8, 64,  -3,   3, 9, 23.2,   ,12, 9,Ｇドリｰムラプチャｰ, 66,戸崎圭, 1.1, 63,  11, -13, 8, 25.4, ⑤⑥
13, 7,Ｌケｰクブレッド, 45,郷原洋, 4.9, 30,  -6, -34,12,217.3,②⑤⑥,13, 9, イッツスパｰブ,---,中舘英, 1.5, 46, -17,  -4,12, 55.1, ⑭⑭,13, 4,Ｎファｰストメジャｰ, 60,石橋脩, 1.0, 63,  -4,   2,11, 35.8,   ,13, 2,Ｐインザブラック, 58,田中勝, 1.2, 63,   2,   0,10, 64.1, ⑮⑮
,,,,,,,,,,,,14, 1, デルマヴィシュヌ,---,小野寺, 2.6, 33, -22, -11,16,194.1, ⑯⑯,14, 1, バｰジンバラｰド,---,戸崎圭, 1.1, 58, -18,* 10,17,218.0,   ,14,15,Ｉマイネベクルックス, 65,津村明, 1.3, 61,   9, -11,13, 77.1, ⑫⑩
,,,,,,,,,,,,15,10, ブラジルジャクｰ,---,戸崎圭, 2.8, 31, -26,  -8,14,103.9, ⑱⑱,15, 9,Ｏアントワｰプ, 46,西田雄, 1.1, 63,   8,  -8,16,151.0,   ,15, 6,Ｑカワキタライジン, 57,嘉藤貴, 1.3, 62,   8, -10,18,281.2, ⑩⑨
,,,,,,,,,,,,16,17, オウエイステイジ,---,中谷雄, 3.1, 26,  -9, -35,17,202.9, ⑨⑨,16,10,Ｉラインディｰヴァ, 67,津村明, 1.3, 62,* 14, -15,13, 40.5,   ,16, 3,Ｏセンゴクカイドウ, 60,小野寺, 1.4, 60,   2,  -3,17,153.4, ⑭⑭
