10年 4月17日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 4月17日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  ダ1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
 9,11, ミｰヒチャラサン,---,柴山雄, 2.3, 46, -24,*  5,12,138.4, ⑮⑮, 9,14,Ｌラブキンバリｰ, 41,柴山雄, 1.4, 46,   1, -20,16,556.8,⑮⑭⑫, 9,10,Ｈデステニｰアロｰ, 63,北村宏, 1.4, 56,  -6,   3,11,175.4, ⑩⑨, 9,12,Ｉアグネスネクタル, 83,柴山雄, 1.3, 75,   7,* 17,16,440.3,⑯⑮⑯
10, 5,Ｅハロウィンパレｰド, 60,北村宏, 2.4, 45,  -2, -16, 6, 13.1, ⑤⑥,10, 9,Ｋヤマニンミュゼット, 42,内田博, 1.4, 46,   8, -32, 3,  5.9,④⑥⑩,10, 4,Ｅレディオｰロラ, 69,伊藤工, 1.5, 55,  -3,  -2, 7, 49.3, ④⑤,10, 7,Ｂメイショウタメトモ, 89,松岡正, 1.3, 77,   8,  16, 4, 10.5,⑭⑭⑫
11,12, ヒカリバレンシア,---,田中勝, 2.6, 44,  -2, -18, 8, 32.3, ⑥⑤,11, 2,Ｍアｰルヴィストｰゾ, 39,武士沢, 1.4, 45,  -1,*-16,15,400.4,⑪⑮⑮,11, 6,Ｋカシノレッド, 59,二本柳, 1.6, 55,* -1,  -5,10,136.9, ②②,11, 3,Ｅキングバンブｰ, 86,江田照, 1.5, 74,   8,  11, 7, 28.4,⑫⑪⑪
12,15,Ｂチェリｰウォｰタｰ, 63,藤田伸, 2.9, 42,  -6, -17, 4, 10.4, ⑨⑩,12,10,Ｈレオヒリュウ, 49,江田照, 1.5, 45,   5, -28, 8, 27.0,⑨⑪⑬,12, 3,Ｍメイスンヴィグラス, 51,江田照, 2.0, 51,  -7,  -3,12,179.9, ⑧⑩,12,11,Ｊノワｰルシチｰ, 82,二本柳, 1.9, 72,   8,   9,14,280.5,⑪⑫⑬
13,10,Ｆショウナンカルナ, 59,吉田豊, 2.9, 41,*  0, -22, 7, 19.0, ②③,13,11,Ｆリンガスバロン, 52,柴田善, 1.7, 42,   5, -31, 6, 23.9,⑩⑫⑪,13, 1,Ｎアキヨシメガミ, 40,中谷雄, 2.1, 51, -10,   0,13,317.1, ⑭⑬,13, 5,Ｌケイジｰジュニアｰ, 81,伊藤直, 2.0, 70,  11,   2,13,142.7,⑤⑤⑤
14, 9,Ｋセイオウボ, 37,岩部純, 3.0, 40,  -5, -19,14,340.7, ⑦⑦,14, 7, シンボリモンペリエ,---,田中勝, 1.8, 41,   2, -27,10, 37.7,⑬⑬⑭,14, 2,Ｌグレイシス, 54,大江原, 2.6, 45,  -9,  -7,14,476.1, ⑫⑭,14,14,Ｏキュｰトエンブレム, 77,田中勝, 2.2, 69,  11,   1, 6, 23.2,⑥⑥⑥
15, 3,Ｌミスアマルフィｰ, 35,柄崎将, 4.1, 31, -11, -23,13,329.8, ⑪⑪,15, 1,Ｂチェックユアハｰト, 59,藤田伸, 2.4, 37,* 11, -50, 4,  8.2,②②②,,,,,,,,,,,,,15, 9,Ｎブルｰレパｰド, 78,高田潤, 2.2, 70,   8,   6,15,413.9,⑬⑬⑭
,,,,,,,,,,,,16,16, ベｰネ,---,大庭和, 5.1, 14, -24, -27,14,302.9,⑯⑯⑯,,,,,,,,,,,,,16,13,Ｐインベスタｰ, 66,後藤浩, 4.7, 49,* 13, -24,12, 63.7,①①④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:不良(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-14 馬場:不良(指数:14),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:不良(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:不良(指数:-9),,,,,,,,,,,
単勝:320円 複勝:01=140円 08=190円 06=290円 枠連:900円,,,,,,,,,,,,"単勝:380円 複勝:03=190円 06=320円 05=930円 枠連:1,500円",,,,,,,,,,,,単勝:170円 複勝:11=110円 09=120円 05=230円 枠連:230円,,,,,,,,,,,,"単勝:570円 複勝:15=220円 08=890円 01=640円 枠連:1,230円",,,,,,,,,,,
馬連:950円 ワイド:01-08=380円 01-06=520円 06-08=740円,,,,,,,,,,,,"馬連:1,740円 ワイド:03-06=490円 03-05=1,460円 05-06=3,080円",,,,,,,,,,,,馬連:230円 ワイド:09-11=140円 05-11=500円 05-09=580円,,,,,,,,,,,,"馬連:10,620円 ワイド:08-15=2,310円 01-15=2,820円 01-08=9,230円",,,,,,,,,,,
"馬単:1,540円 3連複:2,420円 3連単:9,820円",,,,,,,,,,,,"馬単:3,200円 3連複:17,910円 3連単:67,740円",,,,,,,,,,,,"馬単:340円 3連複:1,040円 3連単:2,250円",,,,,,,,,,,,"馬単:15,940円 3連複:92,820円 3連単:428,160円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 5R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 8R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■11R  芝4250m 4歳上ｵｰﾌﾟﾝ(国) 定量,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山ｸﾞﾗﾝﾄﾞｼﾞｬﾝﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ａマコトギャラクシｰ, 72,吉田豊,, 55,  -1,*  8, 1,  1.9,⑧⑧⑦, 1, 1,Ａサクラインライン, 56,藤田伸,, 59,* 13, -23, 3,  5.1,①①①, 1, 1,Ｄロｰンジャスティス, 72,北村宏,, 65,*  7,   5, 3,  6.2,①①①, 1,11, メルシｰモンサン,,高野容,,,,, 8, 38.4,④②②
 2, 4,Ｂチャンピオンハｰレ, 63,戸崎圭, 0.2, 54,  -1,   3, 2,  3.1,⑨⑥⑤, 2, 8,Ｅザピエｰル, 52,蛯名正, 0.1, 57,   8, -14, 4,  6.5,⑨⑧⑤, 2, 4,Ｂキングスリｰジョン, 75,藤田伸, 0.0, 70,   3,* 14, 1,  3.4,⑩⑩⑦, 2, 9, オｰプンガｰデン,,江田勇,303.5,,,, 5, 11.5,⑧③③
 3,12,Ｇウインボナパルト, 46,松岡正, 0.4, 51,  -2,*  4, 3,  7.4,⑦⑦⑩, 3,13,Ｇニシノマザｰアｰス, 49,柴山雄, 0.1, 58,   7, -12, 7, 29.7,⑩⑩⑩, 3, 2,Ｅショウナンアゲイン, 68,柴田善, 0.6, 63,*  6,   2, 6,  9.4,④②②, 3, 6, トｰワベガ,,北沢伸,303.8,,,, 2,  4.7,⑦⑧⑦
 4, 8,Ｈカンクロ, 45,岩部純, 0.5, 50,*  1,  -3, 6, 45.4,③③③, 4, 6,Ｃトｰセンウィン, 55,伊藤工, 0.3, 54,   8, -17, 1,  2.5,⑥⑦⑦, 4, 8,Ｋベルウッドゼウス, 60,黛弘人, 0.8, 62,*  6,   0, 8, 22.8,③④③, 4,10, ドｰルリヴィエｰル,,黒岩悠,304.1,,,,12, 68.0,⑤⑤⑤
 5, 3,Ｄムンキンナンティ, 59,蛯名正, 0.7, 49,*  1,  -6, 4,  9.3,②②②, 5, 9,Ｆトレノユｰボウ, 52,横山典, 0.3, 55,   7, -14, 2,  4.6,⑫⑪⑪, 5, 3,Ｇフロｰラルウインド, 67,大庭和, 0.9, 61,   4,   5, 9, 39.1,⑧⑨⑧, 5, 1, トウカイポリシｰ,,浜野谷,304.2,,,, 7, 25.5,⑫⑩⑨
 6, 5,Ｆトｰタルシｰオｰ, 47,大庭和, 0.8, 47,  -2,   2, 8, 50.2,⑥⑩⑨, 6,15, スズヨタキオン,---,戸崎圭, 0.5, 57,   0,* -2, 9, 53.5,⑮⑭⑭, 6, 5,Ｆアタゴオｰラ, 68,戸崎圭, 0.9, 65,   2,*  8, 2,  4.3,⑫⑪⑪, 6, 5, テイエムトッパズレ,,佐久間,304.3,,,, 4, 11.4,①①①
 7, 1,Ｃイｰグルドライヴ, 60,内田博, 0.8, 50,  -1,  -1, 5, 17.8,④④⑥, 7,12,Ｄサントワマミｰ, 53,柴田善, 0.6, 53,   9, -24, 5, 10.4,⑤⑤④, 7,10,Ｈサトノバロン, 65,内田博, 1.0, 62,   5,   0, 5,  8.7,⑦⑥⑤, 7,12, メジロスパイダｰ,,五十嵐,304.5,,,,13,116.6,⑬⑫⑫
 8, 6, ナガレボシイチバン,---,柴田善, 1.3, 46,  -2,  -4, 7, 49.8,⑩⑨⑧, 8, 3,Ｌチャｰリｰポイント, 30,小林久, 0.6, 54,   3,* -9,13,114.8,⑬⑫⑫, 8,11,Ｃマイネルアベニｰル, 74,柴山雄, 1.3, 57,*  6,  -4, 4,  6.4,⑤⑤④, 8,13, ギルティストライク,,山本康,304.7,,,,10, 38.6,⑥⑨⑩
 9,11,Ｉスｰパｰキャニオン, 35,江田照, 1.6, 43,  -1,  -9,11, 90.5,⑤⑤④, 9,14,Ｂハッピｰデュランダ, 55,田中勝, 0.7, 51,* 11, -28, 6, 20.0,⑦③③, 9,12,Ｌダイワカレン, 49,武士沢, 1.4, 59,   1,   6,10, 97.2,⑪⑫⑫, 9,14, バシケｰン,,蓑島靖,304.9,,,, 6, 18.2,⑪⑪⑪
10,10,Ｊマイネルニコラス, 33,伊藤工, 1.6, 43,  -4,  -3,12,210.0,⑪⑪⑪,10, 4,Ｉモジュレｰタｰ, 41,後藤浩, 0.9, 49,   8, -25, 8, 32.1,④⑥⑥,10, 7,Ａメジロスプレンダｰ, 77,伊藤工, 1.9, 54,   4,  -5, 7, 10.2,⑥⑦⑥,10, 2, マヤノスタｰダム,,小坂忠,305.3,,,, 9, 38.4,⑨⑥⑥
11, 7,Ｅナンヨｰビクトリｰ, 50,北村宏, 1.8, 38,*  2, -16, 9, 57.8,①①①,11, 5,Ｍジェットメジャｰ, 28,吉田豊, 0.9, 50,   7, -22,10, 60.8,⑧⑨⑨,11, 9,Ｊヴィｰヴァアミｰコ, 60,田中勝, 2.5, 51,   3, -10,11,125.2,⑨⑧⑩,11, 4, ショウリュウケン,,植野貴,305.4,,,, 3,  8.3,③⑦⑧
12, 2,Ｋチャンスメｰカｰ, 32,後藤浩, 3.0, 33,  -6, -12,10, 65.0,⑫⑫⑫,12, 2,Ｈイップク, 49,北村宏, 1.3, 46,* 12, -38,11, 65.6,②②②,12, 6,Ｉリバｰミラクル, 63,江田勇, 3.2, 46,*  6, -20,12,271.0,②③⑨,12, 3, バトルブレｰヴ,,西谷誠,306.6,,,,11, 52.6,②④④
,,,,,,,,,,,,13,11, トップウイナｰ,---,江田照, 1.5, 46,   2, -19,14,128.3,⑭⑬⑬,,,,,,,,,,,,,13, 8, クルワザｰド,,高田潤,306.7,,,,14,140.2,⑭⑬⑬
,,,,,,,,,,,,14, 7,Ｊダイワトパｰズ, 34,武士沢, 2.7, 34,   9, -53,15,267.6,③④⑧,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15,10,Ｋルｰジュビクトリｰ, 31,大庭和, 2.9, 34,  -2, -29,12, 89.6,⑪⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:不良(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:不良(指数:14),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:不良(指数:-9),,,,,,,,,,,,,,,,,,,,,,,
単勝:190円 複勝:09=110円 04=110円 12=210円 枠連:220円,,,,,,,,,,,,単勝:510円 複勝:01=200円 08=250円 13=590円 枠連:710円,,,,,,,,,,,,"単勝:620円 複勝:01=210円 04=150円 02=210円 枠連:1,360円",,,,,,,,,,,,"単勝:3,840円 複勝:11=670円 09=320円 06=200円 枠連:6,580円",,,,,,,,,,,
馬連:230円 ワイド:04-09=130円 09-12=330円 04-12=400円,,,,,,,,,,,,"馬連:1,550円 ワイド:01-08=680円 01-13=2,090円 08-13=2,120円",,,,,,,,,,,,"馬連:1,280円 ワイド:01-04=550円 01-02=810円 02-04=430円",,,,,,,,,,,,"馬連:12,730円 ワイド:09-11=2,570円 06-11=2,310円 06-09=930円",,,,,,,,,,,
"馬単:400円 3連複:710円 3連単:2,140円",,,,,,,,,,,,"馬単:2,780円 3連複:12,310円 3連単:48,300円",,,,,,,,,,,,"馬単:3,050円 3連複:2,680円 3連単:15,040円",,,,,,,,,,,,"馬単:23,750円 3連複:21,680円 3連単:172,980円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 6R  芝1600m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 9R  芝2000m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■12R  ダ1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,山藤賞,,,,,,,,,,,,鹿島特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｂワンモアジョｰ, 63,吉田隼,, 59,  -4,*  5, 3,  4.5, ③④, 1, 7,Ｃクラックシｰド, 71,藤田伸,, 69,   4,*  5, 2,  5.5,③⑦⑨, 1, 6,Ａアロマカフェ, 74,田中勝,, 73, -17,  20, 2,  3.3,⑤⑤⑥, 1,13,Ａトｰセンクロス, 87,吉田豊,, 75,  -3,* 20, 2,  3.6, ⑨⑧
 2, 2,Ｉクラウソラス, 53,戸崎圭, 0.1, 58,* -1,   2, 6, 11.8, ①①, 2,10,Ｌサクラエクスプロｰ, 49,戸崎圭, 0.0, 67,   4,*  5, 8, 46.9,⑪⑧⑤, 2,10,Ｆアサクサマリンバ, 61,吉田隼, 0.0, 70,*-15,  15, 7, 38.2,②②②, 2,11,Ｈゴｰルドエンデバｰ, 78,横山典, 0.1, 75,*  3,  13, 3,  7.1, ④③
 3, 3,Ｋプレミアムカラｰ, 52,伊藤工, 0.4, 53,* -3,  -1,10, 61.2, ②②, 3, 5,Ｋヒラボクビジン, 51,後藤浩, 0.2, 64,   3,   3,10, 88.9,⑨⑨⑥, 3, 7,Ｇコスモメドウ, 59,松岡正, 0.0, 74, -16,  19, 4,  7.4,⑥⑥⑤, 3, 2,Ｂチャンピオンラブ, 85,藤田伸, 0.3, 74,*  4,  11, 1,  2.6, ②④
 4, 8,Ｄキセキ, 62,田中勝, 0.4, 54,  -7,*  4, 4,  7.5, ⑪⑩, 4,12,Ｉサウンドバラッド, 56,内田博, 0.2, 65,   4,   0, 4, 15.3,⑥⑤④, 4, 3,Ｂエｰブチェアマン, 74,後藤浩, 0.0, 72, -16,  18, 5, 11.2,③③④, 4, 5,Ｉオオヒメ, 78,二本柳, 0.5, 71,  -6,* 18,11, 47.2, ⑫⑩
 5,14,Ｈネオエピック, 56,北村宏, 0.5, 53,  -7,*  4,12,104.6, ⑫⑪, 5,11,Ｄトｰセンポセイドン, 67,江田照, 0.2, 66,*  7,  -2, 3,  7.7,⑤③③, 5,11,Ｃオリエンタルジェイ, 71,北村宏, 0.0, 72, -16,  17, 3,  5.2,④④③, 5,14,Ｃブライトアイザック, 81,江田照, 0.7, 70,   0,  11, 4, 12.4, ⑧⑥
 6, 6,Ｆカツヨプリンセス, 59,武士沢, 0.5, 53,  -6,   3, 8, 31.8, ⑦⑦, 6, 3,Ｂラジャポネｰズ, 72,田中勝, 0.3, 64,   4,  -1, 5, 16.2,⑦④⑦, 6, 1,Ｅラストノｰト, 63,横山典, 0.2, 71, -19,  20, 1,  2.6,⑩⑧⑦, 6, 7,Ｍエイワナギ, 75,北村宏, 0.8, 67,  -9,* 18,13,138.4, ⑮⑮
 7,12,Ａトｰセンキャッスル, 64,横山典, 0.7, 51,* -3,  -2, 2,  3.9, ④③, 7, 2,Ｊセレナプレジｰル, 56,吉田隼, 0.4, 63,   0,*  6, 9, 81.9,⑫⑫⑫, 7, 4,Ｄスペｰスアｰク, 64,柴田善, 0.4, 72, -20,* 23, 6, 11.9,⑪⑪⑩, 7, 1,Ｊミッキｰフォルテ, 78,戸崎圭, 0.8, 69,  -1,  10, 5, 13.0, ⑥⑦
 8,16,Ｃテルザトゥルｰス, 63,後藤浩, 0.8, 49,  -5,  -1, 9, 36.3, ⑧⑥, 8, 1,Ｅマイネノｰブレス, 67,松岡正, 0.5, 64,   4,  -2, 6, 24.1,⑧⑥⑧, 8, 8,Ｈプライズデイ, 58,武士沢, 1.2, 57, -19,   6,10,156.8,⑧⑨⑧, 8,16,Ｆステイドリｰム, 79,柴山雄, 0.9, 67,  -3,  12,14,151.1, ⑩⑨
 9, 1,Ｌゴｰルデンブレット, 46,柴田善, 0.9, 49,  -7,  -1,11, 83.1, ⑨⑧, 9, 8,Ｇホッカイレシフェ, 60,北村宏, 0.5, 62,   1,   2,11,128.2,⑩⑪⑪, 9, 9, モエレスタｰレット,---,内田博, 1.5, 52,*-15,  -6, 8,115.0,①①①, 9, 8,Ｇプレンティラヴ, 78,蛯名正, 1.1, 67,*  4,   3, 8, 19.1, ③②
10, 9, ショウナンハｰレｰ,---,蛯名正, 1.0, 49,  -5,  -3, 1,  3.8, ⑥⑨,10, 6,Ａハングリｰジャック, 72,蛯名正, 0.6, 60,*  7,  -8, 1,  1.5,②②②,10, 2, フリｰバスティア,---,戸崎圭, 1.7, 56, -20,   5,11,157.7,⑨⑩⑪,10,10,Ｐゼネラルメデュｰム, 66,柴田善, 1.4, 64,   1,   4,16,284.2, ⑤⑤
11,15,Ｇドリｰムムサシ, 56,松岡正, 1.4, 44,  -4,  -8, 5,  7.6, ⑤⑤,11, 9,Ｆタイセイワイルド, 61,柴田善, 0.8, 57,*  8, -13, 7, 33.6,④①①,11, 5,Ｉトｰセンキャロル, 46,吉田豊, 1.9, 50, -18,  -2, 9,132.2,⑦⑦⑨,11, 4,Ｏアルセｰヌシチｰ, 71,田中勝, 1.4, 63,  -7,  11,12, 64.0, ⑭⑭
12,10,Ｊニンフェッタ, 53,大江原, 1.4, 45, -13,   0,14,176.2, ⑭⑬,12, 4,Ｈホワイトジュエル, 60,伊藤工, 1.2, 53,   3,  -9,12,157.9,①⑩⑩,,,,,,,,,,,,,12, 9,Ｎボストンキコウシ, 71,武士沢, 1.5, 61,  -6,   9,15,273.4, ⑬⑫
13, 4,Ｅラブコマドリｰ, 62,黒岩悠, 1.5, 44,  -7,  -6, 7, 18.6, ⑩⑫,,,,,,,,,,,,,,,,,,,,,,,,,13, 3,Ｋトムアウトランダｰ, 78,吉田隼, 1.6, 62, -11,  13, 6, 16.5, ⑯⑯
14,11,Ｍミスタｰガッテン, 42,柴山雄, 1.7, 41, -15,  -1,15,198.5, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,14,15,Ｄサクラプレジャｰ, 80,後藤浩, 1.7, 60,*  5,  -3,10, 32.3, ①①
15,13,Ｏマスアンドゥナ, 33,二本柳, 2.5, 36, -10, -12,16,536.2, ⑬⑭,,,,,,,,,,,,,,,,,,,,,,,,,15, 6,Ｅキンショｰノボス, 79,松岡正, 2.3, 55,  -5,   1, 7, 18.7, ⑪⑬
16, 7,Ｎカペタ, 40,吉田豊, 2.8, 32, -15, -10,13,153.4, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,,16,12,Ｌトムトム, 75,内田博, 2.6, 53,   0,  -6, 9, 24.7, ⑦⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:不良(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:不良(指数:14),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:不良(指数:14),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:不良(指数:-9),,,,,,,,,,,
