10年 2月 6日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 2月 6日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-10,,,,,■ 4R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 7R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■10R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
 1,14,Ｊパラダイスイズヒア, 59,デムｰ,, 69,*  7,   2, 6, 15.2, ③④, 1,15,Ｄナムラボルテｰジ, 56,松田大,, 60,  -4,*  0, 3,  4.9,⑦⑥⑥, 1, 9,Ｄハギノバロンドｰル, 74,宮崎北,, 78,  12,* -3, 3,  8.0,⑦⑨⑤, 1, 9,Ｇビヨンドマックス, 77,武幸四,, 83,*  7,*  8, 3, 12.4,②②②
 2, 4,Ｂイグナイトカフェ, 70,小島太, 0.1, 69,*  8,   1, 2,  3.6, ②②, 2,12,Ｃレッドステラｰノ, 59,福永祐, 0.0, 61,  -6,*  4, 1,  1.9,⑩⑨⑨, 2,12,Ｊエｰシングレｰソロ, 66,太宰啓, 0.6, 72,  13, -13,13,103.4,⑧⑦⑥, 2,13,Ｄタマモスクワｰト, 78,村田一, 0.3, 77,   5,* 10, 8, 30.4,⑨⑦⑦
 3, 3,Ｃニシノミｰチャン, 64,太宰啓, 0.2, 67,   4,   2, 4,  7.7, ⑤⑤, 3, 2,Ｂダイヤモンドムｰン, 65,武豊  , 0.2, 55,* -1, -10, 2,  4.4,①①①, 3, 7,Ｎトキノヤマトボシ, 61,松田大, 0.6, 73,  12, -10, 8, 40.5,⑩⑩⑩, 3, 4,Ｋエリモアラルマ, 71,松田大, 0.6, 77,   6,   5, 4, 14.2,④④④
 4, 2,Ｅベルシャルル, 63,荻野琢, 0.3, 68,*  9,  -2, 5, 14.8, ①①, 4, 6,Ｐヴィクトリアロｰズ, 19,的場勇, 0.8, 49,  -3, -14,10, 81.8,②③③, 4,10,Ｂネオレボルｰション, 79,中舘英, 0.7, 72,* 16, -20, 1,  1.7,④③③, 4, 3,Ｊリオ, 73,的場勇, 0.8, 70,*  9,   0, 6, 20.5,①①①
 5, 1,Ａフライトマイル, 72,古川吉, 0.5, 64,   5,  -1, 3,  6.0, ④③, 5,14,Ｅベルベットカフェ, 51,長谷川, 0.9, 51,  -8,* -4, 7, 52.4,⑫⑫⑩, 5, 4,Ｃバックハウス, 76,武豊  , 0.7, 72,  12, -10, 4,  8.7,⑮⑫⑫, 5, 2,Ｍコｰトユｰフォリア, 53,北村友, 0.9, 73,   5,   4,11, 70.3,⑥⑥⑥
 6,15,Ｈジョイチャイルド, 62,丸山元, 0.8, 60,  -1,   0, 8, 20.7, ⑧⑨, 6,10,Ｇベッラフィｰリア, 50,秋山真, 0.9, 50,* -1, -17, 4,  9.6,④⑤⑤, 6, 5,Ｈコハクジョｰ, 68,丸山元, 0.7, 72,  10,* -9,11, 58.3,⑨⑬⑧, 6,12,Ａタニノロッキｰ, 80,武豊  , 0.9, 74,   6,   3, 1,  1.5,⑧⑤⑤
 7, 9,Ｉリッショウユｰザｰ, 60,石橋脩, 0.9, 61,  -7,*  4,10, 26.2, ⑭⑩, 7, 4,Ｌウィルトゥウイン, 45,丸山元, 1.1, 48,  -6, -13,12,107.3,⑨⑦⑦, 7, 3,Ａオブコｰス, 80,北村友, 0.8, 74,  12,* -8, 2,  7.4,⑬⑮⑮, 7,11,Ｉゲイルカフェ, 76,小島太, 1.1, 72,   5,   5, 5, 16.9,⑫⑩⑧
 8,11,Ｋボムクイｰン, 59,赤木高, 0.9, 59,  -9,*  5, 9, 22.6, ⑮⑭, 8, 1,Ｈアモｰレマテルノ, 49,武英智, 1.1, 49,  -7,  -8,15,196.7,⑪⑩⑧, 8, 6,Ｅロイヤルネックレス, 70,藤岡康, 1.0, 68,  12, -16, 9, 45.4,⑭⑪⑭, 8, 8,Ｃシｰリｰコｰト, 78,デムｰ, 1.2, 70,   4,   5, 2,  6.3,⑬⑬⑫
 9, 7,Ｇスプリングアウェク, 62,国分恭, 0.9, 60,   4,  -4, 1,  3.3, ⑥⑥, 9, 9,Ａクレｰンズラヴァｰ, 68,丸田恭, 1.2, 45,  -3, -20, 5, 16.2,⑤④④, 9,18,Ｉトムウィンズ, 68,三浦皇, 1.0, 69,* 16, -26, 6, 25.9,②②②, 9, 1,Ｅシルクスタｰシップ, 77,大野拓, 1.3, 67,   6,  -1, 9, 31.1,③③③
10,12,Ｆクリスリリｰ, 62,中村将, 1.3, 54, -13,*  3,14,127.9, ⑯⑯,10,16,Ｍチェリｰニ, 44,古川吉, 1.5, 48,  -8, -11, 8, 61.4,⑭⑬⑬,10,16,Ｏホｰカｰシｰホｰク, 61,国分優, 1.0, 68,* 16, -27,17,212.3,①①①,10, 7,Ｈマイグロｰリアス, 76,長谷川, 1.3, 70,   3,   4,12,119.6,⑩⑪⑨
11, 5,Ｍフラッシュバット, 57,池崎祐, 1.3, 55,  -2,  -4,15,162.2, ⑨⑧,11, 7,Ｋユニバｰサルサンド, 46,田中博, 1.7, 42,*  0, -31, 9, 73.6,③②②,11,13,Ｆタクティクス, 69,福永祐, 1.3, 67,  14, -24, 5, 12.4,⑪⑧⑪,11,10,Ｂミステリｰゲスト, 78,福永祐, 1.6, 68,   3,   2, 7, 22.2,⑪⑫⑪
