10年 4月24日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 4月24日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  芝2200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 7R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  芝1200m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｵｰｽﾄﾗﾘｱﾄﾛﾌｨｰ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｄスピルオｰバｰ, 64,秋山真,, 63,*  3,   8, 6, 10.7,①①①, 1, 5,Ａタマモグランプリ, 66,浜中俊,, 72,  -7,* 12, 5, 16.7,⑥⑤④, 1, 4,Ｃファンドリカップ, 75,幸英明,, 71,   1,*  8, 2,  3.7, ⑫⑭, 1, 8,Ｋサンダルフォン, 82,酒井学,, 86,   3,* 19, 8, 12.1, ⑬⑬
 2,13,Ａタガノマｰジョラム, 70,松山弘, 0.0, 65,   2,* 11, 1,  2.6,⑦④⑤, 2, 4,Ｂロｰドホｰリｰ, 64,岩田康, 0.1, 69,  -6,*  7, 3,  6.6,③③③, 2,14,Ｄイチオカ, 73,岩田康, 0.2, 69,  -1,*  8, 7, 16.0, ⑮⑬, 2,17,Ａシンボリグラン, 89,岩田康, 0.1, 85,   8,  12, 2,  4.4, ⑪⑪
 3, 5,Ｃイｰグル, 65,渡辺薫, 0.1, 65,*  3,   8, 2,  3.6,④③③, 3, 1,Ｄアヴェカムｰル, 61,安藤勝, 0.5, 64,* -5,  -1, 1,  2.0,①①①, 3, 1,Ｆダスタップ, 72,熊沢重, 0.5, 72,   9,  -4, 6,  9.9, ④③, 3, 2,Ｃコスモベル, 85,佐藤哲, 0.2, 84,  12,   7, 5, 11.0, ⑦⑥
 4, 2,Ｅサｰノ, 63,岩田康, 0.2, 65,   2,* 10, 3,  6.3,③⑤④, 4, 8,Ｃハリウッドスタｰ, 64,池添謙, 0.8, 60,* -5,  -6, 2,  3.0,②②②, 4, 6,Ｇコパノカチｰノ, 70,藤岡佑, 0.5, 72,* 12,  -8, 5,  8.9, ①①, 4,12,Ｐファリダット, 81,安藤勝, 0.3, 85,  -2,* 21, 1,  4.3, ⑱⑰
 5, 4,Ｆメイキングドリｰム, 63,幸英明, 0.8, 59,*  4,   2, 4,  7.5,②②②, 5, 6,Ｅスゴイ, 57,和田竜, 0.9, 58,* -5,  -6, 4,  9.2,④④⑤, 5, 7,Ａグリッタｰアイス, 79,池添謙, 0.9, 67,* 11, -10, 1,  3.1, ②②, 5,11,Ｊストリｰトスタイル, 83,浜中俊, 0.3, 83,  -1,* 19,12, 42.6, ⑮⑯
 6,14,Ｂオリエンタルコｰル, 67,酒井学, 1.1, 62,   1,   4, 5,  8.5,⑨⑥⑥, 6,12,Ｊルｰルステディｰ, 50,幸英明, 0.9, 64,  -9,   6, 9,155.9,⑫⑩⑩, 6,15,Ｅアｰトオブダンサｰ, 73,佐久間, 1.0, 63,   2,  -2, 8, 28.4, ⑪⑫, 6, 9,Ｈアｰバニティ, 84,四位洋, 0.3, 82,  15,   3, 4,  9.4, ⑤⑤
 7, 8, ウインドミネｰタｰ,---,浜中俊, 1.1, 58,   1,   4, 9, 68.4,⑤⑦⑦, 7,13,Ｆマルカゴクウ, 55,四位洋, 1.0, 60,  -7,   0, 6, 27.0,⑨⑦⑥, 7,10,Ｈヒシコモンズ, 65,佐藤哲, 1.2, 64,   8,  -9, 4,  7.2, ⑤⑤, 7, 7,Ｉケイアイアストン, 83,秋山真, 0.3, 83,* 24,  -6, 7, 11.6, ①①
 8,12,Ｉモンテロｰザ, 53,武幸四, 1.7, 59,  -3,   6, 8, 56.1,⑪⑬⑪, 8, 3,Ｌスマｰトクロｰザｰ, 45,吉田稔, 1.1, 62, -11,*  8,11,203.2,⑪⑪⑪, 8,16,Ｉドンアドヴァイタ, 64,松山弘, 1.2, 63,*  9, -11,14,274.0, ③④, 8,13,Ｏマルカフェニックス, 81,池添謙, 0.4, 83,   6,  11, 9, 17.5, ⑫⑫
 9, 7,Ｇヒシミステリｰ, 57,国分恭, 2.5, 48,   0,  -7,11,110.1,⑬⑨⑨, 9, 7, ルチルクォｰツ,---,藤岡佑, 1.3, 60,  -8,   0, 7, 29.5,⑧⑨⑧, 9,11,Ｂトウカイセレブ, 75,高倉稜, 1.2, 60,   1,  -3, 3,  6.5, ⑭⑩, 9,18,Ｄグッドキララ, 85,川田将, 0.4, 82,  11,   6,13, 49.1, ⑧⑨
