10年 3月13日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 3月13日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-13,,,,,■ 4R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 7R  ダ2300m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蒲郡特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｉドンイｰスタｰ, 38,藤岡康,, 60,*  0,   0, 7, 11.9, ①①, 1,15,Ｃウォンビｰロング, 59,安藤勝,, 58,* -4,   2, 2,  3.4, ④③, 1, 2,Ａレッドアイ, 83,古川吉,, 76,*  8,* 11, 2,  3.9,⑮①①, 1,16,Ｄテイエムカルメン, 69,和田竜,, 77,*  5,   4, 3,  7.1, ①①
 2, 5,Ａキセンハボク, 63,丸田恭, 0.4, 54,  -7,   1, 1,  2.3, ⑤⑤, 2, 6,Ｂオメガブルｰベリｰ, 63,岩田康, 0.2, 55,* -3,  -1, 1,  2.9, ②②, 2,10,Ｂベルフリｰ, 81,吉田豊, 1.3, 69,   5,*  9, 5, 11.0,⑪⑩⑨, 2, 8,Ｊスペシャルポケット, 64,川島信, 0.3, 72,   0,   5, 2,  6.5, ⑤⑤
 3, 9,Ｄテイエムミュｰズ, 54,和田竜, 0.5, 53,  -8,   1, 2,  6.0, ⑥⑥, 3,12,Ｅブルｰムｰンピサ, 53,丸山元, 0.3, 53,  -9,*  3, 5, 13.7, ⑨⑧, 3, 1,Ｈマイネルプエルト, 74,石橋脩, 1.5, 67,*  7,   0, 9, 29.8,①②②, 3, 1,Ｐイサミチェリｰ, 60,千葉直, 0.3, 76, -13,* 18,11, 41.4, ⑯⑬
 4,13,Ｏネイチャｰゼウス,  0,西田雄, 0.6, 53,* -2,  -5,16,549.1, ②②, 4, 4,Ｆティファニｰケイス, 49,藤岡康, 0.4, 51,* -2,  -5, 3,  5.4, ①①, 4,13,Ｉアドマイヤテキサス, 71,松山弘, 1.6, 68,   6,   4,12, 57.9,⑧⑥③, 4,15,Ｏアフィリエイト, 61,武豊  , 0.4, 71,*  4,   0, 9, 23.9, ②②
 5, 8, ロングジｰニアス,---,鷹野宏, 0.6, 51, -14,*  3, 6, 10.8, ⑩⑨, 5,10,Ｌマイルストｰン, 43,鮫島良, 0.5, 51,  -9,   1,11, 75.0, ⑧⑦, 5,16,Ｍマチカネヒヨドリ, 65,岩田康, 1.7, 70,   5,*  8, 8, 27.3,⑩⑭⑫, 5, 6,Ｍハｰトランドノリカ, 61,岩田康, 0.4, 74, -11,* 14, 8, 21.0, ⑭⑫
 6, 1,Ｃクリノキンバリｰ, 57,高橋亮, 0.6, 54,  -4,  -2, 4, 10.3, ③③, 6, 8,Ａショウナンスマイル, 69,田中勝, 0.5, 51, -12,*  4, 4,  6.1, ⑩⑩, 6, 4,Ｏフォｰジドスチｰル, 61,黛弘人, 1.8, 67,   4,   5,16,333.4,⑨⑪⑪, 6, 3,Ａスプリングアウェク, 75,池添謙, 0.4, 73,*  1,   2, 1,  2.4, ③③
 7, 3,Ｅカルテブランシェ, 52,武豊  , 1.0, 49, -13,   0, 5, 10.5, ⑨⑩, 7,14,Ｄメグリ, 55,宮崎北, 0.6, 50,  -6,  -2, 9, 45.5, ⑤⑤, 7, 7,Ｇサクラシザｰズ, 74,田中博, 2.0, 65,   5,   2, 4,  8.1,⑦⑨⑦, 7,13,Ｅドリｰムゲイル, 66,松岡正, 0.6, 70,  -3,   3, 5, 10.4, ⑦⑥
 8, 7,Ｊカエラチャン, 38,丸山元, 1.2, 48,  -9,  -4,11,116.4, ⑦⑧, 8, 5,Ｍコスモピアチュｰレ, 43,丹内祐, 0.8, 49, -20,*  8,13, 87.3, ⑯⑯, 8, 9,Ｅナリタチャレンジ, 78,国分恭, 2.1, 65,   5,   0, 1,  3.3,⑬⑦⑧, 8,17,Ｃコスモクリスタル, 69,石橋脩, 0.7, 69,*  1,  -1, 4,  8.9, ④④
