10年 3月14日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 3月14日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝2880m 4歳上未勝利 定量,,,,,,,,,,,,■ 7R  芝2000m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■10R  芝1600m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
 9,15,Ｇニコニコトｰト, 53,大庭和, 3.0, 38, -19,  -5,10,171.8, ⑬⑬, 9, 5, ウインスペンサｰ,,南井大,201.7,,,, 4,  6.1,⑤⑦⑧, 9, 2, ソラトブペンギン,---,中谷雄, 2.1, 59,  -1,  -8,13,334.9,⑨⑪⑩, 9, 8,Ｌゴスホｰクケン, 76,勝浦正, 0.6, 77,*  9,   2, 9, 34.9,①①①
10,16,Ｋプロスパｰストｰム, 41,的場勇, 3.2, 38,  -9, -17,13,259.0, ⑥⑦,10, 9, ヤマニンプレアデス,,柴田大,202.7,,,, 9, 39.3,⑩⑩⑩,10,13,Ｈマイネルレイン, 66,伊藤工, 2.1, 55,*  5, -23, 9, 42.7,⑥③⑤,10, 9,Ｊケイアイライジン, 78,柴田善, 0.6, 81,   1,  15, 6, 11.1,⑬⑦⑨
11,13, スｰプカレｰ,---,木幡初, 3.8, 34, -13, -17,12,211.2, ⑧⑧,,,,,,,,,,,,,11, 8, タノシンジョイ,---,左海誠, 2.1, 59,  -1,  -8,12,129.7,⑬⑬⑫,11,13,Ｍゼットフラッシュ, 75,小林淳, 0.7, 80,   1,  15,14,232.7,⑧⑨⑧
12,14,Ｍカシノアイリス, 38,池崎祐, 3.8, 33, -18, -13,14,439.4, ⑪⑪,,,,,,,,,,,,,12, 7,Ｊダイワソウル, 65,北村宏, 2.1, 56,*  6, -23, 7, 23.7,④②③,12,10,Ｇアポロフェニックス, 85,三浦皇, 0.8, 79,   3,  11, 8, 31.3,⑥⑥⑦
13,12, セレブレイション,---,小林淳, 4.1, 32,  -4, -28, 8, 53.0, ④⑤,,,,,,,,,,,,,13, 9,Ｂヤングアットハｰト, 72,内田博, 2.3, 56,   2, -16, 1,  2.9,⑫⑩⑧,13, 7,Ｋスピｰドタッチ, 78,江田照, 1.2, 74,   0,   9,11,154.5,⑫⑩⑫
14, 5,Ｉセレソロｰサ, 50,田中勝, 5.3, 19, -18, -26, 6, 18.7, ⑩⑫,,,,,,,,,,,,,,,,,,,,,,,,,14,14,Ｈトウショウヴォイス, 79,左海誠, 1.3, 72,   1,   7,13,220.2,⑭⑪⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:88 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:1),,,,,,,,,,,
単勝:190円 複勝:01=110円 07=210円 06=180円 枠連:640円,,,,,,,,,,,,"単勝:7,690円 複勝:03=1,600円 10=500円 02=740円 枠連:12,890円",,,,,,,,,,,,単勝:340円 複勝:01=180円 06=170円 04=340円 枠連:950円,,,,,,,,,,,,単勝:350円 複勝:11=140円 06=150円 01=260円 枠連:560円,,,,,,,,,,,
馬連:810円 ワイド:01-07=350円 01-06=310円 06-07=750円,,,,,,,,,,,,"馬連:71,870円 ワイド:03-10=17,900円 02-03=9,490円 02-10=4,840円",,,,,,,,,,,,馬連:920円 ワイド:01-06=390円 01-04=790円 04-06=980円,,,,,,,,,,,,馬連:640円 ワイド:06-11=250円 01-11=770円 01-06=580円,,,,,,,,,,,
"馬単:1,160円 3連複:1,410円 3連単:5,460円",,,,,,,,,,,,"馬単:180,220円 3連複:444,200円 3連単:4,377,950円",,,,,,,,,,,,"馬単:1,780円 3連複:3,710円 3連単:14,000円",,,,,,,,,,,,"馬単:1,290円 3連複:2,130円 3連単:8,230円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 5R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 8R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■11R  芝1800m 4歳上ｵｰﾌﾟﾝ(牝) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾛｰﾚﾙ競馬場賞中山牝馬ｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ａキリキングスタｰ, 67,岩田康,, 71,*  5,*  4, 1,  2.7,④③②, 1, 1, ケイアイルｰラｰ,---,岩田康,, 69,   6,* -5, 4,  6.1,⑦⑦⑦, 1,13,Ｃカズノロマン, 76,蛯名正,, 79,   9,*  7, 3,  8.6,⑥⑤④, 1, 3,Ｂニシノブルｰムｰン, 88,北村宏,, 84,  10,  14, 4,  7.3,⑦⑦⑦
 2,10,Ｏリバティバランス, 36,内田博, 0.8, 65,*  5,  -3, 4, 10.7,③④④, 2, 4,Ｂコスモカンタｰビレ, 61,内田博, 0.3, 65,   7,*-12, 3,  4.5,①⑤③, 2,11,Ｂマイネルビスタ, 77,木幡初, 0.7, 73,   7,*  6, 4, 22.1,⑩⑩⑦, 2,10,Ｃウェディングフジコ, 87,吉田隼, 0.1, 83,  12,  11, 8, 14.6,⑥⑥⑥
 3,11,Ｂレッドシャリオ, 65,吉田豊, 0.8, 65,  -1,*  8, 3,  5.1,⑯⑮⑨, 3, 9,Ｈケイビイテルマ, 53,福永祐, 0.5, 63,* 10, -20, 2,  4.3,④①①, 3, 5,Ｇナカヤマスウェプト, 71,平野優, 0.9, 72,* 10,  -3, 9, 51.7,③③②, 3, 1,Ｍチェレブリタ, 80,蛯名正, 0.2, 83,  10,  13, 9, 15.2,⑧⑨⑧
 4,12,Ｅレチタティｰヴォ, 60,後藤浩, 1.1, 62,   4,  -3, 6, 14.7,⑥⑤⑤, 4, 7,Ｃプレタポルテ, 60,田中勝, 0.7, 61,   7, -17, 1,  3.7,②⑥⑤, 4,10,Ｉメイショウデジレ, 62,小島太, 1.1, 71,   6,   3,12,222.5,⑬⑪⑩, 4, 4,Ｄコロンバスサｰクル, 87,田中勝, 0.2, 82,   9,  15, 1,  4.9,⑫⑫⑩
 5, 7,Ｄセイウンツｰスキｰ, 60,北村宏, 1.3, 58,*  6,  -9, 2,  3.3,①①①, 5,10,Ｅセイントワンダｰ, 59,松岡正, 0.9, 60,* 10, -24, 8, 30.4,⑬③④, 5, 8,Ｆリンガスアクタｰ, 73,江田照, 1.1, 70,   7,   2, 8, 46.4,⑪⑧⑨, 5, 7,Ｊレジネッタ, 82,吉田豊, 0.2, 84,   6,* 21,11, 21.3,⑮⑮⑫
 6,16,Ｍダノンプリベット, 44,三浦皇, 2.2, 57,   3,  -9, 8, 38.9,⑦⑥⑥, 6, 5,Ｋボｰンコレクタｰ, 41,北村宏, 1.2, 55,   3, -17,10, 61.5,③⑩⑩, 6, 1,Ｄアクロスザボｰド, 76,内田博, 1.2, 71,* 10,  -5, 2,  6.3,②②③, 6,14,Ｉブラボｰデイジｰ, 82,松岡正, 0.3, 80,  14,   1, 7, 13.0,⑤④④
 7, 1,Ｃマイネルバンベｰル, 63,木幡初, 2.3, 56,  -1,  -3,13,113.1,⑬⑫⑭, 7,16,Ｄランダムトｰク, 60,柴田善, 1.3, 53,*  8, -29, 5,  6.9,⑨④⑥, 7,12,Ｈアドマイヤワンダ, 68,的場勇, 1.3, 69,   7,  -1,10, 57.2,⑨⑦⑥, 7,11,Ｅリビアｰモ, 85,勝浦正, 0.3, 83,   6,* 20, 6, 10.7,⑯⑯⑯
 8, 3,Ｆドリｰムラブソング, 58,柴田善, 2.4, 54,   1, -10, 9, 48.5,⑧⑧⑦, 8, 6,Ｆトｰセンママレｰド, 56,伊藤工, 1.3, 53,   3, -20, 7, 19.8,⑫⑪⑫, 8, 7,Ｅロｰンジャスティス, 74,北村宏, 1.7, 65,   6,  -1, 7, 33.9,⑧⑫⑪, 8,15,Ａブライティアパルス, 90,後藤浩, 0.5, 74,* 24, -22, 5, 10.3,①①①
 9, 8,Ｇレオアラシ, 58,松岡正, 2.6, 53,  -1,  -7, 7, 21.1,⑭⑬⑬, 9,13, レオアビリティ,---,江田照, 1.4, 53,  -3,*-10,15,178.3,⑭⑭⑬, 9, 6,Ｊアイアムイルシオン, 60,岩田康, 2.4, 63,   9, -14, 6, 31.1,④④⑤, 9, 8,Ｈジェルミナル, 82,福永祐, 0.7, 77,  10,   4, 2,  6.2,⑨⑧⑨
10, 9,Ｊアドバンステイオｰ, 54,吉田隼, 2.7, 54,   2, -11,11, 79.9,⑨⑨⑧,10, 8,Ａカルヴァドス, 61,吉田豊, 1.6, 51,   6, -27, 6, 15.3,⑧⑧⑧,10, 4,Ａカｰネリアンシチｰ, 81,後藤浩, 2.8, 58,* 11, -20, 1,  1.3,①①①,10, 6,Ｋサンレイジャスパｰ, 81,難波剛, 0.7, 77,   7,  10,16, 95.1,⑬⑬⑬
11, 2,Ｋノアスピリタス, 53,伊藤工, 2.7, 52,   0,  -9,15,320.2,⑩⑩⑫,11,15,Ｇブラウンチｰタｰ, 55,武士沢, 1.7, 47,* 10, -37,14,129.1,⑥②②,11, 3,Ｋシャドウライン, 60,福永祐, 2.8, 61,   7, -13, 5, 27.2,⑦⑥⑧,11, 2,Ｏウエスタンビｰナス, 78,江田照, 0.9, 73,  13,  -4,15, 81.0,③⑤⑤
12,13,Ｎシンボリルアｰブル, 39,江田照, 3.3, 48,  -2, -11, 5, 14.5,⑮⑯⑮,12, 2,Ｊスリｰロッキｰ, 47,的場勇, 1.7, 49,   2, -23,11, 89.2,⑪⑫⑨,12, 2,Ｍモンスタｰハンタｰ, 53,三浦皇, 3.0, 59,   6, -12,11, 95.0,⑤⑨⑫,12,16,Ｆザレマ, 84,安藤勝, 1.0, 73,* 17, -13, 3,  7.1,④③③
13,14,Ｉスプリングトップ, 54,左海誠, 3.5, 47,*  6, -27,14,220.3,②②③,13, 3, グラスタイム,---,勝浦正, 1.9, 48,  -1, -21,13,119.7,⑩⑬⑭,13, 9,Ｌストロングヒロイン, 56,鈴来直, 3.1, 60,   4,  -9,13,523.5,⑫⑬⑬,13,13,Ｌアルコセニョｰラ, 80,武士沢, 1.1, 72,   8,   6,14, 50.3,⑭⑭⑮
14, 4,Ｌラビットラヴソング, 52,的場勇, 3.9, 45,   1, -20,12, 87.5,⑪⑪⑪,14,11,Ｌアルファミッキイ, 35,小野次, 2.2, 45,   6, -36,16,395.1,⑤⑨⑪,,,,,,,,,,,,,14, 5,Ｇレインダンス, 83,柴田善, 1.1, 72,  10,   0,12, 25.1,⑩⑩⑪
15,15,Ｈニュｰコネクション, 55,勝浦正, 4.1, 44,  -1, -19,10, 73.3,⑫⑭⑯,15,14, メゾンドブルボン,---,蛯名正, 4.1, 26, -20, -20, 9, 61.0,⑯⑯⑯,,,,,,,,,,,,,15,12,Ｐショウナンラノビア, 77,岩田康, 1.3, 68,* 17, -19,10, 18.0,②②②
16, 6,Ｐメランコリｰ, 33,福永祐, 5.6, 36,   1, -36,16,346.9,⑤⑦⑩,16,12,Ｉデザｰトチャｰム, 53,後藤浩, 5.1,  7, -16, -43,12,101.6,⑮⑮⑮,,,,,,,,,,,,,16, 9,Ｎマイネレｰツェル, 79,三浦皇, 1.6, 68,   9,  -5,13, 28.6,⑪⑪⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:88 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:1),,,,,,,,,,,
"単勝:270円 複勝:05=130円 10=350円 11=200円 枠連:1,400円",,,,,,,,,,,,"単勝:610円 複勝:01=250円 04=170円 09=180円 枠連:1,800円",,,,,,,,,,,,"単勝:860円 複勝:13=450円 11=790円 05=1,850円 枠連:3,540円",,,,,,,,,,,,"単勝:730円 複勝:03=300円 10=400円 01=450円 枠連:1,880円",,,,,,,,,,,
"馬連:1,520円 ワイド:05-10=680円 05-11=380円 10-11=1,360円",,,,,,,,,,,,"馬連:2,100円 ワイド:01-04=640円 01-09=750円 04-09=500円",,,,,,,,,,,,"馬連:5,230円 ワイド:11-13=980円 05-13=2,940円 05-11=3,900円",,,,,,,,,,,,"馬連:5,390円 ワイド:03-10=1,610円 01-03=1,510円 01-10=2,810円",,,,,,,,,,,
"馬単:2,220円 3連複:3,590円 3連単:13,900円",,,,,,,,,,,,"馬単:4,240円 3連複:2,890円 3連単:24,750円",,,,,,,,,,,,"馬単:11,800円 3連複:47,480円 3連単:292,610円",,,,,,,,,,,,"馬単:8,320円 3連複:22,320円 3連単:125,120円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳新馬 馬齢,,,,,,,,,,,,■ 6R  ダ1200m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  芝1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  ダ1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,房総特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5, ポリティカルパワｰ,---,吉田豊,, 50,* -2, -11, 1,  3.2, ①①, 1, 9,Ｃアイシｰクレット, 72,福永祐,, 76,*  2,   9, 3,  7.0, ①①, 1, 8,Ｄトップオブピｰコイ, 74,田中勝,, 81, -14,* 27, 9, 22.6, ⑫⑪, 1, 7,Ｊヒシパｰフェクト, 74,蛯名正,, 77,*  4,  16, 3,  8.2,⑤⑤④
 2,11, アルバマキシマ,---,岩田康, 0.3, 49,* -2, -13, 2,  3.8, ③③, 2,10,Ａエアティアｰモ, 84,後藤浩, 0.0, 74,*  2,   9, 1,  1.9, ②②, 2,12,Ｇタｰニングポイント, 73,福永祐, 0.1, 80,   4,   7, 8, 19.1, ⑥⑦, 2,12,Ｃベルモントガリバｰ, 81,内田博, 0.0, 76,*  4,  15, 1,  2.0,④③⑤
 3, 4, ダイワビバｰチェ,---,武士沢, 0.5, 45, -12,  -6, 4,  6.6, ⑧⑦, 3, 1,Ｂココカラ, 74,内田博, 0.0, 75,  -1,* 11, 2,  3.2, ⑥⑤, 3,10,Ｆショウナンダンク, 74,内田博, 0.2, 79,   7,   3, 5, 10.6, ④⑤, 3, 6,Ｈグレｰスエポナ, 75,後藤浩, 0.1, 73,*  4,  15, 5, 12.6,②④③
 4, 8, アルブネア,---,三浦皇, 0.6, 46,* -1, -16, 5, 12.5, ②②, 4,11,Ｄグランデワイルド, 70,田中勝, 0.3, 73,*  2,   8, 4, 13.2, ③③, 4, 7,Ｂアポロラムセス, 79,柴田善, 0.2, 78,   0,  10, 2,  3.9, ⑦⑥, 4, 2,Ａメイショウパルマ, 82,小島太, 0.2, 75,   3,  16, 2,  4.0,⑨⑨⑥
 5,13, キｰマン,---,大庭和, 0.8, 42, -11,  -9, 6, 12.6, ⑨⑧, 5, 7,Ｈニシノフェミニン, 63,左海誠, 0.8, 68,  -4,   8, 8, 45.9, ⑪⑨, 5, 6,Ｉミサトバレｰ, 72,大庭和, 0.6, 74, -10,* 15,11, 50.7, ⑪⑫, 5, 8,Ｂドリｰムリバイバル, 81,松岡正, 0.3, 75,   0,* 21, 4, 10.9,⑬⑬⑬
 6, 6, オウカランマン,---,伊藤工, 0.9, 42,  -9, -12, 8, 34.7, ⑤④, 6, 3,Ｆミエノグレｰス, 66,松岡正, 0.9, 66, -10,* 12, 7, 39.4, ⑬⑬, 6, 9,Ｌエスユｰグランド, 65,小林淳, 0.6, 73,  -4,   8,12,107.6, ⑩⑩, 6,10,Ｋスマイルミッキｰ, 73,安藤勝, 0.4, 71,*  5,  11, 7, 17.4,③②②
 7,12, アリアン,---,的場勇, 1.5, 38,* -3, -22,12, 92.6, ④⑥, 7, 2,Ｅシャドウエレメント, 68,北村宏, 1.1, 64,  -3,   5, 5, 22.8, ⑩⑦, 7, 4,Ｃポｰルアックス, 78,安藤勝, 0.8, 71,*  8,  -6, 1,  2.8, ②②, 7,11,Ｅタイキジャガｰ, 77,吉田隼, 0.4, 73,*  5,  10, 6, 13.1,①①①
 8, 7, スズカハイライト,---,吉田隼, 1.6, 38,  -8, -18, 3,  5.2, ⑦⑤, 8, 6,Ｋジルコニア, 62,江田照, 1.3, 63,  -1,   0, 9, 50.1, ⑤④, 8, 2,Ｊダイワシｰクレット, 72,北村宏, 1.1, 67,   4,  -6,10, 36.4, ⑤④, 8, 3,Ｄサクラマジェスティ, 79,三浦皇, 0.7, 72,   1,  14, 8, 26.5,⑪⑪⑪
 9,15, サトノドリｰム,---,北村宏, 1.7, 35, -31,*  3, 7, 14.6, ⑬⑬, 9, 8,Ｇケｰジｰキングオｰ, 65,蛯名正, 1.5, 62,  -2,  -1, 6, 35.6, ⑦⑧, 9, 1,Ｅフェイクスタｰ, 74,後藤浩, 1.1, 67,* 10, -11, 6, 16.1, ①①, 9, 4,Ｉブチカマシ, 75,吉田豊, 0.9, 69,   3,  11,11,157.5,⑦⑦⑦
10,16, ブラックバトル,---,鈴来直, 2.1, 35, -24,  -5,10, 55.1, ⑪⑪,10,12,Ｉオネスト, 63,柴田大, 1.9, 60,  -2,  -2,14,647.2, ⑨⑩,10, 3,Ｋウインキングストン, 68,岩田康, 1.3, 64,  -2,  -2, 3,  6.6, ⑨⑧,10, 9,Ｌキングオザｰ, 70,武士沢, 1.0, 68,   2,  13,13,257.0,⑩⑩⑨
11,10, ダｰクラムロック,---,中谷雄, 2.3, 30, -28,  -7,15,294.4, ⑫⑫,11,13,Ｊマドモアゼルノン, 62,菅原隆, 1.9, 59,   1,  -6,13,347.0, ④⑥,11, 5,Ｈサクライダテン, 72,蛯名正, 1.5, 62,  -1,  -6, 4,  7.7, ⑧⑨,11, 1,Ｆシュウザンアイ, 76,伊藤工, 1.1, 69,   0,  15, 9, 74.7,⑫⑫⑫
12, 2, エプソムアリュｰル,---,菅原隆, 2.4, 30, -18, -16,13,191.4, ⑩⑩,12, 4,Ｌネバｰクイン, 59,吉田豊, 2.0, 57,  -6,   0,11, 85.1, ⑫⑫,12,11,Ａレイザｰバック, 83,吉田豊, 2.3, 51,*  8, -25, 7, 18.6, ③③,12,13,Ｍエイダイハリケｰン, 70,左海誠, 2.1, 62,   3,   0,10, 82.3,⑥⑥⑩
13, 3, ヴェロア,---,左海誠, 3.5, 21, -32, -12, 9, 55.0, ⑮⑮,13, 5,Ｎスギノリバｰス, 50,伊藤工, 2.1, 55, -22,* 12,12, 99.4, ⑭⑭,,,,,,,,,,,,,13, 5,Ｇプレンティスピｰド, 75,木幡初, 2.1, 61,   3,   0,12,192.4,⑧⑧⑧
14, 1, テイエムヒッパシレ,---,平野優, 3.5, 20, -33, -12,14,244.3, ⑭⑭,14,14,Ｍトｰセンモｰション, 57,柴田善, 2.6, 53,  -1, -10,10, 61.8, ⑧⑪,,,,,,,,,,,,,,,,,,,,,,,,
15,14, ハイパｰグレｰド,---,柴田未, 4.5, 12,  -8, -43,16,461.0, ⑥⑨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16, 9, ウエスタンガバナｰ,---,田中勝, 6.0, -5, -54, -14,11, 67.9, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-1),,,,,,,,,,,
