10年 6月 5日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 6月 5日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  芝3000m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1600m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝1600m 4歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 9, 3,Ｌセイウンスマイル, 47,内田博, 1.2, 50,   1, -11, 8, 36.7, ④⑤, 9,13, ナスノマツカゼ,,大江原,203.1,,,,12,148.8,①③⑤, 9,12,Ｌクリアソウル, 65,内田博, 0.7, 70,  -5,* 15,11, 40.2, ⑱⑰, 9, 3,Ｏパパラチア, 69,吉田隼, 0.5, 74,* 13, -11,16,133.8, ③③
10,13,Ｏオパｰルエンプレス, 41,宮崎北, 1.4, 47,  -7,  -3,16,492.8, ⑮⑮,10, 9, エビスホウシュウ,,柴田未,207.7,,,,13,186.6,⑩⑩⑩,10, 4,Ｂミスティフォレスト, 77,田中勝, 0.9, 65,  -3,   8, 3,  9.5, ⑮⑭,10,17,Ｌサニｰラブカフェ, 72,田中勝, 0.6, 74,   6,  -1,11, 50.0, ⑫⑫
11,15, ラヴァリｰズｰム,---,北村宏, 1.5, 46, -12,*  2,14,163.3, ⑯⑯,11,12, スプリングマリア,,蓑島靖,212.2,,,,14,222.5,⑫⑫⑫,11, 9,Ｄネコパンチ, 70,丸山元, 0.9, 62,*  5,  -6, 4, 10.6, ④④,11, 5,Ｋマイネエアウエイ, 73,石橋脩, 0.9, 73,   7,  -4,15,112.4, ⑩⑩
12,16,Ｍトウカイミラクル, 43,伊藤工, 1.6, 45,  -6,  -7,15,244.6, ⑫⑭,12, 7, パドブレ,,柴田大,216.3,,,, 9, 43.7,⑪⑪⑪,12,15,Ｑダイワハンタｰ, 51,武士沢, 1.0, 63,  -5,   8,16,329.9, ⑰⑱,12,11,Ｂプリティダンス, 78,北村宏, 1.0, 70,   5,  -5,13, 66.2, ⑪⑪
13, 1,Ｅロジガｰル, 59,丸山元, 1.9, 43,  -5, -10,10, 49.5, ⑬⑫,,,,,,,,,,,,,13, 5,Ｐブラストクロノス, 54,石橋脩, 1.1, 62,   2,  -5,14,240.9, ⑥⑥,13, 4,Ｐアイルビｰバウンド, 68,田中博, 1.0, 71,  10, -10,17,150.6, ⑧⑧
14, 8,Ｃピンクデｰジｰ, 61,柴山雄, 2.2, 39,   1, -21,12, 55.8, ⑤④,,,,,,,,,,,,,14,10,Ｉエアワルツ, 68,小野寺, 1.1, 62,  -2,   2, 9, 30.5, ⑫⑫,14,13,Ｆグレイスフルムｰヴ, 76,小林淳, 1.2, 68,   1,   0,14,108.8, ⑰⑰
15,12,Ｋヒシプレンティ, 55,小野寺, 2.4, 38,*  9, -32, 9, 41.1, ①①,,,,,,,,,,,,,15, 8,Ｇラインチェイサｰ, 68,江田照, 1.4, 55,   4, -12,12, 72.9, ③③,15, 7,Ｉホクレレ, 76,内田博, 1.3, 66,  11, -18, 1,  3.1, ⑦⑦
16,14,Ｎカレンナヒトミ, 41,西田雄, 3.0, 35,  -4, -22,11, 49.7, ⑪⑪,,,,,,,,,,,,,16, 1,Ｎランウェイスナップ, 63,北村宏, 1.4, 59,  -5,   3,15,275.5, ⑭⑮,16,14,Ｃフェスティヴマロン, 77,三浦皇, 1.5, 64,* 14, -25, 6, 13.8, ④④
,,,,,,,,,,,,,,,,,,,,,,,,17,18,Ｊコチャ, 67,大江原, 1.5, 55,*  5, -15,13,118.4, ⑤⑤,17, 1,Ｎブライズメイト, 69,的場勇, 2.0, 58,   0,  -9,18,296.8, ⑱⑱
,,,,,,,,,,,,,,,,,,,,,,,,18,16,Ｏサマｰレプタンサ, 58,伊藤工, 2.0, 50,  -2, -11,18,429.2, ⑬⑬,18,15,Ｒプットリｰ, 55,松岡正, 2.7, 51,   4, -27, 5,  7.9, ⑮⑮
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:77 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-3),,,,,,,,,,,
単勝:270円 複勝:07=130円 09=200円 05=190円 枠連:400円,,,,,,,,,,,,単勝:230円 複勝:06=120円 01=180円 08=150円 枠連:740円,,,,,,,,,,,,単勝:200円 複勝:14=130円 03=440円 07=330円 枠連:580円,,,,,,,,,,,,"単勝:2,430円 複勝:12=570円 09=530円 10=200円 枠連:2,410円",,,,,,,,,,,
"馬連:1,020円 ワイド:07-09=430円 05-07=350円 05-09=750円",,,,,,,,,,,,馬連:930円 ワイド:01-06=390円 06-08=280円 01-08=600円,,,,,,,,,,,,"馬連:1,350円 ワイド:03-14=630円 07-14=800円 03-07=4,240円",,,,,,,,,,,,"馬連:17,450円 ワイド:09-12=3,490円 10-12=1,830円 09-10=1,770円",,,,,,,,,,,
"馬単:1,880円 3連複:2,010円 3連単:9,280円",,,,,,,,,,,,"馬単:1,380円 3連複:1,440円 3連単:6,170円",,,,,,,,,,,,"馬単:1,620円 3連複:9,600円 3連単:34,640円",,,,,,,,,,,,"馬単:32,090円 3連複:29,600円 3連単:248,630円",,,,,,,,,,,
■ 2R  ダ1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 5R  芝2500m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 8R  ダ1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  芝1600m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,湘南ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ａヒノモトイチバン, 66,内田博,, 70,*  5,*  1, 1,  1.6, ③③, 1,18,Ｇファｰストグロｰス, 58,吉田豊,, 61,* -2,  -3, 3,  5.1,①①①, 1,11,Ａロトスカイブルｰ, 77,横山典,, 72,*  4,  13, 1,  1.8, ②②, 1, 5,Ａスピリタス, 86,柴田善,, 92,  10,* 23, 1,  2.6, ⑪⑩
 2,11,Ｂフレｰヴァリスト, 65,伊藤工, 0.3, 65,*  4,  -2, 3, 10.2, ②②, 2, 3,Ｅドリｰムプロメテル, 61,吉田隼, 0.0, 61,* -2,  -3, 2,  4.0,⑥②②, 2,12,Ｄコスモナダル, 73,石橋脩, 0.5, 72,   0,* 15, 6, 19.4, ⑧⑦, 2,14,Ｃソｰマジック, 85,戸崎圭, 0.2, 89,* 18,   7, 2,  6.0, ②②
 3, 3,Ｃトｰタルシｰオｰ, 63,三浦皇, 0.4, 67,   3,*  0, 5, 14.7, ④⑤, 3,14,Ｍキャプテンハッチ, 49,柴田善, 0.1, 67,  -8,* 13, 7, 16.0,⑯⑰⑯, 3, 5,Ｏベストオブラック, 48,中谷雄, 0.5, 70,   2,  12, 2,  3.9, ④④, 3, 1,Ｅバブルウイズアラン, 84,柴山雄, 1.0, 80,* 16,  -2,10, 45.6, ③③
 4, 9,Ｇダイビングキャッチ, 58,吉田豊, 0.5, 65,   1,*  2, 6, 18.5, ⑪⑩, 4, 1,Ａオペラオｰカン, 69,三浦皇, 0.2, 63,  -5,*  3, 1,  3.1,⑫⑪⑨, 4,13,Ｅグラスブレイド, 73,大野拓, 0.9, 68,  -5,* 20, 3, 11.9, ⑮⑭, 4, 7,Ｂジャコスキｰ, 86,田中勝, 1.1, 80,   8,* 11, 6, 10.4, ⑬⑬
 5,13,Ｈリネンタキシｰド, 57,村田一, 0.8, 64,   2,  -2, 8, 25.5, ⑩⑪, 5, 6,Ｃコウギョウロブロイ, 61,小島太, 0.4, 59,* -4,  -4,10, 25.4,②④⑤, 5,10,Ｂフルボディｰ, 76,内田博, 1.1, 66,   2,   7, 4, 12.6, ⑦⑥, 5, 4,Ｈブレイブファイト, 81,内田博, 1.2, 78,  15,  -3, 4,  7.9, ④④
 6, 2,Ｅハセハイダウェイ, 60,松岡正, 1.0, 61,   3,  -6, 4, 14.6, ⑧⑥, 6,15,Ｈマルブツダンスイン, 58,後藤浩, 0.5, 58,* -4,  -5, 5, 12.0,⑨⑦⑦, 6,16,Ｉニシノウズマサ, 71,勝浦正, 1.1, 65,   2,   6, 9, 35.1, ⑤⑤, 6, 9,Ｆマイネルエルフ, 82,松岡正, 1.3, 77,   9,   4, 7, 14.9, ⑩⑪
 7, 6,Ｊヤマニンアｰシｰ, 56,吉田隼, 1.2, 63,   0,  -2,10, 87.8, ⑫⑫, 7, 5,Ｉメジロビュｰレン, 54,小野寺, 0.5, 59,* -3,  -5, 8, 23.5,③⑤④, 7,15,Ｇレオプラズマ, 71,的場勇, 1.3, 64,*  5,   1, 5, 18.5, ①①, 7,18,Ｎコアレスコジｰン, 76,吉田豊, 1.4, 73,  14,  -5,16,198.2, ⑥⑥
 8,14,Ｉリッチチャンス, 56,田中勝, 1.3, 59,   4,  -9, 7, 23.2, ⑥④, 8,17,Ｆテｰプカット, 60,木幡初, 1.1, 54,* -3, -14, 6, 15.0,⑤⑥⑥, 8, 2,Ｋフェｰズシックス, 66,伊藤工, 1.3, 64,  -2,  13,12, 76.6, ⑨⑩, 8,16,Ｄブリッツェン, 84,後藤浩, 1.4, 74,* 16,  -8, 5, 10.2, ⑤⑤
 9, 7,Ｄレッドガルｰダ, 62,横山典, 2.2, 52,*  6, -19, 2,  6.0, ①①, 9, 8,Ｄホｰプカムトゥルｰ, 61,内田博, 1.1, 56,  -6,  -5, 4,  9.0,⑱⑮⑬, 9, 6,Ｈショウナンアゲイン, 71,柴田善, 1.7, 61,  -2,   8, 7, 29.9, ⑩⑨, 9, 6,Ｇウィズディクタット, 82,蛯名正, 1.4, 75,  12,   0, 9, 45.2, ⑧⑧
10, 4,Ｌリンガスバロン, 47,柴田善, 2.2, 53,  -2,  -6, 9, 46.3, ⑬⑭,10, 9,Ｊダイワシｰルド, 54,武士沢, 1.2, 50,* -2, -20,11, 71.7,⑭③③,10,14,Ｊタナカラボタモチ, 67,後藤浩, 1.8, 57,*  3,  -1,10, 39.5, ③③,10, 2,Ｉダイワジャンヌ, 81,的場勇, 1.4, 75,  12,   0, 8, 30.0, ⑦⑦
11, 1,Ｆエｰシンアルヘナｰ, 58,丸山元, 2.2, 53,   1, -12,13,143.4, ⑨⑨,11, 2,Ｂリバｰダンス, 66,西村太, 1.3, 56,  -9,*  2, 9, 25.4,⑮⑯⑰,11, 1,Ｃディアトウシロウ, 74,伊藤直, 1.9, 62,  -4,  10,15,162.5, ⑭⑬,11, 8,Ｋカレイジャスミン, 79,木幡初, 1.5, 75,   8,   5,12, 52.9, ⑮⑭
12,15,Ｋディアシルフ, 54,小林淳, 2.5, 51,  -1, -13,14,204.6, ⑭⑬,12,16,Ｏカシノアベベ, 39,西田雄, 1.4, 53,  -6,  -9,18,459.0,⑬⑭⑫,12, 3,Ｍレオパレｰド, 60,西田雄, 2.0, 62,  -3,   8,14,144.6, ⑫⑫,12,11,Ｊタイガｰファング, 80,横山典, 1.6, 73,  12,  -3, 3,  6.1, ⑨⑨
13, 8,Ｎドラゴンハンタｰ, 47,江田照, 2.9, 48,   3, -21,15,226.0, ⑤⑦,13,10,Ｋトウカイアロｰネ, 53,岩部純, 1.5, 52,  -8,  -7,15,211.0,⑩⑫⑮,13, 4, プラグマティズム,---,戸崎圭, 2.3, 60,  -7,  11, 8, 34.7, ⑯⑯,13, 3,Ｌユキノハリケｰン, 79,吉田隼, 1.7, 70,* 19, -18,11, 48.1, ①①
14,16,Ｍナンヨｰビクトリｰ, 47,張田京, 2.9, 48,   2, -20,12,142.3, ⑦⑧,14,11,Ｌジェイケイミラクル, 53,江田照, 1.6, 48,  -5, -17,12,106.5,④⑧⑧,14, 8,Ｌシルクランサム, 66,大庭和, 3.2, 46,  -3,  -5,13, 96.7, ⑥⑧,14,12,Ｑワルキュｰレ, 66,丸山元, 1.8, 71,   5,   5,14,102.7, ⑯⑯
15,10, スズヒｰトアップ,---,蛯名正, 3.1, 49,  -8,  -7,16,247.3, ⑯⑮,15,12,Ｒハクレン, 28,小林淳, 1.8, 49,  -5, -17,17,378.3,⑦⑨⑩,15, 7,Ｆエミネムシチｰ, 71,吉田豊, 3.3, 49,  -5,  -1,11, 75.2, ⑬⑮,15,15,Ｏテラノファントム, 71,北村宏, 1.8, 71,   8,   0,15,155.6, ⑫⑫
16, 5, ソングオブプライズ,---,戸崎圭, 6.0, 29, -10, -28,11,114.7, ⑮⑯,16, 4,Ｐオンワｰドオルデン, 39,小林久, 2.1, 49, -10,  -7,16,342.8,⑰⑱⑱,16, 9,Ｎヒノデドリｰム, 52,丸山元, 3.7, 47,  -3,  -7,16,248.1, ⑪⑪,16,13,Ｍアペリティフ, 77,中舘英, 2.2, 68,   2,   4,13, 77.0, ⑰⑰
,,,,,,,,,,,,17, 7,Ｑバトルパスカル, 34,田辺裕, 2.7, 39,  -8, -27,14,209.1,⑪⑬⑭,,,,,,,,,,,,,17,10,Ｒドリｰムシグナル, 65,石橋脩, 3.0, 59,   5, -13,17,243.4, ⑭⑮
,,,,,,,,,,,,18,13,Ｎコンセントレイト, 39,丸山元, 3.6, 36,  -6, -44,13,155.9,⑧⑩⑪,,,,,,,,,,,,,18,17,Ｐピサノアルハンブラ, 70,張田京, 3.6, 50,  -1, -12,18,525.0, ⑱⑱
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-3),,,,,,,,,,,
単勝:160円 複勝:12=110円 11=210円 03=290円 枠連:690円,,,,,,,,,,,,単勝:510円 複勝:18=200円 03=180円 14=470円 枠連:920円,,,,,,,,,,,,"単勝:180円 複勝:11=110円 12=330円 05=160円 枠連:1,170円",,,,,,,,,,,,単勝:260円 複勝:05=140円 14=200円 01=690円 枠連:850円,,,,,,,,,,,
"馬連:710円 ワイド:11-12=310円 03-12=410円 03-11=1,180円",,,,,,,,,,,,"馬連:1,210円 ワイド:03-18=580円 14-18=1,410円 03-14=1,490円",,,,,,,,,,,,"馬連:1,250円 ワイド:11-12=530円 05-11=230円 05-12=1,300円",,,,,,,,,,,,"馬連:1,040円 ワイド:05-14=440円 01-05=1,960円 01-14=3,830円",,,,,,,,,,,
"馬単:920円 3連複:1,800円 3連単:4,440円",,,,,,,,,,,,"馬単:2,770円 3連複:6,600円 3連単:26,100円",,,,,,,,,,,,"馬単:1,540円 3連複:2,210円 3連単:9,420円",,,,,,,,,,,,"馬単:1,830円 3連複:13,650円 3連単:51,600円",,,,,,,,,,,
■ 3R  ダ1300m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 6R  芝1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 9R  芝1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  ダ1600m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ﾛﾍﾞﾘｱ賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ａサトノロック, 68,後藤浩,, 65,*  1,*  4, 1,  1.3, ③②, 1, 2,Ａケイアイルｰラｰ, 74,内田博,, 78, -10,* 14, 1,  1.6, ④③, 1, 7,Ｄオリエンタルジェイ, 70,北村宏,, 71,   3,   8, 4,  7.4,⑥⑥⑥, 1,16,Ｃアストレｰション, 79,三浦皇,, 79,*  6,  15, 3,  9.7, ③③
 2,16,Ｊイルベカバｰロ, 50,北村宏, 0.7, 59,  -3,   2, 9,116.9, ⑤⑤, 2, 5,Ｈバクシンカｰリｰ, 64,木幡初, 0.0, 76,* -7,* 10, 5, 10.6, ①①, 2, 3,Ａミカエルビスティｰ, 83,勝浦正, 0.0, 73,  -2,* 16, 1,  2.0,⑩⑫⑫, 2, 9,Ａアイノレグルス, 83,勝浦正, 0.4, 79,   0,* 21, 2,  3.9, ⑩⑩
 3, 7,Ｉダイワプライド, 52,松岡正, 1.1, 57,*  1,  -5, 2,  6.3, ①①, 3, 7,Ｌオチャノコサイサイ, 60,吉田豊, 0.4, 71,* -8,   6,12,117.2, ②②, 3, 2,Ｇロフティｰクリフ, 64,田中勝, 0.1, 70,   1,   9, 8, 41.2,⑧⑦⑦, 3, 6,Ｅカムレｰシング, 79,吉田豊, 0.6, 72,*  7,   8, 5, 14.3, ②②
 4,14,Ｂアポロプレシャス, 62,勝浦正, 1.4, 55,  -4,  -2, 5, 15.9, ⑧⑥, 4,15,Ｂテンエイエスプリ, 71,北村宏, 0.7, 70, -14,* 10, 3,  9.2, ⑬⑬, 4, 8,Ｉヒカルアカツキ, 63,横山典, 0.1, 69,   0,* 11, 5,  8.7,⑦⑧⑨, 4,10,Ｇテンザンモビｰル, 77,石橋脩, 0.7, 78,  -1,* 21,10, 37.3, ⑫⑬
 5,13,Ｇカシノカルミア, 53,二本柳, 1.4, 55,  -6,   0,10,225.9, ⑪⑨, 5,18,Ｃセイウンシェンロン, 68,勝浦正, 0.7, 68, -10,   5, 8, 31.9, ⑥⑥, 5, 6,Ｅカワキタコマンド, 68,武士沢, 0.2, 67,   4,   2, 7, 30.1,③⑤⑤, 4,13,Ｂアｰスリヴィング, 81,内田博, 0.7, 76,   4,  13, 1,  2.0, ⑦⑧
 6,10,Ｄブラウンチｰタｰ, 58,伊藤工, 1.5, 53,  -9,   3, 4, 12.2, ⑬⑬, 6,10,Ｄユウキサンオｰラ, 67,郷原洋, 0.7, 69, -11,   8, 4, 10.5, ⑧⑧, 6,12,Ｆニシノマナザシ, 67,松岡正, 0.2, 68,*  5,  -1, 2,  5.0,②②②, 6, 5,Ｐヒロノキョウシュウ, 69,大野拓, 0.7, 75,  -1,  20,15,195.4, ⑬⑫
 7,15,Ｋキングボｰイ, 48,村田一, 2.1, 51, -18,*  8,16,564.4, ⑯⑯, 7, 9,Ｉコスモソルスティス, 64,中谷雄, 0.8, 68, -13,   8,18,591.7, ⑪⑩, 7, 1,Ｂスマｰトジェネシス, 76,蛯名正, 0.2, 67,   4,   0, 3,  6.4,⑤③③, 7, 2,Ｎヤマニンノベリスト, 71,田辺裕, 0.8, 75,   3,  13,14,192.4, ⑧⑦
 8, 6,Ｌティアランドｰル, 46,中谷雄, 2.1, 49, -10,  -2,14,461.0, ⑭⑫, 8, 3,Ｐエビデンス, 57,石橋脩, 0.8, 69, -15,* 10,13,128.7, ⑩⑫, 8, 5,Ｃセイントフォｰス, 71,張田京, 0.3, 68,   0,   8, 6, 23.1,⑫⑨⑧, 8,12,Ｉエイワナギ, 76,北村宏, 0.9, 71,   4,  10, 8, 32.5, ⑤⑥
 9, 9,Ｅキングリョウガ, 56,三浦皇, 2.2, 48,  -1, -12, 6, 32.3, ②④, 9, 4,Ｇシｰズバレンタイン, 64,蛯名正, 1.0, 64, -12,   3, 6, 17.1, ⑦⑦, 9, 4,Ｈオルレアンノオトメ, 63,柴田大, 0.5, 62,*  8, -13,10, 76.5,①①①, 9, 1,Ｌヒシウィンザｰ, 76,丸山元, 0.9, 72,   5,  10, 9, 34.3, ⑥④
10,11,Ｆボンジュｰルチエ, 54,平野優, 2.2, 48,  -2, -12, 7, 57.9, ④③,10,17,Ｆフィｰルマイハｰト, 65,横山典, 1.0, 62,* -9,  -1, 9, 83.0, ③⑤,10,11,Ｊユメユメユメ, 60,石橋脩, 1.4, 55,   4, -17, 9, 44.7,④④④,10, 7,Ｆトｰセンバスケット, 78,蛯名正, 0.9, 77,  -3,* 21,11, 44.3, ⑭⑭
11, 3,Ｃタｰンオブザフット, 61,横山典, 2.5, 45,  -7,  -9, 3, 10.1, ⑥⑦,11, 1,Ｅマイネルナタリス, 65,松岡正, 1.4, 62, -17,   5, 2,  8.5, ⑭⑮,11, 9,Ｌフリｰバスティア, 54,戸崎圭, 1.7, 54,  -1,  -8,12,360.9,⑪⑪⑪,11,11,Ｈユウキハングリｰ, 77,郷原洋, 1.0, 70,* 11,  -2, 6, 24.2, ①①
12, 5,Ｈテイエムタイフｰン, 53,武士沢, 2.7, 42,  -8, -10, 8, 58.1, ⑩⑩,12,14,Ｎトｰセンブｰケ, 58,菅原隆, 1.4, 59, -13,  -1,17,545.9, ⑫⑪,12,10,Ｋプレストクィｰン, 57,後藤浩, 1.8, 51,   0, -13,11,287.9,⑨⑩⑩,12,15,Ｄテイクバイストｰム, 79,戸崎圭, 1.2, 73,   2,  11, 4, 12.0, ⑨⑨
13, 8,Ｍウインジョｰカｰ, 31,黛弘人, 2.8, 45, -11,  -5,15,556.2, ⑮⑮,13,16,Ｊユドロ, 63,的場勇, 1.4, 61, -17,   5,10, 96.9, ⑯⑯,,,,,,,,,,,,,13, 8,Ｊシュウザンアイ, 76,伊藤工, 1.3, 72,  -5,* 22,16,232.1, ⑯⑯
