10年 5月23日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 5月23日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  芝1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝2200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
11, 8,Ｍワキノレジｰナ, 33,宮崎北, 4.3, 38,  -5, -21,11, 51.7,⑬⑩⑪,11, 2,Ｍチャハヤ, 31,丹内祐, 1.5, 50,  -2,  -9,14,407.9, ⑦⑥,11,11,Ｆプティプランセス, 69,小野寺, 1.1, 61,   2,  -2,13, 77.2, ⑭⑭,11,16,Ｊメルシｰゴｰルド, 64,丸田恭, 1.1, 59,  -2,  -2, 8, 23.1,⑨⑩⑩
12,13,Ｅダｰクラムロック, 52,小野寺, 4.4, 38,  -6, -21, 9, 46.8,⑮⑬⑫,12,15,Ｂマキハタピンナップ, 65,安藤光, 2.7, 39,   0, -21, 7, 25.1, ⑤⑦,12, 6,Ｐノｰザンジュン, 39,丹内祐, 1.4, 56,   3, -11,16,237.2, ⑦⑦,12, 8,Ｍマイネルブリアｰ, 63,丹内祐, 1.3, 56,*  1, -10,14,151.7,②③③
13, 5,Ｊドリｰムガイア, 46,国分優, 5.0, 34,  -6, -25, 7, 33.7,⑫⑫⑭,13, 9,Ｌミｰヒチャラサン, 46,渡辺薫, 2.8, 38,  -3, -19,11, 71.4, ⑨⑨,13, 2,Ｍシュンドルゴナ, 63,松山弘, 1.7, 56,  -5,   3,15,123.5, ⑯⑯,13,14,Ａキクノトップラン, 74,中舘英, 1.3, 59,  -2,  -5, 4,  5.9,⑫⑨⑨
14,11,Ｌマルサンスマイル, 35,千葉直, 6.3, 27,  -7, -34,15,314.3,⑨⑮⑮,14,11,Ｋコウエイマｰチ, 50,野元昭, 3.6, 30,  -7, -23,12,150.1, ⑫⑭,14, 3,Ｋビルトミｰアップ, 65,田辺裕, 1.8, 49,*  7, -25, 5, 13.4, ①①,14,11,Ｌキストゥクラウン, 63,吉田隼, 1.3, 61,  -3,   1,11, 56.7,⑩⑫⑪
15, 1,Ｎクリノオスカｰ, 33,平野優, 6.5, 27,  -2, -47,13,121.8,①⑥⑨,15,10,Ｎスズノホホエミ, 18,大野拓, 5.5, 15, -16, -31,15,477.1, ⑮⑮,15,15,Ｌサンアイブライト, 64,大野拓, 2.0, 50,*  6, -24,11, 59.0, ⑥⑥,15,10,Ｏセフティファンキｰ, 54,荻野琢, 2.0, 54,  -4,  -7,15,172.5,⑪⑬⑫
,,,,,,,,,,,,,,,,,,,,,,,,16, 1,Ｉエメラルドミスト, 67,川島信, 2.0, 51,   5, -21,10, 48.3, ③③,16, 9,Ｐポｰトレイト, 54,大野拓, 2.1, 55,  -4,  -6,16,189.8,⑮⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:0),,,,,,,,,,,
単勝:390円 複勝:09=140円 04=130円 06=180円 枠連:600円,,,,,,,,,,,,"単勝:160円 複勝:13=120円 12=400円 14=220円 枠連:1,260円",,,,,,,,,,,,単勝:190円 複勝:10=120円 08=210円 13=150円 枠連:880円,,,,,,,,,,,,"単勝:550円 複勝:02=190円 03=690円 01=170円 枠連:1,200円",,,,,,,,,,,
馬連:610円 ワイド:04-09=240円 06-09=450円 04-06=370円,,,,,,,,,,,,"馬連:1,370円 ワイド:12-13=490円 13-14=290円 12-14=1,500円",,,,,,,,,,,,馬連:890円 ワイド:08-10=350円 10-13=210円 08-13=620円,,,,,,,,,,,,"馬連:7,340円 ワイド:02-03=1,920円 01-02=420円 01-03=1,720円",,,,,,,,,,,
"馬単:1,300円 3連複:1,320円 3連単:6,560円",,,,,,,,,,,,"馬単:1,850円 3連複:3,030円 3連単:10,620円",,,,,,,,,,,,"馬単:1,350円 3連複:1,240円 3連単:5,220円",,,,,,,,,,,,"馬単:11,490円 3連複:7,300円 3連単:50,220円",,,,,,,,,,,
■ 2R  芝2400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 5R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 8R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■11R  芝1000m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,駿風ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｄシルクオｰルディｰ, 55,柴原央,, 65,*-13,* 10, 1,  2.5,⑦③③, 1,12,Ｅメイショウギリシャ, 57,川須栄,, 59,  -1,  -2, 4,  9.0, ④④, 1,11,Ａコロナルｰプ, 77,平野優,, 73,* 10,   0, 2,  3.7, ①①, 1,10,Ｆテイエムカゲムシャ, 79,吉田隼,, 77,   8,   2, 4,  7.3,   
 2,11,Ｅパワｰプレイズ, 54,野元昭, 0.5, 59,*-13,   3, 2,  6.0,②①①, 2, 7,Ａマグニフィセント, 65,安藤光, 0.1, 60,  -3,*  3, 2,  4.4, ⑨⑩, 2,10,Ｆスマｰトキャスタｰ, 69,丸田恭, 0.1, 71,   3,*  7, 6, 13.5, ⑨⑨, 2, 6,Ｏブライドルアップ, 73,安藤光, 0.1, 74,   0,   7,13, 29.1,   
 3,15,Ｈマルブツダンスイン, 52,木幡初, 0.6, 60, -15,   6, 6, 12.2,⑩⑧⑦, 3,15,Ｆゴｰゲッタｰ, 54,古川吉, 0.1, 60,  -1,  -2, 3,  6.3, ⑤⑦, 3,15,Ｈクレムリンエッグ, 69,吉田隼, 0.2, 72,   6,   2, 7, 13.7, ④③, 3,11,Ｋケイティラブ, 77,野元昭, 0.1, 76,* 12,  -2, 1,  4.2,   
 4,13,Ｆノアパｰトナｰ, 52,吉田隼, 0.7, 55,*-13,   0, 4, 10.0,③②②, 4,13,Ｃグラドゥス, 59,丸山元, 0.1, 62,  -3,*  5, 1,  2.9, ⑪⑪, 4, 2,Ｎピサノロダン, 56,中舘英, 0.4, 69,   6,   0, 3,  5.9, ③④, 4, 9,Ｃシゲルハスラット, 80,川島信, 0.2, 72,  -8,* 11, 9, 21.6,   
 5,14,Ａスリｰピｰクス, 63,宮崎北, 0.7, 57,*-13,   2, 7, 13.3,⑬④④, 5, 1,Ｉツクバハヤテ, 50,吉田隼, 0.2, 57,  -4,   1, 7, 13.1, ⑩⑨, 5, 9,Ｃジャッカヴェルデ, 71,木幡初, 0.6, 67,*  7,  -2, 4,  7.3, ②②, 5, 3,Ｅリｰチコンセンサス, 79,松山弘, 0.2, 71, -12,* 14, 3,  6.2,   
 6, 9,Ｉトライアンフウィル, 49,丸田恭, 0.9, 55, -14,   2, 9, 28.8,⑤⑥⑥, 6, 3,Ｂセブンライタｰズ, 59,木幡初, 0.3, 57,  -2,  -3, 8, 15.0, ⑥⑥, 6, 1,Ｉサウスジャック, 68,西田雄, 0.7, 67,   4,   1, 8, 16.9, ⑦⑦, 6,13,Ｍワンダｰクラフティ, 74,中舘英, 0.3, 72,   4,   1, 8, 19.4,   
 7,10,Ｎトｰセンパッション, 44,西田雄, 1.1, 54, -14,   0,14,125.4,⑥⑦⑧, 7, 9,Ｄサベラｰジュ, 57,西村太, 0.3, 56,*  0,  -8, 5,  9.7, ②②, 7, 7,Ｅカフェアラジン, 70,丸山元, 0.7, 64,  -1,*  5, 5, 13.3, ⑬⑬, 7, 2,Ｇリボンノキシ, 78,丸山元, 0.3, 73,   8,  -2,10, 23.1,   
 8, 7,Ｇアナンダ, 52,北村友, 1.3, 57, -17,   6, 3,  6.1,⑪⑬⑩, 8, 2,Ｇチャｰリｰポイント, 53,丸田恭, 0.5, 53,  -2,  -6, 9, 23.0, ⑦⑤, 8, 4,Ｇエクストラシチｰ, 69,大野拓, 0.7, 66,   1,   5,12, 73.2, ⑪⑪, 8,14,Ｐシベリアンクラシカ, 65,宮崎北, 0.4, 70,   0,   2,15, 39.0,   
 9, 2,Ｌトｰセンブルｰアイ, 46,渡辺薫, 1.5, 53, -16,   0,12, 63.1,⑫⑩⑬, 9, 4,Ｈラバンガルド, 52,丹内祐, 0.7, 52,  -1, -12, 6, 11.8, ③③, 9,12,Ｍガリレオシチｰ, 63,鈴来直, 0.9, 63,  -4,*  6,10, 63.0, ⑮⑮, 9, 8,Ｂジェイケイボストン, 81,江田照, 0.4, 69,  -6,   7,12, 27.4,   
10, 6,Ｃトップトウショウ, 56,大野拓, 1.5, 49, -15,  -7,10, 33.3,①⑤⑤,10,10,Ｌコスモマハトマ, 43,大野拓, 1.0, 50,  -2, -12,10, 66.2, ⑧⑧,10, 8,Ｏヨシクリスエス, 46,田辺裕, 1.1, 61,  -3,   3,15,259.5, ⑭⑭,10, 5,Ｌベイリングボｰイ, 75,渡辺薫, 0.5, 69,  -5,   6, 5, 10.7,   
11,12,Ｋグレｰスヒロイン, 46,田辺裕, 1.5, 52, -17,   3,13, 74.2,⑨⑫⑫,11, 5,Ｍデジタルタイフｰン, 31,田辺裕, 1.1, 47,  -5,  -8,12,158.0, ⑬⑬,11,13,Ｊマンテンテイオｰ, 68,松山弘, 1.3, 60,   0,  -1,11, 63.4, ⑫⑫,11,12,Ｎアグネスナチュラル, 73,上村洋, 0.5, 71,* 12,  -7, 2,  5.7,   
12, 5,Ｐフジノベルモット, 43,柄崎将, 1.7, 57, -20,*  9,15,175.9,⑭⑭⑭,12,16,Ｊヘッドラインレディ, 45,水口優, 1.3, 44,*  3, -28,14,313.4, ①①,12, 5,Ｂヤッパリツヨカッタ, 73,渡辺薫, 1.8, 57,   4,  -9, 9, 25.0, ⑧⑧,12,16,Ｊスｰサンライダｰ, 77,木幡初, 0.6, 69,   7,  -4, 6, 11.9,   
13, 4,Ｏメイショウレックス, 44,古川吉, 2.2, 43, -16, -11, 8, 20.9,④⑨⑨,13,14,Ｋスプリングボｰデン, 44,宮崎北, 1.4, 49, -13,*  4,16,487.6, ⑮⑭,13, 3,Ｋレインボｰルシファ, 65,宮崎北, 1.9, 55,   5, -12,13,171.9, ⑤⑤,13, 4,Ｈアルシラｰト, 78,大野拓, 0.6, 68,  -1,   1,14, 32.3,   
14, 8,Ｂマイネルポンポｰソ, 56,丹内祐, 2.4, 42, -17, -10, 5, 11.2,⑧⑪⑪,14, 8, サンタルチアシチｰ,---,北村友, 2.4, 39, -16,  -5,11,139.1, ⑭⑯,14, 6,Ｌシャイニｰモス, 64,川島信, 2.2, 52,   5, -13,14,235.2, ⑥⑥,14, 7,Ｄボストンゴｰルド, 79,酒井学, 0.7, 64, -14,   8, 7, 19.1,   
15, 1,Ｍジェイケイノｰブル, 45,江田照, 4.8, 21, -23, -25,11, 56.8,⑮⑮⑮,15,11, エｰティｰルパン,---,川島信, 3.0, 31, -15, -15,13,260.4, ⑯⑮,15,14,Ｄエリモシｰド, 70,荻野琢, 2.3, 52,   3, -13, 1,  3.3, ⑩⑩,15,15,Ｉスパｰブスピリット, 77,西田雄, 1.0, 61,   0,  -6,16, 69.6,   
16, 3,Ｊウェイアヘッド, 47,船曳文, 4.9, 23, -25, -21,16,276.9,⑯⑯⑯,16, 6,Ｎベｰネ, 13,国分優, 3.1, 30,  -7, -32,15,352.7, ⑫⑫,,,,,,,,,,,,,16, 1,Ａエフテｰストライク, 82,田辺裕, 1.1, 59,  -1,  -5,11, 26.7,   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:0),,,,,,,,,,,
単勝:250円 複勝:16=130円 11=180円 15=220円 枠連:630円,,,,,,,,,,,,"単勝:900円 複勝:12=260円 07=180円 15=190円 枠連:3,600円",,,,,,,,,,,,"単勝:370円 複勝:11=180円 10=270円 15=360円 枠連:3,410円",,,,,,,,,,,,"単勝:730円 複勝:10=200円 06=730円 11=200円 枠連:1,840円",,,,,,,,,,,
馬連:750円 ワイド:11-16=330円 15-16=410円 11-15=990円,,,,,,,,,,,,"馬連:2,710円 ワイド:07-12=870円 12-15=740円 07-15=580円",,,,,,,,,,,,"馬連:3,110円 ワイド:10-11=1,150円 11-15=1,000円 10-15=1,850円",,,,,,,,,,,,"馬連:10,830円 ワイド:06-10=3,320円 10-11=640円 06-11=2,390円",,,,,,,,,,,
"馬単:1,260円 3連複:1,890円 3連単:6,530円",,,,,,,,,,,,"馬単:6,890円 3連複:4,500円 3連単:31,180円",,,,,,,,,,,,"馬単:4,830円 3連複:9,390円 3連単:47,400円",,,,,,,,,,,,"馬単:17,120円 3連複:16,280円 3連単:115,120円",,,,,,,,,,,
■ 3R  芝1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 6R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 9R  芝2000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三条特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｉアンティフリｰズ, 54,北村友,, 62,  -5,*  4, 7, 15.3, ⑧⑦, 1,16,Ｂアスカクリチャン, 64,酒井学,, 67,  -1,* 15, 2,  4.6, ④④, 1, 1,Ｄシンボリロｰレンス, 70,木幡初,, 71,   1,*  9, 2,  5.3, ⑦⑤, 1, 2,Ａエイブルベガ, 76,丸山元,, 77,* 10,*  5, 1,  1.6,①②②
 2,16,Ｇダイメイザクラ, 55,吉田隼, 0.1, 60,  -4,   0, 5,  8.0, ③③, 2, 5,Ａヒｰロｰ, 66,北村友, 0.4, 64,  -1,* 10, 1,  1.5, ③③, 2, 3,Ｂシャイニｰタイガｰ, 73,江田照, 0.1, 71,   0,* 13, 5,  8.6, ⑪⑪, 2,14,Ｄフィｰルドウイナｰ, 72,江田照, 0.4, 74,* 11,   0, 6, 15.7,②①①
 3,11,Ｄレオキラメキ, 59,丸山元, 0.2, 59,  -4,   0, 1,  3.7, ④⑤, 3, 9,Ｃアルアラビアン, 62,柴原央, 0.4, 62,*  1,   7, 3,  8.1, ②②, 3, 5,Ｇエイシンブイダンス, 68,吉田隼, 0.3, 66,   1,   5, 7, 20.4, ②④, 3,15,Ｂトップランナｰ, 74,吉田隼, 1.1, 72,   9,  -4, 3,  9.8,⑧④④
 4, 3,Ｂブルｰムウインド, 63,川島信, 0.2, 61, -11,*  8, 2,  4.9, ⑬⑫, 4, 8,Ｉサトノケンオｰ, 51,荻野琢, 0.9, 54,*  6, -10, 6, 39.0, ①①, 4,13,Ｉビュｰティファイン, 67,丸田恭, 0.4, 67,  -3,* 12,14,132.7, ⑮⑮, 4,13,Ｊウェザｰサイド, 66,松山弘, 1.3, 70,   8,  -1, 5, 12.3,⑨⑦⑦
 5,15,Ｈレイニブルｰ, 55,松山弘, 0.2, 59,* -1,  -3, 9, 27.0, ②②, 5, 1,Ｄマイネルドルチェ, 62,丹内祐, 1.2, 54,  -3,   3, 4, 10.8, ⑤⑤, 5,16,Ｅガンズオブナバロン, 69,丸山元, 0.5, 65,   1,   2, 3,  5.8, ⑤⑦, 5, 9,Ｈマルブツセンタｰ, 69,上村洋, 1.4, 72,   7,   0, 8, 40.2,⑩⑩⑨
 6,10,Ｃコスモピアチュｰレ, 62,丹内祐, 0.3, 58,  -5,   0, 8, 26.5, ⑥⑥, 6,10,Ｎクｰゲルブリッツ, 39,上村洋, 1.4, 53,  -6,   4, 5, 26.1, ⑭⑫, 6, 8,Ｈレイナソフィア, 68,渡辺薫, 0.5, 67,  -2,   7, 6, 12.0, ⑫⑫, 6, 1,Ｍツカサゲンキ, 63,川須栄, 1.6, 69,   4,*  4,11, 97.5,⑪⑪⑪
 7, 9,Ｆスコアズビｰ, 57,丸田恭, 0.4, 56,  -5,  -1, 3,  5.0, ⑦④, 7,13,Ｅプルミエアムｰル, 56,田辺裕, 1.4, 52,  -7,   8, 9, 95.5, ⑬⑭, 7, 2,Ｃナナツダチ, 70,大野拓, 0.6, 65,  -1,   3, 4,  7.6, ⑩⑩, 7,10,Ｋキングスグリｰム, 65,木幡初, 2.4, 59,   9, -13,13,163.3,④⑥⑥
 8, 8,Ａマレｰネ, 65,田辺裕, 0.4, 56,  -7,   0, 6, 14.5, ⑨⑨, 8, 4,Ｊルナピスタ, 50,中舘英, 1.4, 53,  -6,   5, 8, 72.5, ⑩⑩, 8, 6,Ｋダイワモｰスト, 65,田辺裕, 0.6, 62,   0,   2,12, 56.0, ⑧⑥, 8, 6,Ｏスプリングナイル, 52,大野拓, 2.4, 61,   8, -10,12,134.1,⑥⑧⑧
 9,13,Ｋラブモｰション, 48,西村太, 0.8, 53,  -8,  -2,13,102.5, ⑪⑩, 9, 7,Ｇインディアリング, 53,松山弘, 1.5, 51,  -9,   8,10,106.1, ⑫⑬, 9, 9,Ａアオゾラペダル, 77,上村洋, 0.7, 63,*  2,  -4, 1,  2.8, ④③, 9, 8,Ｅクオリティタイム, 70,中舘英, 2.5, 64,   4,  -2, 7, 23.5,⑭⑬⑫
10, 2,Ｎリュウシンノア, 34,草野太, 0.9, 53, -12,   1,16,382.1, ⑭⑭,10, 6,Ｆライトニングボルト, 55,江田照, 1.9, 44,  -6,  -3,12,208.5, ⑨⑧,10,11,Ｍトミケンプライム, 64,松山弘, 0.7, 64,   0,   3,13, 72.3, ⑨⑧,10, 4,Ｆマイネルサラン, 70,丹内祐, 2.7, 60,   9, -15,10, 95.5,③⑤⑤
11, 1,Ｊクリノビｰトイット, 52,古川吉, 1.4, 47,  -9,  -9,12, 60.7, ⑫⑬,11,11,Ｈキョウワティアラ, 51,吉田隼, 2.0, 45,  -3,  -8, 7, 61.9, ⑥⑥,11,14,Ｌラインウインド, 64,古川吉, 0.8, 63,*  2,  -5, 9, 37.3, ①①,11,12,Ｃユｰワファントム, 74,宮崎北, 2.8, 58,* 10, -19, 2,  5.9,⑤③③
12,14, ヴィヴィアン,---,宮崎北, 1.4, 48, -11,  -4,15,235.1, ⑮⑮,12,12,Ｋスベトラｰナ, 49,小野寺, 2.0, 43,  -4,  -9,11,134.2, ⑦⑦,12, 4,Ｊマｰベラスブレイド, 67,丹内祐, 0.8, 64,  -1,   5,10, 39.2, ⑬⑬,12, 7,Ｌマキハタセンシブル, 64,二本柳, 2.8, 62,   3,  -4,15,231.7,⑬⑫⑬
13, 4,Ｅタマモピアス, 58,中舘英, 1.9, 40,*  0, -27, 4,  6.1, ①①,13,14,Ｍタイトｰフォルテ, 41,渡辺薫, 2.5, 40, -10,  -4,13,375.3, ⑮⑮,13, 7,Ｏインディアンサマｰ, 59,宮崎北, 0.9, 60,*  3,  -7,15,249.2, ③②,13, 3,Ｇベルフリｰ, 69,古川吉, 3.3, 57,   3,  -8, 4, 12.2,⑮⑮⑭
