10年 7月 4日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 7月 4日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
 9, 3,Ｂスズカハイライト, 60,藤田伸, 1.1, 51, -10,  -3, 1,  3.3, ⑥⑥, 9, 4, テイエムミライオｰ,---,長谷川, 1.5, 40, -17, -11,10, 80.2, ⑧⑨, 9, 1,Ｌスイｰトバイカル, 56,四位洋, 1.8, 60,  -2,   6,12,132.6,⑫⑫⑩, 9, 1,Ｌカポデテュティカピ, 62,丸田恭, 1.9, 63,  -1,   2,11,133.0,⑩⑪⑨
10,11,Ｇロングエンプレス, 53,西村太, 1.3, 48, -24,*  4, 7, 25.0, ⑪⑪,10, 3, ジャックボウイ,---,藤田伸, 1.7, 38,* -9, -21, 9, 28.6, ①①,10, 5,Ａヤマノロｰラ, 76,池添謙, 1.9, 57,   3,  -4, 1,  2.3,⑨⑥⑧,10,10,Ｊメイショウクレモナ, 62,武幸四, 2.8, 61,   2,  -9, 8, 39.1,⑨⑦⑩
11, 1,Ｌベルモントルｰナ, 34,丸山元, 1.7, 43, -15,  -7, 9, 54.1, ⑦⑦,,,,,,,,,,,,,11,11,Ｍレオキュｰト, 46,大野拓, 2.3, 55,   0,   0,10, 99.3,⑦⑩⑫,11,13,Ｈコパノシンオｰ, 69,浜口楠, 2.9, 57,   0,  -8,12,134.6,⑪⑨⑫
12,12,Ｋシルクフリュｰゲル, 44,黛弘人, 2.0, 39, -25,  -3,12,200.8, ⑫⑫,,,,,,,,,,,,,12, 4,Ｊビバロングライフ, 61,西村太, 2.4, 56,   0,  -1,13,181.0,⑪⑪⑪,12, 3,Ｋシルクトマホｰク, 62,柴山雄, 3.2, 53,   0,  -8,13,160.2,⑧⑬⑬
,,,,,,,,,,,,,,,,,,,,,,,,13, 2,Ｆドンダケｰ, 66,勝浦正, 2.5, 56,  -2,   3,11,123.6,⑬⑬⑬,13, 6,Ｍカネスフォルテ, 58,小野次, 3.2, 53,*  8, -23,10, 58.9,①①②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-2),,,,,,,,,,,
単勝:450円 複勝:07=180円 09=340円 04=340円 枠連:620円,,,,,,,,,,,,単勝:160円 複勝:10=110円 08=160円 02=180円 枠連:290円,,,,,,,,,,,,単勝:400円 複勝:12=200円 06=170円 08=260円 枠連:740円,,,,,,,,,,,,単勝:350円 複勝:09=160円 11=140円 08=250円 枠連:450円,,,,,,,,,,,
"馬連:2,360円 ワイド:07-09=810円 04-07=850円 04-09=1,430円",,,,,,,,,,,,馬連:600円 ワイド:08-10=240円 02-10=290円 02-08=620円,,,,,,,,,,,,"馬連:1,120円 ワイド:06-12=460円 08-12=670円 06-08=720円",,,,,,,,,,,,馬連:650円 ワイド:09-11=320円 08-09=630円 08-11=690円,,,,,,,,,,,
"馬単:3,680円 3連複:6,390円 3連単:31,550円",,,,,,,,,,,,"馬単:800円 3連複:1,260円 3連単:3,410円",,,,,,,,,,,,"馬単:1,870円 3連複:3,100円 3連単:10,620円",,,,,,,,,,,,"馬単:1,060円 3連複:2,050円 3連単:7,930円",,,,,,,,,,,
■ 2R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 5R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 8R  芝1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  芝2000m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,洞爺湖特別,,,,,,,,,,,,五稜郭ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ａプレタポルテ, 67,横山典,, 65,   0,*  5, 1,  1.9, ⑤③, 1, 8,Ａデコルテ, 68,四位洋,, 64,*-12,   9, 2,  2.7,①①①, 1,10,Ｇラルケット, 74,横山典,, 85,* 16,   7, 4,  7.0,①①①, 1, 2,Ｇマイネルキｰロフ, 79,安藤勝,, 87,*  2,  16, 4,  6.2,②②②
 2, 6,Ｍバシュペリｰゴ, 42,浜口楠, 0.2, 63,*  3,   0, 7, 37.2, ②②, 2, 9,Ｃスコアズビｰ, 57,丸田恭, 0.0, 67, -14,* 15, 3,  8.4,⑦⑦④, 2, 5,Ｃマイネルエルフ, 80,吉田隼, 0.1, 86,* 14,   9, 2,  4.2,②②②, 2, 1,Ｂアドマイヤアモｰレ, 85,池添謙, 0.0, 88,   0,* 19, 5,  7.2,④③③
 3, 9,Ｂサマｰヘレネ, 61,黛弘人, 0.3, 62,  -1,*  2, 3,  6.0, ⑧⑥, 3,11,Ｂツヨイキモチ, 58,藤田伸, 0.0, 68, -14,* 16, 1,  2.2,⑪⑧⑥, 3, 6,Ｄエイブルベガ, 79,丸山元, 0.6, 82,  12,   9, 6, 10.9,④④③, 3, 3,Ｊバルバレスコ, 72,大野拓, 0.2, 87,  -1,* 20,10, 73.8,⑦⑧⑤
 4, 3,Ｊマロンシュヴｰ, 46,柴山雄, 0.5, 59,   0,  -2,13,100.2, ③④, 4, 2,Ｋタキオンコウショウ, 47,長谷川, 0.1, 67,*-13,  12, 4, 10.1,③④③, 4, 7,Ｈダｰクエンジェル, 70,古川吉, 1.0, 81,   8,  10, 8, 32.4,⑧⑦⑦, 4, 9,Ｃシェｰンヴァルト, 84,丸山元, 0.3, 81,*  3,   9, 2,  4.9,①①①
 5,10,Ｄエンシェントエイジ, 59,木幡初, 0.5, 59,  -3,   0, 4, 12.3, ⑨⑨, 5, 4, エｰシンアガペｰ,---,藤岡佑, 0.5, 63, -16,  10, 8, 54.5,⑨⑩⑨, 5,11,Ｂダイアナバロｰズ, 80,勝浦正, 1.4, 75,   8,   6, 3,  5.6,⑦⑧⑧, 5, 4,Ａトｰセンジョｰダン, 86,藤岡佑, 0.4, 84,  -1,  16, 1,  3.3,⑥⑥⑧
 6, 5,Ｉノｰスアグネス, 48,池添謙, 0.8, 56,  -1,  -5, 5, 18.6, ⑥⑦, 6,15,Ｊニシノマザｰアｰス, 48,勝浦正, 0.7, 59, -16,   9, 5, 15.6,⑫⑫⑪, 6, 9,Ｊレディｰビスティｰ, 68,藤岡佑, 1.4, 79,   1,* 19,10, 50.4,⑩⑪⑪, 6, 6,Ｄドリｰムトレジャｰ, 80,丹内祐, 0.6, 80,   0,   9, 9, 36.3,⑤⑤④
 7, 4,Ｋキョウワバｰニング, 45,小林徹, 0.8, 56,*  3,  -8, 8, 38.5, ①①, 7, 6,Ｇデルマユリア, 51,丸山元, 0.7, 61, -15,   8,10, 81.3,⑥⑨⑧, 7, 2,Ｆニシノラブキング, 74,池添謙, 1.5, 74,   9,   0, 5,  7.1,⑥⑥⑥, 7, 8,Ｅダイバｰシティ, 80,上村洋, 0.8, 81,  -2,  15, 7, 11.8,⑨⑨⑨
 8, 7,Ｃビｰライト, 60,丸山元, 0.8, 55,  -1,  -5, 2,  4.3, ⑦⑧, 8, 7,Ｈトライバルシン, 50,古川吉, 0.8, 57,*-11,  -1, 9, 56.8,②②②, 8, 3,Ａディオメデス, 83,藤田伸, 1.6, 71,  11,  -5, 1,  3.3,③⑤④, 8, 7,Ｈハギノプリンセス, 77,酒井学, 0.9, 76,  -1,   9, 8, 25.1,⑧⑦⑦
 9,14,Ｌケイエスアイアイ, 44,勝浦正, 0.9, 54,  -5,  -2,11, 79.1, ⑪⑫, 9,13,Ｌオブザモｰメント, 45,吉田隼, 1.0, 59, -20,  12,11, 82.4,⑮⑭⑬, 9, 4,Ｋミウラジェット, 64,武英智, 1.6, 75,   4,  10,12,299.1,⑨⑨⑨, 9,10,Ｉクリスタルウイング, 75,横山典, 1.2, 74,  -2,   9, 3,  5.8,⑩⑩⑩
10, 2,Ｇサトノコンテッサ, 50,的場勇, 0.9, 53,  -5,  -2, 6, 19.4, ⑩⑪,10,12, ベルモントロザリオ,---,大野拓, 1.2, 53, -16,   0,15,181.3,⑩⑪⑩,10, 8,Ｉソウルオブジャパン, 70,竹之下, 2.1, 70,   2,   7, 9, 47.4,⑫⑫⑩,10, 5,Ｆアグネスエナジｰ, 79,勝浦正, 1.8, 62,   1,  -8, 6,  8.6,③④⑥
11,12,Ｅアリエナイ, 54,丸田恭, 0.9, 53,  -8,   1,10, 56.4, ⑭⑭,11,16,Ｅアクエリアスブルｰ, 52,黛弘人, 1.5, 48,*-12,  -7, 7, 38.4,⑧⑤⑤,11,12,Ｌレプラコｰン, 61,柴山雄, 2.6, 64,   2,  -1,11, 77.3,⑪⑩⑫,,,,,,,,,,,,
12,13,Ｎスピリットワン, 36,丹内祐, 0.9, 55,  -9,*  2,12, 99.5, ⑬⑬,12, 3,Ｉアドマイヤジュノｰ, 49,上村洋, 1.7, 49, -18,  -1, 6, 32.9,⑬⑬⑭,12, 1,Ｅリｰガルアミュｰズ, 79,四位洋, 3.4, 52,  12, -32, 7, 13.9,⑤③⑤,,,,,,,,,,,,
13, 1,Ｈトウカイカレッジ, 49,吉田隼, 1.1, 52,  -6,  -3,14,204.3, ⑫⑩,13,10,Ｆブロンデスハｰル, 51,小林徹, 1.9, 49, -21,   3,14,155.0,⑭⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
14,11,Ｆペガサスガｰル, 54,古川吉, 1.4, 49,*  2, -15, 9, 40.8, ④⑤,14,14,Ｎワンダｰストｰリリ, 41,酒井学, 1.9, 42,*-12, -14,16,229.6,④③⑦,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15, 1,Ｄゼンノドンカスタｰ, 53,武幸四, 2.5, 40, -20,  -8,13,144.3,⑯⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16, 5,Ｍミスタｰスズカ, 44,浜口楠, 2.8, 31, -14, -23,12,123.0,⑤⑥⑫,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-2),,,,,,,,,,,
単勝:190円 複勝:08=120円 06=760円 09=170円 枠連:960円,,,,,,,,,,,,単勝:270円 複勝:08=120円 09=160円 11=110円 枠連:900円,,,,,,,,,,,,単勝:700円 複勝:10=200円 05=160円 06=300円 枠連:930円,,,,,,,,,,,,"単勝:620円 複勝:02=190円 01=280円 03=1,440円 枠連:1,730円",,,,,,,,,,,
"馬連:3,220円 ワイド:06-08=1,030円 08-09=260円 06-09=2,070円",,,,,,,,,,,,馬連:940円 ワイド:08-09=370円 08-11=160円 09-11=300円,,,,,,,,,,,,"馬連:1,470円 ワイド:05-10=580円 06-10=1,200円 05-06=760円",,,,,,,,,,,,"馬連:1,630円 ワイド:01-02=550円 02-03=3,660円 01-03=3,840円",,,,,,,,,,,
"馬単:4,480円 3連複:5,170円 3連単:25,310円",,,,,,,,,,,,"馬単:1,630円 3連複:710円 3連単:4,360円",,,,,,,,,,,,"馬単:3,080円 3連複:4,850円 3連単:26,960円",,,,,,,,,,,,"馬単:3,440円 3連複:18,330円 3連単:98,110円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 6R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 9R  芝1200m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■12R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,函館ｽﾌﾟﾘﾝﾄｽﾃｰｸｽ ＧⅢ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｃスペシャルロｰド, 64,吉田隼,, 68,* -2,* 10, 4,  5.9,⑤③③, 1, 9,Ｃタマモハｰバｰ, 74,藤田伸,, 75,*  3,   7, 6,  9.2, ②②, 1, 1,Ｄワンカラット, 83,藤岡佑,, 90,  10,* 17, 2,  4.2, ⑤③, 1, 9,Ｆヒシフラッシｰ, 66,丸山元,, 72,   0,*  4, 4,  8.8, ⑧⑧
 2, 6,Ｆフミノヤマビコ, 62,長谷川, 0.1, 65,* -2,*  9, 5,  7.5,⑧⑤②, 2, 7,Ｂグロッキｰバルボア, 80,四位洋, 0.1, 71,  -1,*  8, 2,  4.6, ⑤⑤, 2,13,Ｂビｰビｰガルダン, 88,安藤勝, 0.3, 87,  11,  13, 1,  3.3, ⑦⑤, 2,12,Ｃマリエンベルク, 71,勝浦正, 0.1, 70,  -1,*  4, 6, 11.1, ⑨⑩
 3, 5,Ｂケンプトンパｰク, 64,藤田伸, 0.3, 65,* -1,   6, 2,  4.3,②②①, 3, 1,Ｄピサライコネン, 72,横山典, 0.2, 70,  -5,* 10, 4,  6.1, ⑥⑥, 3, 5,Ｉアポロフェニックス, 80,勝浦正, 0.4, 84,  11,  12, 5, 12.6, ⑥⑧, 3, 1,Ｇメイショウバｰモス, 65,池添謙, 0.1, 71,*  8,  -5, 2,  5.3, ①①
 3, 2,Ａトウカイノｰマル, 64,的場勇, 0.3, 66,  -4,* 10, 3,  5.4,⑦⑨⑧, 4, 8,Ｈミクル, 67,丸山元, 0.4, 70,*  5,   2, 1,  2.8, ①①, 4,14,Ｊキョウエイアシュラ, 80,吉田隼, 0.4, 85,   8,* 14, 4,  9.9, ⑩⑨, 4, 8,Ｉオｰルライトナウ, 63,木幡初, 0.2, 69,  -3,*  4, 9, 19.9, ⑪⑨
 5, 3,Ｅボストンプラチナ, 63,木幡初, 0.4, 63,  -2,   9, 7, 11.1,④⑦⑥, 5, 2,Ｅバリバリセレブ, 72,柴山雄, 1.0, 62,   0,   0, 8, 55.4, ④④, 5, 4,Ａアｰバニティ, 89,横山典, 0.6, 81,   7,  13, 3,  4.7, ⑨⑩, 5,13,Ｄアイビｰフォｰルド, 68,藤岡佑, 0.2, 70,   3,  -1, 7, 11.8, ⑦④
 6, 1,Ｄタカミツボｰド, 63,勝浦正, 0.7, 61,  -3,   6, 1,  4.0,③⑥⑤, 6, 6,Ａエイシンクエスト, 81,藤岡佑, 1.0, 62, -11,   6, 3,  4.6, ⑨⑦, 6, 3,Ｍランチボックス, 75,池添謙, 0.6, 82,   8,  12,11, 37.8, ⑧⑦, 6, 5,Ａホッコｰマスタング, 73,大野拓, 0.3, 68,*  7,  -6, 1,  3.3, ②②
 7, 8,Ｉトウケイトニｰ, 53,小林徹, 2.1, 54,  -5,  -1,11,113.1,⑪⑪⑪, 7, 5,Ｉリネンピュア, 57,武英智, 1.1, 61, -14,*  8,11,261.6, ⑪⑩, 7, 8,Ｃボストンオｰ, 84,大野拓, 0.8, 80,   4,  13,10, 31.3, ⑪⑫, 7, 7,Ｊサアドウゾ, 61,浜口楠, 0.3, 68,  -6,*  7,11, 62.2, ⑬⑬
 8,11,Ｌプルメリアチャｰム, 39,芹沢純, 2.2, 52,  -6,  -1,10,107.0,⑫⑫⑫, 8,11,Ｆベストフェット, 71,勝浦正, 1.3, 58,  -9,   3, 7, 25.3, ⑦⑧, 8, 2,Ｅケイアイアストン, 82,的場勇, 0.8, 80,* 19,  -1, 6, 13.6, ①①, 8,11,Ｈシャンパンフルｰト, 63,長谷川, 0.3, 69,  -4,*  4,12, 64.0, ⑫⑫
 9,12,Ｈスズカコネクション, 55,藤岡佑, 2.3, 50,* -2, -10, 8, 32.1,⑥④⑦, 9,10,Ｇアフィリエイト, 67,吉田隼, 1.4, 60,*  2,  -6, 5,  9.0, ③③, 9, 6,Ｋダノンムロｰ, 78,藤田伸, 0.8, 80,   3,* 15, 8, 23.9, ⑬⑪, 9, 4,Ｌケイエスシンアカリ, 47,芹沢純, 0.5, 65,   2,  -5,10, 35.6, ⑤⑥
10, 7,Ｇネオペンドラゴン, 58,丸山元, 3.0, 45,  -3, -14, 6,  8.0,⑩⑧⑨,10, 4,Ｋヒノデドリｰム, 52,丸田恭, 1.5, 57, -11,   2, 9,101.8, ⑧⑨,10,10,Ｆピサノパテック, 82,古川吉, 1.1, 76,  -3,* 16,12, 39.1, ⑮⑮,10, 2,Ｂクルンプホルツ, 72,丸田恭, 0.6, 63,  -3,  -1, 8, 12.5, ⑩⑪
11, 9,Ｊボｰンスプレマシｰ, 47,大野拓, 3.0, 44,  -5, -10, 9, 70.0,⑨⑩⑩,11,12,Ｊアルファトミｰ, 55,小林徹, 1.7, 55, -12,   1,12,319.0, ⑩⑪,11, 9,Ｌメイショウトッパｰ, 78,柴山雄, 1.4, 72,   1,   8,15,179.2, ⑭⑭,11,10,Ｅウォンビｰロング, 67,横山典, 0.8, 61,   3,  -9, 3,  5.7, ⑥⑦
12, 4,Ｋフォｰクダンス, 46,小野次, 3.1, 45,* -1, -17,12,193.7,①①④,12, 3,Ｌフクフク, 49,上村洋, 2.5, 47, -23,   1,10,183.8, ⑫⑫,12,12,Ｎシンボリウエスト, 72,木幡初, 1.4, 72,  13,  -4,14,156.0, ④④,12, 6,Ｋマチカネコロモガワ, 60,古川吉, 1.8, 50,*  6, -24, 5, 10.9, ③③
,,,,,,,,,,,,,,,,,,,,,,,,13,11,Ｇグランプリエンゼル, 81,四位洋, 2.0, 65,* 17, -15, 9, 28.8, ②②,13, 3,Ｍエイブルアロｰ, 46,柴山雄, 2.7, 37,   4, -34,13, 69.4, ④⑤
,,,,,,,,,,,,,,,,,,,,,,,,14,15,Ｈタニノマティｰニ, 81,武幸四, 2.1, 63,   4,  -3,13, 60.4, ⑫⑬,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15, 7,Ｏラブミｰチャン, 62,浜口楠, 3.3, 47,* 14, -29, 7, 16.7, ③⑥,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:89 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-2),,,,,,,,,,,
単勝:590円 複勝:10=160円 06=160円 02=130円 枠連:850円,,,,,,,,,,,,単勝:920円 複勝:09=270円 07=170円 01=200円 枠連:460円,,,,,,,,,,,,単勝:420円 複勝:01=160円 13=150円 05=270円 枠連:780円,,,,,,,,,,,,"単勝:880円 複勝:09=270円 12=290円 01=210円 枠連:1,630円",,,,,,,,,,,
"馬連:2,810円 ワイド:06-10=600円 02-10=450円 05-10=380円",,,,,,,,,,,,"馬連:1,450円 ワイド:07-09=550円 01-09=800円 01-07=510円",,,,,,,,,,,,馬連:900円 ワイド:01-13=400円 01-05=730円 05-13=900円,,,,,,,,,,,,"馬連:4,670円 ワイド:09-12=1,350円 01-09=1,010円 01-12=1,190円",,,,,,,,,,,
"馬単:2,490円 3連複:2,450円 3連単:16,330円",,,,,,,,,,,,"馬単:3,390円 3連複:3,200円 3連単:19,050円",,,,,,,,,,,,"馬単:1,770円 3連複:3,060円 3連単:13,220円",,,,,,,,,,,,"馬単:9,080円 3連複:9,400円 3連単:66,950円",,,,,,,,,,,
