10年10月17日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年10月17日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1300m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 4R  芝2000m 2 歳新馬 馬齢,,,,,,,,,,,,■ 7R  芝1400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1400m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
 3,13,Ｋエｰスチョウサン, 41,国分恭, 1.0, 52,   0, -19, 8, 29.9,⑬⑪⑨, 3, 6,Ｊゴｰアップドラゴン, 67,嘉藤貴, 0.7, 72,   2,*  9,13, 70.1, ⑬⑬, 3, 7,Ｌゴｰルドマッシモ, 70,丸田恭, 0.5, 75,   6,  10, 7, 15.2, ⑥⑥, 3,14,Ｂスマｰトシルエット, 89,石橋脩, 0.2, 91,   5,  14, 2,  6.0,④⑤⑤
 4,14,Ｈナンヨｰオウトｰ, 45,石橋脩, 1.0, 52,   1, -21, 4, 14.0,⑥⑧⑦, 4, 3,Ｌドリｰムザネクスト, 64,丸山元, 1.2, 68,   3,   3,11, 61.9, ⑧⑪, 4, 8,Ｃアｰクビスティｰ, 79,丸山元, 0.7, 73,*  7,   6, 2,  3.9, ②②, 4,15,Ｇリビアｰモ, 84,中舘英, 0.3, 93,   1,  20, 8, 15.0,⑯⑮⑪
 5,10,Ｅアラマサコマンダｰ, 49,伊藤工, 1.1, 50,   0, -19, 5, 14.2,⑪⑩⑪, 5, 9,Ｉメイショウドレイク, 68,小島太, 1.6, 65,   5,  -3,15,198.4, ⑪⑧, 5,13,Ｅグレｰスエポナ, 79,北村宏, 1.1, 68,*  7,   3, 6, 12.9, ④④, 5,12,Ｌウェディングフジコ, 81,丸山元, 0.4, 90,   2,  17,13, 54.5,⑩⑨⑩
 6,11,Ｆリベラルアｰツ, 49,藤岡康, 1.1, 51,  -3, -15, 3, 11.5,⑫⑭⑭, 6, 8,Ｃグレイドキング, 73,田辺裕, 1.7, 64,   4,  -2, 3,  9.9, ⑨⑩, 6,10,Ｇビレッジペガサス, 74,田中勝, 1.1, 72,   5,   8, 1,  3.8, ⑦⑦, 6, 3,Ｃブロｰドストリｰト, 89,鮫島良, 0.4, 91,   2,  17, 3,  6.3,⑧⑥⑧
 7, 9,Ｊボンジュｰルリュウ, 44,丸山元, 1.1, 51,  -4,*-10,11, 57.8,⑮⑯⑯, 7,15,Ｄスマイルキング, 72,中舘英, 1.7, 66,* 10, -10, 4, 10.8, ①①, 7, 6,Ｆタイキジャガｰ, 78,吉田隼, 1.3, 70,*  8,   1, 5,  7.1, ①①, 7, 9,Ｆリトルアマポｰラ, 85,勝浦正, 0.4, 93,  -2,* 26, 7, 12.9,⑨⑯⑯
 8,15,Ｏメイケイダンサｰ, 32,勝浦正, 1.1, 49,  -2, -18,14,173.9,⑨⑫⑫, 8, 2,Ｂセイカプレスト, 73,津村明, 1.8, 62,   2,  -1, 6, 20.8, ⑫⑫, 8, 2,Ｈマイグロｰリアス, 74,古川吉, 1.3, 72,   0,  13, 9, 69.0, ⑬⑬, 8, 6,Ｋブラボｰデイジｰ, 81,北村友, 0.5, 85,   5,   8, 9, 17.5,③③③
 9, 3,Ｍコスモアンドリュｰ, 40,丹内祐, 1.2, 50,*  4, -29, 9, 46.3,①①①, 9,12,Ｇアイオロスシチｰ, 68,西村太, 1.9, 61,   1,  -1,14,141.4, ⑮⑮, 9, 1,Ｋテイエムゲンキボ, 72,武士沢, 1.4, 67,   2,   9,11,117.3, ⑪⑪, 9, 4,Ｄニシノブルｰムｰン, 87,北村宏, 0.5, 89,   2,  16, 1,  4.8,⑦⑧⑨
10, 2,Ｂベネチアブルｰ, 53,津村明, 1.4, 47,   1, -28,10, 48.1,⑧⑤⑤,10,10,Ｅテンエイエスプリ, 70,大庭和, 2.2, 60,   5,  -8, 2,  7.9, ⑩⑦,10, 5,Ｍミウラジェット, 64,大庭和, 1.5, 67,   4,   6,13,189.9, ⑧⑨,10,11,Ｈコロンバスサｰクル, 84,田中勝, 0.6, 86,   4,  12, 5,  8.3,⑫⑩⑦
11, 6,Ｇサンマルヴィエント, 48,小林淳, 1.7, 43,   1, -32, 7, 28.4,③⑦⑥,11,14,Ｍカシマチャンピオン, 64,宮崎北, 2.4, 58,   6, -11,10, 48.6, ⑥⑥,11, 4,Ｉオｰルフォｰミｰ, 73,江田照, 1.6, 67,   6,   0, 8, 41.6, ⑤⑤,11, 1,Ｊシングライクバｰド, 83,吉田隼, 0.7, 87,   0,  17,10, 18.6,⑬⑪⑫
12, 4,Ｐハヤブサミラクル, 31,丸田恭, 2.1, 40,   0, -34,15,194.7,⑩⑨⑩,12, 4,Ｋオｰダｰラッシュ, 65,柴山雄, 2.4, 58,   4,  -8, 9, 38.4, ⑦⑨,12, 9,Ｄチャリティショウ, 79,石橋脩, 2.1, 64,*  7,  -6,10, 94.3, ③③,12, 8,Ｍダイワジャンヌ, 81,的場勇, 0.8, 89,  -3,* 22,12, 49.7,⑮⑬⑮
13, 1,Ｎコスモデナリ, 36,中谷雄, 2.5, 37,  -3, -34,16,228.1,⑭⑬⑬,13,16,Ｆマルタシュンプウ, 69,江田照, 2.7, 57,   6, -15, 8, 36.2, ⑤⑤,13,12,Ｊプレンティスピｰド, 73,木幡初, 2.3, 64,   2,   3,12,128.6, ⑫⑫,13, 5,Ｏヤマニンエマイユ, 79,伊藤工, 0.8, 85,   0,  16,15,103.8,⑪⑫⑬
14, 5,Ｉウィンザｰフラッグ, 44,田中勝, 2.7, 36,*  2, -50, 2,  8.4,②②②,14, 1,Ｎシｰガルプリンセス, 61,伊藤工, 3.3, 51,   7, -21, 5, 19.9, ③④,,,,,,,,,,,,,14,16,Ｐムｰドインディゴ, 78,津村明, 0.9, 90,  -5,* 25,11, 24.8,⑰⑰⑰
15, 8,Ｌハｰリｰレｰス, 40,江田照, 3.1, 34,*  2, -54,13, 97.7,⑤④④,15,11,Ｈエルサフィｰル, 68,武士沢, 3.4, 50,*  9, -23, 7, 22.8, ②②,,,,,,,,,,,,,15,10,Ｑサンレイジャスパｰ, 77,難波剛, 0.9, 85,  -1,  14,17,183.0,⑭⑭⑭
16,16,Ｄシｰズアップルズ, 50,大野拓, 3.3, 33,   1, -55, 6, 17.5,⑦⑥⑧,,,,,,,,,,,,,,,,,,,,,,,,,16,17,Ｉブライティアパルス, 83,藤岡康, 0.9, 79,*  8,  -2, 6, 11.8,⑥⑦②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 7,Ｎカレイジャスミン, 80,木幡初, 1.0, 80,   3,   4,16,146.4,⑤④⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:88 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-1),,,,,,,,,,,
単勝:150円 複勝:07=110円 12=890円 13=540円 枠連:720円,,,,,,,,,,,,"単勝:150円 複勝:13=110円 07=890円 06=1,480円 枠連:780円",,,,,,,,,,,,単勝:590円 複勝:11=200円 03=170円 07=370円 枠連:570円,,,,,,,,,,,,"単勝:660円 複勝:13=250円 02=1,390円 14=280円 枠連:2,490円",,,,,,,,,,,
"馬連:4,750円 ワイド:07-12=1,690円 07-13=870円 12-13=3,600円",,,,,,,,,,,,"馬連:4,110円 ワイド:07-13=1,670円 06-13=2,980円 06-07=32,410円",,,,,,,,,,,,"馬連:1,320円 ワイド:03-11=440円 07-11=1,280円 03-07=1,080円",,,,,,,,,,,,"馬連:27,120円 ワイド:02-13=6,400円 13-14=880円 02-14=8,260円",,,,,,,,,,,
"馬単:6,250円 3連複:19,490円 3連単:86,450円",,,,,,,,,,,,"馬単:5,600円 3連複:85,520円 3連単:318,760円",,,,,,,,,,,,"馬単:2,720円 3連複:6,530円 3連単:29,860円",,,,,,,,,,,,"馬単:44,160円 3連複:60,680円 3連単:423,340円",,,,,,,,,,,
■ 3R  芝1600m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 6R  ダ1600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 9R  芝1400m 2 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■12R  ダ1300m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,,,,,,,,,,,,,ｻﾌﾗﾝ賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10, イングリッド,---,北村宏,, 51,*-40,* 20, 1,  1.5, ②②, 1,11,Ａアｰスリヴィング, 81,丸山元,, 78,   7,* 12, 1,  1.7, ⑤④, 1,11,Ａライステラス, 66,丸田恭,, 67,   4,   0, 2,  7.5, ⑤⑤, 1, 2,Ｃブライトアイザック, 83,江田照,, 83,  -3,* 22, 2,  4.4, ④⑤
 2, 7, アポロスカイナイト,---,勝浦正, 0.6, 43, -43,* 15, 2,  5.0, ④④, 2, 8,Ｍトウショウアトム, 59,中谷雄, 0.2, 76,*  8,   7, 5, 16.6, ①①, 2,13,Ｃニシノステディｰ, 61,北村宏, 0.0, 70,* 12, -10, 4, 12.6, ①①, 2,15,Ｄサウンドアクシス, 82,北村友, 0.2, 82,  -7,* 25, 1,  3.1, ⑩⑩
 3,11, コスモヴェント,---,木幡初, 0.8, 40,*-42,   9, 5, 26.5, ③③, 3, 7,Ｂエフティレガシｰ, 75,柴山雄, 0.6, 74,   5,  10, 7, 29.1, ⑫⑫, 3, 3,Ｈスピｰドリッパｰ, 57,田中博, 0.2, 66,   6,  -3, 3,  7.5, ④④, 3,14,Ａサクセスオネスティ, 89,北村宏, 0.4, 78,* -2,  17, 3,  4.7, ⑤④
 4, 3, イクゼギンギラギン,---,田中勝, 1.1, 39, -46,  13, 3,  6.3, ⑦⑧, 4, 6,Ｊチャンピオンハｰレ, 67,北村友, 0.7, 74,   3,* 12, 4, 12.9, ⑬⑬, 4, 7,Ｇニシノユメマクラ, 60,勝浦正, 0.4, 61,  -3,*  6,10, 26.1, ⑬⑫, 4, 1,Ｅミッキｰフォルテ, 78,国分恭, 0.5, 78,* -1,  15, 6, 21.3, ①①
 5, 8, レノヴァティオトラ,---,江田照, 1.2, 35, -43,   5, 8, 40.9, ⑤⑤, 5, 4,Ｃディアブラスト, 75,丸田恭, 0.9, 72,   5,   8, 3,  7.1, ⑪⑪, 5,15,Ｅカトルズリップス, 60,江田照, 0.5, 64,* 11, -14, 9, 22.5, ③②, 5, 9,Ｂナムラカクレイ, 86,伊藤直, 0.6, 78,  -4,  18, 4,  5.7, ⑥⑥
 6, 9, キングダンサｰ,---,中舘英, 1.4, 34, -44,   5, 4, 21.6, ⑨⑥, 6,16,Ｈアカシロｰレル, 70,小野寺, 1.0, 72,   3,   9,13,100.6, ⑭⑭, 6, 6,Ｎフレンドサンポウ, 47,丹内祐, 0.5, 62,  -1,   0,16,166.6, ⑫⑨, 6,12,Ｈゴｰルドエンデバｰ, 77,二本柳, 0.7, 77,  -4,  17, 7, 27.2, ⑧⑦
 7,12, トｰセンスタッフ,---,村田一, 1.5, 29,*-40,  -2, 6, 27.7, ①①, 7, 2,Ｌリュｰク, 66,宮崎北, 1.1, 70,   3,   9,14,142.8, ⑮⑮, 7,16,Ｆデルマドゥルガｰ, 60,中谷雄, 0.5, 60,  -1,   0, 7, 15.2, ⑨⑪, 7, 8,Ｎモエレデフィニット, 67,宮崎北, 0.8, 74,* -2,  13,10, 43.1, ②②
 8, 5, テオブロマ,---,田中博, 1.9, 29, -47,   4, 9, 46.4, ⑧⑪, 8,12,Ｆリキサンヒｰロｰ, 71,勝浦正, 1.2, 69,   6,   3, 9, 31.9, ⑧⑦, 8, 5,Ｊフィジｰクルｰズ, 51,田辺裕, 0.6, 59,   0,   1,15,142.8, ⑩⑩, 8,13,Ｆケイアイクライム, 78,伊藤工, 0.9, 74,  -6,  16, 5, 10.2, ⑨⑨
 9, 1, テイエムバカラ,---,平野優, 2.0, 25, -47,   0,13,196.5, ⑥⑦, 9,13,Ｅアドバンスピｰル, 72,吉田隼, 1.2, 70,*  8,   0, 2,  6.9, ③③, 9, 2,Ｋジョｰアラマｰト, 50,吉田隼, 0.7, 60,*  8, -14, 5, 12.7, ②③, 9, 6,Ｊアプロｰズヒｰロｰ, 74,鈴来直, 1.1, 74,  -7,  18,15,160.2, ⑫⑪
10, 2, ケイズテナジｰ,---,丸山元, 2.1, 25, -49,   2,11,128.2, ⑪⑩,10, 9,Ｄトｰセンチドリアシ, 73,伊藤工, 1.3, 68,   1,  10,12, 91.7, ⑯⑯,10, 8,Ｂマリアビスティｰ, 65,石橋脩, 0.7, 58,  -3,*  2, 1,  2.1, ⑪⑬,10, 5,Ｋモアザンスマｰト, 74,丸山元, 1.3, 72, -13,* 21,11, 58.6, ⑯⑯
11,13, アイティキング,---,丹内祐, 2.2, 24, -46,  -4,12,130.2, ⑩⑨,11,15,Ｋショウナンアゲイン, 66,国分恭, 1.7, 67,   6,  -1,16,176.0, ⑨⑧,11,10,Ｍパティオ, 47,鈴来直, 1.1, 54,  -5,   1,14, 80.4, ⑭⑮,11,11,Ｌクラッカｰジャック, 73,古川吉, 1.7, 69,  -8,  13, 8, 33.0, ⑬⑬
12, 6, ショウナンランパス,---,国分恭, 2.2, 25, -48,   1,10, 83.9, ⑫⑫,12, 1,Ｉキョウエイナゲット, 68,木幡初, 2.0, 64,   6,  -3, 6, 19.8, ⑩⑨,12,12,Ｄハタノファベルジェ, 61,丸山元, 1.2, 53,   2, -12, 6, 12.9, ⑧⑧,12, 7,Ｍトミケントラスト, 69,勝浦正, 1.8, 67,  -8,  12,16,188.2, ⑪⑫
13, 4, ナムラハニｰ,---,柴山雄, 3.2, 12, -53,  -5, 7, 32.0, ⑬⑬,13,14,Ｐデイズオブサンダｰ, 38,北村宏, 2.2, 60,   7,  -7,10, 36.3, ⑥⑤,13, 4,Ｏダイメイジャパン, 41,小林淳, 1.3, 52,   3, -14,13, 77.3, ⑥⑥,13,10,Ｇココカラ, 77,柴山雄, 1.8, 65,* -2,   4, 9, 43.0, ③③
,,,,,,,,,,,,14, 5,Ｇティグフォルテ, 70,大庭和, 2.4, 58,   5,  -6,11, 65.0, ⑦⑩,14,14,Ｌツクババレｰ, 49,田中勝, 1.4, 49,  -6,  -4, 8, 16.6, ⑮⑭,14, 4,Ｏプリティゴｰルド, 67,田中勝, 2.1, 64,  -5,   5,13,122.2, ⑦⑧
