10年 8月 1日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 8月 1日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 4R  芝2850m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  芝1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■10R  芝1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
 9, 4,Ｂリバルドホｰプ, 46,石橋脩, 1.2, 39, -20,   1,11, 67.8, ⑩⑩, 9, 1, サンベルナｰル,,高野和,187.9,,,,12,103.9,⑪⑪⑪, 9,11,Ｊバトルドミナ, 48,石橋脩, 0.9, 49, -12,  -9, 3, 11.4,   , 9, 5,Ｅゴｰルドアグリ, 80,田辺裕, 1.5, 72,   8,  -3, 8, 13.7, ⑧⑧
10, 5,Ｊエドノリｰジェント, 27,大庭和, 1.4, 35, -22,  -1, 8, 37.8, ⑪⑫,10, 7, サトノスロｰン,,大江原,188.0,,,, 6, 18.2,⑩⑬⑬,10, 6,Ｈフジマサオｰシャン, 52,小島太, 1.2, 42, -15, -11, 9, 20.1,   ,10,10,Ｃジャコスキｰ, 81,中舘英, 1.5, 74,   5,   1, 3,  6.3, ⑬⑬
11, 6,Ｄセラｰナ, 41,田中博, 1.7, 31, -22,  -5, 7, 16.3, ⑫⑪,11,11, ツインダイヤ,,柴田未,188.0,,,,14,132.4,⑦⑨⑨,11, 5,Ｄコロラトゥｰラ, 53,柴田大, 1.2, 43,* -3, -19, 5, 13.1,   ,11, 1,Ｍホクトグレイン, 73,江田照, 1.6, 72,* 17, -18,10, 25.4, ①①
12, 2,Ｎネイチャｰナタｰレ,  9,千葉直, 2.3, 25, -26,  -6,14,336.0, ⑭⑬,12,10, ファンドリリｰダｰ,,出津孝,188.1,,,, 4,  8.3,⑬⑥⑤,12, 2,Ｉヒシプレンティ, 49,江田照, 1.5, 39,* -3, -23,10, 22.0,   ,12,12,Ｌメイショウゲンジ, 73,渡辺薫, 1.6, 74,   4,   3,13,101.8, ⑮⑮
13,10,Ｅピｰスワンレディ, 40,大江原, 2.5, 21, -23, -12, 9, 57.7, ⑬⑭,13, 6, エメラルドワン,,林満明,188.5,,,,11, 88.2,⑭⑭⑭,13, 1,Ｌスベトラｰナ, 45,小野寺, 1.6, 36,  -8, -21,14, 61.4,   ,13, 4,Ｋマイネルプライゼン, 76,石橋脩, 1.7, 72,  11, -10, 7, 11.3, ③③
14,11,Ｍパセリ, 23,菅原隆, 3.4, 10, -14, -37,13,154.6, ⑥⑨,,,,,,,,,,,,,14,14,Ｒゴｰルデンブｰプ, 20,平野優, 2.1, 28, -19, -21,16,156.6,   ,14,15,Ｂパｰプルタイヨｰ, 82,蛯名正, 1.8, 71,   9,  -6, 2,  5.4, ⑩⑩
,,,,,,,,,,,,,,,,,,,,,,,,15,15,Ｐルチル, 23,村田一, 2.1, 30, -31, -12,15, 86.7,   ,15,11,Ｑニホンピロシェリｰ, 65,宮崎北, 1.9, 70,   8,  -8,16,228.4, ⑨⑨
,,,,,,,,,,,,,,,,,,,,,,,,16, 3,Ｎアロンジェルブラ, 38,田中勝, 2.3, 25, -12, -28,13, 60.2,   ,16,13,Ｉキャッツインブｰツ, 77,伊藤工, 2.6, 60,  -2,  -2,15,113.4, ⑰⑰
,,,,,,,,,,,,,,,,,,,,,,,,17,13,Ｑアミフジハッチ, 23,大庭和, 2.6, 23, -37, -15,18,192.4,   ,17, 7,Ｐサクラオｰルイン, 68,小島太, 2.9, 58,   0,  -8,17,267.4, ⑱⑱
,,,,,,,,,,,,,,,,,,,,,,,,18,17,Ｏアイファｰドライ, 35,水口優, 3.1, 14, -14, -37,17,165.1,   ,18,14,Ｒトラベルシチｰ, 64,小林淳, 3.5, 51,   6, -29,18,378.5, ⑪⑪
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-2),,,,,,,,,,,
"単勝:670円 複勝:01=220円 14=160円 12=210円 枠連:1,240円",,,,,,,,,,,,単勝:390円 複勝:08=150円 03=180円 13=120円 枠連:630円,,,,,,,,,,,,単勝:260円 複勝:18=160円 07=610円 10=410円 枠連:460円,,,,,,,,,,,,単勝:760円 複勝:06=310円 17=640円 18=190円 枠連:720円,,,,,,,,,,,
"馬連:1,630円 ワイド:01-14=670円 01-12=890円 12-14=560円",,,,,,,,,,,,"馬連:1,380円 ワイド:03-08=470円 08-13=240円 03-13=390円",,,,,,,,,,,,"馬連:3,640円 ワイド:07-18=1,630円 10-18=880円 07-10=3,930円",,,,,,,,,,,,"馬連:13,830円 ワイド:06-17=4,200円 06-18=950円 17-18=1,910円",,,,,,,,,,,
"馬単:3,610円 3連複:3,830円 3連単:28,420円",,,,,,,,,,,,"馬単:2,730円 3連複:1,110円 3連単:6,590円",,,,,,,,,,,,"馬単:5,280円 3連複:14,260円 3連単:64,470円",,,,,,,,,,,,"馬単:23,340円 3連複:20,210円 3連単:130,560円",,,,,,,,,,,
■ 2R  芝1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 5R  ダ1200m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  ダ1200m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ新潟,,,,,,,,,,,,,,,,,,,,,,,,NST賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｌソフィバニヤン, 51,小野寺,, 67,*  1,* -1, 9, 35.8, ⑥⑥, 1,12, リュウシンヒｰロｰ,---,内田博,, 53,* -4,  -6, 2,  3.6, ②②, 1,10,Ｄカフェマｰシャル, 74,中舘英,, 74,*  6,   5, 5, 10.5, ②②, 1, 6,Ｄアウトクラトｰル, 86,石橋脩,, 86,*  3,* 20, 2,  4.4, ①①
 2,13,Ｄカｰルファタｰレ, 61,石橋脩, 0.1, 68,  -3,*  5, 2,  5.4, ⑯⑯, 2,14, ユウキマリアッチ,---,梶晃啓, 0.3, 49,* -5,  -8,13,124.8, ③③, 2, 9,Ｊガンドッグ, 67,村田一, 0.0, 74,*  7,   4, 2,  3.5, ①①, 2, 7,Ａアイルラヴァゲイン, 92,津村明, 0.2, 83,*  1,* 20, 1,  3.6, ②②
 3,14,Ｆパンテｰル, 56,吉田豊, 0.4, 63,  -4,*  4, 5, 14.1, ⑱⑱, 3, 6, ミヤビヘレネ,---,田辺裕, 0.3, 49,* -3, -10, 8, 26.8, ①①, 3,15,Ｍサンタｰナズギフト, 63,伊藤工, 0.7, 67,*  6,   0,11, 87.9, ③③, 3, 3,Ｉワｰルドハンタｰ, 81,蛯名正, 0.3, 83,   0,* 20, 8, 18.6, ③③
 4,16,Ｇサウンドクルｰズ, 56,平野優, 0.6, 59,*  2, -14,14,126.4, ①①, 4,13, フジハヤブサ,---,吉田豊, 0.5, 46,  -7,  -8, 1,  2.6, ④④, 4,13,Ｎコスモミカエル, 60,石橋脩, 0.8, 67, -10,* 13,10, 78.7, ⑬⑬, 4, 1,Ｈタマモホットプレイ, 82,渡辺薫, 0.6, 81,  -2,  19, 9, 29.6, ⑤⑥
 5,17,Ａグロッタアズｰラ, 68,蛯名正, 0.6, 60,   0,  -6, 1,  1.7, ⑬⑬, 5, 3, フラワｰロック,---,中舘英, 0.6, 46, -20,*  3, 4,  7.8, ⑬⑬, 5, 4,Ａフェイクスタｰ, 79,大庭和, 0.8, 66,   3,   2, 4,  7.3, ④④, 5, 8,Ｂカルナバリｰト, 88,中舘英, 0.8, 78,  -1,  16, 6,  8.4, ④④
 6, 5,Ｑスｰパｰティチャｰ, 46,小林淳, 0.7, 59,*  1, -11,13,100.6, ⑤⑤, 6, 1, コスモテロメア,---,伊藤工, 1.0, 42, -12,  -7,10, 51.1, ⑦⑥, 6, 2,Ｃレッドヴァンクｰル, 77,北村宏, 0.9, 65,   0,   3, 1,  3.0, ⑥⑧, 6, 4,Ｃガブリン, 88,内田博, 0.9, 78,  -4,  19, 4,  6.3, ⑧⑧
 7, 8,Ｈマイネジェシカ, 56,内田博, 0.7, 59,*  1, -12, 3, 12.5, ④④, 7, 8, フレンチサマｰ,---,津村明, 1.3, 40,  -8, -13, 5, 11.5, ⑤⑤, 7, 1,Ｂハンマｰプライス, 78,内田博, 0.9, 66,  -5,*  7, 3,  6.6, ⑪⑩, 7, 2,Ｇケイアイエｰデル, 83,江田照, 0.9, 77,  -3,  17, 3,  5.5, ⑦⑦
 8, 1,Ｐオｰサンクロッカス, 48,北村宏, 0.8, 58,*  2, -14,10, 46.4, ③③, 8, 5, ストリングビｰン,---,北村宏, 1.7, 36, -17,  -9, 3,  7.3, ⑩⑩, 8,11,Ｆダイワトリビュｰン, 72,蛯名正, 1.1, 65,   2,   0, 6, 13.9, ⑤⑤, 8, 9,Ｅダイワエンパイア, 85,北村宏, 1.0, 76,  -2,  15, 7, 11.3, ⑥⑤
 9,15,Ｂコスモロｰダンセ, 62,伊藤工, 0.8, 57,   0, -11, 4, 12.6, ⑧⑧, 9,10, ジョンブルクリス,---,小林淳, 1.9, 35, -14, -13,12,107.2, ⑧⑧, 9, 7,Ｋゴｰアップドラゴン, 65,嘉藤貴, 1.1, 65,   1,   1,14,227.7, ⑦⑥, 9, 5,Ｆエノク, 84,田中勝, 2.0, 67,  -6,  10, 5,  8.4, ⑨⑨
10,12,Ｅアラマサマンボウ, 57,中舘英, 0.9, 58,  -1,  -9, 7, 23.1, ⑫⑫,10,15, コスモキセキ,---,中谷雄, 1.9, 35, -11, -16,11,104.3, ⑥⑦,10, 6,Ｅシルクドミニオン, 73,田辺裕, 1.1, 64,  -2,   3, 7, 21.1, ⑨⑨,,,,,,,,,,,,
11,11,Ｋフォｰリアル, 52,水口優, 1.0, 56,   0, -14,11, 70.0, ⑦⑦,11, 9, サトノスティンガｰ,---,蛯名正, 1.9, 36, -15, -12, 6, 13.2, ⑨⑨,11, 3,Ｈバイナリｰスタｰ, 71,吉田豊, 1.4, 60,  -9,   6, 8, 22.5, ⑫⑫,,,,,,,,,,,,
12, 4,Ｃエリン, 61,草野太, 1.0, 56,  -1, -11, 8, 26.3, ⑩⑩,12, 2, サックノヤクソク,---,大庭和, 2.2, 30, -17, -14, 9, 40.8, ⑪⑪,12, 5,Ｉメイショウドレイク, 70,小島太, 1.6, 59, -11,*  7,12,206.8, ⑭⑭,,,,,,,,,,,,
13, 3,Ｊジョウテンクイｰン, 54,田中勝, 1.4, 51,*  3, -24,16,166.2, ②②,13, 7, プリティｰマッハ,---,柄崎将, 2.9, 28, -19, -16,14,188.6, ⑭⑭,13,14,Ｇカシマチャンピオン, 72,宮崎北, 1.9, 57,  -4,  -2, 9, 23.0, ⑩⑪,,,,,,,,,,,,
14,10,Ｉレガｰメ, 55,大庭和, 1.4, 52,  -1, -17, 6, 20.9, ⑪⑪,14,11, ケイアイアレス,---,石橋脩, 3.3, 23, -17, -23, 7, 18.3, ⑫⑫,14,12, エプソムグラス,---,西田雄, 2.3, 54,   0,  -9,15,248.5, ⑧⑦,,,,,,,,,,,,
15,18,Ｍセイカミカワ, 51,渡辺薫, 1.4, 52,   0, -20,15,137.5, ⑨⑨,,,,,,,,,,,,,15, 8,Ｌキングオブハイシｰ, 63,柴田大, 2.4, 53, -11,   1,13,222.8, ⑮⑮,,,,,,,,,,,,
16, 6,Ｎパッションフルｰツ, 49,田辺裕, 2.3, 42,  -3, -26,17,363.3, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17, 7,Ｏタイセイパンサｰ, 49,津村明, 2.4, 42,  -4, -25,12,100.5, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18, 9,Ｒアｰルヴィストｰゾ, 46,郷原洋, 2.9, 38,  -5, -30,18,541.6, ⑰⑰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-18 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-2),,,,,,,,,,,
"単勝:3,580円 複勝:02=1,250円 13=240円 14=450円 枠連:2,960円",,,,,,,,,,,,"単勝:360円 複勝:12=190円 14=2,340円 06=540円 枠連:3,000円",,,,,,,,,,,,"単勝:1,050円 複勝:10=240円 09=170円 15=1,280円 枠連:990円",,,,,,,,,,,,単勝:440円 複勝:06=150円 07=150円 03=390円 枠連:780円,,,,,,,,,,,
"馬連:12,740円 ワイド:02-13=3,790円 02-14=5,230円 13-14=1,170円",,,,,,,,,,,,"馬連:24,900円 ワイド:12-14=5,310円 06-12=1,250円 06-14=14,170円",,,,,,,,,,,,"馬連:1,580円 ワイド:09-10=560円 10-15=6,750円 09-15=3,170円",,,,,,,,,,,,"馬連:810円 ワイド:06-07=310円 03-06=1,040円 03-07=1,390円",,,,,,,,,,,
"馬単:35,940円 3連複:37,830円 3連単:335,930円",,,,,,,,,,,,"馬単:38,740円 3連複:110,120円 3連単:790,190円",,,,,,,,,,,,"馬単:4,020円 3連複:29,500円 3連単:222,190円",,,,,,,,,,,,"馬単:1,850円 3連複:5,420円 3連単:21,750円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 6R  芝1600m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ新潟,,,,,,,,,,,,燕特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｃレッドプラネット, 64,蛯名正,, 70,*  3,*  5, 3,  4.7,①①①, 1, 2, ムライチンタ,---,田中勝,, 43, -25,* -2, 9, 41.1, ⑤⑥, 1,15,Ｄナイスオペラ, 72,蛯名正,, 67,   2,  -2, 1,  3.8, ⑥⑥, 1, 6,Ｂメイクセンス, 76,内田博,, 78,* 11,*  3, 4,  7.1,①①①
 2, 5,Ｂトｰタルシｰオｰ, 65,吉田豊, 0.6, 65,*  2,*  3, 5,  7.4,④④⑤, 2, 5, カトルズスルｰ,---,田中博, 0.0, 43, -25,* -2, 8, 23.5, ⑧⑦, 2, 1,Ｇマイネルレイン, 69,石橋脩, 0.1, 68,*  3,  -5, 5, 11.5, ⑤⑤, 2, 4,Ａオｰゴンシャトル, 81,蛯名正, 1.4, 71,   4,*  4, 1,  2.6,⑥⑤④
 3,15,Ｆトｰセンマツカゼ, 59,岩部純, 1.0, 63,   0,*  2, 9, 40.0,⑦⑧⑧, 3,10, ゴｰルドタイコｰ,---,中舘英, 0.0, 44, -24,  -3, 6, 13.8, ⑥⑤, 3, 4,Ａマナクｰラ, 81,吉田豊, 0.2, 65,   1,   0, 2,  3.9, ⑨⑨, 3, 7,Ｇマックスドｰズ, 67,大庭和, 1.9, 65,   6,  -1, 8, 33.4,②②②
 4,10,Ｄニシノサンタロウ, 61,北村宏, 1.1, 60,*  2,  -2, 4,  7.3,⑧⑥④, 4,17, サトノアポロ,---,江田照, 0.1, 43, -25,* -2, 7, 16.9, ⑪⑨, 4, 2,Ｉビｰモブホｰプ, 67,田中博, 0.3, 67,   0,*  4, 8, 28.6, ⑫⑬, 4, 9,Ｃグラスサミット, 76,伊藤工, 2.0, 64,   5,  -3, 2,  3.7,④③③
 5,13,Ｍクリアステイン, 43,宮崎北, 1.4, 59,*  3,  -7,11,117.3,②②②, 5, 3, タイセイマテンロウ,---,石橋脩, 0.2, 38,*-21, -12, 4,  7.7, ①①, 5,14,Ｎダイワソウル, 61,北村宏, 0.3, 67,  -2,*  4, 6, 16.7, ⑮⑯, 5, 3,Ｍトウカイライフ, 53,村田一, 2.0, 66,   4,   2, 7, 32.4,⑤⑥⑥
 6, 9,Ａレチタティｰヴォ, 65,大庭和, 1.5, 58,   0,   0, 1,  3.2,⑫⑨⑨, 6,16, メリｰポピンズ,---,内田博, 0.2, 44, -28,*  0, 2,  5.9, ⑭⑭, 6,16,Ｂタツクｰル, 76,内田博, 0.3, 66,   0,  -3, 3,  4.3, ⑧⑧, 6, 2,Ｈトウショウロジック, 65,吉田豊, 2.2, 64,   0,*  6, 3,  4.9,⑪⑫⑬
 7, 6,Ｇニシノユｰトピア, 58,田辺裕, 1.9, 57,   1,  -7, 6, 15.4,⑤⑦⑦, 7, 9, ヒシカルロス,---,蛯名正, 0.2, 38, -24,  -8, 1,  2.5, ④③, 7, 8,Ｈエイシンブイダンス, 68,田中勝, 0.3, 65,   0,  -3, 4,  7.1, ⑦⑦, 7, 8,Ｉマイネルテｰベ, 62,津村明, 2.6, 61,   5,  -6,11,115.2,③④⑤
 8,14,Ｊミラクルフラッグ, 54,江田照, 2.5, 52,*  2, -14, 7, 21.8,③⑤⑥, 8,11, リキテンスタイン,---,田辺裕, 0.6, 33, -25,  -9,10, 48.7, ⑨⑧, 8,13,Ｅカワキタコマンド, 70,田辺裕, 0.3, 63,*  3,  -7, 7, 16.9, ④③, 8, 5,Ｆアタゴオｰラ, 69,田中博, 2.7, 64,   0,   2, 6, 16.9,⑬⑬⑫
 9, 8,Ｅキャプテンクック, 60,内田博, 2.8, 51,*  2, -17, 2,  3.9,⑥③③, 9, 1, マイネルバリュｰ,---,柴田大, 0.6, 34, -24, -12,16,202.2, ③④, 9, 5,Ｋクリノメダリスト, 65,大庭和, 0.5, 65,  -1,   0,12, 59.1, ⑬⑭, 9,13,Ｄシュンハレン, 72,渡辺薫, 3.0, 62,   1,  -3, 9, 36.0,⑫⑪⑪
10, 1,Ｌシャイニｰフライト, 44,草野太, 3.7, 46,  -3, -16,12,245.2,⑪⑩⑩,10, 4, プルｰフオブライフ,---,北村宏, 0.6, 32,*-21, -18, 5,  9.8, ②②,10, 9,Ｃニシノシュテルン, 75,村田一, 0.6, 63,  -1,  -3,10, 36.9, ⑭⑫,10,11,Ｌガリレオシチｰ, 58,北村宏, 3.7, 54,   2, -10,10, 82.1,⑨⑩⑧
11, 2,Ｈイニモニマニモ, 55,田中勝, 4.0, 44,  -7, -10, 8, 31.0,⑬⑬⑫,11,13, ナムラグｰテン,---,渡辺薫, 0.7, 38, -29,  -3,11, 50.8, ⑯⑯,11,11,Ｍディビデンド, 62,渡辺薫, 0.8, 62,  -2,  -2, 9, 32.6, ⑯⑮,11, 1,Ｊエクレウス, 61,西田雄, 4.0, 54,   4, -15,12,122.6,⑦⑦⑦
12,11,Ｋオンワｰドオルデン, 44,大江原, 4.1, 45, -10,  -5,15,442.9,⑮⑮⑮,12,12, オｰビｰキング,---,小林淳, 0.8, 35, -28,  -8,12, 51.8, ⑬⑬,12, 6,Ｏミッキｰメロディ, 57,中舘英, 1.0, 58,*  3, -19,11, 47.7, ②②,12,12,Ｅニュｰジェットラン, 71,石橋脩, 4.7, 50,   3, -19, 5, 15.2,⑩⑨⑩
13,12,Ｉビタｰプルｰフ, 55,伊藤工, 4.6, 38,  -5, -21,10, 63.2,⑩⑪⑪,13, 6, ノンパッサｰレ,---,伊藤工, 1.2, 27, -28, -14,13,125.8, ⑩⑪,13, 7,Ｐタイキユイマｰル, 53,嘉藤貴, 1.0, 57,   2, -16,16,304.5, ③④,13,10,Ｋマイネピアチェ, 61,中谷雄, 5.8, 42,   3, -30,13,174.4,⑧⑧⑨
14, 3,Ｏオンワｰドキャノン, 29,千葉直, 5.8, 33,  -8, -24,13,246.3,⑭⑭⑭,14, 8, ブルｰアンブロシア,---,吉田豊, 1.3, 24, -27, -18, 3,  6.2, ⑦⑩,14, 3,Ｊショウナンアゲイン, 67,伊藤工, 1.4, 54,  -1, -14,14, 95.6, ⑩⑩,,,,,,,,,,,,
15, 4,Ｎゴｰルデンブロンド, 40,田中博, 8.4, 23,  -7, -48,13,246.3,⑨⑫⑬,15,15, ミラクルアイヴァｰ,---,石神深, 1.8, 24, -34, -12,14,148.1, ⑰⑰,15,10,Ｌサンアイブライト, 62,江田照, 1.9, 50,   0, -24,15,146.4, ⑪⑪,,,,,,,,,,,,
,,,,,,,,,,,,16, 7, マスタｰサイプレス,---,二本柳, 2.7,  9, -30, -35,17,210.7, ⑫⑫,16,12,Ｆベニバナ, 69,西田雄, 1.9, 48,*  5, -37,13, 71.4, ①①,,,,,,,,,,,,
,,,,,,,,,,,,17,14, トップモｰスト,---,西田雄, 2.9,  8, -29, -35,15,172.6, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
