10年 2月21日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 2月21日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝2930m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1400m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,河原町ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｄスズカロｰゼ, 53,上村洋,, 62,* -2,   2, 5,  8.9, ②②, 1, 3, マルサンリタｰン,,難波剛,,,,, 5, 11.1,④③③, 1,14,Ａメテオロロジスト, 74,上村洋,, 78,*  3,*  8, 1,  2.7,④③③, 1,12,Ｆアｰトオブウォｰ, 82,幸英明,, 85,   4,* 18, 8, 25.9, ⑭⑬
 2, 3,Ｆグリｰリｰレイ, 51,国分恭, 0.0, 61,* -1,   2, 1,  3.3, ①①, 2, 1, シｰスピアｰ,,白浜雄,198.0,,,, 1,  1.7,⑨⑧⑥, 2,13,Ｉメメビｰナス, 68,池添謙, 0.2, 75,   0,* 11, 9, 32.1,⑭⑪⑦, 2, 7,Ｂエｰシンクｰルディ, 87,福永祐, 0.0, 85,* 11,   9, 3,  4.8, ③③
 3, 2,Ｇキクノアルバ, 50,鮫島良, 0.3, 58,  -2,   1, 8, 30.2, ③③, 3, 6, アスカノユタカ,,熊沢重,198.8,,,, 6, 14.9,①①①, 3, 3,Ｈスｰサンストリｰム, 68,和田竜, 0.3, 74,   2,   7, 3,  6.8,③④④, 3,15,Ｃワｰルドワイド, 87,小牧太, 0.1, 84,   9,  12, 1,  2.5, ⑧⑧
 4, 7,Ｅアクティビュｰティ, 51,太宰啓, 0.5, 56, -10,*  6, 6,  9.3, ⑩⑦, 4, 5, ライブリシュロム,,小坂忠,198.9,,,,10, 63.8,③②②, 4, 9,Ｇアキノグロｰブ, 69,福永祐, 1.0, 69,   2,   2, 6, 14.8,⑧⑥⑥, 4, 2,Ａナムラカクレイ, 92,安藤勝, 0.2, 81,* 12,   6, 2,  4.0, ②②
 5,13,Ｃデルマプロティナ, 54,福永祐, 0.7, 54,  -3,  -3, 3,  5.4, ④④, 5, 7, ラッキｰリップス,,北沢伸,199.4,,,, 7, 40.3,⑤⑥⑦, 5, 2,Ｊマジェスティバイオ, 67,鮫島良, 1.0, 71,  -2,*  8,10, 36.1,⑬⑭⑭, 5, 8,Ｎスペｰスフライト, 79,太宰啓, 0.4, 82,   6,  12,15,190.3, ⑩⑩
 6, 4,Ｈサワヤカスマイル, 49,浜中俊, 1.0, 52, -11,*  4, 7, 12.4, ⑪⑪, 6, 9, ニシノアクエリオン,,金折知,199.6,,,,13,112.9,②④⑤, 6, 1,Ｋビｰビｰスカット, 66,小牧太, 1.1, 68,   0,   4, 8, 26.9,⑪⑫⑪, 6,10,Ｄスピｰドアタック, 86,池添謙, 0.5, 81,   4,* 13, 4,  9.8, ⑪⑭
 7, 6,Ａスナｰクヒロイン, 62,秋山真, 1.0, 51,  -9,   2, 4,  5.5, ⑨⑩, 7,14, ツルマルビビッド,,南井大,199.6,,,, 8, 50.4,⑪⑨⑨, 7,10,Ｄアドマイヤテンバ, 70,安藤勝, 1.1, 65,   2,   1, 2,  4.0,⑫⑦⑤, 7, 4,Ｋケイアイプラウド, 81,浜中俊, 0.7, 79,  10,   5, 5, 15.5, ⑤④
 8, 1,Ｊワンダｰチャｰム, 42,小林徹, 1.1, 51,  -6,  -3,11,147.2, ⑦⑧, 8,11, サイキョウワｰルド,,植野貴,199.8,,,, 2,  6.4,⑥⑤④, 8, 8,Ｌスナｰクスペイン, 64,北村友, 1.5, 66,*  3,  -5,11, 52.4,②②②, 8,14,Ｇメガリス, 82,石橋守, 0.7, 80,   5,  11,13,132.1, ⑬⑪
 9,12,Ｂカルテブランシェ, 55,北村友, 1.4, 49,  -5,  -6, 2,  4.9, ⑥⑤, 9, 2, マッハジュウクン,,西谷誠,199.9,,,, 3,  7.1,⑧⑦⑧, 9, 4,Ｃムｰンテンダｰ, 71,上野翔, 1.7, 63,   1,  -4, 5,  9.6,⑥⑧⑧, 9,13,Ｏニシノドｰン, 78,北村友, 0.7, 80,   4,  12,11, 87.4, ⑫⑫
