10年 3月28日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 3月28日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  芝2200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,心斎橋ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ａスナｰクチェリｰ, 68,浜中俊,, 68,*  1,*  2, 1,  1.8, ①①, 1,13,Ｆエイシンマロニエ, 54,上村洋,, 54,*  5, -10, 1,  3.7, ①①, 1, 4,Ｂシゲルエボシダケ, 71,国分恭,, 81,* 10,   4, 5,  6.2,⑬①①, 1, 8,Ｇオセアニアボス, 80,藤岡佑,, 83,   3,* 11, 1,  3.4, ⑥⑦
 2, 5,Ｊケイアイプレジャｰ, 40,上村洋, 0.1, 67,* -1,*  2, 7, 33.3, ②②, 2, 6,Ａコックスバザｰル, 62,福永祐, 0.0, 50,  -1,* -4, 2,  4.0, ⑥⑥, 2, 3,Ｃカシノネロ, 69,高倉稜, 0.4, 75,   7,*  5, 9, 40.3,③③③, 2,10,Ｃマイネエスポワｰル, 84,川島信, 0.1, 81,   2,* 12, 6, 13.6, ⑩⑧
 3, 8,Ｋマキハタピンナップ, 38,石橋守, 0.7, 63,  -3,  -1,12,227.6, ④③, 3, 1,Ｌヤマカツテンリュウ, 28,松山弘, 0.0, 51,   2,  -7, 7, 18.6, ③③, 3, 9,Ｊグリｰンイレブン, 63,福永祐, 0.6, 74,*  8,   1, 1,  4.4,①②②, 3, 6,Ｊシゲルハスラット, 77,福永祐, 0.2, 80,*  7,   3, 4,  6.5, ①①
 4,10,Ｂチャｰミｰハヅキ, 60,小坂忠, 1.0, 57,  -9,*  2, 2,  3.8, ⑨⑧, 4, 2, テイクエイム,---,小林徹, 0.0, 49,  -8,*  2, 5, 12.4, ⑪⑨, 4, 6,Ｄフライングブラック, 68,和田竜, 0.6, 74,   6,*  7, 2,  4.8,⑥⑦⑥, 4, 7,Ｄサワヤカラスカル, 84,浜中俊, 0.2, 81,   2,* 11, 2,  4.6, ⑨⑪
 5,15,Ｃシュンセイ, 59,川島信, 1.0, 57,  -7,   1, 5, 12.8, ⑦⑦, 5,14,Ｄファンドリノチカラ, 54,浜中俊, 0.1, 52,*  4,  -9, 6, 15.3, ④④, 5, 7,Ｉホｰクウィンザｰ, 63,東川公, 0.8, 74,   7,   3,10, 44.5,⑦⑧④, 5, 3,Ｆセイウンワキタツ, 81,東川公, 0.3, 80,   0,* 12,11, 82.4, ⑫⑫
 6, 6,Ｆルナピスタ, 52,福永祐, 1.3, 56,  -5,  -3, 4, 12.1, ⑥⑤, 6, 8,Ｂドリｰムムサシ, 59,和田竜, 0.2, 48,   0,  -7, 4,  6.5, ⑤⑤, 6,12,Ｆロｰズリパブリック, 67,松山弘, 1.1, 69,   4,   4, 6,  9.3,⑩⑩⑨, 6, 2,Ｋワイドサファイア, 74,鮫島良, 0.3, 80,   2,   9, 5, 12.4, ⑧⑩
 7, 2, ラブグロｰリアス,---,鮫島良, 1.5, 54,  -3,  -8,11,159.5, ③④, 7, 4,Ｇミラクルバレｰ, 53,小坂忠, 0.6, 44,  -3,  -7,11, 44.2, ⑦⑧, 7,15,Ｇシュンリキ, 66,長谷川, 1.3, 67,   7,  -7, 7, 15.9,②④⑤, 7, 4,Ｂマイネルエルフ, 87,和田竜, 0.5, 77,   5,   3, 3,  5.1, ⑦⑥
 8, 4,Ｅプリンセスメイク, 53,田嶋翔, 1.7, 52, -11,  -2, 3, 11.9, ⑩⑨, 8,10,Ｅスプリングオスロ, 54,高倉稜, 0.6, 47,*  4, -15, 8, 19.7, ②②, 8,16,Ａシゲルアンビシャス, 73,太宰啓, 1.4, 67,   3,*  6, 4,  5.7,⑮⑯⑬, 8, 1,Ａコアレスコジｰン, 87,石橋守, 0.6, 75,   5,   2, 8, 16.4, ⑤⑤
