10年 3月20日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 3月20日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 7R  ダ1000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
 9,15,Ｆフラスカｰティ, 51,古川吉, 1.1, 49,*  1, -18, 8, 17.6,⑤③③, 8, 7, タガノデュラン,---,松山弘, 0.8, 46, -14,  -4, 7, 23.3, ⑫⑫, 9, 2,Ｌトップオブバイオ, 62,丸田恭, 1.3, 62,  -8,   6,13,198.0, ⑪⑩, 9,12,Ｐアｰスコンシャス, 61,大野拓, 1.0, 66,  -1,*  2,15,165.6,⑮⑯⑯
10, 6,Ｄビクトリアクロス, 57,松山弘, 1.5, 46,  -3, -14, 6, 11.7,④⑩⑩, 9, 5,Ｅマルティプライ, 53,国分優, 0.8, 47, -13,  -4,13, 61.0, ⑪⑪,10, 7,Ｇレインボｰルシファ, 66,宮崎北, 1.4, 61,  -4,   2,11, 47.9, ⑧⑧,10, 1,Ｉウェザｰサイド, 67,鮫島良, 1.0, 66,   1,   0, 7, 13.5,⑯⑮⑮
11,14,Ｍメイスンアイドル, 45,田中博, 1.9, 45,  -6, -11,16,269.7,⑬⑮⑬,10,15,Ｉチェルカトロｰバ, 51,田辺裕, 0.9, 45, -19,* -1,12, 49.4, ⑱⑰,11, 3,Ｐニットウエジョン, 50,国分優, 1.6, 59,  -7,   2,15,454.8, ⑨⑨,11, 7,Ｋマイサイドキック, 64,和田竜, 1.1, 61,   7, -18,13, 49.3,⑤⑥⑤
12,16,Ａタマノリテラシｰ, 65,国分恭, 2.1, 42,  -1, -23, 2,  4.7,⑧⑥⑧,11,12,Ｏデラックスボンバｰ, 37,大野拓, 1.1, 43,  -6, -16,18,308.5, ⑥⑤,12, 8,Ｄヴィｰヴァサルｰテ, 70,藤岡佑, 1.6, 59,  -9,   3, 5, 12.0, ⑫⑪,12, 2,Ｌビｰビｰナエトル, 64,古川吉, 1.1, 64,   7, -16,11, 41.3,⑥⑤⑥
13, 7,Ｇグッドティアラ, 49,和田竜, 2.2, 41,  -4, -18,11, 42.7,⑪⑬⑭,12,18,Ｇホｰルドオンミｰ, 52,小野寺, 1.1, 43, -16,  -6,15, 90.5, ⑯⑯,13,14,Ａナショナルヒｰロｰ, 75,松岡正, 1.9, 57,  -6,   0, 2,  4.2, ⑩⑫,13, 5,Ｎキャッツテイル, 62,嘉藤貴, 1.2, 63,   2,  -7,16,305.8,⑫⑫⑫
14, 9,Ｃナリタレジｰナ, 60,川須栄, 2.3, 40,  -2, -25, 5, 11.6,⑨⑦⑨,13, 8, キョウワキングダム,---,飯田祐, 1.2, 41, -14, -10, 9, 24.1, ⑬⑬,14, 6,Ｍティティチャｰム, 62,田辺裕, 2.2, 53, -11,  -1,14,198.5, ⑭⑭,14, 6,Ｍマイネルウェイヴ, 63,松岡正, 1.4, 59,* 10, -28, 9, 36.9,③②②
15,13,Ｊラプリマステラ, 47,上村洋, 2.7, 41,  -7, -19, 3,  5.6,⑫⑭⑮,14,14,Ｋブラックジョｰク, 47,西村太, 1.4, 38, -17, -10,10, 28.1, ⑮⑮,15,12,Ｏウィズインライアン, 59,長谷川, 2.2, 53, -14,   2,12,148.2, ⑮⑮,15,16,Ｇユｰピロンユｰ, 68,田辺裕, 1.7, 54,   9, -27, 8, 36.6,④④④
16,10,Ｐトｰホウテルヒメ, 34,小野寺, 3.4, 34, -10, -18,15,171.2,⑯⑯⑯,15,13,Ｎピットスポルム, 40,国分恭, 1.7, 36, -19, -11, 4, 11.9, ⑰⑱,,,,,,,,,,,,,16,14,Ｆマヤノカピオラニ, 72,幸英明, 3.2, 43,* 12, -54,10, 40.7,②③③
,,,,,,,,,,,,16, 9,Ｌグランフィｰルド, 45,和田竜, 2.4, 27,* -4, -34,16,167.4, ③⑥,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,
単勝:760円 複勝:05=340円 03=130円 08=950円 枠連:610円,,,,,,,,,,,,単勝:290円 複勝:01=150円 04=120円 03=230円 枠連:440円,,,,,,,,,,,,"単勝:2,490円 複勝:04=730円 01=850円 09=300円 枠連:11,580円",,,,,,,,,,,,"単勝:590円 複勝:08=280円 10=1,340円 15=1,450円 枠連:2,230円",,,,,,,,,,,
"馬連:1,560円 ワイド:03-05=620円 05-08=6,260円 03-08=2,340円",,,,,,,,,,,,馬連:480円 ワイド:01-04=170円 01-03=470円 03-04=360円,,,,,,,,,,,,"馬連:27,910円 ワイド:01-04=6,510円 04-09=2,310円 01-09=2,990円",,,,,,,,,,,,"馬連:19,720円 ワイド:08-10=5,090円 08-15=4,710円 10-15=17,710円",,,,,,,,,,,
"馬単:3,930円 3連複:18,260円 3連単:93,330円",,,,,,,,,,,,"馬単:1,030円 3連複:1,310円 3連単:5,710円",,,,,,,,,,,,"馬単:58,300円 3連複:77,190円 3連単:627,270円",,,,,,,,,,,,"馬単:31,160円 3連複:215,900円 3連単:973,130円",,,,,,,,,,,
■ 2R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-9,,,,,■ 5R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 8R  芝2500m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■11R  芝1200m 3 歳ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中日ｽﾎﾟｰﾂ賞ﾌｧﾙｺﾝｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｂロｰズバレｰ, 58,浜中俊,, 66,* -1,*  3, 2,  3.4, ②②, 1,13,Ｂタイキエイワン, 61,国分恭,, 64,*-15,* 10, 3, 10.4,①①①, 1, 3,Ｂニシノプライスレス, 73,浜中俊,, 68,* 10,* -7, 2,  3.7,⑦④③, 1,15,Ｌエｰシンホワイティ, 69,北村友,, 75,  -2,* 11, 4,  7.9, ⑬⑪
 2, 5,Ｄブライティアモア, 55,中舘英, 0.4, 62,*  0,  -2, 4,  6.7, ①①, 2, 3,Ａアカシックレコｰド, 66,福永祐, 0.1, 66, -19,* 17, 1,  1.5,⑧⑦⑦, 2,13,Ｄヒビケジンダイコ, 70,松岡正, 0.3, 66,   9, -10, 4,  6.3,⑩⑦⑤, 2, 5,Ｂトシギャングスタｰ, 77,浜中俊, 0.0, 74,  -3,* 13,10, 26.2, ⑮⑩
 3,16,Ｅトップオブザヘヴン, 52,川須栄, 0.6, 58,  -6,*  0, 5,  9.6, ④④, 3,18,Ｈオメガキングコング, 50,上村洋, 0.4, 60,*-15,   6, 6, 30.7,②②②, 3,14,Ｈシルクタイタン, 65,古川吉, 0.3, 69,   6,*  3, 6, 21.4,⑭⑯⑭, 3,13,Ｈサリエル, 70,川島信, 0.1, 72,   0,*  8, 5, 12.9, ⑭⑭
 4, 4,Ａラブコマドリｰ, 64,福永祐, 0.7, 58,  -6,  -1, 1,  3.0, ③③, 4, 2,Ｃマイネルグｰト, 59,松岡正, 0.6, 61, -19,* 12, 2,  4.5,⑤⑨⑨, 4, 2,Ｃマイネルメビウス, 71,幸英明, 0.3, 64,* 10, -14, 5, 13.2,②②②, 4, 7,Ｅダッシャｰゴｰゴｰ, 72,和田竜, 0.3, 75,* 11,  -6, 2,  4.9, ③③
 5, 2,Ｉムラマサヒメ, 44,田中博, 1.2, 53,  -9,  -2,10, 81.2, ⑥⑥, 5, 7,Ｅロｰレルクラシック, 54,北村友, 1.0, 54, -19,   5, 5, 17.2,⑥⑥⑥, 5, 5,Ｊエイデンダンス, 63,田辺裕, 0.4, 64,   9,  -9,13, 97.8,⑧⑧⑦, 5, 1,Ｃビｰビｰエｰディン, 76,田辺裕, 0.4, 71,   6,  -2,17, 75.4, ⑧⑦
 6, 6,Ｃベルモントアリｰバ, 55,田辺裕, 1.2, 53,  -7,  -4, 3,  6.0, ⑤⑦, 6,10,Ｎスゴイ, 38,和田竜, 1.0, 53, -19,   5, 7, 54.2,⑩⑧⑧, 6, 1,Ｏタガノガブリエル, 57,太宰啓, 0.6, 62,* 10, -16, 9, 30.7,⑥⑤⑥, 6, 6,Ｇエスカｰダ, 71,田中博, 0.6, 71,   9,  -7,11, 31.3, ⑤⑥
 7, 7, ベルモントリコ,---,酒井学, 1.2, 55, -14,*  2,14,165.1, ⑨⑨, 7,12,Ｇサトノサウザｰ, 51,太宰啓, 1.1, 54, -19,   6, 4, 16.6,⑫⑪⑩, 7,11,Ｆメルシｰゴｰルド, 69,高橋智, 0.6, 63,   7,  -8,10, 32.7,⑯⑩⑨, 7, 4,Ｄキョウエイアシュラ, 75,芹沢純, 0.6, 68,  -3,   5, 6, 13.0, ⑰⑰
 8,13,Ｈメイショウボヌス, 45,松岡正, 1.4, 49,  -9,  -4, 7, 18.6, ⑧⑤, 8, 1,Ｏゼロｰソ, 38,浜中俊, 1.2, 54, -22,   9, 9, 79.4,⑬⑭⑭, 8, 7,Ｉスペｰスシャトル, 64,郷原洋, 0.8, 61,   9, -14,12, 47.9,⑨⑨⑧, 8,16,Ｎジョディｰズライン, 68,鮫島良, 0.6, 67,  -3,   4,15, 47.9, ⑯⑯
 9, 9,Ｋケイエスシンホノカ, 42,幸英明, 1.4, 50,  -9,  -4,11, 82.3, ⑦⑧, 9,17,Ｉマイネルハイラント, 47,大野拓, 1.2, 54, -20,   6,14,183.8,⑮⑬⑫, 9,15,Ｋインディアンサマｰ, 62,村田一, 0.9, 62,   8, -11,14,247.3,⑮⑫⑫, 9,17,Ｏジュエルオブナイル, 66,蛯名正, 0.7, 70,   9,  -8, 3,  6.1, ⑥⑤
10, 3,Ｌカシノポピｰ, 35,和田竜, 2.1, 43, -16,  -5,13,156.3, ⑪⑪,10, 6,Ｊニシノブｰケトス, 46,中舘英, 1.2, 51, -17,  -1,11, 94.2,③③④,10, 9,Ｎエルプレジデンテ, 57,松山弘, 1.0, 59,   7, -14, 7, 23.8,⑬⑪⑪,10, 2,Ｐセイウンオウサム, 66,松岡正, 0.8, 66,   2,  -3, 8, 16.2, ⑩⑧
11, 1,Ｏセイオウボ,-22,西村太, 2.6, 36, -20,  -9,16,386.4, ⑫⑫,11,16,Ｄコスモライレロｰズ, 58,川島信, 1.5, 43,*-16,  -6,10, 81.0,④④③,11,10,Ｇネコパンチ, 66,川島信, 1.3, 55,* 11, -29, 3,  5.4,①①①,11,11,Ｋクリスタルボｰイ, 70,藤岡佑, 0.8, 64,  -6,   4,12, 45.4, ⑱⑱
12,11,Ｊチキリユキヒメ, 44,国分恭, 2.9, 35, -14, -15, 6, 14.1, ⑩⑩,12, 5,Ｐホｰプカムトゥルｰ, 36,田辺裕, 1.6, 52, -24,* 10,13,143.5,⑯⑰⑱,12, 8,Ａキャプテンキッド, 74,中舘英, 1.3, 58,* 10, -27, 1,  3.2,④③④,12,12,Ｊツルマルライダｰ, 70,幸英明, 0.9, 68,* 11, -14,14, 47.3, ④④
13,14,Ｍシゲルネネ, 34,川島信, 3.0, 32, -28,  -6, 9, 65.6, ⑯⑯,13, 9,Ｌアクエリアスブルｰ, 43,黛弘人, 1.8, 46, -20,  -2,16,467.1,⑨⑫⑬,13,12,Ｅゴｰルドストレイン, 69,鮫島良, 1.8, 55,   8, -22, 8, 27.9,⑪⑭⑬,13, 8,Ｆカホマックス, 72,丸田恭, 1.0, 68,* 16, -19,13, 46.6, ②②
14,15,Ｎリッカトレジャｰ, 28,古川吉, 3.0, 34, -25,  -7,12,119.4, ⑭⑭,14, 8,Ｑトウカイスイフト, 36,小野寺, 2.0, 44, -22,  -1,17,500.4,⑭⑮⑮,14, 4,Ｍハイドランジア, 58,松田大, 1.9, 54,   6, -21,11, 38.8,⑫⑮⑯,14,10,Ｉドリｰムフォワｰド, 70,太宰啓, 1.3, 59,   1,  -8, 7, 13.3, ⑫⑬
15,12,Ｆニジイロノホシ, 50,村田一, 3.2, 30, -25, -10, 8, 51.2, ⑬⑬,15,14,Ｆキチロクアナン, 52,二本柳, 2.2, 36, -17, -15,12,110.2,⑦⑤⑤,15, 6,Ｌディベイタｰ, 61,西田雄, 2.2, 52,   7, -28,16,326.2,③⑬⑮,15, 3,Ａエｰシンダックマン, 83,中舘英, 1.6, 63,* 17, -28, 1,  4.5, ①①
16, 8,Ｇサチノクイック, 46,梶晃啓, 3.9, 23, -29, -14,15,372.1, ⑮⑮,16,11,Ｋタイセイバリトン, 44,幸英明, 2.3, 39, -18, -10, 8, 76.9,⑪⑩⑪,16,16,Ｐメイショウメモリア, 47,大野拓, 2.4, 52,   9, -37,15,256.1,⑤⑥⑩,16, 9,Ｑメイショウデイム, 65,福永祐, 1.8, 54,   5, -19, 9, 17.5, ⑨⑨
,,,,,,,,,,,,17,15, アイディンワルツ,---,松田大, 2.5, 39, -23,  -7,15,211.5,⑰⑯⑯,,,,,,,,,,,,,17,14,Ｒカレンナホホエミ, 55,上村洋, 2.6, 44,   2, -27,16, 51.7, ⑪⑮
,,,,,,,,,,,,18, 4,Ｍクニサキロンメイ, 42,西田雄, 2.7, 39, -24,  -4,18,907.1,⑱⑱⑰,,,,,,,,,,,,,18,18,Ｍタカノキング, 69,酒井学, 3.8, 29,   8, -47,18,142.6, ⑦⑫
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,
単勝:340円 複勝:10=150円 05=200円 16=210円 枠連:560円,,,,,,,,,,,,"単勝:1,040円 複勝:13=210円 03=110円 18=360円 枠連:580円",,,,,,,,,,,,単勝:370円 複勝:03=180円 13=190円 14=430円 枠連:870円,,,,,,,,,,,,"単勝:790円 複勝:15=310円 05=760円 13=410円 枠連:3,460円",,,,,,,,,,,
"馬連:1,290円 ワイド:05-10=630円 10-16=670円 05-16=1,200円",,,,,,,,,,,,"馬連:730円 ワイド:03-13=370円 13-18=2,310円 03-18=740円",,,,,,,,,,,,"馬連:1,240円 ワイド:03-13=460円 03-14=1,490円 13-14=2,020円",,,,,,,,,,,,"馬連:11,870円 ワイド:05-15=2,800円 13-15=1,660円 05-13=4,610円",,,,,,,,,,,
"馬単:2,330円 3連複:4,830円 3連単:19,870円",,,,,,,,,,,,"馬単:2,610円 3連複:3,280円 3連単:27,510円",,,,,,,,,,,,"馬単:2,110円 3連複:7,750円 3連単:32,410円",,,,,,,,,,,,"馬単:20,430円 3連複:45,460円 3連単:244,340円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  ダ1700m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 9R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  芝1200m 4歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴鹿特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｂティルス, 63,北村友,, 61,*  3,* -7, 1,  1.9,②①①, 1, 7,Ｇオメガリトルスタｰ, 69,松山弘,, 68,*  5,   4, 6, 23.4,③②②, 1, 4,Ａピｰスオブパワｰ, 77,藤岡佑,, 73,   4,* 10, 5,  8.3,⑨⑦⑥, 1,15,Ｋトウカイミステリｰ, 72,福永祐,, 76,   0,   7, 6, 13.6, ⑦⑥
 2,13,Ａマｰジｰビｰト, 64,酒井学, 0.4, 62,   0,* -5, 2,  4.0,⑪⑨⑦, 2,11,Ｃワイルドアフリカ, 72,福永祐, 0.1, 70,   4,*  6, 1,  2.3,⑥④③, 2,13,Ｄフレンチクラシック, 77,浜中俊, 0.1, 74,*  5,*  9, 4,  6.6,⑦④③, 2,17,Ｏスカイノダン, 70,松岡正, 0.1, 76,  -4,  10, 4,  9.8, ⑩⑨
 3, 2,Ｇペガサスダンディｰ, 54,幸英明, 0.4, 58,   1,* -7, 8, 29.3,⑥⑤④, 3, 2,Ｋレディｰムスタング, 60,田辺裕, 0.4, 65,*  9,  -6,11,109.9,①①①, 3, 1,Ｅツルマルネオ, 74,北村友, 0.3, 73,   4,   7, 3,  5.8,⑤⑤④, 3, 8,Ｆビｰチアイドル, 74,和田竜, 0.1, 76, -10,* 15, 5, 11.7, ⑭⑭
 4, 1,Ｉエクセリオン, 49,丸田恭, 0.5, 57,   0,* -5,11, 74.4,⑨⑦⑤, 4, 1,Ｅクリノソｰニャ, 71,幸英明, 0.4, 69,   2,*  7, 2,  4.2,⑤⑨⑥, 4,16,Ｉノアプレミアム, 71,大野拓, 0.5, 68,   3,*  9,10, 66.1,⑫⑫⑩, 4, 1,Ｇタニノスバル, 74,上村洋, 0.2, 74,   2,   2, 2,  5.5, ④④
 5, 4,Ｌエイコオレジェンド, 47,田辺裕, 1.0, 53,   0, -10,10, 65.2,⑧⑧⑧, 5,10,Ａメイショウコレット, 73,田中健, 0.5, 68,   2,   5, 3,  4.4,⑧⑥④, 5, 6,Ｍトｰホウライダｰ, 65,太宰啓, 0.6, 69,*  5,   3, 6, 10.0,②②②, 5,14,Ａダイメイザバリヤル, 79,松田大, 0.2, 74,  -7,  11, 1,  3.3, ⑫⑪
 6,10,Ｄディアユウキ, 57,大野拓, 1.1, 51,  -1,  -9,13,126.5,⑬⑩⑩, 6,13,Ｄアｰトオブダンサｰ, 72,和田竜, 0.8, 64,   3,   2, 4,  9.0,⑨⑦⑤, 6, 5,Ｃテイエムリュウジン, 77,国分恭, 0.8, 68,   4,   3, 1,  3.1,⑥⑥⑤, 6, 4,Ｍパパラチア, 71,古川吉, 0.2, 75,  -7,  11, 7, 13.6, ⑪⑫
 7, 3,Ｅトップバゴチャン, 57,和田竜, 1.3, 51,   1, -16, 5, 22.3,④④③, 7, 3,Ｂワキノキルシェ, 72,長谷川, 1.1, 64,   3,   4, 7, 32.0,⑫⑪⑦, 7, 7,Ｈメモリｰジャグラｰ, 72,松山弘, 0.8, 67,   3,   5,12,127.4,③⑧⑧, 7,12,Ｃアイスカｰビング, 75,大野拓, 0.3, 74, -12,* 15, 8, 14.4, ⑯⑰
 8, 9,Ｍゴッドマジック, 45,浜中俊, 1.6, 50,*  2, -19, 7, 27.8,③②②, 8,14,Ｆホッコｰフクヒメ, 70,飯田祐, 1.2, 64,  -3,*  9, 8, 32.4,⑮⑮⑮, 8, 2,Ｇスタｰサイクル, 73,和田竜, 1.0, 66,   2,   5, 8, 30.7,⑧⑬⑫, 8, 7,Ｂシシャモチャン, 77,宮崎北, 0.4, 70,   2,  -1,10, 30.9, ⑤⑤
 9,11,Ｆコスモサイキック, 55,松岡正, 2.1, 45,  -2, -16, 3,  5.5,⑩⑬⑫, 9, 8,Ｊキストゥクラウン, 60,黛弘人, 1.2, 63,   2,   2,14,185.8,⑪⑩⑪, 9,11,Ｋマコトボムケッチ, 66,幸英明, 1.2, 66,   1,   6, 9, 35.9,⑭⑭⑭, 9,10,Ｊレッドハイヒｰル, 72,中舘英, 0.6, 68,*  5,  -6, 3,  6.2, ③③
10,12,Ｊシゲルカネツグ, 49,太宰啓, 2.4, 47,  -4, -14,14,229.2,⑭⑯⑮,10, 6,Ｏアルビナス, 54,荻野琢, 1.3, 64,  -1,   4,10, 83.6,⑬⑬⑫,10, 3,Ｎヤマニンデュｰン, 65,宮崎北, 1.3, 64,   3,   2,14,179.9,⑪⑪⑨,10,18,Ｈカミヒコｰキ, 74,藤岡佑, 0.6, 69, -11,  10, 9, 27.4, ⑮⑮
11,16,Ｃヒシミステリｰ, 57,福永祐, 2.4, 44,  -2, -19, 4, 14.2,⑯⑪⑪,11,15,Ｈストロングジョイス, 67,古川吉, 1.3, 63,  -1,   4,13,141.0,⑯⑭⑬,11,15,Ｐセンタｰグリッタｰ, 45,松田大, 1.5, 66,   1,   3,16,214.2,⑮⑮⑮,11,11,Ｐメモリｰパフィア, 69,幸英明, 0.7, 67,  -2,  -1,14, 59.5, ⑥⑧
