10年 1月17日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 1月17日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝2930m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  ダ1900m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,雅ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｂツルマルライダｰ, 64,幸英明,, 62,*  3,* -5, 2,  3.6, ①①, 1, 3, テイエムハリアｰ,,熊沢重,,,,, 6, 20.4,①①①, 1, 5,Ｅメルシｰヨｰク, 68,北村友,, 73,*  2,  11, 6, 10.0, ③③, 1, 4,Ｉフサイチセブン, 82,四位洋,, 92,* 15,* 17, 2,  3.9,②②②
 2, 7,Ｃトウショウヒｰロｰ, 59,池添謙, 0.4, 57,*  2,  -8, 6, 15.5, ②②, 2,14, シｰスピアｰ,,白浜雄,193.0,,,, 4,  7.0,⑤③③, 2, 8,Ｈヤサシイキモチ, 67,幸英明, 0.0, 73,  -1,  13, 3,  5.9, ⑤⑤, 2, 9,Ｆメンデル, 85,秋山真, 1.0, 87,  12,* 17,10, 63.0,⑪⑪⑪
 3, 1,Ｎビップレジェンド, 35,渡辺薫, 0.6, 57,*  2,  -8, 7, 22.8, ③③, 3,11, テイエムチｰタｰ,,出津孝,195.0,,,, 1,  2.1,②②②, 3,15,Ｊオデットシチｰ, 65,川島信, 0.1, 71,*  1,  10, 8, 19.5, ④④, 3,14,Ｊラタｰシュ, 81,川田将, 1.1, 87,  14,  11, 7, 18.3,⑥⑤⑤
 4, 5,Ａヒシビビッド, 66,佐藤哲, 0.7, 54,  -1,  -6, 1,  3.0, ⑦⑦, 4, 9, サイキョウワｰルド,,植野貴,195.0,,,, 3,  6.0,⑥④④, 4,12,Ｆキャナレット, 67,熊沢重, 0.5, 70,  -4,  13,13,163.5, ⑫⑩, 4,12,Ｅトｰセンモナｰク, 85,池添謙, 1.1, 86,* 15,   9, 4,  7.2,⑤③③
 5, 9,Ｍオｰナｰズアイ, 39,北村友, 1.1, 50,  -6,* -4,12,214.3, ⑪⑨, 5, 2, テイエムダイアナ,,高井彰,195.7,,,, 8, 28.2,④⑤⑤, 5,10,Ｃレインボｰマリｰン, 73,佐藤哲, 0.5, 69,  -6,* 16, 9, 23.7, ⑭⑭, 5,13,Ｌゲバルトステイヤｰ, 81,幸英明, 1.2, 88,  13,  14,11, 78.9,⑩⑨⑦
 6, 2,Ｋビｰンケｰド, 45,太宰啓, 1.2, 49,  -8,* -3,10,128.4, ⑬⑪, 6,13, マｰベラスパレｰド,,岩崎祐,196.1,,,,12,115.2,⑧⑦⑦, 6, 1,Ｂジョｰゲルダ, 73,渡辺薫, 0.6, 70,  -8,* 17, 5,  7.0, ⑮⑮, 6, 2,Ｋフロムジオリエント, 81,藤岡佑, 1.4, 84,  13,  10, 9, 56.3,⑦⑦⑥
 7,16,Ｄネイルダウン, 58,川田将, 1.4, 49,   0, -13, 3,  4.1, ⑥⑥, 7,10, チャｰルストン,,小坂忠,196.3,,,, 7, 23.6,⑦⑥⑥, 7, 4,Ｉコパノマユチャン, 66,岩田康, 0.8, 66,  -2,   8, 4,  6.0, ⑦⑦, 7, 3,Ａアドマイヤスワット, 91,岩田康, 1.4, 84,  14,   8, 1,  3.4,③④④
 8, 6,Ｉキクノアルバ, 45,鮫島良, 1.4, 49,   1, -14,11,191.4, ④④, 8, 8, ワンダｰルストラｰ,,林満明,196.9,,,, 5, 12.5,⑨⑧⑧, 8,11,Ｏニホンピロジュエル, 21,小牧太, 0.8, 64,*  2,   2, 7, 18.5, ②②, 8,15,Ｄタｰトルベイ, 87,武豊  , 1.5, 86,  11,  14, 6, 13.1,⑫⑫⑩
