10年 9月 5日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 9月 5日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  芝2850m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■10R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,飯豊特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｇカレンデイムｰン, 46,福永祐,, 56,*  4, -10, 7, 17.0, ①①, 1, 4, スタｰフォワｰド,,北沢伸,,,,, 1,  2.9,③③③, 1,11,Ｎエスピナアスｰル, 49,蛯名正,, 75,*  6,   4, 7, 33.2,②②②, 1, 2,Ｃマヤノロシュニ, 78,蛯名正,, 77,  -4,  13, 2,  5.2, ③③
 2,11,Ａサニｰヘイロｰ, 51,蛯名正, 0.2, 53,*  4, -12, 2,  4.6, ②②, 2, 9, アイディリック,,鈴木慶,185.0,,,, 4,  7.1,⑤⑤⑤, 2,17,Ａマイネルウインザｰ, 71,津村明, 0.2, 71,* 11, -12, 2,  4.5,①①①, 2, 1,Ｂケンブリッジエル, 80,柴田善, 0.0, 77,  -6,  14, 1,  2.8, ④④
 3,18,Ｈドラゴンライズ, 45,田中勝, 0.2, 48, -13,* 11, 5,  8.3, ⑱⑱, 3, 2, マイサンシャイン,,穂苅寿,185.2,,,, 7, 24.7,⑥⑥⑥, 3,15,Ｇコウギョウロブロイ, 59,江田照, 0.3, 75,*  4,   4, 6, 22.8,③③③, 3,10,Ｄアイスカｰビング, 77,吉田豊, 0.4, 73, -15,  18, 3,  6.2, ⑧⑩
 4,10,Ｂマイネルゴラッソ, 50,松岡正, 0.2, 53,*  3, -10, 1,  3.7, ③③, 4, 5, ドンヤマト,,横山義,185.3,,,, 2,  3.2,⑧④④, 4,13,Ｂテｰプカット, 68,田中勝, 0.7, 77,  -3,* 18, 3,  6.4,⑩⑧⑧, 4, 7,Ｈザザ, 72,福永祐, 0.4, 73,  -9,  11, 4,  7.0, ⑤⑤
 5, 3,Ｌミエノゴｰゴｰ, 38,石橋脩, 0.3, 51,  -1,  -6, 3,  5.9, ⑦⑧, 5, 6, エルジャンクション,,林満明,186.1,,,, 3,  4.9,②②②, 5, 8,Ｃマイネルダウザｰ, 67,内田博, 0.7, 73,  -1,   9, 1,  2.0,⑧⑦⑦, 5,11,Ｇパパラチア, 72,大庭和, 0.5, 72, -13,  14,10, 39.6, ⑥⑦
 6,12,Ｅニシノジャブラニ, 48,北村宏, 0.3, 49,  -5,* -2, 6,  8.3, ⑪⑪, 6,10, サトノスロｰン,,五十嵐,186.9,,,, 5, 11.7,⑨⑨⑨, 6, 9,Ｅパンテｰル, 65,吉田豊, 1.0, 72,  -6,* 18, 4,  7.2,⑫⑩⑨, 6,12,Ｋロｰドバロック, 68,田中勝, 0.5, 74, -15,  17, 9, 33.1, ⑨⑧
 7, 7,Ｉトｰアクリスタル, 45,小林淳, 0.6, 45,  -4,  -7,12, 81.5, ⑩⑨, 7, 3, アツキオモイ,,平沢健,187.6,,,, 9, 31.4,①①①, 7, 2,Ｈクリノオペラオｰ, 59,武士沢, 1.4, 63,   0,  -4,12,121.3,⑨⑤⑤, 7, 4,Ｅアグネスヨジゲン, 77,四位洋, 0.5, 73, -19,* 21, 7, 16.5, ⑪⑪
 8,13,Ｃショウナンカミング, 50,柴田善, 0.8, 44,   0, -15, 4,  7.8, ⑥⑥, 8, 8, ホッコｰテイオｰ,,山本康,187.7,,,, 6, 18.8,⑦⑧⑧, 8, 4,Ｆサンデｰチョウサン, 65,福永祐, 1.8, 60,   0,  -9, 5, 11.3,⑤⑥⑥, 8, 9,Ａカシノリボン, 84,西田雄, 0.6, 67,*  1,   0, 8, 22.2, ①①
 9, 2,Ｎオｰバｰザレインボ, 37,木幡初, 0.8, 45,   1, -16,11, 75.1, ④④, 9, 1, モモタロサン,,高野和,189.2,,,, 8, 27.2,④⑦⑦, 9,16,Ｉマルブツダンスイン, 59,木幡初, 1.9, 59,   2, -12, 8, 56.7,④④④, 9, 3,Ｉトｰホウカイザｰ, 70,石橋脩, 0.6, 73, -21,* 21, 6,  9.5, ⑫⑫
10, 9,Ｋダイワコンフォｰト, 39,後藤浩, 1.1, 40,  -5, -11, 8, 21.2, ⑫⑬,10, 7, エヒテンヴィｰゼ,,石神深,204.8,,,,10,146.4,⑩⑩⑩,10,12,Ｊスプリングボｰデン, 58,中舘英, 2.8, 56,  -9,  -1, 9, 60.9,⑭⑬⑫,10, 6,Ｌレイクエルフ, 67,武士沢, 0.7, 71, -17,  17,11, 49.5, ⑩⑨
11, 6,Ｑプリンセスキナウ, 34,江田照, 1.2, 40,  -3, -16,15,139.1, ⑧⑦,,,,,,,,,,,,,11, 6,Ｐロヴェレｰト, 41,石橋脩, 3.2, 51,  -6, -12,17,303.8,⑪⑪⑩,11, 8,Ｊジニオマッジョｰレ, 70,松岡正, 0.8, 65,* -3,   1, 5,  8.6, ②②
12, 5,Ｊストロングレグナム, 39,田辺裕, 1.3, 39,   1, -22,13,110.2, ⑤⑤,,,,,,,,,,,,,12, 5,Ｄデザｰトコンドル, 66,南田雅, 3.3, 50, -11,  -5,11,119.5,⑮⑭⑭,12, 5,Ｆエスユｰグランド, 73,小林淳, 1.0, 64, -14,   9,12,280.1, ⑦⑥
13, 1,Ｒシベリアンハリアｰ, 28,津村明, 1.4, 36,  -7, -14,16,141.9, ⑬⑫,,,,,,,,,,,,,13,10,Ｌエフティブレｰヴ, 51,村田一, 3.9, 42,  -9, -17,15,243.7,⑬⑫⑬,,,,,,,,,,,,
14,17,Ｆノｰスランド, 46,吉田豊, 1.4, 36,  -8, -12,10, 32.6, ⑮⑭,,,,,,,,,,,,,14, 1,Ｋシャコｰムサシ, 51,西田雄, 4.6, 35, -11, -22,16,250.1,⑯⑯⑮,,,,,,,,,,,,
15,16,Ｍコスモキセキ, 37,伊藤工, 1.4, 35,  -9, -11,14,127.4, ⑯⑮,,,,,,,,,,,,,15, 3,Ｍスプリングトップ, 50,田辺裕, 5.4, 29,  -5, -46,13,205.8,⑦⑨⑪,,,,,,,,,,,,
16, 8,Ｄファヴェラシック, 49,柴田大, 1.6, 35,  -3, -21, 9, 32.4, ⑨⑩,,,,,,,,,,,,,16,14, アグネスショパン,---,田中博, 9.6,-15, -19, -75,14,218.1,⑰⑰⑰,,,,,,,,,,,,
17,15,Ｏベネチアブルｰ, 35,小野寺, 1.8, 32,  -7, -19,17,168.5, ⑭⑯,,,,,,,,,,,,,17, 7,Ｏラヴソレイユ, 46,平野優,11.7,-44, -11, ---,10,107.1,⑥⑮⑯,,,,,,,,,,,,
18,14,Ｐアポロセラヴィ, 34,西田雄, 2.3, 27, -10, -19,18,286.9, ⑰⑰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-1),,,,,,,,,,,
"単勝:1,700円 複勝:04=450円 11=180円 18=310円 枠連:580円",,,,,,,,,,,,単勝:290円 複勝:04=140円 09=200円 02=460円 枠連:680円,,,,,,,,,,,,"単勝:3,320円 複勝:11=1,140円 17=230円 15=460円 枠連:4,150円",,,,,,,,,,,,単勝:520円 複勝:02=160円 01=130円 10=180円 枠連:620円,,,,,,,,,,,
"馬連:3,430円 ワイド:04-11=1,310円 04-18=2,120円 11-18=1,120円",,,,,,,,,,,,"馬連:1,260円 ワイド:04-09=490円 02-04=1,110円 02-09=1,470円",,,,,,,,,,,,"馬連:10,760円 ワイド:11-17=2,970円 11-15=7,510円 15-17=1,420円",,,,,,,,,,,,馬連:600円 ワイド:01-02=270円 02-10=480円 01-10=290円,,,,,,,,,,,
"馬単:8,160円 3連複:11,460円 3連単:88,660円",,,,,,,,,,,,"馬単:2,120円 3連複:6,320円 3連単:25,220円",,,,,,,,,,,,"馬単:28,060円 3連複:46,750円 3連単:374,560円",,,,,,,,,,,,"馬単:1,360円 3連複:1,250円 3連単:6,160円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 5R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■11R  芝1600m 2 歳ｵｰﾌﾟﾝ(国) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ新潟,,,,,,,,,,,,,,,,,,,,,,,,新潟2歳ｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｄピｰスオブケイク, 60,松岡正,, 67,  -7,* 10, 5,  8.2, ⑥⑤, 1, 3, サトノフロｰラ,---,石橋脩,, 67,* -2,*  3, 5, 12.9, ①①, 1, 7,Ｊマルタｰズカイト, 66,木幡初,, 75,*  2,* 14, 7, 11.4,②②②, 1,16,Ｅマイネイサベル, 59,松岡正,, 69,  -3,* 10, 9, 26.3, ⑨⑪
 2, 9,Ｅゴｰルインマｰク, 58,柴田大, 0.2, 65, -10,* 12, 6,  9.4, ⑨⑦, 2, 6, リｰガルファルコン,---,福永祐, 1.4, 51,  -6, -11, 1,  1.9, ⑤⑤, 2,14,Ｂドラゴンアルテマ, 77,田辺裕, 0.6, 71,   1,* 11, 2,  4.8,⑤⑤④, 2, 1,Ｊマイネルラクリマ, 54,石橋脩, 0.0, 68,*  2,   1,10, 33.2, ②②
 3,12,Ｆマレｰネ, 57,内田博, 0.3, 65,* -3,   4, 2,  4.7, ②②, 3, 8, プレミアムカｰド,---,後藤浩, 1.5, 48,  -6, -12, 6, 13.7, ⑥⑥, 3, 6,Ｉスタｰノｰブルマン, 67,津村明, 0.6, 70,*  2,   8,11, 96.8,①①①, 3,12,Ｋレッドセインツ, 54,四位洋, 0.1, 68,  -2,   7, 5,  6.8, ⑪⑨
 4,13,Ｂカゼノマイヒメ, 64,蛯名正, 0.9, 60,  -9,   5, 1,  3.7, ⑧⑧, 4,12, グラスシｰズン,---,吉田豊, 1.6, 47,* -5, -15, 9, 51.5, ③④, 4, 3,Ｅマチカネナツノジン, 72,大庭和, 1.1, 67,   0,   9, 8, 11.9,⑦⑦⑦, 4,17,Ｂエｰシンブラン, 63,北村宏, 0.3, 67,  -6,* 12, 4,  6.0, ⑭⑮
 5,11,Ａサクラオハナ, 65,北村宏, 1.0, 57,* -2,  -3, 4,  5.4, ①①, 5,11, アントウェルペン,---,蛯名正, 1.9, 43,* -5, -21, 2,  6.2, ②②, 5,12,Ａジｰガｰトップ, 77,松岡正, 1.2, 69,  -1,  10, 3,  6.0,⑪⑫⑪, 5,15,Ｍデラコリｰナ, 53,中舘英, 0.4, 66,  -6,* 10,11, 40.7, ⑮⑭
 6, 2,Ｉヒガサビジン, 47,平野優, 1.3, 55, -11,   3, 9, 43.1, ⑩⑨, 6, 2, ジョウショｰドン,---,岩崎祐, 1.9, 44,* -5, -21,12,112.1, ④③, 6, 5,Ｃシゲルアサマヤマ, 76,田中勝, 1.4, 68,  -1,   9, 1,  4.8,⑬⑪⑩, 6, 6,Ｄサイレントソニック, 61,蛯名正, 0.5, 60,*  2,  -6, 6,  6.8, ⑤③
 7, 8,Ｊテｰオｰウィナｰ, 39,津村明, 1.4, 54,  -5,  -4, 7, 18.6, ④③, 7,10, カフェロｰレル,---,松岡正, 1.9, 46,  -8, -14, 3,  6.7, ⑧⑧, 7, 9,Ｆヴァルドルフ, 72,小林淳, 1.4, 67,   0,   6, 4,  6.7,⑨⑧⑧, 7, 8,Ｐニシノクエｰサｰ, 50,津村明, 0.5, 62,  -2,   0, 8, 25.9, ⑥⑦
 8, 6,Ｈセッテステラ, 52,大庭和, 1.6, 51, -19,*  7,11,106.6, ⑫⑪, 8, 7, シルクマイベスト,---,北村宏, 2.0, 48, -18,*  5, 4,  9.1, ⑫⑫, 8, 4,Ｎスイングエンジン, 60,石橋脩, 1.5, 68,  -2,  10,13,138.5,⑫⑬⑬, 8,18,Ａキッズニゴウハン, 67,田中勝, 0.8, 60,  -9,   7, 2,  5.9, ⑯⑯
 9, 4,Ｃシルキｰカレント, 60,伊藤工, 1.6, 52,  -9,  -2, 3,  5.3, ⑦⑩, 9, 4, マンハッタンクラブ,---,江田照, 2.4, 42, -13,  -9, 8, 34.0, ⑪⑩, 9, 2,Ｈアポロノサムライ, 67,後藤浩, 2.1, 59,   0,   0, 5,  7.4,⑧⑨⑥, 9, 7,Ｑマルタカシクレノン, 47,木幡初, 1.0, 55,*  1, -12,14,147.8, ③④
10, 3,Ｇセトノランナｰ, 52,福永祐, 1.7, 53,  -6,  -5, 8, 25.2, ⑤⑥,10, 5, ホッカイサイモン,---,田中勝, 2.5, 39,  -8, -22,10, 60.1, ⑦⑦,10, 1,Ｇティアップザスタｰ, 70,江田照, 2.3, 59,*  1,  -4, 9, 21.4,③③③,10, 4,Ｈクリｰンエコロジｰ, 56,後藤浩, 1.1, 52,*  2, -17, 1,  4.3, ①①
11,10, ハナノスティｰブ,---,小林淳, 2.5, 45, -18,  -2,13,165.6, ⑪⑫,11,13, レッドオブガバナｰ,---,伊藤工, 2.7, 36, -13, -15, 7, 22.6, ⑨⑨,11,13,Ｄロケットダイヴ, 75,四位洋, 3.1, 54,   1, -10, 6,  8.1,⑥⑥⑨,11,14,Ｉフロｰルジェナ, 55,柴田善, 1.2, 55,  -5,  -2,12,107.0, ⑫⑬
12, 7, ダイワヤマト,---,後藤浩, 3.6, 33, -28,  -3,10, 47.3, ⑮⑮,12, 1, シャｰデンフロイデ,---,田辺裕, 3.1, 34, -13, -19,13,259.0, ⑩⑪,12,10,Ｋラインウインド, 65,宗像徹, 3.2, 55,   0,  -8,12,129.0,⑩⑩⑫,12, 2,Ｆリｰサムポイント, 59,内田博, 1.3, 54,  -6,  -5, 3,  5.9, ⑬⑫
