10年11月 1日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年11月 1日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1600m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 4R  芝3000m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,精進湖特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｂフジチャン, 59,後藤浩,, 55,  -3,*-11, 3,  5.0, ⑨⑨, 1, 4, ユウタｰラッキｰ,,蓑島靖,,,,, 5, 25.9,①③④, 1,13,Ｂコスモミカエル, 73,松岡正,, 76,   1,* 17, 2,  3.9, ⑨⑨, 1, 2,Ａゲｰムマエストロ, 86,三浦皇,, 84,   0,* 21, 3,  4.4,⑧⑧⑧
 2,12,Ｆビュｰワｰルド, 51,福永祐, 0.0, 56,  -2, -14, 7, 15.5, ⑥⑥, 2,13, ハクサン,,石神深,209.6,,,, 2,  3.7,②①①, 2, 3,Ａシャインエフォｰト, 75,戸崎圭, 0.2, 75,   4,  12, 1,  2.5, ⑥⑤, 2, 6,Ｄダイワファルコン, 78,後藤浩, 0.0, 82,   1,* 18, 1,  2.4,⑦⑦⑦
 3,14,Ｇギンザグラマラス, 50,戸崎圭, 0.2, 54,  -3,*-12, 6, 13.0, ⑩⑫, 3,12, クランエンブレム,,横山義,209.9,,,, 1,  1.7,③②②, 3, 8,Ｇエｰスインザホｰル, 69,福永祐, 0.5, 72,*  7,   5, 3,  4.3, ②②, 3, 7,Ｂベルベットロｰド, 86,内田博, 0.2, 81,   3,  12, 2,  4.1,⑥⑤⑤
 4, 1,Ｋイッツスパｰブ, 47,吉田豊, 0.4, 51,  -4, -14,10, 45.8, ⑪⑩, 4, 9, シルクパナシア,,山本康,210.7,,,, 6, 26.5,④⑤⑤, 4, 1,Ｍダテノスイミｰ, 65,蛯名正, 0.8, 71,  -4,* 18, 8, 40.9, ⑮⑮, 4, 4,Ｈコスモカンタｰビレ, 69,松岡正, 0.5, 76,   3,   8, 7, 25.7,④④④
 5,13,Ｍヒッショｰスマイル, 47,三浦皇, 0.5, 51,  -7,*-11, 8, 17.4, ⑮⑭, 5, 7, ナドレ,,穂苅寿,211.0,,,, 3,  8.6,⑦④③, 5,12,Ｃエンダｰズシャドウ, 72,内田博, 0.8, 71,  -3,* 15, 4, 11.2, ⑬⑭, 5, 9,Ｅシングンレジェンド, 77,武豊  , 0.5, 76,*  5,   6, 5, 11.2,③③③
 6, 2,Ｏハイランドダンス, 37,伊藤工, 0.6, 49,  -6, -14,13, 73.9, ⑬⑬, 6, 8, スタｰルｰセント,,平沢健,211.2,,,,11, 67.8,⑧⑦⑦, 6,11,Ｅトｰセンディケム, 70,三浦皇, 1.0, 68,*  6,   3, 7, 32.0, ⑤④, 6, 5,Ｇヒシカツジェｰムス, 73,蛯名正, 0.5, 78,   0,  14, 4,  7.3,⑨⑨⑨
 7, 9,Ｈクリスタルステｰジ, 49,田中博, 0.6, 51,  -7,*-12,15,207.7, ⑭⑮, 7, 5, アバディ,,水出大,211.4,,,,13, 87.3,⑤⑥⑥, 7,10,Ｉオｰダｰラッシュ, 66,伊藤工, 1.1, 67,   1,   7,13, 62.3, ⑦⑧, 7, 1,Ｆスリｰキセキ, 75,吉田豊, 0.7, 74,   2,   8, 8, 99.2,⑤⑥⑥
 8, 5,Ｌマイネシェリｰ, 47,柴田大, 0.7, 47,  -3, -21,14,129.8, ⑧⑧, 8, 1, フジノベルモット,,柴田大,216.6,,,,12, 83.0,⑬⑪⑪, 8, 9,Ｄマルタシュンプウ, 71,武士沢, 1.2, 65,   5,   2,12, 61.0, ③③, 8, 3, ナイセストスタｰ,---,戸崎圭, 2.3, 57,*  6, -22, 9,102.3,①①①
