10年12月11日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年12月11日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  ダ1200m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 7R  ダ2400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  ダ1800m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,北総ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｄスノｰドラゴン, 51,蛯名正,, 67,*  5,* 10, 1,  1.6, ②②, 1,12, トｰセンエトワｰル,---,内田博,, 54, -14,*  3, 1,  1.8, ⑤③, 1, 7,Ｅレッドアイ, 80,松岡正,, 83,   7,* 18, 2,  4.4,⑪⑪⑦, 1, 7,Ｎオウロプレット, 81,木幡初,, 86,*  6,  25,15,187.8,①①①
 2,15,Ａオｰパルス, 58,北村宏, 1.0, 58,*  3,   3, 2,  4.2, ③④, 2, 4, ニシノカｰリｰ,---,吉田豊, 0.1, 54,* -8,  -1,10, 45.1, ②②, 2, 4,Ａジｰガｰトップ, 83,津村明, 0.0, 81,   8,* 15, 3,  4.9,⑩⑧⑥, 2, 9,Ｅオメガファルコン, 85,内田博, 0.0, 87,*  5,  26, 5, 14.1,②②②
 3,16,Ｂザストロンシチｰ, 56,吉田豊, 1.1, 57,   2,   4, 3, 10.6, ④③, 3,16, ブラックオｰキッド,---,蛯名正, 0.6, 49, -22,*  6, 8, 26.9, ⑫⑩, 3, 5,Ｈアルファオリオン, 78,三浦皇, 0.4, 80,   9,  10, 8, 64.1,⑥⑥③, 3, 3,Ｏプレシャスジェムズ, 79,江田照, 0.4, 84,   4,  24, 8, 45.8,④④④
 4,14,Ｆコスモハンサム, 51,中谷雄, 1.2, 57,   1,   4, 6, 23.0, ⑤⑤, 4, 6, クリスタリン,---,津村明, 0.8, 46, -15,  -2,12,123.6, ⑥⑥, 4, 1,Ｄキャトルマン, 80,北村宏, 0.7, 76,*  9,   4, 7, 23.4,①②②, 4,14,Ｃストロングバサラ, 87,蛯名正, 0.7, 82,*  5,  21, 1,  2.1,③③③
 5, 3,Ｉプレチェス, 47,石橋脩, 1.9, 51,  -1,   0, 8, 38.8, ⑥⑥, 5, 9, タイキアンジェリカ,---,伊藤工, 1.3, 42, -21,  -1, 5, 16.8, ⑩⑧, 5,11,Ｃアイアムイチバン, 81,柴山雄, 1.3, 73,*  9,  -1, 4,  8.1,⑦⑤⑤, 5,11,Ｇシルクイｰグル, 84,小林淳, 0.7, 83,   2,  25, 7, 39.8,⑦⑧⑨
 6, 7,Ｅヨイチサｰクル, 51,江田照, 2.3, 47,*  5, -10, 7, 34.7, ①①, 6, 5, ニシノコイシクテ,---,小林淳, 1.5, 41, -13,  -9,13,209.6, ④⑤, 6, 3,Ｉカントリｰスノｰ, 76,蛯名正, 1.4, 72,*  9,  -3, 6, 21.0,②①①, 6, 6,Ｆマエストラｰレ, 84,松岡正, 0.8, 82,   3,  23, 2,  4.1,⑧⑥⑥
 7,13,Ｏキｰパｰ, 34,平野優, 2.5, 45,  -5,  -2,13,278.5, ⑦⑦, 7, 3, クｰルトップレディ,---,柴田善, 1.5, 40,* -9, -14, 2,  4.5, ①①, 7, 9,Ｇレプラコｰン, 79,伊藤工, 1.6, 72,   8,   2,10,152.0,⑧⑩⑨, 7,13,Ｂゴｰルデンプライズ, 87,武士沢, 1.0, 80,   0,* 28,16,195.4,⑫⑪⑧
 8, 2,Ｊジャックボウイ, 47,勝浦正, 3.0, 42,  -9,  -2,10, 77.6, ⑪⑩, 8, 8, バンキｰナ,---,勝浦正, 1.7, 39, -13, -12,11, 84.7, ③④, 8, 6,Ｂメジロティモン, 81,吉田豊, 2.2, 67,   8,  -5, 5,  9.1,⑨⑦⑩, 8, 4,Ｋベルモントガリバｰ, 82,中谷雄, 1.0, 82,   1,  25,10, 52.4,⑨⑩⑪
 9, 8,Ｐエｰブマンテン, 31,伊藤工, 3.1, 40,  -6,  -6,14,308.9, ⑧⑧, 9,14, カプリｰスレディｰ,---,江田照, 1.8, 39, -20,  -5, 6, 19.2, ⑨⑪, 9, 8,Ｋサトノハピネス, 66,的場勇, 2.6, 67,   8, -11, 9, 85.3,④④⑧, 9,15,Ａグラヴィテｰション, 91,横山典, 1.1, 79,   4,  19, 3,  6.3,⑤⑤⑤
10,12,Ｋトｰトホットライン, 46,武士沢, 3.2, 38, -16,   3,16,607.9, ⑮⑬,10,13, グラナトゥム,---,小野寺, 2.2, 34, -18, -12,15,370.8, ⑧⑨,10, 2,Ｆリバティバランス, 79,内田博, 2.9, 64,*  9, -14, 1,  2.2,③③④,10, 1,Ｈピｰスキｰパｰ, 83,村田一, 1.2, 80,   2,  22,12, 92.9,⑥⑦⑦
11, 4,Ｌスノウプリンス, 43,小林淳, 3.2, 39, -15,   1,12,222.3, ⑭⑮,11, 7, ハリケｰンタマ,---,柴山雄, 2.4, 32, -24,  -8, 7, 19.7, ⑬⑬,11,10,Ｊマルタカワンタッチ, 72,江田照, 3.0, 64,   8, -10,11,173.8,⑤⑨⑪,11, 2,Ｐキュｰトエンブレム, 77,田中勝, 1.3, 83,  -1,* 28,11, 89.5,⑬⑮⑫
