10年 3月21日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 3月21日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  ダ1200m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ1800m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,下総ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ａディアイリス, 67,内田博,, 58,  -2,*  2, 1,  1.9, ⑦⑥, 1, 5, ダノンボルケｰノ,---,田中勝,, 56, -20,* 12, 2,  3.5, ⑩⑩, 1, 3,Ｋバリアントバイオ, 66,後藤浩,, 73,   8,*  5,11, 89.7,⑫⑩⑥, 1, 5,Ａロラパルｰザ, 92,吉田豊,, 85,   8,* 19, 1,  3.0,⑪⑧⑤
 2,11,Ｄオｰダｰラッシュ, 61,柴山雄, 0.0, 57,*  1,  -2, 4,  9.8, ②②, 2,12, ハロウィンパレｰド,---,北村宏, 0.3, 52,  -7,  -3, 4, 11.4, ③③, 2, 6,Ａシルクエンデバｰ, 77,柴田善, 0.0, 74,   8,*  4, 5,  7.3,⑩⑨⑤, 2, 6,Ｂパワｰストラグル, 90,戸崎圭, 0.4, 85,* 10,  12, 2,  3.1,⑥③③
 3,14,Ｅメイフィｰルド, 61,松岡正, 0.1, 56,*  0,  -2, 2,  6.0, ④⑤, 3, 8, ショウナンカルナ,---,吉田豊, 0.4, 52,* -4,  -6, 7, 20.4, ②②, 3,15,Ｃダイレクトパス, 74,蛯名正, 0.8, 72,   8,  -2, 3,  5.2,⑬⑦④, 3,10,Ｃツバサドリｰム, 90,吉田隼, 0.7, 83,   7,* 15, 6, 18.2,⑫⑫⑧
 4, 9,Ｉビコｰペグｰ, 55,浜中俊, 0.2, 56,  -3,*  0, 7, 24.2, ⑥⑧, 4, 4, ノボチャン,---,横山義, 0.7, 51, -11,  -2, 9, 27.8, ⑦⑦, 4, 4,Ｇジｰガｰトップ, 69,松岡正, 0.8, 69,   4,*  5, 2,  3.8,⑭⑯⑭, 4,13,Ｍケイアイコンセプト, 83,勝浦正, 1.1, 80,   6,  13, 8, 29.3,⑮⑭⑫
 5,13,Ｆハｰトエコ, 57,後藤浩, 0.3, 54,*  2,  -5, 6, 22.5, ①①, 5,16, マイネサザンクロス,---,戸崎圭, 0.8, 50, -10,  -5,10, 29.1, ⑥⑥, 5,13,Ｆウインアトラス, 69,田中勝, 1.0, 67,* 12, -12,13,158.6,③②②, 5, 3,Ｈロッソトウショウ, 85,浜中俊, 1.2, 81,   7,  11,10, 36.2,⑩⑪⑩
 6,15, サトノアｰチ,---,蛯名正, 0.4, 55,  -4,  -1, 9, 29.5, ⑨⑨, 6, 9, エスピナアスｰル,---,蛯名正, 1.3, 46,  -8, -11, 1,  2.5, ④④, 6,10,Ｅトップランナｰ, 70,吉田隼, 1.0, 69,   6,   0,15,219.8,⑮⑫⑩, 6, 8,Ｏフランコフォニｰ, 79,福永祐, 1.3, 78,* 10,   3, 4, 11.2,①①①
 7,12,Ｃカツヨプリンセス, 61,武士沢, 0.4, 53,*  1,  -5,11, 64.8, ③③, 7,15, キスオブロｰズ,---,石神深, 1.7, 42,* -4, -18, 5, 15.8, ①①, 7,12,Ｎニシノウズマサ, 60,勝浦正, 1.0, 67,   8,  -4,14,164.6,⑨⑧⑧, 7,15,Ｄフォｰティファイド, 88,内田博, 1.3, 79,   8,   6, 3,  7.0,④⑤⑥
 8, 4,Ｂハニｰカラｰ, 65,西村太, 0.4, 54,  -6,*  1, 3,  6.4, ⑪⑪, 8,13, トウショウスパｰダ,---,小林淳, 2.2, 37, -11, -15, 3,  7.9, ⑧⑧, 8,11,Ｂクｰルフォｰマ, 75,北村宏, 1.4, 61,* 13, -16, 4,  5.8,①①①, 8, 7,Ｋウィッシュビｰワン, 84,小牧太, 1.3, 77,*  9,   5, 7, 18.9,⑬④④
