10年10月 2日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年10月 2日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1500m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  ダ1000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 7R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
 9, 2,Ｇオリジン, 47,丹内祐, 0.6, 53,  -6,  -6,12, 81.0,⑧⑩⑪, 9, 3,Ｊマンゴプディング, 62,柴原央, 0.8, 58, -10,   8, 5, 10.3, ⑪⑫, 9, 6,Ｎプライズデイ, 57,宮崎北, 0.7, 66,   2,  -4,13,102.8,⑤⑤⑥, 9, 3,Ｃファイブスタｰ, 82,安藤勝, 2.6, 69,  10,   3, 5,  8.3,⑩⑩⑨
10, 6,Ｃトウケイロｰズ, 54,丸山元, 0.7, 51,  -6,  -6, 8, 16.6,⑩⑪⑨,10, 1,Ｅプリティスタｰ, 69,中舘英, 0.9, 59,* 11,  -6, 6, 14.5, ①①,10, 1,Ｌリリアｰレ, 64,丸山元, 0.7, 65,   1,  -3, 8, 30.3,⑦⑦⑤,10, 1,Ｆメイクアダッシュ, 80,勝浦正, 3.0, 69,   6,   5,13,123.5,⑬⑬⑫
11,11,Ａスｰサングレｰト, 54,丸田恭, 0.9, 47,  -8,  -7, 2,  5.6,⑫⑫⑫,11, 7,Ｆアｰムズトウショウ, 66,上村洋, 1.3, 57,   9,  -9, 8, 22.1, ④⑤,11,11,Ｉシルクウェッジ, 69,西村太, 0.7, 64,*  3,  -8, 7, 18.2,②②③,11, 2,Ｅオｰスミレジスタ, 80,池添謙, 3.2, 64,* 16, -16, 2,  4.7,①①⑤
12, 3,Ｍメイショウモンシロ, 32,武幸四, 2.3, 33,  -1, -36,13,153.1,②③⑤,12,11,Ｈトｰセンキャッスル, 65,三浦皇, 1.8, 49,   5, -11,10, 37.0, ⑦⑨,12,14,Ｃフォルテ, 72,三浦皇, 1.0, 64,   3,  -8, 5, 11.6,⑥⑥⑧,12, 4,Ｍロｰレルレヴァｰタ, 74,藤田伸, 4.0, 62,  10,  -9,11, 50.3,⑪⑪⑬
13, 8,Ｎクリノトルネｰド, 21,宮崎北, 2.8, 29,  -7, -31,14,296.5,⑬⑬⑭,,,,,,,,,,,,,13,10,Ｋラバンガルド, 64,丹内祐, 1.1, 64,  -1,  -5,10, 43.0,⑩⑫⑬,13,12,Ｉフルボディｰ, 78,吉田隼, 4.4, 59,  14, -21,10, 43.2,⑤⑧⑩
14,12,Ｆタマモプリマドンナ, 50,小林徹, 2.9, 28,  -5, -36, 7, 15.6,⑦⑨⑩,,,,,,,,,,,,,14, 7,Ｊセイクリッドセブン, 65,中舘英, 1.7, 56,   1, -16, 3,  6.6,⑪⑨⑩,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:1),,,,,,,,,,,
"単勝:1,940円 複勝:13=620円 09=270円 07=540円 枠連:2,580円",,,,,,,,,,,,単勝:330円 複勝:06=140円 12=130円 05=190円 枠連:320円,,,,,,,,,,,,"単勝:300円 複勝:04=150円 02=170円 05=130円 枠連:1,400円",,,,,,,,,,,,"単勝:290円 複勝:09=150円 06=610円 11=430円 枠連:1,460円",,,,,,,,,,,
"馬連:7,100円 ワイド:09-13=2,110円 07-13=3,880円 07-09=1,710円",,,,,,,,,,,,馬連:440円 ワイド:06-12=220円 05-06=370円 05-12=460円,,,,,,,,,,,,"馬連:1,340円 ワイド:02-04=460円 04-05=310円 02-05=410円",,,,,,,,,,,,"馬連:3,170円 ワイド:06-09=1,150円 09-11=980円 06-11=4,750円",,,,,,,,,,,
"馬単:15,780円 3連複:24,090円 3連単:256,880円",,,,,,,,,,,,"馬単:940円 3連複:920円 3連単:3,550円",,,,,,,,,,,,"馬単:2,640円 3連複:1,420円 3連単:9,400円",,,,,,,,,,,,"馬単:5,470円 3連複:14,430円 3連単:61,220円",,,,,,,,,,,
■ 2R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 5R  芝2600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 8R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  芝1800m 2 歳ｵｰﾌﾟﾝ(国) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,札幌2歳ｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｅショウナンアリビオ, 52,上村洋,, 62,*  5, -10, 4,  9.3, ②②, 1, 3,Ｊトレジャｰハント, 63,中舘英,, 75,*  8,  -4, 3,  5.8,①①①, 1, 5,Ａレアメタル, 76,柴山雄,, 69,*  8,  -1, 2,  4.3,⑪④③, 1,13,Ｈオｰルアズワン, 62,安藤勝,, 72,   6,*  3, 3,  5.0,⑥⑦④
 2,11,Ｂアタッキングゾｰン, 59,三浦皇, 0.1, 60,*  3, -10, 1,  2.1, ③③, 2,11,Ｃアクアブルｰフライ, 69,長谷川, 0.0, 78,   4,* 13, 4,  6.6,⑬⑪⑥, 2,10,Ｊジｰトップキセキ, 65,三浦皇, 0.0, 70,   7,*  0, 9, 26.0,⑥⑦⑤, 2,11,Ｇアヴェンチュラ, 63,池添謙, 0.1, 71,   5,*  5, 2,  4.5,⑩⑨⑧
 3, 6,Ｃチェリｰビスティｰ, 58,藤田伸, 0.3, 56,   1, -10, 3,  6.6, ⑤⑤, 3, 4,Ｄバルトｰロ, 69,四位洋, 0.1, 76,   6,   5, 5,  8.4,④⑤②, 3, 4,Ｂクリノテンペスタ, 74,秋山真, 0.1, 70,   6,*  1, 4,  7.6,⑧⑧⑥, 3, 2,Ｃアドマイヤセプタｰ, 69,四位洋, 0.4, 68,   5,   1, 1,  2.1,⑧⑧⑥
 4, 4,Ｇヤマノサファイア, 50,中舘英, 0.6, 52,  -1, -11, 7, 25.0, ⑧⑨, 4,10,Ｂトミケンプライム, 71,丸山元, 0.1, 78,   5,* 10, 2,  4.8,⑫⑧⑦, 4, 8,Ｉビッグジャンパｰ, 66,大野拓, 0.2, 68,   6,*  3,13,147.6,⑨⑩⑧, 4, 6,Ｂルルｰシュ, 71,北村宏, 0.4, 66,   8,  -7, 4,  8.4,③④③
 5, 7,Ａドリｰムボルト, 60,池添謙, 0.6, 51,  -1, -13, 2,  4.1, ⑦⑥, 5, 6,Ｆマキハタセンシブル, 66,黛弘人, 0.3, 75,   6,   4, 6, 14.5,⑨④④, 5, 3,Ｆテイエムキングダム, 73,中舘英, 0.2, 68,*  9,  -5, 1,  3.8,①①①, 5, 4,Ｄギリギリヒｰロｰ, 69,武幸四, 0.5, 66,   8,  -7, 6, 14.4,④③⑤
 6, 8,Ｄアップタｰン, 56,丸山元, 0.7, 49,  -2, -13, 5, 17.6, ⑩⑩, 6,13,Ａヴァンダライズ, 72,三浦皇, 0.4, 74,   4,   4, 1,  2.5,⑩⑨⑤, 6, 2,Ｅジｰワンボｰイ, 73,古川吉, 0.4, 67,   7,  -4, 7, 10.2,⑤⑤④, 6,10,Ａゲットハッピｰ, 74,丸山元, 0.6, 64,   4,  -1,10, 70.6,⑨⑩⑩
 7,10,Ｋスパｰブクィｰン, 41,秋山真, 0.7, 49,  -2, -13,10, 48.3, ⑨⑦, 7, 9,Ｅエアカサミラ, 67,藤田伸, 1.4, 64,*  7, -16, 9, 43.5,③③⑨, 7, 6,Ｋオメガブルｰグラス, 63,荻野琢, 0.8, 67,   5,  -1,12, 97.0,⑩⑪⑨, 7, 3,Ｌメイショウトチワカ, 55,秋山真, 0.6, 65,   6,  -5,11, 87.7,⑦⑥⑨
 8, 9,Ｍトウショウドライヴ, 35,柴山雄, 0.9, 45, -16,* -1,15,344.8, ⑮⑭, 8, 2,Ｈスマｰトファントム, 66,古川吉, 1.5, 65,   1,  -3, 8, 33.0,⑭⑭⑫, 8,11,Ｄイマカツタイガｰ, 73,柴原央, 0.9, 64,*  8,  -9, 8, 24.0,④③⑦, 8, 9,Ｊマｰベラスカイザｰ, 60,古川吉, 0.7, 66,   2,*  2,13,140.2,⑭⑬⑪
 9, 3,Ｉロｰラドヴァランス, 48,田中勝, 0.9, 49,*  4, -22, 9, 44.8, ①①, 9,14,Ｋパワｰプレイズ, 62,柴原央, 1.9, 60,*  8, -27, 7, 22.5,②②③, 9, 9,Ｌハヤブサエミネンス, 54,丸山元, 1.1, 62,*  9, -12, 5,  8.2,②②②, 9, 5,Ｉエイブルブラッド, 62,三浦皇, 0.8, 63,   8, -11, 7, 60.9,⑤⑤⑦
10,12,Ｌクリノエンドレス, 41,丸田恭, 0.9, 45,  -6, -11,14,312.2, ⑬⑬,10, 5,Ｌカルヴァドス, 56,勝浦正, 2.1, 59,   3, -13,10, 67.0,⑪⑬⑪,10,13,Ｈマイネルプロｰトス, 68,丹内祐, 1.4, 60,   6, -10, 3,  6.7,⑦⑨⑩,10,12,Ｅマイネルギブソン, 67,丹内祐, 0.9, 64,*  9, -15, 5, 13.5,②②②
11,16,Ｐトｰセンクリオネ, 26,国分優, 1.0, 44, -13,* -5,12,182.9, ⑭⑮,11, 1,Ｇホｰカｰシｰホｰク, 66,国分優, 2.4, 57,   4, -25,11,126.3,⑤⑥⑧,11, 7,Ｇコウセイベイビｰ, 68,黛弘人, 2.0, 57,   5, -11,11, 46.0,⑫⑫⑫,11, 8,Ｆタイキパｰシヴァル, 65,中舘英, 1.2, 60,   4,  -8, 9, 68.4,⑫⑪⑬
12, 1,Ｎダンツハッピｰ, 29,宮崎北, 1.0, 44,  -6, -13,16,346.5, ⑫⑫,12,12,Ｉトｰセンユニコｰン, 64,上村洋, 3.1, 54,   4, -34,14,303.7,⑦⑦⑩,12, 1,Ｍペガサスフォｰト, 35,国分優, 2.3, 53,   7, -20, 6, 10.0,③⑥⑪,12, 1,Ｎムライチンタ, 45,田中勝, 1.3, 58,   2,  -7,12, 97.7,⑬⑫⑫
13,13,Ｆゴｰルデンアスク, 52,武幸四, 1.2, 45,   1, -21, 6, 18.3, ⑥⑧,13, 8,Ｎロヴェレｰト, 48,大野拓, 3.3, 52,   3, -30,13,181.8,⑧⑫⑬,13,12,Ｃセレスブレイク, 73,四位洋, 4.4, 40,   0, -24,10, 26.8,⑬⑬⑬,13,14,Ｋビｰビｰマキシマス, 57,勝浦正, 2.0, 49,* 11, -35,14,299.7,①①①
14, 2,Ｈニシエイコメット, 49,芹沢純, 1.5, 41,   2, -27,11, 94.3, ④④,14, 7,Ｍキャンディポップ, 49,西村太, 3.4, 51,   3, -33,12,168.2,⑥⑩⑭,,,,,,,,,,,,,14, 7,Ｍヴェイロン, 45,藤田伸, 2.1, 50,  -2, -11, 8, 62.0,⑪⑭⑭
15,14,Ｊアｰスエンブレム, 47,丹内祐, 2.0, 35,  -2, -29, 8, 26.0, ⑪⑪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,15,Ｏストレｰトボｰル, 27,勝浦正, 2.8,  3, -32, -10,13,269.7, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:1),,,,,,,,,,,
単勝:930円 複勝:05=170円 11=110円 06=190円 枠連:360円,,,,,,,,,,,,"単勝:580円 複勝:03=240円 11=200円 04=280円 枠連:1,180円",,,,,,,,,,,,"単勝:430円 複勝:05=150円 10=580円 04=220円 枠連:1,230円",,,,,,,,,,,,単勝:500円 複勝:13=140円 11=130円 02=110円 枠連:800円,,,,,,,,,,,
馬連:760円 ワイド:05-11=280円 05-06=640円 06-11=290円,,,,,,,,,,,,"馬連:1,810円 ワイド:03-11=740円 03-04=980円 04-11=1,020円",,,,,,,,,,,,"馬連:3,180円 ワイド:05-10=1,060円 04-05=480円 04-10=2,010円",,,,,,,,,,,,"馬連:1,250円 ワイド:11-13=340円 02-13=230円 02-11=220円",,,,,,,,,,,
"馬単:2,460円 3連複:1,340円 3連単:10,130円",,,,,,,,,,,,"馬単:3,530円 3連複:5,260円 3連単:28,860円",,,,,,,,,,,,"馬単:6,400円 3連複:8,080円 3連単:32,910円",,,,,,,,,,,,"馬単:2,400円 3連複:770円 3連単:6,200円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 6R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 9R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■12R  芝2000m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾗｲﾗｯｸ賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ａマキシムトパｰズ, 69,古川吉,, 61,  -2,*  6, 4,  7.1,⑫⑤②, 1, 7,Ａフミノヤマビコ, 76,長谷川,, 69,   1,* 11, 4,  7.5,⑪⑩⑤, 1, 8,Ｅシチリアｰナ, 69,田中勝,, 69,  -1,*  4, 6, 14.5, ⑫⑩, 1,13,Ｇエジソン, 78,藤田伸,, 79,   6,   7, 3,  6.3,⑬⑪⑤
 2, 1,Ｂスズノチｰフベアｰ, 67,三浦皇, 0.1, 60,*  1,   1, 1,  2.5,①①①, 2,11,Ｂディアトウシロウ, 73,古川吉, 0.3, 70,   2,   6, 2,  4.2,⑨⑦④, 2, 3,Ｄトシザレイクブルｰ, 69,池添謙, 0.0, 72,   6,  -2, 1,  3.2, ④④, 2,16,Ｈプロヴィデンス, 77,丸山元, 0.1, 77,   6,   6,11, 48.4,⑩⑩⑩
 3, 6,Ｊワカオカミ, 43,長谷川, 0.3, 57,  -3,*  6,11, 97.8,⑥⑦④, 3, 1,Ｈヤマノトップラン, 64,秋山真, 0.4, 68,   2,   5, 8, 25.5,⑥⑥⑥, 2, 7,Ｉサアドウゾ, 64,北村宏, 0.0, 68,  -3,*  7, 5, 12.2, ⑬⑪, 3, 8,Ｍアマファソン, 72,田中勝, 0.2, 77,   6,   6, 2,  4.7,⑫⑬⑫
 4,11,Ｄレッドアクセル, 63,北村宏, 0.7, 53,  -3,   3, 3,  5.9,⑨⑩⑦, 4, 3,Ｅエリモレインボｰ, 70,芹沢純, 0.6, 65,   3,   2, 5,  9.5,③④③, 4, 5,Ｆビｰビｰナエトル, 66,古川吉, 0.1, 70,   3,  -1, 8, 20.8, ⑦⑥, 4, 3,Ａウォｰクラウン, 83,秋山真, 0.2, 78,   3,* 13, 4,  7.2,⑯⑯⑯
 5, 9,Ｅマルタｰズタイム, 58,吉田隼, 1.1, 54,  -4,   1, 2,  5.0,⑧⑧⑥, 5,12,Ｉモエレジュンキン, 61,黛弘人, 0.9, 65,*  5,  -3, 9, 31.2,②②②, 5,16,Ｃコクトｰ, 70,丸山元, 0.1, 71,   7,  -5, 4, 10.5, ⑤⑤, 5, 7,Ｂフミノイマｰジン, 82,池添謙, 0.2, 77,   7,   2, 1,  2.9,⑧⑧④
 6, 8,Ｃスタｰウォｰズ, 64,武幸四, 1.4, 54,  -1,  -6, 6, 11.5,⑦④③, 6, 2,Ｄスマｰトイｰグル, 72,勝浦正, 0.9, 64,   1,   3, 6,  9.7,⑩⑨⑩, 6, 6,Ａセレスマジェスティ, 75,柴山雄, 0.2, 66,  -1,*  1, 3,  4.3, ⑪⑧, 6,11,Ｋブライズメイト, 73,荻野琢, 0.2, 77,   4,*  9,16,247.0,⑭⑭⑬
 7, 7,Ｉサヤンクｰ, 47,宮崎北, 1.8, 46,  -2, -10, 9, 40.8,③③⑤, 7, 5,Ｇウインステルス, 65,丸田恭, 1.0, 63,   1,   1, 7, 14.5,⑦⑧⑪, 7,14,Ｊピｰチブロｰフィズ, 63,国分優, 0.5, 64,   3,  -6,14,165.0, ⑧⑦, 7, 1,Ｉネコパンチ, 76,大野拓, 0.6, 73,   7,  -3, 8, 19.0,⑨⑨⑧
 8, 4,Ｌベルモントロｰザ, 23,丸田恭, 1.9, 48,  -6,  -3,10, 85.3,⑩⑪⑨, 8, 4,Ｋスタｰリｰスカイ, 60,小林徹, 1.1, 66,  -1,   4,10, 42.5,⑫⑪⑨, 8, 9,Ｇワｰルドワン, 66,荻野琢, 1.1, 60,* 10, -20, 7, 18.5, ②②, 8,12,Ｅコハクジョｰ, 79,宮崎北, 0.6, 71,   8,  -8, 6, 16.2,⑥⑤⑦
 9, 5,Ｋチャメ, 32,柴山雄, 3.5, 35,  -6, -17,13,290.1,⑪⑫⑪, 9, 6,Ｃクレバｰネオ, 73,中舘英, 1.6, 59,*  5,  -9, 1,  3.2,①①①, 9, 1,Ｎプリンセスミカ, 54,武幸四, 1.2, 54,   0, -11,11, 57.4, ⑩⑯, 9,10,Ｐバイタルスタイル, 67,丸田恭, 0.7, 69,* 11, -14,13, 55.9,①①①
10, 2,Ｆドリｰムレディ, 58,藤田伸, 4.3, 31,  -2, -30, 5,  8.8,②⑥⑩,10, 9,Ｊウォｰエレファント, 61,丹内祐, 2.7, 52,   3, -16,11, 45.8,④⑤⑦,10,12,Ｍヨシノアツヒメ, 57,柴原央, 1.2, 56,   5, -17,12, 92.4, ⑥⑨,10,15,Ｎグレイスフルソング, 71,国分優, 0.7, 72,   4,   1, 9, 19.7,⑮⑮⑮
11,13,Ｈブアットムｰ, 48,中舘英, 4.7, 27,* -1, -37, 8, 26.0,④②⑧,11,13,Ｍアドリｰム, 59,柴山雄, 3.3, 46,   3, -22,13,202.3,⑤③⑧,11,15,Ｂキングパｰフェクト, 72,藤田伸, 1.2, 59,* 10, -21, 2,  4.1, ③③,11, 6,Ｌサムデイシュアｰ, 73,丹内祐, 0.8, 73,   4,  -1,12, 52.2,⑪⑫⑭
12, 3,Ｍシルクケｰニッヒ, 22,小林徹, 5.2, 28, -11, -21,12,244.4,⑬⑬⑫,12, 8,Ｌリズミックビｰト, 60,上村洋, 3.6, 48,  -1, -17,12, 47.5,⑬⑫⑫,12, 4,Ｈフレイヤ, 65,小島太, 1.2, 58,* 10, -22,10, 43.7, ①①,12, 4,Ｊベルスリｰブ, 74,吉田隼, 0.8, 69,   7,  -7,10, 32.3,④⑦⑪
13,12,Ｇノボチャリオット, 56,丸山元,14.0,-41,  -3, ---, 7, 18.2,⑤⑨⑬,13,10,Ｆヤマニングルノイユ, 65,四位洋, 6.7, 26,  -1, -43, 3,  6.5,⑧⑬⑬,13,11,Ｋカネコメリッチ, 60,北村浩, 1.4, 50,  -7,  -8,13,105.8, ⑯⑮,13, 2,Ｄパｰソナルブレｰン, 81,中舘英, 1.1, 68,   8, -14, 7, 18.1,⑦⑥②
,,,,,,,,,,,,,,,,,,,,,,,,14,13,Ｌスズカハイライト, 57,吉田隼, 1.4, 51,  -2, -12, 9, 24.5, ⑭⑫,14, 9,Ｃイイデエｰス, 81,三浦皇, 1.3, 65,   8, -18, 5, 14.7,⑤④⑨
,,,,,,,,,,,,,,,,,,,,,,,,15, 2,Ｏエアフォｰスワン, 52,丹内祐, 1.6, 50,  -7, -10,15,170.5, ⑮⑭,15,14,Ｏソウルオブジャパン, 68,上村洋, 1.9, 60,* 10, -29,15,144.2,③③③
,,,,,,,,,,,,,,,,,,,,,,,,16,10,Ｐスｰパｰミノル, 44,宮崎北, 3.5, 28,   1, -42,16,216.8, ⑨⑬,16, 5,Ｆバトルブリンディス, 78,柴山雄, 2.5, 54,* 10, -38,14, 69.5,②②⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
