10年12月25日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年12月25日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 4R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  芝2000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  ダ1700m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
 9,12,Ｎエｰティｰブラボｰ, 40,古川吉, 1.3, 47,  -8,   2, 8, 86.3,⑫⑫⑫, 9,14,Ｇゴシップガｰル, 67,西村太, 1.2, 62,  -1,   6, 8, 46.7,⑦⑦⑧, 9, 1,Ｐロｰザフィオｰレ, 66,川島信, 0.5, 72,*  1,   6,17,128.0,③③③, 9,15, ハクユウコマンダｰ,---,鮫島克, 1.5, 59,  -1,   1,15,154.5,⑮⑮⑭
10,11,Ｊテラノイｰグル, 47,上村洋, 1.3, 48,  -5,  -4, 5, 25.1,⑦⑦⑦,10,11,Ｆティフィン, 68,酒井学, 1.3, 64,  -1,   7,12,136.3,⑫⑩⑪,10,11,Ｎグリュｰネワルト, 67,上村洋, 0.6, 72,   0,   9,14, 62.7,⑪⑩⑩,10, 1,Ｊシゲルカンサヤク, 57,高倉稜, 1.7, 54,*  4, -11, 7, 40.1,①①①
11, 3,Ｌウォｰタｰデュｰク, 47,武幸四, 1.4, 53, -12,*  9, 6, 26.0,⑯⑯⑯,11, 2,Ｏトｰホウロサｰド, 54,村田一, 1.6, 58,*  2,  -1, 6, 43.2,①①①,11,10,Ｅメルヴェイユドｰル, 73,中舘英, 0.6, 74,  -1,  12, 5, 11.3,⑫⑫⑬,11,12,Ｈハギノダルタニアン, 62,中舘英, 1.9, 54,   2,  -9, 2,  4.9,⑥⑥⑤
12, 8,Ｇトミケンボｰルド, 54,田中克, 1.5, 44,  -5,  -6, 9, 86.7,③⑤④,12, 8,Ｐアスカルディ, 53,荻野琢, 2.0, 59,  -3,   4,15,395.6,⑩⑬⑬,12,17,Ｍタガノパルムドｰル, 67,古川吉, 0.7, 69,*  1,   4,15, 69.9,⑥⑤⑥,12,16,Ｂバｰチャルトラック, 69,大野拓, 2.6, 50,   1, -12, 5,  9.3,⑫⑩⑫
13, 1,Ｏタカノコウモン, 38,酒井学, 1.7, 47,  -6,  -4,15,234.9,⑧⑨⑧,13,12,Ｊヴィッテリア, 64,西田雄, 2.0, 58,   1,   0,13,183.0,⑪⑨⑩,13,16,Ｏバトルキクヒメ, 66,太宰啓, 0.8, 71,  -2,  11,10, 44.4,⑭⑬⑫,13, 9, デロｰス,---,真島正, 2.7, 49,*  3, -18,11, 79.0,③③④
14,15,Ｆダブルエッグ, 54,高倉稜, 1.7, 43, -10,   2,13,213.3,⑮⑭⑮,14,13,Ｌプライズデイ, 63,丹内祐, 2.4, 54,*  1,  -7,14,206.2,⑥⑥⑦,14, 4,Ｒクラレットジュエル, 50,嘉藤貴, 0.9, 70,  -3,  11,18,229.8,⑬⑭⑯,14, 4,Ｋムライチンタ, 56,丹内祐, 3.1, 50,  -1, -12,10, 49.2,⑬⑭⑮
15, 5,Ｉダンツソレイユ, 48,松山弘, 2.6, 38,  -7, -12,11,138.8,⑥⑩⑬,,,,,,,,,,,,,15,12,Ｂシャルルヴォア, 77,藤岡康, 1.1, 64,   0,   1, 1,  3.3,⑧⑦⑨,15, 3,Ｎマｰベラスビジン, 50,村田一, 3.1, 47,   2, -19,12, 94.7,④④⑧
16, 6,Ｐテイエムタマゲタ, 35,安藤光, 2.6, 36, -11,  -3,14,231.7,⑬⑮⑭,,,,,,,,,,,,,16,18,Ａセキサンダンスイン, 77,高倉稜, 1.1, 63,*  1,   0, 2,  3.4,⑨⑧⑦,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17,15,Ｉオレンジシュプｰル, 68,鮫島良, 1.6, 59,*  1,  -8,12, 58.3,④④⑤,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18, 2,Ｃエムオｰハンズ, 76,田中博, 1.7, 56,*  4, -14, 6, 11.5,①①①,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:-4),,,,,,,,,,,
"単勝:1,290円 複勝:16=410円 10=240円 14=1,930円 枠連:2,400円",,,,,,,,,,,,単勝:390円 複勝:15=150円 16=120円 04=280円 枠連:440円,,,,,,,,,,,,"単勝:5,970円 複勝:06=1,620円 05=690円 08=320円 枠連:21,090円",,,,,,,,,,,,"単勝:230円 複勝:08=140円 11=1,200円 14=230円 枠連:480円",,,,,,,,,,,
"馬連:2,320円 ワイド:10-16=690円 14-16=4,040円 10-14=3,370円",,,,,,,,,,,,馬連:410円 ワイド:15-16=210円 04-15=810円 04-16=690円,,,,,,,,,,,,"馬連:24,810円 ワイド:05-06=11,610円 06-08=8,290円 05-08=2,140円",,,,,,,,,,,,"馬連:10,050円 ワイド:08-11=3,460円 08-14=520円 11-14=4,540円",,,,,,,,,,,
"馬単:4,840円 3連複:26,890円 3連単:108,290円",,,,,,,,,,,,"馬単:980円 3連複:2,020円 3連単:9,380円",,,,,,,,,,,,"馬単:47,980円 3連複:92,530円 3連単:493,640円",,,,,,,,,,,,"馬単:11,860円 3連複:14,280円 3連単:85,330円",,,,,,,,,,,
■ 2R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 5R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 8R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■11R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宗像特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｂフォレストルｰラｰ, 76,松山弘,, 75,*  5,*  9, 2,  3.7, ①①, 1,10,Ａナイアｰド, 73,中舘英,, 66,* -6,   8, 1,  2.1, ①①, 1, 5,Ａガンズオブナバロン, 80,中舘英,, 76,   2,* 20, 1,  2.7,⑦⑧⑦, 1,13,Ｎアスタｰエンペラｰ, 74,古川吉,, 86,* 10,   8, 6, 12.4, ①①
 2, 9,Ｇアサギリ, 63,千葉直, 0.0, 74,*  4,* 10, 6, 18.9, ②②, 2,14,Ｌケイエスシンアカリ, 57,武幸四, 0.2, 66,* -6,   6, 9, 41.4, ②②, 2,11,Ｂモエレジンダイコ, 75,西田雄, 0.5, 72,*  5,  12, 4,  8.9,③②②, 2,17,Ｌジョｰリゴラス, 75,酒井学, 0.5, 79,   0,  12, 9, 29.9, ⑪⑩
 3, 4,Ｈジョｰモカ, 62,藤岡康, 0.7, 68,   2,   6, 4, 10.2, ③③, 3,12,Ｄメイショウヴァルナ, 67,西村太, 0.2, 64,  -9,   8, 3,  7.9, ⑤⑤, 3,12,Ｇミラクルセッション, 70,武幸四, 0.7, 75,*  4,  12, 5,  9.1,④③③, 3,15,Ｊアルｰリングムｰン, 77,村田一, 0.6, 78,  -8,* 19, 4,  9.6, ⑯⑯
 4, 7,Ａキョウエイカルラ, 77,丸山元, 0.8, 65,  -3,   7, 1,  2.9, ⑦⑥, 4,11,Ｂキクノアルバ, 71,荻野琢, 0.2, 65,* -7,   7, 2,  3.2, ③④, 4, 9,Ｄベストフェット, 74,田辺裕, 0.8, 70,   3,  12, 2,  3.5,⑤⑥⑤, 4,14,Ｄシチリアｰナ, 80,西田雄, 0.6, 77,  -3,* 13,14, 42.0, ⑬⑮
 5, 3,Ｎコスモセレクト, 47,丹内祐, 0.8, 66,  -1,   6,13, 69.2, ④④, 5,13,Ｃリｰサムプライド, 70,二本柳, 0.3, 63, -13,* 10, 6, 21.4, ⑧⑥, 5,14,Ｊタニノネグロｰニ, 64,鮫島克, 0.9, 69,*  4,  10, 7, 16.6,⑥④④, 5, 8,Ｃキヲウエタオトコ, 80,丸田恭, 0.6, 77,*  8,   3,15, 43.6, ②②
 6,10,Ｅキクノベリｰタ, 67,古川吉, 0.9, 65,  -1,   5,10, 39.4, ⑤⑤, 6, 2,Ｇデイズオブメモリｰ, 60,藤岡康, 0.4, 63, -11,   8, 4,  8.8, ⑥⑦, 6, 7,Ｌヴィｰヴァギブソン, 61,宮崎北, 1.3, 65,   3,   8, 3,  8.4,⑪⑦⑥, 6, 4,Ｅステラｰホｰプ, 80,中舘英, 0.6, 78,  -3,* 13, 3,  7.7, ⑫⑭
 7, 2,Ｉボムクイｰン, 62,村田一, 0.9, 64,  -6,   8,14,345.6, ⑩⑦, 7, 1,Ｅアスタｰクリス, 64,太宰啓, 0.4, 62, -14,* 10, 5, 21.2, ⑨⑧, 7,10,Ｃピｰスオブキング, 74,上村洋, 1.4, 67,*  5,   4, 6, 15.7,②①①, 7, 6,Ｆメイショウサバト, 79,田嶋翔, 0.7, 77,   4,   6, 7, 13.7, ⑥⑥
 8,11,Ｆスナｰクヒロイン, 66,太宰啓, 1.2, 60,  -7,   6, 5, 17.4, ⑫⑫, 8, 7,Ｉアベニｰルシチｰ, 59,酒井学, 0.5, 62, -17,* 11,10, 57.8, ⑫⑩, 8,15,Ｈドリｰムザネクスト, 69,丸山元, 1.4, 68,   0,* 14, 8, 16.8,⑬⑫⑫, 8,12,Ａエｰシンシｰクルｰ, 83,丸山元, 0.7, 76,*  6,   3, 2,  4.3, ③③
 9, 5,Ｋトｰセンレベッカ, 60,川島信, 1.4, 57, -13,   8, 9, 29.1, ⑬⑬, 9, 8,Ｊエクストラシチｰ, 59,西田雄, 0.7, 59, -15,   8,14,263.0, ⑩⑪, 9, 3,Ｏディフィｰタｰ, 45,丹内祐, 1.6, 67,   1,  10,13,152.3,⑨⑩⑧, 9,18,Ｉメイショウロｰラン, 78,長谷川, 0.8, 75,  -3,  11, 8, 18.3, ⑭⑪
10,14,Ｃオキサキサマ, 70,上村洋, 1.4, 60,  -4,   3, 3,  4.3, ⑨⑩,10, 3,Ｋアドリｰム, 59,村田一, 0.8, 57, -18,   9,11, 58.5, ⑬⑬,10, 4,Ｅメイショウデジレ, 72,小島太, 2.0, 63,  -2,  11,10, 43.9,⑫⑮⑬,10,16,Ｒブルｰホリゾン, 68,武幸四, 0.8, 75,  -8,* 16,18,150.3, ⑱⑰
11, 6,Ｊドンマルゴｰ, 61,高倉稜, 1.6, 55,  -7,   3,11, 51.7, ⑪⑪,11, 5,Ｎクレバｰヒロイン, 50,高倉稜, 0.9, 55, -13,   4, 8, 41.3, ⑦⑨,11, 6,Ｉレップウ, 65,大野拓, 2.1, 60,   2,   4,11, 72.1,⑧⑨⑨,11, 2,Ｍビンチェロ, 75,上村洋, 0.9, 74,   0,   7,10, 32.4, ⑨⑨
12,13,Ｄヒシビビッド, 69,西村太, 1.9, 54,  -1,  -4, 8, 26.9, ⑥⑧,12, 6,Ｆノアライン, 62,田中健, 0.9, 57, -10,   2, 7, 30.2, ④③,12,13,Ｆクオリティタイム, 70,太宰啓, 2.4, 60,   1,   4, 9, 40.5,⑮⑪⑪,12,10,Ｂハッピｰプレゼント, 81,太宰啓, 0.9, 73,   2,   4, 1,  3.7, ⑧⑧
13,12,Ｌチェリｰソウマ, 59,宮崎北, 2.2, 48, -16,   2,12, 67.2, ⑭⑭,13, 9,Ｈサイモンラメｰル, 60,田辺裕, 0.9, 55, -21,* 10,12,155.6, ⑭⑭,13, 1,Ｋリバｰトップガン, 64,芹沢純, 3.4, 54,   0,  -1,12,129.6,⑭⑭⑮,13, 3,Ｋモモフク, 77,宮崎北, 1.0, 72,  -4,   9,12, 39.7, ⑮⑬
14, 8,Ｍフラスカｰティ, 56,酒井学, 2.7, 47,  -3, -10, 7, 19.8, ⑧⑨,14, 4,Ｍショウナンナックル, 51,松山弘, 1.7, 48, -17,   0,13,258.6, ⑪⑫,14, 8,Ｍアスカノラムセス, 53,西村太, 3.7, 51,   0,  -7,14,193.2,⑩⑬⑭,14, 7,Ｏランブルジャンヌ, 74,嘉藤貴, 1.0, 72,   0,   5,17,148.7, ⑩⑫
,,,,,,,,,,,,,,,,,,,,,,,,15, 2,Ｎシゲカツワンダフル, 53,田嶋翔, 3.9, 48,   3, -14,15,205.9,①⑤⑩,15, 1,Ｑバクシンカｰリｰ, 68,大野拓, 1.1, 72,   5,  -1,13, 41.3, ④④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 9,Ｈアｰリｰデイズ, 79,藤岡康, 1.2, 70,   4,  -1,11, 34.5, ⑦⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 5,Ｇディアブラｰダ, 79,田辺裕, 1.3, 68,   4,  -2, 5,  9.7, ⑤⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,11,Ｐスニｰカｰブルｰス, 69,高倉稜, 2.4, 54,  -7,  -6,16, 94.7, ⑰⑱
ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-19 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:5),,,,,,,,,,,
"単勝:370円 複勝:01=180円 09=850円 04=330円 枠連:2,730円",,,,,,,,,,,,"単勝:210円 複勝:10=140円 14=900円 12=230円 枠連:2,250円",,,,,,,,,,,,単勝:270円 複勝:05=140円 11=210円 12=240円 枠連:600円,,,,,,,,,,,,"単勝:1,240円 複勝:13=450円 17=1,090円 15=370円 枠連:1,870円",,,,,,,,,,,
"馬連:3,540円 ワイド:01-09=1,200円 01-04=810円 04-09=2,860円",,,,,,,,,,,,"馬連:6,930円 ワイド:10-14=2,230円 10-12=360円 12-14=3,810円",,,,,,,,,,,,"馬連:920円 ワイド:05-11=430円 05-12=580円 11-12=1,260円",,,,,,,,,,,,"馬連:20,720円 ワイド:13-17=6,950円 13-15=2,320円 15-17=5,330円",,,,,,,,,,,
"馬単:4,950円 3連複:10,360円 3連単:53,350円",,,,,,,,,,,,"馬単:9,180円 3連複:11,800円 3連単:66,870円",,,,,,,,,,,,"馬単:1,500円 3連複:3,100円 3連単:12,730円",,,,,,,,,,,,"馬単:34,350円 3連複:67,680円 3連単:451,470円",,,,,,,,,,,
■ 3R  芝1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 6R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 9R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,沖の島特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｂシゲルカンリカン, 63,太宰啓,, 68,  -6,*  7, 3,  6.3, ⑤④, 1,12,Ｆテツキセキ, 70,高倉稜,, 73,* -5,* 22, 6, 19.2,⑤④③, 1, 1,Ｆマサノウイズキッド, 76,田中博,, 81,* -4,  23, 4,  7.9,③③③, 1,10,Ｎホットチリペッパｰ, 64,宮崎北,, 82,*  1,* 21, 9, 27.1, ①①
 2, 8,Ｋエムエフコンコルド, 52,田辺裕, 0.0, 67, -10,* 11,11, 55.6, ⑩⑩, 2,16,Ｈウマザイル, 68,中舘英, 0.1, 71,* -5,  19, 3,  9.1,①①①, 2,11,Ｄカワキタコマンド, 76,鮫島克, 0.2, 80,  -7,  24, 7, 22.3,⑦⑦⑤, 2, 1,Ｃクレバｰサンデｰ, 74,高倉稜, 0.2, 80,* -3,* 22, 3,  5.5, ②②
 3, 3,Ｐニシノハピエン, 48,黛弘人, 0.2, 66,* -3,   2,12, 69.1, ②②, 3, 1,Ａヒｰロｰ, 75,丸山元, 0.4, 71,* -6,  19, 1,  1.7,③⑤④, 3,14,Ｇドリｰムクラフト, 75,田辺裕, 0.2, 79,  -8,* 27, 3,  6.6,⑪⑫⑫, 3,15,Ｂラブグランデｰ, 77,丸山元, 0.3, 78,* -2,  20, 1,  2.9, ③③
 4,13,Ａサッチャｰ, 68,西田雄, 0.3, 64,* -1,  -1, 4,  8.3, ①①, 4, 7,Ｋサダムトウコン, 66,上村洋, 0.4, 73,  -6,  20,11, 45.4,⑥⑥⑦, 4, 9,Ｂサトノエクスプレス, 77,中舘英, 0.3, 82, -10,* 28, 2,  3.7,⑮⑭⑮, 4, 2,Ｊウイニングドラゴン, 67,古川吉, 0.5, 78,  -6,* 23,11, 62.4, ⑧⑧
 5, 4,Ｍトシロｰズ, 49,村田一, 0.5, 62, -11,   6,17,194.1, ⑪⑦, 5, 4,Ｂキョウエイナゲット, 73,西田雄, 0.6, 71,  -9,* 24, 5, 13.7,⑬⑭⑫, 5,10,Ｅカワキタライジン, 76,真島正, 0.4, 77,  -6,  22,10, 36.5,⑩⑥④, 5, 4,Ａユキノラムセス, 78,西田雄, 0.7, 74,  -9,* 22, 4,  6.4, ⑫⑫
 6,11,Ｄガｰルズストｰリｰ, 60,酒井学, 0.5, 63,  -5,   1, 1,  3.0, ⑥⑥, 6,13,Ｉマｰジｰビｰト, 68,酒井学, 0.6, 72,  -6,  18, 7, 21.1,⑦⑦⑥, 6, 4,Ｉマイネルアウストロ, 70,丹内祐, 0.4, 79,  -8,  24,13, 80.6,⑭⑪⑧, 6,13,Ｅロｰドセイバｰ, 72,藤岡康, 0.8, 72,  -4,  16, 5, 10.2, ⑤⑤
 7,10,Ｉクリノミッキｰ, 55,西村太, 0.7, 59, -12,   4,16,137.4, ⑬⑫, 7, 3,Ｊニシキホマレ, 66,丸田恭, 0.7, 68,  -8,  20, 8, 34.7,⑨⑨⑨, 7,16,Ｍポケッタブルゲｰム, 65,丸田恭, 0.4, 74,* -4,  18,11, 62.7,⑧④⑥, 7,11,Ｉクレムリンシチｰ, 69,酒井学, 0.9, 71,  -8,  18, 8, 22.2, ⑩⑩
 8, 7,Ｇレッドマロン, 56,高倉稜, 0.9, 56,* -4,  -6, 9, 18.6, ③③, 8, 2,Ｏディアユウキ, 59,宮崎北, 0.8, 66,* -4,  14,14,143.9,②②②, 8, 2,Ｏゴｰルドキャメロン, 57,水口優, 0.4, 78,  -8,  24,16,432.3,⑫⑩⑦, 8,14,Ｇコスモピアチュｰレ, 70,丹内祐, 1.0, 70,  -6,  15, 7, 21.5, ⑥⑥
 9, 5,Ｏフェルマグリオ, 48,藤岡康, 0.9, 57, -12,   2,10, 51.9, ⑫⑪, 9,14,Ｄメイショウドレイク, 71,小島太, 1.1, 65,  -7,  14, 9, 37.8,⑧⑧⑧, 9, 3,Ａエクスペディション, 81,太宰啓, 0.4, 81,  -9,* 29, 1,  3.1,⑯⑯⑭, 9,17,Ｄトロンプルイユ, 73,中舘英, 1.0, 70,* -1,  11, 2,  4.9, ④④
10,17,Ｃクリノエンドレス, 60,丸田恭, 0.9, 56, -15,   4, 6, 13.8, ⑰⑰,10, 6,Ｍカシノピストン, 60,渡辺薫, 1.3, 67,  -9,  18,15,184.2,⑭⑬⑭,10, 8,Ｊスプリングバレル, 69,酒井学, 0.5, 72,* -3,  13,12, 66.3,①①①,10, 5,Ｆフィｰルザファン, 71,丸田恭, 1.2, 66,  -8,  15,10, 32.7, ⑨⑨
10, 6,Ｆクｰルグラン, 56,長谷川, 0.9, 57,  -8,  -2, 5, 11.3, ⑨⑧,11,15,Ｃヤマニンフリスキｰ, 71,太宰啓, 1.3, 64,  -8,  15, 4, 12.5,⑩⑩⑩,11,12,Ｋニシノマナザシ, 69,丸山元, 0.6, 71,* -4,  13, 6, 14.0,②②②,11,16,Ｈデｰトマスタｰ, 69,太宰啓, 1.2, 66,  -6,  12,13,131.5, ⑦⑦
12, 2,Ｅシルバｰトップ, 58,二本柳, 0.9, 57,  -7,  -3, 2,  4.8, ⑦⑤,12,10,Ｅメイショウテッペイ, 70,田中健, 1.4, 64,* -6,  10,10, 41.2,④③⑤,12, 6,Ｎメイショウタフ, 57,田中克, 0.8, 73,  -8,  20,15,260.6,⑨⑬⑬,12,12,Ｌクリンゲルベルガｰ, 66,田中健, 1.4, 64,  -8,  12, 6, 19.6, ⑪⑪
13,16,Ｌゴｰルデンアスク, 50,武幸四, 1.3, 52, -14,   0,13, 69.5, ⑯⑯,13, 8,Ｇシャイニｰブレｰヴ, 69,藤岡康, 1.6, 64,  -8,  13, 2,  6.5,⑪⑪⑪,13, 5,Ｌロスペトリュス, 66,上村洋, 0.9, 71,  -7,  15,14,143.2,⑤⑤⑪,13, 7,Ｑキチロクアナン, 52,加藤士, 1.5, 63, -14,  16,18,395.3, ⑯⑰
