10年 6月13日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 6月13日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝2910m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  芝1200m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 9, 7, ダノンブリリアント,---,鮫島良, 1.4, 55,*  4, -14, 7, 25.0, ①①, 9, 1, アドマイヤテキサス,,高田潤,200.3,,,, 7, 17.6,⑫⑬⑬, 9,16,Ｈラピッドボｰイ, 73,岩田康, 0.6, 69,*  5,  -3, 2,  7.0,③③④, 9,14,Ｇケイアイアストン, 85,的場勇, 0.7, 74,  -5,*  7,11, 22.8, ⑱⑯
10, 6,Ｅオミヤゲ, 60,小牧太, 1.6, 52,   1, -12, 5, 18.9, ④⑤,10, 9, セフティファンキｰ,,南井大,200.6,,,,12, 98.2,⑬⑫⑫,10,14,Ｆフィｰルドウイナｰ, 74,小坂忠, 0.7, 67,   4,  -2, 8, 21.3,⑥⑥⑤,10,18,Ｈカノヤザクラ, 84,小牧太, 1.3, 67,*  5, -12, 6, 11.0, ③④
11,13,Ｊカザンリク, 45,高倉稜, 2.0, 48,  -4, -10, 9, 56.9, ⑪⑩,11, 4, ヤマニンラシャス,,林満明,200.9,,,,11, 91.9,⑦⑪⑪,11, 8,Ｇウェザｰサイド, 73,松山弘, 1.1, 65,   3,  -2, 6, 18.9,⑩⑪⑪,11,11,Ｎタマモホットプレイ, 81,渡辺薫, 1.4, 65,  -5,  -2,18,135.3, ⑯⑮
12,10, シゲカツパワｰ,---,中村将, 3.0, 40,  -7, -15,14,405.0, ⑫⑪,12,13, エリモキスミｰ,,今村康,201.3,,,,10, 66.2,⑧⑨⑨,12, 1,Ｏウルトライエロｰ, 55,藤岡康, 1.3, 64,   3,  -5,13, 99.7,⑧⑩⑬,12,17,Ｏセブンシｰクィｰン, 79,和田竜, 1.6, 64,*  8, -18,16, 55.8, ②②
13,15,Ｌナリタキョウジン, 37,上野翔, 3.8, 36,  -3, -25,15,486.8, ⑩⑬,13, 6, レイナウッド,,難波剛,204.6,,,,13,100.3,⑤⑩⑩,13,12,Ｌメイショウシンドウ, 66,浜中俊, 1.8, 61,   1,  -7,15,185.5,⑫⑬⑮,13, 2,Ｆサンダルフォン, 85,酒井学, 1.6, 61,  -4,  -6, 5, 10.5, ⑬⑭
14, 1, フェロマッキニイ,---,古川吉, 4.0, 33, -17, -11,12,184.3, ⑭⑭,,,,,,,,,,,,,14, 7,Ｎディビデンド, 58,川須栄, 1.8, 60,  -1,  -3,14,104.8,⑯⑯⑯,14, 7,Ｌベストロケｰション, 81,木幡初, 1.7, 61,   3, -14, 2,  6.5, ⑦⑦
,,,,,,,,,,,,,,,,,,,,,,,,15, 3,Ｐベストグレイド, 51,和田竜, 2.2, 57,*  6, -19, 7, 19.1,①①①,15, 1,Ｑウエスタンダンサｰ, 79,高倉稜, 1.7, 61,   4, -16,17, 78.0, ⑤③
,,,,,,,,,,,,,,,,,,,,,,,,16,13,Ｍホッコｰセルベッサ, 62,川島信, 2.4, 56,   2, -11,16,243.7,⑭⑭⑫,16, 4,Ｅグッドキララ, 86,太宰啓, 1.7, 60,  -8,  -4,14, 44.9, ⑮⑱
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 3,Ｊランチボックス, 83,田中健, 1.8, 59,   0, -13,15, 51.8, ⑩⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 5,Ｍエｰブダッチマン, 81,武幸四, 3.1, 44,   3, -33, 9, 14.8, ⑥⑨
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-3),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:89 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:稍重(指数:2),,,,,,,,,,,
"単勝:150円 複勝:04=110円 14=160円 11=1,700円 枠連:550円",,,,,,,,,,,,"単勝:1,040円 複勝:10=330円 03=210円 05=660円 枠連:630円",,,,,,,,,,,,単勝:200円 複勝:11=120円 09=260円 10=520円 枠連:700円,,,,,,,,,,,,"単勝:870円 複勝:06=330円 15=410円 08=270円 枠連:2,010円",,,,,,,,,,,
"馬連:530円 ワイド:04-14=260円 04-11=3,530円 11-14=8,140円",,,,,,,,,,,,"馬連:2,540円 ワイド:03-10=1,060円 05-10=3,390円 03-05=1,600円",,,,,,,,,,,,"馬連:910円 ワイド:09-11=420円 10-11=900円 09-10=3,260円",,,,,,,,,,,,"馬連:5,290円 ワイド:06-15=1,870円 06-08=1,340円 08-15=1,850円",,,,,,,,,,,
"馬単:710円 3連複:20,030円 3連単:55,940円",,,,,,,,,,,,"馬単:5,950円 3連複:18,160円 3連単:114,600円",,,,,,,,,,,,"馬単:1,260円 3連複:6,730円 3連単:23,340円",,,,,,,,,,,,"馬単:10,630円 3連複:15,980円 3連単:96,400円",,,,,,,,,,,
■ 2R  芝1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:14,,,,,■ 5R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 8R  芝2400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■11R  芝1600m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,六波羅特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｉテｰオｰルネサンス, 58,藤岡佑,, 71,* 13,  -7, 6, 15.6, ①①, 1, 7,Ｆシルクタｰンベリｰ, 72,藤田伸,, 74,   5,*  4, 3, 11.0,④④③, 1, 6,Ａラッキｰポケット, 74,岩田康,, 70,  13,*-28, 1,  2.4,⑨⑥③, 1,11,Ａダノンヨｰヨｰ, 87,岩田康,, 74,  14, -15, 1,  2.8, ④③
 2,12,Ａミッドタウンレディ, 68,岩田康, 0.1, 70,* 12,  -7, 1,  2.2, ②②, 2,13,Ａタガノジンガロ, 81,松山弘, 0.1, 73,   5,*  3, 1,  1.4,⑦⑤④, 2, 4,Ｆサンマルエミネム, 68,野元昭, 0.1, 69,  12,*-25,17,222.9,⑪⑧⑤, 2,14,Ｋピｰスピｰス, 69,飯田祐, 0.0, 76,  11,* -9,13, 99.0, ⑪⑨
 3, 8, サンデｰミュｰズ,---,国分恭, 0.2, 68,   6,*  0, 7, 26.5, ⑩⑨, 3, 6,Ｉジョｰプライド, 69,藤岡康, 0.2, 73,   4,*  4,10, 62.6,⑥⑩⑨, 3, 5,Ｎロッソネロ, 62,和田竜, 0.2, 69,* 15, -35, 4,  6.7,③②②, 3,12,Ｊノボリデュｰク, 70,幸英明, 0.1, 73,* 19, -25, 9, 34.9, ①①
 4, 1,Ｍデコルテ, 54,鮫島良, 0.2, 69,* 11,  -5, 5, 12.9, ③③, 4, 9,Ｋジｰワンボｰイ, 66,国分恭, 0.3, 71,*  6,  -1, 8, 44.6,②②②, 4, 3,Ｄダディｰズウォｰズ, 70,川田将, 0.3, 69,  12,*-25, 2,  6.1,⑰⑪⑧, 4, 8,Ｃフサイチオフトラ, 80,川田将, 0.1, 75,  11,*-10, 4,  8.7, ⑤⑪
 5,10,Ｅマザｰウェル, 61,秋山真, 0.2, 68,* 11,  -5, 3,  6.8, ④④, 5, 2,Ｅビｰチランデブｰ, 72,武幸四, 0.6, 74,*  7,  -4, 5, 17.3,①①①, 5,13,Ｒアグネスハイヤｰ, 53,藤岡佑, 0.4, 69,* 17, -39,14,114.8,①①①, 5,13,Ｉメイショウゲンジ, 75,渡辺薫, 0.3, 72,  12, -17, 7, 18.1, ⑫④
 6,15,Ｋラガｰチェイス, 55,池添謙, 0.5, 66,* 11,  -9, 9, 35.9, ⑤⑤, 6, 4,Ｂアイノグロｰ, 76,秋山真, 0.6, 69,   4,   1, 6, 29.9,⑨⑨⑧, 6,11,Ｈスマｰトファントム, 66,国分恭, 0.5, 66,  12,*-28, 8, 30.1,⑯⑩⑦, 6, 9,Ｂジョｰメテオ, 82,池添謙, 0.3, 71,* 15, -22, 2,  3.6, ②②
 7, 6,Ｈスナｰクリボン, 58,太宰啓, 0.8, 61,   8, -10,11, 39.0, ⑦⑥, 7, 3,Ｄマイネルトレｰス, 73,佐藤哲, 0.7, 70,   3,   3, 9, 61.8,⑬⑭⑭, 7,16,Ｉナリタシャトル, 66,安藤光, 1.1, 62,   9, -31,18,281.0,⑫⑭⑪, 7, 4,Ｅブルｰモｰリシャス, 78,小牧太, 0.4, 71,  10, -13, 6, 17.7, ⑮⑦
 8, 5,Ｆクレバｰオペラ, 60,高倉稜, 0.8, 62,   5,  -5,12, 39.5, ⑪⑪, 8, 8,Ｈビｰビｰスカット, 70,松田大, 0.8, 72,   3,   2,13, 82.6,⑪⑬⑬, 8, 1,Ｋデュｰクストロング, 65,石橋守, 1.3, 62,  11, -38,12, 50.1,⑥⑦⑨, 8, 7,Ｆディｰプスピリット, 78,国分恭, 0.4, 71,  11, -15, 5, 15.9, ⑧⑧
 9,16,Ｎファイヤｰビｰトル, 54,藤岡康, 0.8, 62,   2,*  0,15,136.5, ⑯⑮, 9, 5,Ｃサクラブライアンス, 75,藤岡佑, 0.8, 69,   3,   2, 2,  7.1,⑮⑫⑫, 9, 2,Ｏキクノアキレス, 59,太宰啓, 1.9, 59,   7, -33,16,164.6,⑬⑮⑭, 9,10,Ｇヴェリタス, 77,秋山真, 0.7, 67,  10, -16,11, 44.2, ⑩⑫
10, 9,Ｂラフェクレｰル, 64,藤田伸, 0.8, 62,   6,  -7, 2,  5.0, ⑬⑩,10,15,Ｎデンゼルバロｰズ, 64,古川吉, 1.1, 66,   3,  -1,11, 66.2,⑩⑪⑪,10, 9,Ｂキクノトップラン, 71,幸英明, 2.0, 60,  12, -52, 5,  9.9,⑦⑨⑥,10, 2,Ｈサワノパンサｰ, 77,安藤勝, 0.7, 67,  13, -24, 3,  5.4, ③⑤
11, 7,Ｄライツェント, 62,安藤勝, 0.9, 62,   1,*  1, 4, 10.1, ⑮⑯,11,14,Ｊサイカニア, 68,鮫島良, 1.6, 63,   5,  -9, 4, 11.4,⑧⑦⑥,11,10,Ｌヴィｰヴァレジｰナ, 65,浜中俊, 2.6, 57,   9, -44,10, 32.4,⑧⑬⑮,11, 5,Ｄメイショウコウセイ, 79,松田大, 1.0, 64,   8, -19, 8, 27.3, ⑭⑬
12,11,Ｃクリｰンエメラルド, 62,佐藤哲, 1.0, 58,   5,  -8,10, 38.9, ⑭⑫,12,12,Ｐカネトシメボン, 60,安藤光, 1.8, 58,   5, -11,12, 81.6,⑤⑥⑦,12, 8,Ｍシルバｰビｰト, 63,高倉稜, 2.6, 56,   8, -48,13,105.9,⑩⑫⑬,12,15,Ｌダブルレインボｰ, 65,藤岡康, 1.1, 62,  12, -28,10, 40.7, ⑥⑥
13,13,Ｌスｰパｰティチャｰ, 55,木幡初, 1.1, 58,   9, -15,14,134.7, ⑧⑦,13,16,Ｏムｰンテンダｰ, 64,上野翔, 1.9, 61,   4, -10, 7, 41.6,⑭⑧⑩,13,15,Ｃユウアｰルシｰ, 71,秋山真, 3.2, 55,  13, -72, 6, 17.7,⑤③④,13, 6,Ｏコンゴウリュウオｰ, 60,田中克, 1.6, 56,   9, -31,15,203.0, ⑦⑩
14,18,Ｇレイニブルｰ, 58,松山弘, 1.4, 55,  10, -19, 8, 34.7, ⑥⑧,14,10,Ｍマイネルチハヤ, 64,川島信, 1.9, 60,   2,  -7,15,252.1,⑫⑮⑮,14,14,Ｊハナノカカリチョウ, 65,松山弘, 3.3, 53,   6, -48,11, 39.5,⑭⑯⑯,14, 3,Ｎティズインパルス, 61,松山弘, 2.5, 47,   7, -39,12, 66.8, ⑨⑭
15,17,Ｊサンレイキャロル, 56,難波剛, 1.5, 54,   6, -17,17,374.9, ⑨⑬,15,11,Ｌメイショウクレモナ, 66,川須栄, 2.0, 59,*  6, -15,14, 85.0,③③⑤,15,12,Ｅタガノガブリエル, 69,松田大, 3.9, 26,  13, -81, 3,  6.5,④④⑩,15, 1,Ｍキクカラヴリイ, 64,太宰啓, 2.8, 45,   6, -41,14,144.4, ⑬⑮
16, 3, マｰティントゥルｰ,---,鷹野宏, 1.6, 54,  -3,* -1,18,575.2, ⑰⑰,,,,,,,,,,,,,16,18,Ｐハイドランジア, 59,川須栄, 3.9, 26,  11, -72, 9, 30.2,②⑤⑫,,,,,,,,,,,,
17,14, バリスタ,---,幸英明, 1.6, 53,   5, -15,13, 53.0, ⑫⑭,,,,,,,,,,,,,17, 7,Ｑペパｰミントラヴ, 58,小牧太,10.0,-29,  -9, -95, 7, 29.1,⑱⑱⑰,,,,,,,,,,,,
18, 4, ミスズアムｰル,---,浜中俊, 4.1, 27, -14, -18,16,292.0, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-26 馬場:稍重(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-16 馬場:重(指数:2),,,,,,,,,,,
"単勝:1,560円 複勝:02=400円 12=140円 08=650円 枠連:710円",,,,,,,,,,,,"単勝:1,100円 複勝:07=230円 13=110円 06=670円 枠連:770円",,,,,,,,,,,,"単勝:240円 複勝:06=130円 04=3,530円 05=260円 枠連:580円",,,,,,,,,,,,"単勝:280円 複勝:11=150円 14=1,890円 12=930円 枠連:2,730円",,,,,,,,,,,
"馬連:1,470円 ワイド:02-12=730円 02-08=4,070円 08-12=1,130円",,,,,,,,,,,,"馬連:720円 ワイド:07-13=350円 06-07=2,970円 06-13=740円",,,,,,,,,,,,"馬連:33,630円 ワイド:04-06=8,390円 05-06=420円 04-05=20,020円",,,,,,,,,,,,"馬連:14,820円 ワイド:11-14=4,620円 11-12=2,170円 12-14=20,210円",,,,,,,,,,,
"馬単:4,050円 3連複:11,580円 3連単:80,130円",,,,,,,,,,,,"馬単:2,580円 3連複:6,290円 3連単:41,520円",,,,,,,,,,,,"馬単:42,030円 3連複:53,040円 3連単:363,120円",,,,,,,,,,,,"馬単:20,650円 3連複:118,020円 3連単:502,650円",,,,,,,,,,,
■ 3R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 6R  芝1200m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 9R  ダ1800m 3 歳1000万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■12R  ダ1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,あおぎりｽﾃｰｸｽ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｃヤマニンガｰゴイル, 65,川田将,, 76,  13,*  0, 3,  4.8, ⑤⑤, 1,11,Ａエｰシンヴァｰゴウ, 72,岩田康,, 94,* 20,*  2, 1,  2.1, ②②, 1, 7,Ｅミラクルレジェンド, 78,岩田康,, 86,   9,* 14, 7, 23.7,⑫⑩⑪, 1, 5,Ｇシルクフォｰチュン, 78,小牧太,, 83,  -1,* 26, 1,  3.7, ⑯⑯
 2,15,Ｊビッグウィｰク, 60,池添謙, 0.1, 75,* 14,  -4, 5,  7.7, ③③, 2,13,Ｊオクルス, 65,藤岡佑, 0.8, 87,* 24, -13, 4, 10.9, ①①, 2, 2,Ｄナリタスプリング, 79,幸英明, 0.2, 82,   9,*  9, 3,  9.9,⑧⑦⑥, 2,12,Ｈコンフォｰコ, 77,岩田康, 0.3, 81,   5,  18, 5, 10.3, ⑩⑪
 3, 6,Ａシエラネヴァダ, 68,浜中俊, 0.6, 70,   7,*  3, 2,  4.6, ⑯⑭, 3, 9,Ｄトｰホウシンバル, 69,浜中俊, 0.9, 80,* 16,  -6, 2,  6.7, ③③, 3,10,Ｇミッキｰバラｰド, 77,和田竜, 0.4, 80,  10,   5, 4, 12.1,⑥⑥④, 3, 2,Ｏユウキアックン, 71,武幸四, 0.5, 81,   0,* 21,11, 44.4, ⑮⑭
 4,10,Ｂピットボス, 65,秋山真, 0.6, 68,* 15, -14, 1,  4.6, ②②, 4, 1,Ｃハッピｰカオル, 69,藤田伸, 1.1, 74,   9,  -2, 5, 12.0, ⑧⑤, 4, 3,Ｆソリタリｰキング, 78,浜中俊, 0.5, 82,   9,*  9, 1,  2.1,⑪⑫⑩, 4,16,Ｆアナモリ, 79,川田将, 0.5, 79,   1,* 20, 3,  5.3, ⑭⑮
 5,17,Ｋプリンシパリティ, 58,和田竜, 0.8, 69,   6,*  3, 7, 13.3, ⑰⑯, 5, 4,Ｂリバｰハイランド, 70,高倉稜, 1.1, 71,   0,*  7, 3,  7.9, ⑭⑮, 5, 5,Ｍメイショウツチヤマ, 70,武幸四, 0.6, 84,  11,   3, 8, 24.4,⑤④⑤, 5,11,Ｃチャンピオンラブ, 82,藤田伸, 0.7, 77,* 12,   7, 2,  5.1, ③③
 6, 2,Ｇスリｰインパクト, 63,太宰啓, 0.9, 66,   8,  -6,11, 75.6, ⑨⑨, 6, 5,Ｅマストバイアイテム, 68,幸英明, 1.1, 73,   5,*  2, 9, 31.5, ⑪⑨, 6, 4,Ｎロングロウ, 70,川田将, 0.7, 78,   9,   5, 6, 17.6,⑨⑧⑨, 6,13,Ｋエｰシンブイムｰド, 76,安藤勝, 0.8, 75,   6,  13, 7, 14.4, ⑪⑩
 7, 1,Ｄマグニフィセント, 63,安藤光, 1.3, 62,   6,  -5,10, 44.0, ⑭⑮, 7,18,Ｐインタレスティング, 59,酒井学, 1.4, 69,   6,  -2,14,154.4, ⑫⑪, 7,15,Ｃキラウエア, 79,小牧太, 0.7, 78,   9,   5, 5, 14.4,⑩⑨⑧, 7, 3,Ｅアグネスイカロス, 79,太宰啓, 1.0, 73,* 12,   5, 9, 18.1, ④④
 8,14,Ｍホクトスズラン, 55,松田大, 1.3, 63,  10, -13,15,199.1, ⑧⑧, 8,15,Ｉアイビｰフォｰルド, 66,川田将, 1.5, 69,   8,  -6, 6, 12.7, ⑩⑩, 8, 6,Ａコウユｰヒｰロｰ, 80,木幡初, 1.2, 73,   6,   6,14,117.9,⑮⑮⑬, 8, 9,Ｊテイエムフルパワｰ, 76,赤木高, 1.0, 75,   3,  14,10, 40.1, ⑬⑫
 9, 4,Ｅフェアリｰレイ, 63,藤岡康, 1.4, 61,   7,  -9, 8, 23.0, ⑫⑪, 9, 6,Ｋピエナブラヴ, 63,岩部純, 1.6, 65,   1,  -1,10, 46.8, ⑬⑬, 9,13,Ｈパルラメンタｰレ, 77,藤田伸, 1.3, 74,* 13,  -7, 2,  4.1,①①①, 9, 8,Ａサダムテンジン, 82,和田竜, 1.3, 72,* 13,   1, 6, 10.7, ②②
10,12,Ｌアドマイヤチャｰム, 56,岩田康, 1.5, 60,   7, -11, 9, 35.3, ⑬⑬,10, 8,Ｈフライトハｰン, 66,飯田祐, 1.8, 63,   1,  -4, 8, 16.2, ⑮⑭,10, 9,Ｂエイシンナナツボシ, 80,太宰啓, 1.4, 72,* 12,  -7, 9, 29.7,②②②,10, 7,Ｎエンジェルフェザｰ, 72,松山弘, 1.3, 71,  10,   4,16,234.5, ⑥⑥
11, 8,Ｉナゲットスマイル, 61,藤岡佑, 1.5, 59,* 18, -34, 6, 10.4, ①①,11,16,Ｆエリモレインボｰ, 67,石橋守, 1.9, 61,  -4,   1,17,231.2, ⑱⑰,11, 1,Ｋロｰレルレヴァｰタ, 72,松山弘, 1.9, 71,   7,  -1,15,131.8,⑭⑭⑫,11,14,Ｍミスタｰレンチ, 73,秋山真, 1.4, 69,   2,  11,12, 61.2, ⑫⑬
12, 3,Ｆダノンゲットウィン, 63,藤田伸, 1.6, 58,  13, -24, 4,  6.3, ④④,12,12,Ｍタツサファイヤ, 63,安藤勝, 2.1, 64,* 16, -22, 7, 13.0, ④④,12,14,Ｌゼンノベラｰノ, 71,秋山真, 2.3, 67,   7,  -6,10, 33.7,⑦⑪⑭,12, 4,Ｄエイシンクエスト, 80,上村洋, 1.4, 71,   7,   5, 4,  8.3, ⑦⑦
13,13,Ｈセルシウス, 62,国分恭, 1.8, 56,  11, -23,12, 86.4, ⑦⑥,13,14,Ｇコスモレニ, 67,和田竜, 2.1, 62,  11, -17,12, 81.3, ⑤⑦,13, 8,Ｉブルｰソックス, 77,赤木高, 2.4, 66,  11, -14,12, 37.9,③③③,13, 1,Ｉホシシャトル, 76,高倉稜, 1.6, 68,   6,   4,15, 86.9, ⑨⑧
14,18,Ｐウォｰタｰクｰゲル, 43,酒井学, 1.9, 57,   9, -18,18,433.6, ⑪⑩,14,17,Ｑショウナンナックル, 54,秋山真, 2.2, 61,  10, -16,15,182.8, ⑦⑧,14,12,Ｊメテオロロジスト, 76,池添謙, 2.5, 64,   6,  -6,11, 37.2,⑬⑬⑮,14,15,Ｂスリｰサンビｰム, 82,国分恭, 1.8, 67,* 14,  -4, 8, 17.0, ①①
