10年 2月14日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 2月14日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝2930m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,飛鳥ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ａタガノザイオン, 72,岩田康,, 61,  -8,*  6, 1,  1.5,④⑤④, 1,10, テイエムダイアナ,,高井彰,,,,, 3,  9.8,①①①, 1,14,Ｃハギノリベラ, 77,安藤勝,, 72,   1,* 19, 1,  3.0,⑫⑧⑧, 1, 3,Ｊドモナラズ, 75,池添謙,, 86,  11,* 10,10, 73.1, ⑧⑦
 2, 4,Ｃトウカイキアｰロ, 58,蛯名正, 0.1, 62, -10,*  9, 3, 10.8,⑨⑨⑧, 2, 8, スプリングカエサル,,白浜雄,197.5,,,, 1,  1.5,②②②, 2, 2,Ｄシャア, 76,小坂忠, 0.2, 74,   4,  14, 2,  4.1,⑥⑥⑤, 2, 1,Ｅスカイリュウホｰ, 81,小牧太, 0.0, 84,  15,   2, 9, 43.1, ②③
 3, 6,Ｂプリサイスドリｰム, 63,川田将, 0.2, 62, -11,* 10, 2,  3.5,⑫⑪⑩, 3, 7, モリノミヤコ,,林満明,197.8,,,, 8, 27.3,⑥⑤⑤, 3,12,Ｊツルマルネオ, 70,岩田康, 0.4, 71,*  4,  10, 4,  8.8,④④③, 3,10,Ｆアペリティフ, 80,蛯名正, 0.1, 84,   9,* 12, 4, 12.8, ⑪⑨
 4,15,Ｍナリタレジｰナ, 47,石橋守, 1.1, 53,* -7,  -7,14,296.7,⑧②②, 4, 2, アヤナベル,,北沢伸,198.0,,,, 7, 17.4,④③③, 4,13,Ｂピエナミッチｰ, 77,デムｰ, 0.5, 72,   3,  12, 5, 10.5,⑦⑦⑥, 4, 5,Ａロｰドニュｰスタｰ, 84,岩田康, 0.1, 83,   9,* 10, 2,  3.3, ⑨⑩
 5, 7,Ｅツルマルトップワン, 55,福永祐, 1.3, 53, -10,  -1, 9, 85.0,⑪⑩⑨, 5, 9, エｰシンサンスタｰ,,金折知,198.2,,,, 2,  8.5,⑦⑥⑥, 5, 3,Ｆレッドサｰパス, 73,小牧太, 0.5, 73,  -1,* 21, 6, 10.9,⑬⑮⑬, 5,11,Ｋマルイチクエスト, 68,熊沢重, 0.1, 81,* 19, -10,11,111.6, ①①
 6, 3,Ｈシゲルウジヤス, 50,田嶋翔, 1.5, 49,* -7,  -8,13,247.7,①④③, 6,13, トレド,,小坂忠,198.7,,,, 6, 16.5,⑧⑦⑦, 6, 8,Ａオｰゴンシャトル, 80,川田将, 0.5, 71,*  4,  10, 3,  4.9,③③④, 6, 2,Ｈウィルビｰキング, 80,福永祐, 0.2, 83,  10,   6, 8, 18.3, ⑦⑥
 7,11,Ｄペガサスダンディｰ, 56,小牧太, 1.6, 48,* -5, -12, 5, 27.1,②①①, 7, 5, ニットウサラン,,佐久間,199.4,,,, 5, 14.6,③④④, 7, 9,Ｈコパノタイマネ, 72,池添謙, 1.2, 68,   0,  11,11, 72.1,⑪⑫⑪, 7, 6,Ｂヤマニンウイスカｰ, 83,デムｰ, 0.3, 79,* 16,  -6, 1,  2.3, ③②
 8, 1,Ｆバトルヒミコ, 54,田中学, 1.8, 48,  -9,  -7, 4, 21.6,⑦⑦⑦, 8,11, トミｰブランド,,植野貴,199.4,,,, 9, 67.9,⑨⑧⑧, 8,11,Ｉシルクドミニオン, 70,藤岡佑, 1.4, 66,   1,  10, 7, 14.0,⑩⑪⑫, 8, 4,Ｃマイネルクラリティ, 81,和田竜, 0.4, 80,  13,  -1, 5, 14.5, ⑤④
 9,13,Ｉヤマノオレンジ, 49,小林徹, 2.0, 49,  -9,  -8,15,346.9,③⑧⑪, 9, 3, メイショウゲンスイ,,西谷誠,200.1,,,, 4, 12.6,⑤⑩⑩, 9,15,Ｌシルクヘラクレス, 67,田中学, 1.5, 63,*  5,  -2,13,160.9,①①①, 9, 7,Ｉサザンギャラクシｰ, 78,藤岡佑, 0.4, 80,   9,   7, 7, 17.6, ⑩⑪
10,14,Ｇエアロストｰン, 51,梶晃啓, 2.1, 46,* -7, -13, 6, 48.5,⑥③⑤,10, 1, ウインザモチ,,高野容,200.2,,,,12,100.9,⑪⑨⑨,10, 7,Ｇカシノネロ, 72,大下智, 1.7, 63,   1,   4,12,123.5,⑧⑩⑩,10, 9,Ｇテラノファントム, 80,藤田伸, 0.9, 76,  12,  -5, 6, 15.9, ⑥⑧
11, 9,Ｋポｰトサンダｰ, 47,和田竜, 2.1, 49, -11,  -4,10,108.9,⑭⑬⑫,11, 6, イマジンノココロヲ,,岩崎祐,204.6,,,,10, 70.2,⑬⑫⑪,11, 1,Ｎジョウショｰリズム, 61,岩崎祐, 1.7, 63,   1,   4,15,351.7,⑨⑨⑨,11, 8,Ｄブｰケフレグランス, 81,四位洋, 1.9, 63,  13, -23, 3,  6.5, ④⑤
12, 5,Ｊプレジャｰムｰン, 48,渡辺薫, 2.4, 47, -11,  -7,12,184.0,⑬⑫⑬,12, 4, マコトディアナ,,仲田雅,207.9,,,,13,105.1,⑫⑬⑫,12,16,Ｅベストルｰト, 73,木村健, 1.8, 61,*  5,  -3,10, 56.8,②②②,,,,,,,,,,,,
13,10,Ｎマイネルリブレット, 40,池添謙, 2.4, 43,  -8, -14, 7, 56.7,⑤⑥⑥,13,14, トウケイビクトリｰ,,今村康,216.3,,,,14,155.1,⑭⑭⑬,13, 4,Ｍシャルマンスタイル, 64,福永祐, 2.0, 61,   3,  -1, 8, 35.8,⑤⑤⑦,,,,,,,,,,,,
14,12,Ｌコスモアゲハ, 47,大下智, 2.8, 44, -14,  -6,11,128.5,⑮⑭⑭,,,,,,,,,,,,,14,10,Ｋマキハタセンシブル, 67,野元昭, 2.1, 64,   1,   6,16,355.1,⑭⑭⑭,,,,,,,,,,,,
