10年12月19日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年12月19日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  ダ1800m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  ダ1200m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
 9, 8,Ｄストロングレグナム, 56,幸英明, 2.4, 49,   4, -16, 5, 19.7, ⑦⑧, 9, 6,Ｋホッカイサイモン, 40,蛯名正, 2.0, 47,* -3, -12, 6, 23.8,①①①, 9, 9,Ｆサントメジャｰ, 66,幸英明, 1.0, 64,  -4,   8,13,111.4,⑯⑭⑭, 9, 6,Ｌカフェレジェンド, 79,村田一, 1.0, 73,   2,  15,11, 60.0, ⑮⑬
10, 5,Ｃマックスファイヤｰ, 60,木幡初, 2.5, 47,   3, -17, 3,  5.9, ⑥⑤,10,15,Ｂイキナヤツ, 56,勝浦正, 2.2, 46,* -4, -13, 5, 20.4,④③⑤,10, 7,Ｊマイネルガネｰシャ, 64,スミヨ, 1.1, 57,  -1,   2,10, 23.9,⑦⑧⑨,10,13,Ｉマジックボンバｰ, 81,吉田稔, 1.0, 73,   5,  13,13,256.5, ⑬⑭
11, 2,Ｈエステｰファイタｰ, 50,南田雅, 2.7, 45,   1, -16,10,102.9, ⑩⑪,11,14,Ｄギヴンザウイング, 54,鈴来直, 2.2, 46,  -5, -11, 8, 70.9,③⑦⑪,11,11,Ｃエイブルブラッド, 72,横山典, 1.3, 58,*  0,  -2, 1,  2.4,⑤④④,11,14,Ｇアｰリｰアメリカン, 82,松岡正, 1.1, 72,  10,   7, 7, 27.7, ⑤⑤
12, 7,Ｎアップルポテト, 36,的場勇, 2.7, 47,   2, -17,13,191.6, ⑨⑨,12, 3,Ｍテンクウ, 38,武士沢, 2.5, 42,  -6, -12,16,392.4,⑧⑫⑭,12, 1,Ｄサミットストｰン, 71,三浦皇, 1.7, 55,*  0,  -7, 9, 23.1,①①①,12, 5,Ｏシルクアルボｰレ, 77,幸英明, 1.1, 73,   0,* 17,16,300.0, ⑯⑯
13,14,Ｍアｰルアラモｰド, 37,小林淳, 2.8, 43, -10,* -8,16,501.4, ⑯⑮,13, 9,Ｈエｰシンイグアス, 46,内田博, 3.1, 40,* -3, -22, 4, 16.8,⑮④⑥,13, 5,Ｉムｰダ, 64,吉田稔, 1.8, 57,  -4,   3,16,377.4,⑭⑮⑮,13,15,Ｆセレスダイナミック, 82,後藤浩, 1.2, 71,   4,  12,14,258.0, ⑭⑮
14, 4,Ｏマイフラワｰ, 35,伊藤工, 2.8, 43,  -4, -13,11,163.9, ⑭⑭,14, 8,Ｌビュｰスペシャル, 40,幸英明, 3.2, 40,  -5, -18,14,225.2,⑦⑪⑩,14,16,Ｈギンザアキレス, 65,柴田善, 1.9, 52,* -1,  -7, 8, 23.0,⑨⑤⑦,14,12,Ｂストレｰトイン, 84,吉田豊, 1.4, 69,* 11,   3, 9, 52.7, ③④
15, 3,Ｇクリスタルロック, 53,大野拓, 3.1, 41,  -2, -17, 6, 22.1, ⑬⑩,15,12,Ｊゴｰルドテｰスト, 43,大庭和, 3.3, 38,  -6, -17,15,320.8,⑫⑬⑮,15,12,Ｍキャニオンシンザン, 58,浜中俊, 2.5, 55,  -8,   3,15,374.0,⑮⑯⑯,15, 2,Ｍストｰリｰテリング, 79,蛯名正, 1.4, 70,   7,   7,12,127.7, ⑨⑩
16,10,Ｐモエレフォルテ, 27,平野優, 3.7, 35,  -5, -20,15,455.4, ⑮⑯,16, 4,Ｏリキテンスタイン, 36,後藤浩, 4.3, 32, -10, -19,10, 87.9,⑭⑯⑯,16,15,Ｏオズフェスト, 54,柴山雄, 2.6, 49,  -1, -11,12, 95.1,⑧⑨⑬,16, 3,Ｐサラトガ, 76,郷原洋, 1.9, 65,   7,   2,15,258.2, ⑧⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-2),,,,,,,,,,,
単勝:210円 複勝:11=110円 12=130円 16=660円 枠連:360円,,,,,,,,,,,,"単勝:4,550円 複勝:07=390円 11=110円 02=140円 枠連:4,360円",,,,,,,,,,,,"単勝:760円 複勝:10=280円 13=520円 04=380円 枠連:2,760円",,,,,,,,,,,,単勝:260円 複勝:09=130円 16=150円 08=400円 枠連:470円,,,,,,,,,,,
"馬連:340円 ワイド:11-12=160円 11-16=1,160円 12-16=1,570円",,,,,,,,,,,,"馬連:4,740円 ワイド:07-11=1,250円 02-07=1,830円 02-11=240円",,,,,,,,,,,,"馬連:4,950円 ワイド:10-13=1,470円 04-10=1,510円 04-13=2,610円",,,,,,,,,,,,"馬連:490円 ワイド:09-16=250円 08-09=760円 08-16=1,090円",,,,,,,,,,,
"馬単:600円 3連複:4,220円 3連単:12,370円",,,,,,,,,,,,"馬単:17,530円 3連複:4,970円 3連単:78,730円",,,,,,,,,,,,"馬単:8,350円 3連複:20,920円 3連単:110,220円",,,,,,,,,,,,"馬単:920円 3連複:2,820円 3連単:8,810円",,,,,,,,,,,
■ 2R  ダ1800m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 5R  ダ1200m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■11R  芝1600m 2 歳ｵｰﾌﾟﾝ(国) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,朝日杯ﾌｭｰﾁｭﾘﾃｨｽﾃｰｸｽ ＧⅠ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｋバレドクｰル, 36,内田博,, 53,* -8,*  1, 1,  2.0,④②②, 1,11, ナチュラルライツ,---,三浦皇,, 57,* -6,* -1, 2,  3.6, ③③, 1,16,Ｃノボレインボｰ, 74,内田博,, 75,*  2,   9, 5,  8.5, ③③, 1,11,Ｂグランプリボス, 77,デムｰ,, 83,   5,* 16, 5, 14.6,⑨⑩⑧
 2, 5,Ｉトｰセンティアラ, 42,幸英明, 0.0, 52,* -8,*  0, 5, 12.1,①①①, 2, 9, ニシノゲイナｰ,---,内田博, 0.0, 57,* -5,  -2, 1,  2.7, ②②, 2,15,Ａエヴァ, 76,デムｰ, 0.1, 74,  -2,* 13, 3,  5.0, ⑩⑩, 2, 5,Ｃリアルインパクト, 77,ベリｰ, 0.1, 81,   6,  12, 4, 10.3,⑧⑦⑦
 3,15,Ｅショウナンガｰデン, 50,ルメｰ, 0.2, 51,* -9,*  1, 2,  3.2,⑤⑤④, 3,14, トレボｰネ,---,後藤浩, 0.6, 51,* -5,  -7, 3,  4.8, ①①, 3, 7,Ｂシルクドミニオン, 76,勝浦正, 0.4, 71,  -3,* 10, 1,  3.2, ⑪⑪, 3, 2,Ｆリベルタス, 74,福永祐, 0.1, 81,   8,   9, 2,  6.2,③④③
 4, 2,Ｇナンヨｰルｰジュ, 46,浜中俊, 0.4, 51,* -9,  -1, 3,  9.6,②③③, 4,16, ヒラボクロｰレル,---,田中勝, 0.7, 51, -10,  -3, 4, 10.2, ⑦⑥, 4,14,Ｄケイアイカミｰリア, 72,吉田隼, 0.5, 71,*  2,   4, 7, 14.1, ②②, 4,10,Ｄサダムパテック, 77,スミヨ, 0.2, 80,   6,  11, 1,  1.8,⑭⑨⑩
 5, 7,Ｂシンクオブミｰ, 52,吉田豊, 0.9, 45, -10,  -2, 6, 22.1,⑨⑪⑨, 5,10, トシザティアラ,---,幸英明, 0.7, 51, -10,  -3, 5, 10.5, ⑥⑤, 5, 3,Ｉセイウンエンドラン, 68,田辺裕, 0.6, 68,  -3,   8,10, 58.9, ⑨⑨, 5, 8,Ｌリフトザウイングス, 67,ルメｰ, 0.2, 81,   3,* 15, 3,  7.7,⑬⑫⑬
 6, 1,Ｈマリｰシア, 42,デムｰ, 1.0, 44, -10,  -4, 4, 11.6,⑦⑦⑥, 6, 3, セクシイスイｰト,---,吉田豊, 0.7, 49,  -8,  -5, 7, 20.7, ④④, 6, 4,Ｆノボジュピタｰ, 70,スミヨ, 0.7, 67,   0,   5, 6, 11.0, ⑥⑥, 6, 3,Ｋマイネルラクリマ, 70,松岡正, 0.6, 76,   8,   2, 7, 23.1,④⑤④
 7,12,Ｄエルダ, 50,後藤浩, 1.9, 38,* -9, -13, 7, 34.1,⑩⑥⑤, 7,13, トシキャプテン,---,小野寺, 0.9, 48, -13,  -3,16,300.3, ⑩⑧, 7, 1,Ｏアヌエヌエ, 60,横山典, 0.7, 68,  -5,*  9, 8, 42.0, ⑫⑫, 7, 7,Ｎトキノゲンジ, 65,安藤光, 0.6, 74,   2,  11,16,232.0,⑫⑭⑫
 8, 4,Ｆルｰナピエｰナ, 49,柴山雄, 2.1, 38, -11,  -9,14,243.3,⑪⑫⑫, 8,12, デミチンタ,---,松岡正, 1.0, 47, -18,*  2, 6, 15.7, ⑫⑫, 8,13,Ｌシャイニイチカ, 64,柴田善, 0.8, 68,   1,   4,13, 72.2, ⑧⑧, 8, 9,Ｅロビンフット, 74,後藤浩, 0.7, 75,   2,  11, 8, 27.8,⑯⑮⑭
 9,11,Ｃアルテリｰベ, 51,北村宏, 2.2, 39, -14,  -6,10, 50.8,⑮⑮⑮, 9,15, ベルウッドショット,---,村田一, 1.1, 47, -18,*  1, 8, 30.2, ⑬⑬, 9,10,Ｅボンジュｰルメロン, 71,ルメｰ, 0.8, 67,  -5,   8, 2,  4.6, ⑭⑬, 9, 1,Ｇオｰスミイｰジｰ, 72,渡辺薫, 0.7, 74,* 11,  -5,10, 42.6,①①①
10,14,Ａコスモミアモｰレ, 56,中谷雄, 2.7, 34, -11, -17, 8, 44.6,⑧⑩⑪,10, 4, ジョウテンティアラ,---,津村明, 1.5, 44, -14,  -6,12,185.2, ⑪⑩,10, 6,Ｈアプロｰチミｰ, 69,松岡正, 0.9, 67,*  3,   0, 4,  7.7, ①①,10,12,Ａシゲルソウサイ, 82,幸英明, 0.7, 73,* 10,  -4, 9, 37.1,②②②
11, 6,Ｐフラワｰハット, 12,村田一, 2.8, 34, -10, -20,12,195.2,⑥⑧⑦,11, 5, クｰルキャッツ,---,平野優, 1.7, 42, -10, -12, 9, 65.1, ⑤⑦,11,11,Ｇレオカミカゼ, 69,村田一, 1.2, 64,   0,   1, 9, 57.5, ⑦⑦,11,15,Ｉアドマイヤサガス, 71,小牧太, 0.8, 73,   6,   2, 6, 22.2,⑩⑧⑨
12, 3,Ｎメイショウブブゼラ, 28,江田照, 2.9, 36, -12, -12,13,203.0,⑭⑭⑬,12, 2, ツルギレンゾク,---,郷原洋, 3.3, 27, -33,  -4,14,234.4, ⑭⑭,12,12,Ｊキングオブハイシｰ, 65,柴田大, 1.2, 64,   1,   0,16,404.6, ⑤⑤,12, 6,Ｈタガノロックオン, 71,田辺裕, 1.0, 69,   3,   4,15,159.7,⑪⑪⑪
13,10,Ｊサイレントリタｰン, 38,伊藤工, 2.9, 34, -12, -15, 9, 48.6,⑬⑬⑭,13, 1, オンワｰドヘラ,---,柄崎将, 3.7, 24, -36,  -5,13,222.4, ⑯⑯,13, 5,Ｎミスティフォレスト, 62,田中勝, 1.5, 62,  -6,   3,11, 59.8, ⑬⑭,13,16,Ｏタツミリュウ, 60,江田照, 1.2, 70,   4,   1,12, 57.7,⑦⑬⑮
14, 9,Ｌエステｰロｰズ, 36,三浦皇, 3.4, 30, -10, -24,11,115.3,⑫⑨⑧,14, 7, ボウシュ,---,鈴来直, 3.8, 23, -36,  -6,15,276.8, ⑮⑮,14, 2,Ｍブルｰエンジェル, 63,水野貴, 1.8, 59,   1,  -5,14,178.7, ④④,14,13,Ｊエｰシンブラン, 70,蛯名正, 1.4, 65,   8,  -9,13,104.8,⑥⑥⑥
15,13,Ｏタケショウマンボ, 28,鈴来直, 5.4, 18,* -9, -42,15,409.1,③④⑩,15, 6, アオイカゼ,---,柴山雄, 3.8, 23, -12, -27,11,121.2, ⑨⑪,15, 8,Ｐタケデンエビス, 40,高橋智, 2.1, 56, -10,   2,15,296.1, ⑮⑮,15,14,Ｐマジカルポケット, 59,安藤勝, 1.8, 64,  -2,   2,11, 50.3,⑮⑯⑯
,,,,,,,,,,,,16, 8, エスプレッソラテ,---,江田照, 4.1, 20, -12, -31,10, 87.2, ⑧⑨,16, 9,Ｋフォルメン, 65,幸英明, 3.8, 41, -21,  -3,12, 61.7, ⑯⑯,16, 4,Ｍブラウンワイルド, 67,浜中俊, 2.4, 54,*  9, -25,14,111.3,⑤③⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:81 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:1),,,,,,,,,,,
単勝:200円 複勝:16=110円 05=240円 15=130円 枠連:750円,,,,,,,,,,,,単勝:360円 複勝:11=130円 09=120円 14=140円 枠連:350円,,,,,,,,,,,,"単勝:850円 複勝:16=220円 15=190円 07=140円 枠連:2,060円",,,,,,,,,,,,"単勝:1,460円 複勝:11=430円 05=350円 02=250円 枠連:3,370円",,,,,,,,,,,
"馬連:1,130円 ワイド:05-16=450円 15-16=160円 05-15=640円",,,,,,,,,,,,馬連:580円 ワイド:09-11=240円 11-14=400円 09-14=310円,,,,,,,,,,,,"馬連:1,950円 ワイド:15-16=630円 07-16=380円 07-15=410円",,,,,,,,,,,,"馬連:4,990円 ワイド:05-11=1,740円 02-11=1,360円 02-05=860円",,,,,,,,,,,
"馬単:1,660円 3連複:1,210円 3連単:6,550円",,,,,,,,,,,,"馬単:1,260円 3連複:850円 3連単:4,060円",,,,,,,,,,,,"馬単:4,750円 3連複:2,020円 3連単:18,300円",,,,,,,,,,,,"馬単:11,750円 3連複:8,830円 3連単:67,910円",,,,,,,,,,,
■ 3R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:14,,,,,■ 6R  芝1600m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  芝1200m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,千葉ﾃﾚﾋﾞ杯,,,,,,,,,,,,中山ｳｲﾝﾀｰﾌﾟﾚﾐｱﾑ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｈドラゴンライズ, 58,蛯名正,, 53,*-25,   7, 4,  8.4,④⑤⑤, 1,15, リルバイリル,---,柴山雄,, 52,*-22,   6, 2,  5.8,③③③, 1, 9,Ｄダイワファルコン, 81,後藤浩,, 78,  11,   7, 1,  1.4,④⑤⑤, 1,11,Ｌブルｰミンバｰ, 78,ルメｰ,, 87,*  7,  12, 1,  3.4, ②②
 2, 3,Ｆランブイエ, 60,内田博, 0.0, 53,*-23,   4, 2,  3.8,②②②, 2,12, サトノデｰトナ,---,内田博, 0.0, 54,*-21,   5, 1,  2.3,②②②, 2, 1,Ｉマコトギャラクシｰ, 76,吉田豊, 0.2, 79,   9,* 12, 9, 56.5,⑦⑦⑥, 2, 2,Ｊケンブリッジエル, 79,ベリｰ, 0.0, 87,   1,* 17, 3,  5.7, ⑧⑦
 3,14,Ａシルクオフィサｰ, 67,横山典, 0.0, 57, -32,* 18, 3,  5.2,⑮⑮⑮, 3,16, グランデスバル,---,ルメｰ, 0.2, 52, -25,*  8, 6, 12.8,⑤⑥⑥, 3, 6,Ｈマイネルエルフ, 77,松岡正, 0.4, 76,  10,   4, 2,  6.9,⑥⑥⑦, 3,10,Ａレジェトウショウ, 84,浜中俊, 0.3, 82,   4,  11, 5, 11.4, ⑦④
 4, 2,Ｊウォｰルストリｰト, 56,田辺裕, 0.2, 46,*-23,  -1,13,125.6,①①①, 4, 5, オｰロラスクリｰン,---,大野拓, 0.5, 47, -23,   1, 9, 43.9,④④④, 4, 2,Ｆトウショウデザｰト, 79,三浦皇, 0.6, 75,   6,* 10, 4, 19.8,⑨⑨⑧, 4,15,Ｄゴｰルドアグリ, 82,蛯名正, 0.3, 83,  -3,* 17, 9, 29.2, ⑫⑮
 5, 1,Ｃメｰヴェ, 63,ルメｰ, 0.3, 49,*-25,   2, 1,  2.6,⑥④④, 5, 8, ヒカルハナフブキ,---,浜中俊, 0.5, 51, -26,*  9,11, 77.2,⑫⑨⑧, 5,11,Ｅエイブルベガ, 79,柴田善, 0.7, 70,* 15, -10, 6, 23.7,③②①, 5, 5,Ｏクリｰルバレット, 72,津村明, 0.4, 82,  -5,* 19,16,213.3, ⑭⑫
 6, 8,Ｇサクラライジング, 59,幸英明, 0.3, 50, -27,   7, 5, 15.5,⑩⑨⑩, 6, 7, メジロゴゼン,---,柴田善, 0.6, 45, -23,   1, 7, 26.5,⑦⑤⑤, 6,12,Ｊロｰレルエルヴェル, 69,田辺裕, 0.7, 71,   7,   6,10, 74.8,⑧⑧⑨, 6, 3,Ｃダイナミズム, 82,大野拓, 0.5, 80,   2,   9, 8, 23.0, ④⑤
 7,11,Ｅアプレレクｰル, 61,勝浦正, 0.3, 50, -29,   8, 7, 23.0,⑧⑪⑪, 7, 6, エｰブライジン,---,横山典, 0.8, 43, -26,   2, 3,  6.1,⑥⑦⑦, 7, 3,Ｋハングリｰジャック, 65,蛯名正, 0.8, 70,  11,  -4, 3,  7.1,⑤④③, 7, 8,Ｆダイメイザバリヤル, 80,柴田善, 0.5, 80,  -1,  14,11, 75.8, ⑪⑪
 8, 7,Ｎサンデンマックス, 48,柴田善, 0.5, 44,*-25,  -2,11, 56.0,③③③, 8, 1, トウカイパルマ,---,吉田隼, 0.8, 48, -30,* 10, 5,  9.2,⑪⑪⑪, 8, 8,Ｂシングンレジェンド, 84,小林淳, 1.0, 67,* 14, -11, 7, 46.8,②③④, 8, 7,Ｍエスカｰダ, 75,小林淳, 0.5, 79,*  9,   3,12,101.3, ①①
 9,10,Ｏチャｰピｰチット, 44,伊藤工, 0.6, 52, -35,* 14,14,132.6,⑯⑯⑯, 9, 2, ダイワスペシャル,---,北村宏, 1.2, 40, -29,   1, 4,  7.6,⑨⑩⑩, 9, 7,Ｇカシマストロング, 77,内田博, 1.2, 71,   3,   9, 5, 19.9,⑪⑩⑪, 9,14,Ｅタイセイハニｰ, 81,幸英明, 0.5, 79,   1,  11,13,143.0, ⑨⑨
10, 4,Ｉケイアイアルテミス, 56,江田照, 0.6, 49, -30,   7, 9, 42.1,⑫⑫⑬,10,14, ランドムテキ,---,村田一, 1.6, 37, -33,   2,15,371.6,⑭⑭⑭,10, 4, イケノエイトマン,---,水野貴, 1.7, 61,* 14, -23,11,174.6,①①②,10,13,Ｈワンモアジョｰ, 79,田辺裕, 0.5, 80,  -5,* 17,10, 30.6, ⑯⑭
11,16,Ｋラブミｰダン, 55,福永祐, 0.6, 48, -30,   7,12, 60.7,⑭⑭⑫,11,11, コスモティｰピｰ,---,津村明, 1.9, 28, -26, -14, 8, 31.2,⑧⑧⑨,11, 5,Ｃシンボリロｰレンス, 81,田中勝, 1.8, 62,   3,   0, 8, 55.5,⑩⑪⑩,11,16,Ｂエｰシンヴァｰゴウ, 82,デムｰ, 0.8, 76,  -4,  12, 2,  4.3, ⑬⑯
12,13,Ｌマイネルゴラッソ, 52,ベリｰ, 0.6, 46, -27,   2,10, 55.8,⑪⑩⑧,12, 3, ホリノアラシ,---,小野寺, 1.9, 36, -36,   4,13,208.9,⑮⑯⑯,,,,,,,,,,,,,12, 1,Ｇインプレスウィナｰ, 80,田中勝, 0.9, 75,   0,   7, 4, 10.1, ⑩⑩
13,12,Ｍマイネシェリｰ, 50,津村明, 0.7, 45, -29,   4,16,290.0,⑬⑬⑭,13, 4, アルスマルカｰト,---,田中勝, 1.9, 32, -30,  -6,12, 84.3,⑩⑫⑫,,,,,,,,,,,,,13, 9,Ｉレオパステル, 79,村田一, 0.9, 75,   4,   4, 7, 18.2, ⑥⑧
