10年10月24日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年10月24日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1150m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  芝2000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1700m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,飯坂温泉特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｄアンジュヴォレ, 55,勝浦正,, 53, -11,*  2, 3,  4.5, ⑫⑩, 1, 1,Ｇカンマビｰド, 63,的場勇,, 69,*  5,   6, 4,  7.2,②②②, 1, 6,Ｅシシャモフレンド, 70,北村友,, 74,* -2,  19, 4, 12.8,⑤④③, 1,11,Ｉサイモントルナｰレ, 78,中舘英,, 81,   9,* 11, 7, 12.3,⑮⑨⑥
 2,11,Ｃデイブレイク, 56,柴田大, 0.0, 52,  -6,  -3, 2,  4.3, ④⑤, 2, 4,Ａトウカイライフ, 71,村田一, 0.2, 66,   4,   7, 1,  3.8,⑦⑤⑤, 2, 7,Ｍシルクプロミス, 65,小林淳, 0.1, 74,  -4,* 20, 6, 22.1,⑦⑦⑦, 2, 7,Ｂメダリアビｰト, 84,丸山元, 0.0, 81,  10,*  9, 3,  6.4,③④③
 3,15,Ａオｰパルス, 58,丸山元, 0.3, 50,  -5,  -7, 1,  3.8, ③③, 3,10,Ｋメイショウボヌス, 60,田中健, 0.2, 69,   3,*  9, 7, 15.0,⑧⑩⑩, 3,14,Ｉクリアキｰ, 67,村田一, 0.1, 77,  -5,* 25, 8, 29.7,⑬⑬⑫, 3, 6,Ａヒラボクワイルド, 89,荻野琢, 0.4, 79,* 12,   3, 1,  2.4,②②①
 4, 1,Ｅケｰジｰヨシツネ, 52,上村洋, 0.5, 50,*  4, -15,11, 28.5, ①①, 4, 3,Ｆミラクルフラッグ, 66,田辺裕, 0.4, 63,*  5,   4, 5,  7.4,③③④, 4,16,Ａクリスマスキャロル, 79,国分恭, 0.2, 73,  -4,  19, 2,  3.7,⑩⑧⑨, 4,14,Ｈビッグスワン, 79,古川吉, 0.5, 78,   7,* 10, 9, 28.8,⑫⑫⑨
 5, 8,Ｍプリティｰマッハ, 33,村田一, 0.5, 48, -17,*  2,15,142.5, ⑭⑬, 5,12,Ｅラヴァリｰウィッチ, 66,丸山元, 0.4, 66,   1,* 11, 6, 13.6,⑫⑬⑪, 5, 2,Ｄビルトミｰアップ, 70,田辺裕, 0.3, 69,  -4,  16, 5, 14.2,④⑤⑤, 5,12,Ｊトキノフウジン, 76,柴原央, 0.8, 75,* 12,   0, 4,  9.4,④③②
 6, 7,Ｐレッツマンボウ, 24,丹内祐, 0.5, 47,  -7,  -7,10, 26.0, ⑤④, 6,11,Ｂピロｰトｰク, 69,勝浦正, 0.7, 63,   4,   4, 2,  3.8,⑨⑧⑧, 6,12,Ｆフェリキタｰス, 69,丸田恭, 0.3, 68,* -2,  13,12, 58.9,③②②, 6, 3,Ｇホウショウアマネ, 80,江田照, 0.9, 75,   9,   4, 5, 11.2,⑧⑦⑦
 7,13,Ｊフレンドハｰバｰ, 36,国分恭, 0.6, 47,  -8,  -7, 7, 20.5, ⑦⑥, 7, 6,Ｌバイブレイションズ, 60,江田照, 0.7, 63,   3,   5, 9, 34.1,⑩⑨⑨, 7,10,Ｂセイピｰシｰズ, 73,安藤光, 0.4, 70,  -4,  17, 9, 30.3,⑪⑩⑧, 7, 4,Ｃリバプｰルサウンド, 82,石橋脩, 1.0, 74,  10,   1, 6, 11.7,⑥⑤⑤
 8,14,Ｇサックノヤクソク, 43,田辺裕, 0.6, 47,*  1, -15,13, 54.8, ②②, 8, 5,Ｎヒシエリｰト, 55,国分優, 0.8, 61,*  5,   0,11, 67.7,④④③, 8, 3,Ｃラブイズモネ, 72,川須栄, 0.5, 68,* -2,  12, 7, 22.3,②③④, 8, 5,Ｋアドマイヤマリン, 76,国分恭, 1.1, 74,   9,   2, 8, 19.9,⑤⑥⑧
 9, 2,Ｂミキノコモコ, 57,武士沢, 0.9, 43, -10,  -7, 8, 22.9, ⑨⑦, 9, 8,Ｃホッコｰフクヒメ, 67,古川吉, 1.4, 59,   1,   3, 8, 20.3,⑭⑭⑫, 9, 9,Ｌマヤノカピオラニ, 65,渡辺薫, 0.5, 66,* -1,   7,13, 60.8,①①①, 9, 2,Ｄナリタカｰビン, 82,秋山真, 1.7, 68,* 12,  -8, 2,  6.4,①①④
10,10,Ｆサツマノホシ, 43,的場勇, 1.0, 45, -18,* -1, 6, 18.7, ⑮⑮,10, 9,Ｊカシノスタｰライト, 61,赤木高, 1.6, 57,   1,   1,12, 88.8,⑮⑮⑭,10, 8,Ｐサンアイブライト, 55,木幡初, 0.5, 71,  -5,  17,15,239.3,⑨⑫⑪,10,10,Ｎメイショウコレット, 72,田中健, 1.8, 72,   6,   2,15,203.6,⑬⑭⑮
11, 6,Ｈネコチｰタｰ, 43,小野寺, 1.2, 42, -14,  -7,14, 94.5, ⑬⑭,11,15,Ｄパルクエスト, 67,藤岡康, 1.7, 55,*  6, -10, 3,  5.8,①①①,11, 4,Ｊモエレアイドル, 66,石橋脩, 0.5, 71,  -4,  16, 3,  3.9,⑥⑨⑩,11, 8,Ｌロｰンジャスティス, 75,武士沢, 1.9, 66,   5,   3,14,156.4,⑭⑮⑫
12, 4,Ｎノアフェアリｰ, 29,西田雄, 1.7, 37,  -9, -16, 5, 16.6, ⑧⑧,12, 2,Ｉニシノシズル, 62,丸田恭, 1.7, 55,   4,  -5,13, 92.0,⑤⑥⑥,12, 1,Ｋヤマニンアロンディ, 66,西田雄, 0.6, 70,  -7,* 20,14,136.8,⑫⑭⑭,12, 9,Ｍメテオロロジスト, 73,上村洋, 2.4, 65,   9, -10,10, 30.6,⑦⑧⑩
13,12,Ｌラグランダム, 35,石橋脩, 1.8, 37,  -8, -17, 9, 24.0, ⑥⑨,13, 7,Ｍオオトリフクムスメ, 56,田嶋翔, 1.8, 55,   2,  -3,10, 54.4,⑬⑫⑬,13,11,Ｇメジロカトリｰヌ, 69,中舘英, 0.6, 68,  -4,  12, 1,  3.0,⑧⑥⑥,13,15,Ｅマルサライガｰ, 81,小林淳, 2.9, 61,   7, -10,13,108.4,⑩⑬⑬
14, 9,Ｉシルバｰトップ, 40,二本柳, 1.8, 36, -10, -15,12, 52.8, ⑪⑪,14,13, ネヴァダンス,---,川須栄, 2.0, 54,   2,  -4,14,142.6,⑪⑪⑮,14,15,Ｏハギノウタヒメ, 59,丸山元, 0.7, 68,  -6,  17,10, 41.7,⑯⑯⑮,14, 1,Ｏテｰオｰケンジャ, 64,藤岡康, 3.5, 57,   6, -14,12,105.9,⑪⑪⑪
15, 5,Ｋウエストハｰバｰ, 35,古川吉, 1.8, 36, -10, -16, 4,  6.3, ⑩⑫,15,14,Ｈアトムスパンカｰ, 62,木幡初, 2.1, 52,   4,  -8,15,142.8,⑥⑦⑦,15,13,Ｈドナフュｰジョン, 67,赤木高, 0.9, 64,  -4,  10,11, 45.4,⑭⑪⑬,15,13,Ｆヴェイルドクリス, 80,安藤光, 4.0, 50,   7, -20,11, 51.4,⑨⑩⑭
,,,,,,,,,,,,,,,,,,,,,,,,16, 5,Ｎチｰフヴァｰジニア, 62,千葉直, 1.9, 54,  -6,   2,16,348.2,⑮⑮⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:0),,,,,,,,,,,
