10年 5月22日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 5月22日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝3300m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝2000m 4歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,秩父特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｈロレｰヌ, 57,後藤浩,, 59,   4,   0, 1,  4.1, ④③, 1,14, ギルティストライク,,山本康,,,,, 1,  4.2,③④④, 1, 4,Ｄメイショウツチヤマ, 71,柴山雄,, 70,  -3,* 17, 1,  2.0, ⑤⑥, 1, 6,Ｃアｰスシンボル, 75,田中勝,, 84,  -3,* 16, 7, 19.3,⑧⑨⑨
 2,10,Ｃレッドプラネット, 61,武士沢, 0.2, 57,*  5,  -5, 2,  4.9, ①①, 2, 9, ディアディアｰ,,柴田大,217.2,,,, 6, 13.0,⑧⑥⑥, 2, 9,Ｂギャザｰロｰジズ, 73,松岡正, 0.1, 73,  -5,* 21, 3,  6.4, ⑬⑬, 2, 2,Ａマジックビクトリア, 77,蛯名正, 0.2, 78,*  2,   6, 4,  6.6,③④④
 3,14,Ｂタマノリテラシｰ, 61,内田博, 0.5, 58,*  4,  -5, 4,  6.0, ⑤④, 3, 1, メジロラスタバン,,五十嵐,217.3,,,, 3,  5.2,⑨⑨⑦, 3,11,Ａトｰセンドンファン, 75,横山典, 0.2, 70,* -1,  13, 4,  7.3, ②②, 3, 4,Ｂカイゼリン, 77,内田博, 0.2, 77,*  1,   3, 2,  3.7,①①①
 4,16,Ｆカメリアビジュ, 59,蛯名正, 0.8, 57,   2,  -5, 7, 14.7, ⑧⑦, 4, 8, マルサンリタｰン,,難波剛,217.4,,,, 2,  4.5,⑤⑤⑤, 4, 7,Ｏディアビリｰヴ, 56,北村宏, 0.6, 65,*  0,   8,11, 75.3, ①①, 4, 8,Ｊミサトフリｰト, 66,大庭和, 0.4, 77,  -1,   7,10, 85.0,⑦⑥⑥
 5, 2,Ｐアルファアンジュ, 40,戸崎圭, 0.8, 58,  -2,   2,10, 27.5, ⑩⑩, 5, 7, ダノンバッカス,,西谷誠,217.9,,,, 8, 16.6,④③②, 5, 2,Ｆカントリｰスノｰ, 68,蛯名正, 0.8, 67,  -3,  10, 9, 46.0, ⑧⑧, 5, 7,Ｇスイｰトブレナム, 70,伊藤工, 0.4, 75,   0,   4, 5, 11.1,②③③
 6, 7,Ｊスズオリヅル, 53,菅原隆, 1.0, 56,  -6,*  6,16,307.4, ⑭⑮, 6,11, ブルｰポラリス,,金子光,218.6,,,,10, 62.1,②②③, 6, 6,Ｅカズノタイショウ, 69,吉田豊, 0.9, 64,  -2,   8, 2,  5.9, ③③, 6,11,Ｄレディｰビスティｰ, 74,勝浦正, 0.5, 76,  -1,   6, 3,  4.3,⑥⑦⑧
 7, 9,Ｉディアブリッジ, 56,勝浦正, 1.0, 54,   0,  -3,12,101.7, ⑥⑨, 7, 6, レイザストレングス,,草野太,218.7,,,,12, 93.5,⑩⑩⑨, 7, 3,Ｍネオスプレマシｰ, 56,内田博, 1.3, 63,  -5,   9, 8, 44.5, ⑩⑩, 7, 5,Ｆサニｰラブカフェ, 71,郷原洋, 0.7, 72,   0,   0, 8, 29.4,⑤⑤⑤
 8, 3,Ｍマイティｰアゲン, 51,田中勝, 1.1, 54,  -3,   1,15,195.6, ⑪⑪, 8,13, ランヘランバ,,小坂忠,218.8,,,, 4,  6.8,①①①, 8, 8,Ｈオメガブルｰグラス, 67,田中勝, 1.3, 62,  -3,   7,10, 58.4, ⑨⑨, 8, 3,Ｈユングフラウヨシコ, 70,戸崎圭, 1.3, 69,  -3,   0,11, 92.6,⑩⑩⑩
 9, 1,Ｅエミネンスグリｰズ, 60,三浦皇, 1.3, 54,  -4,   1, 9, 26.9, ⑫⑫, 9, 2, セイウンエポック,,大庭和,219.7,,,, 5,  7.0,⑪⑪⑪, 9,16,Ｌミスタｰルイス, 60,江田照, 1.4, 61,  -2,   4,13, 93.4, ⑥⑤, 9, 9,Ｉオカゲサマデ, 68,後藤浩, 1.4, 63,   0,  -9, 9, 53.4,⑨⑧⑦
10, 4,Ａメイビｰズエイム, 62,松岡正, 1.5, 52,  -4,   0, 3,  5.0, ⑮⑭,10, 3, ニュｰパワｰ,,穂苅寿,220.3,,,, 7, 15.0,⑦⑧⑧,10, 1,Ｃマイネルチハヤ, 71,武士沢, 1.4, 59,  -4,   6,14,213.1, ⑦⑦,10, 1,Ｋジェイケイラン, 60,横山典, 2.2, 59,  -7,  -6, 6, 12.0,⑪⑪⑪
11,12,Ｋダイシンベｰル, 53,北村宏, 1.5, 48,   2, -11, 8, 14.9, ⑨⑧,11,12, スリｰアトラス,,高野容,220.6,,,,13, 99.2,⑫⑫⑫,11,14,Ｎプルシャンブルｰ, 56,戸崎圭, 1.5, 62,  -6,   8,15,305.0, ⑫⑫,11,10,Ｅレイクメリット, 72,北村宏, 7.5,-10,*  1, ---, 1,  3.3,④②②
12, 8,Ｇミアコルサ, 58,小林淳, 1.6, 50,   2, -11, 6, 11.1, ⑦⑥,12,10, ウインドストｰム,,石神深,222.0,,,,11, 66.1,⑥⑦⑩,12,15,Ｊスガノタキオン, 63,勝浦正, 1.9, 58,  -7,   8, 7, 43.7, ⑮⑭,,,,,,,,,,,,
13,13,Ｌアルエットシチｰ, 53,大庭和, 1.7, 48,  -8,*  3,13,156.9, ⑯⑯,13, 5, ルグランコンデ,,蓑島靖,223.1,,,,14,188.1,⑬⑬⑬,13,13,Ｋスズカジェネラル, 61,川島信, 2.1, 55,  -2,  -2,12, 81.4, ④④,,,,,,,,,,,,
14,11,Ｄサトノコンテッサ, 61,横山典, 2.4, 43,*  5, -22, 5,  9.6, ②②,,,,,,,,,,,,,14,12,Ｇトゥザサミット, 68,後藤浩, 2.1, 55,  -4,   2, 5, 11.5, ⑪⑪,,,,,,,,,,,,
15, 6,Ｎエステｰハｰト, 48,江田照, 2.5, 43,   3, -21,11, 80.8, ③⑤,,,,,,,,,,,,,15,10,Ｉカネスデュエル, 67,三浦皇, 3.1, 50,  -7,  -3, 6, 17.4, ⑭⑮,,,,,,,,,,,,
16,15,Ｏノｰブルビュｰティ, 41,伊藤工, 2.6, 42,  -5, -10,14,194.7, ⑬⑬,,,,,,,,,,,,,16, 5,Ｐチャｰミｰベル, 51,菅原隆, 3.2, 50, -10,   1,16,414.8, ⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-3),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:77 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:0),,,,,,,,,,,
