10年 2月20日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 2月20日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 4R  ダ1400m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝2000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,東山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｂアドマイヤマリン, 64,ルメｰ,, 73,*  2,*  8, 1,  3.6,④④③, 1, 8, ルロワ,---,鮫島良,, 59,  -4,*  0, 5, 11.0, ⑥④, 1, 4,Ａサクラキングオｰ, 79,岩田康,, 76,*  7,*  9, 1,  1.8,③③③, 1, 1,Ｂマイネルアトレ, 82,吉田豊,, 88,  -1,  27, 5, 10.6,⑤⑥⑥
 2, 1,Ｈダイヤモンドムｰン, 58,福永祐, 0.0, 72,*  4,*  4, 3,  4.2,①①①, 2, 7, ボｰドメンバｰ,---,藤岡康, 0.1, 58,  -5,* -1,14,141.6, ⑤⑥, 2, 5,Ｃネオレボルｰション, 74,横山典, 0.2, 75,   6,*  9, 2,  3.9,④⑤④, 2, 9,Ａマイネルプリマス, 83,和田竜, 0.0, 87,*  0,  23, 1,  3.0,④④③
 3,12,Ｃランブリングロｰズ, 63,藤岡佑, 0.9, 67,   0,*  5, 4,  5.4,⑪⑩⑨, 3,15, ナムラエアポｰト,---,和田竜, 0.2, 58,* -3,  -3, 4, 10.0, ③③, 3, 6,Ｋテイエムリュウジン, 63,国分恭, 0.2, 75,   6,*  9, 9, 27.3,⑤⑥⑤, 3, 8,Ｆウォｰクラウン, 75,佐藤哲, 0.2, 84,*  0,  23, 4,  8.6,⑥⑤⑤
 4,10,Ａユメミルテｰラｰ, 68,武豊  , 1.2, 66,   0,   2, 2,  3.9,⑧⑧⑧, 4,12, テｰブルスピｰチ,---,川田将, 0.6, 54,* -3,  -8, 3,  9.8, ①①, 4,15,Ｊアイアムピカイチ, 66,ルメｰ, 0.8, 72,   5,   7, 7, 21.8,⑧⑨⑩, 4, 5,Ｃトップゾｰン, 77,ルメｰ, 0.2, 89,  -3,* 32, 2,  3.9,⑫⑫⑫
 5, 2,Ｄグランスカイ, 63,和田竜, 1.7, 60,*  3,  -9, 7, 24.5,②②②, 5, 5, ビュｰティスｰザン,---,松山弘, 0.9, 51,  -4,  -9, 8, 46.0, ④⑤, 5,14,Ｅナリタジャングル, 72,福永祐, 0.9, 72,   5,   7, 3, 12.6,⑬⑫⑫, 5,11,Ｈクレスコワｰルド, 74,福永祐, 0.2, 89,  -2,  27, 3,  4.2,⑩⑨⑨
 6,13,Ｆマイネヴィント, 59,国分恭, 1.9, 60,   1,  -7, 6, 17.5,⑦⑤⑤, 6,13, メイショウテレジア,---,佐藤哲, 1.5, 44, -15,*  0,10,101.2, ⑬⑬, 6, 3,Ｇジョｰシンドバッド, 70,後藤浩, 1.1, 67,*  8,  -2, 8, 24.0,①①①, 6, 4,Ｇヤマカツゴｰルド, 74,池添謙, 0.4, 89,  -3,* 29, 6, 13.9,⑪⑪⑩
 7, 3,Ｎメイショウコブシ, 44,武幸四, 2.2, 63,  -1,  -4,11, 52.5,⑩⑪⑩, 7,11, ヤマニンブｰスタｰ,---,岩田康, 1.6, 45,  -9,  -9, 6, 28.8, ⑪⑦, 7, 9,Ｂピエナミッチｰ, 76,武豊  , 1.2, 72,   3,*  8, 4, 14.3,⑭⑯⑯, 7, 6,Ｉイイデエｰス, 74,秋山真, 0.6, 79,*  0,  14, 7, 19.4,③③④
 8, 4,Ｇマルヨシャトル, 58,池添謙, 2.4, 55,*  2, -14, 8, 29.7,③③④, 8,14, ノトｰリアス,---,武豊  , 1.6, 47,* -3, -17, 1,  1.5, ②②, 8, 7,Ｄテイエムカイザｰ, 72,太宰啓, 1.3, 68,   6,   1, 6, 19.0,⑨⑧⑪, 8, 7,Ｋグリフィス, 71,岩田康, 1.0, 77,  -2,  16, 9, 46.9,⑦⑧⑦
 9, 6,Ｅエルキャンディｰ, 59,幸英明, 2.5, 57,  -1,  -6,10, 38.8,⑬⑫⑪, 9,10, ニホンピロフルｰル,---,ルメｰ, 2.3, 41,  -9, -14, 2,  7.2, ⑨⑨, 9, 2,Ｈキタサンエンペラｰ, 70,大下智, 1.9, 64,   5,  -3,12,164.1,⑦⑩⑥, 9,13,Ｅアキノカウンタｰ, 76,鮫島良, 1.0, 74,*  2,   8, 8, 34.3,②②②
10,14,Ｉコンカラン, 57,川田将, 3.9, 46,   1, -23, 9, 37.1,⑨⑦⑥,10, 9, ブラウンナイスガイ,---,小林徹, 3.3, 32, -10, -23,13,137.4, ⑩⑪,10, 8,Ｍラピッドボｰイ, 49,川田将, 1.9, 63,*  8,  -9,11,105.0,②②②,10,12,Ｍスリｰキセキ, 56,武幸四, 1.1, 76,  -2,  14,11,139.1,⑧⑦⑧
11, 5,Ｏアｰスワンソニア, 43,芹沢純, 4.2, 44,   0, -23,15,189.8,⑥⑨⑫,11, 1, チョウカルストンオ,---,後藤浩, 3.5, 31,  -6, -28, 9,100.1, ⑦⑧,11, 1,Ｌマイアイビギニング, 63,鷹野宏, 2.2, 62,   4,  -3,14,377.5,⑪⑭⑬,11,10,Ｌジュウクリュウシン, 68,柴原央, 1.1, 71,*  2,   4,10, 49.8,①①①
