10年 1月30日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 1月30日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  ダ1000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 7R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,高山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｋカシノスタｰライト, 51,村田一,, 58,  -9,*  9, 7, 15.4,⑮④④, 1, 4,Ｆリリｰレインボｰ, 67,荻野琢,, 73,   0,* 13, 2,  3.8, ④②, 1,10,Ｃマｰブルデイビｰ, 71,宮崎北,, 72,*  5,   7, 5, 11.6,④③③, 1,16,Ｂリアルプリンス, 76,中舘英,, 74,* 15, -11, 1,  2.0,⑥⑥⑥
 2,11,Ｃラスティングソング, 60,鮫島良, 0.4, 59,  -9,*  9, 2,  4.8,⑧⑦⑧, 2, 7,Ｃカウンセラｰ, 71,上野翔, 0.3, 70,*  4,   8, 6, 13.3, ②③, 2,15,Ｊパックノオトウト, 67,中舘英, 0.0, 72,*  5,   6, 6, 16.8,②①①, 2,18,Ｋナリタプラチナ, 67,藤岡康, 0.2, 71,  13, -11, 2,  6.5,⑨⑧⑧
 3, 6,Ｈラブソネット, 53,中舘英, 0.6, 53,* -8,   3, 6, 11.7,①①①, 3,16,Ｂノボニョ, 73,丸山元, 0.4, 69,*  6,   6, 3,  5.8, ①①, 3, 4,Ａパｰフェクトバイオ, 74,国分恭, 0.2, 72,   3,   7, 1,  2.0,①⑤④, 3, 2,Ｎシシャモフレンド, 65,国分恭, 0.2, 72,  11,* -5,13, 80.9,⑪⑫⑩
 4,13,Ａビクトリアクロス, 67,国分恭, 0.7, 54,* -7,   3, 1,  2.4,④③③, 4,13,Ａマルシゲヨカニセ, 73,国分恭, 0.6, 67,*  3,   6, 1,  3.4, ③④, 4, 6,Ｌスタｰサイクル, 65,的場勇, 0.5, 68,   2,*  8,11, 59.0,⑨⑧⑧, 4, 5,Ｄスティアヘッド, 73,松山弘, 0.3, 72,  11,* -3, 3,  9.0,⑭⑮⑮
 5, 7,Ｌノｰスアグネス, 49,丸山元, 0.7, 53,* -8,   2,15,217.3,②②②, 5,12,Ｋメイショウダイスギ, 60,小野寺, 1.0, 61,  -6,   7,11,100.2, ⑦⑦, 5,13,Ｍディアトゥドリｰム, 64,安藤光, 0.8, 66,   2,   5,12,102.4,⑩⑩⑩, 5,10,Ｉコンベンション, 68,秋山真, 0.3, 70,* 15, -13, 7, 21.2,⑦⑤④
 6,15,Ｅネオジェイズレｰヌ, 57,秋山真, 0.7, 54, -12,* 10, 8, 19.6,⑬⑭⑪, 6, 3,Ｈレインボｰルシファ, 66,丸田恭, 1.0, 61,  -6,   8, 5,  7.1, ⑥⑥, 6, 5,Ｇマチカネナツノジン, 70,田中博, 0.9, 66,   3,   2, 2,  6.0,③⑥⑥, 6, 4,Ａハｰトシュｰタｰ, 76,石橋脩, 0.4, 70,* 15, -16, 5, 10.0,③④③
 7, 5,Ｂモンスティル, 60,田中博, 0.7, 54,  -9,   5, 3,  7.9,⑤⑥⑦, 7,14,Ｌエクストラシチｰ, 60,草野太, 1.1, 62,   0,   3,13,221.2, ⑤⑤, 7,16,Ｈシアトルレイナ, 70,丸田恭, 0.9, 66,*  4,   0,13,133.2,⑥④⑤, 7, 3,Ｃナムラチェンジ, 76,長谷川, 0.4, 71,  11,* -5, 6, 13.1,⑬⑭⑭
 8, 2,Ｐバトルヒミコ, 39,的場勇, 0.8, 51, -10,   6, 4,  9.0,⑦⑧⑥, 8,11,Ｊムｰヴ, 62,中村将, 1.3, 59, -11,   9,12,129.3, ⑪⑪, 8, 9,Ｂメイショウモネ, 72,中村将, 1.2, 65,   2,   2, 3,  6.6,⑪⑨⑨, 8, 9,Ｈタッチオブマスタｰ, 68,黛弘人, 0.6, 68,  12, -13,11, 43.4,⑩⑨⑦
 9, 3,Ｆケイアイヒミコ, 57,北村友, 0.9, 54,  -8,   3, 9, 39.4,③⑤⑤, 9, 6,Ｍリバｰキャッスル, 60,加藤士, 1.3, 59, -11,   9,15,356.0, ⑩⑧, 9, 1,Ｋガッチリガッチリ, 66,太宰啓, 1.2, 67,  -2,*  8, 7, 23.5,⑯⑯⑮, 9, 1,Ｅベルタリド, 70,宮崎北, 0.6, 67,* 16, -23, 8, 24.7,①①①
