10年 5月 9日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 5月 9日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝1800m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,都大路ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ａタガノマｰジョラム, 70,池添謙,, 68,*  4,*  0, 2,  2.9,⑧③②, 1, 7,Ｆニチドウルチル, 50,小林徹,, 63,* -6,*  1, 4,  7.9, ①①, 1, 8,Ａサンライズコア, 74,国分恭,, 75,*  2,*  9, 8, 21.3,③②②, 1, 4,Ｃシルポｰト, 85,酒井学,, 87,* 22,  -8, 5,  9.0, ①①
 2, 6,Ｅグランドチャペル, 60,佐藤哲, 0.4, 67,   2,* -1, 7, 40.4,⑪⑥④, 2, 9,Ｄジェンティｰル, 51,小坂忠, 0.8, 56, -10,  -3, 8, 19.8, ③④, 2, 5,Ｇプライドマウンテン, 71,川田将, 0.2, 73,   1,*  9, 2,  4.4,④④④, 2, 3,Ｋアドマイヤコマンド, 79,川田将, 0.8, 87,   6,  16, 8, 25.9, ③③
 3, 9,Ｂフィｰルドドリｰム, 70,藤岡佑, 0.4, 66,*  4,  -6, 1,  1.9,①①①, 3,15,Ｃプリティ, 52,武幸四, 1.0, 52,* -9,  -8, 7, 12.3, ⑤⑤, 3,16,Ｎサンレイハスラｰ, 58,岩崎祐, 0.4, 71,   0,*  8,13, 97.1,⑦⑥⑤, 3, 7,Ａホクトスルタン, 90,藤田伸, 0.8, 81,* 17,  -6, 2,  4.6, ②②
 4, 4,Ｉフミノヤマビコ, 50,石橋守, 1.1, 66,   1,  -5, 6, 34.6,⑬⑪⑦, 4,18,Ｅスナｰクリボン, 50,村田一, 1.1, 52, -13,  -4,13, 94.3, ⑧⑦, 4,14,Ｈベストルｰト, 71,小牧太, 0.4, 70,*  3,   4, 9, 24.3,②①①, 4, 5,Ｌチェレブリタ, 78,村田一, 1.1, 85,   2,  20, 7, 24.0, ⑦⑦
 5, 7,Ｃモｰレツ, 63,国分恭, 1.4, 60,  -1,  -4, 4, 15.9,⑮⑭⑩, 5,17,Ｉサンマルバンベｰル, 39,佐久間, 1.3, 46,* -9, -14,15,149.1, ④③, 5, 4,Ｃウインザマキ, 73,高倉稜, 0.6, 69,   1,   5, 4,  6.8,①③③, 5,12,Ｇセラフィックロンプ, 81,丹内祐, 1.3, 80,   6,  10,12,120.6, ④④
 6, 1,Ｇモンテロｰザ, 58,武幸四, 1.7, 63,  -1,  -7, 9, 68.3,⑭⑫⑨, 6,14, プリティペガサス,---,藤岡佑, 1.3, 53, -18,*  2, 3,  5.9, ⑭⑩, 6,13,Ｅフィｰルドウイナｰ, 72,小坂忠, 0.9, 68,  -1,   6, 5,  8.1,⑩⑩⑩, 6, 8,Ｆスマｰトギア, 83,池添謙, 1.3, 88,  -4,* 29, 1,  2.4, ⑫⑫
 7,14,Ｄエリモシシオｰ, 60,渡辺薫, 2.0, 56,   2, -15,10, 68.7,⑨⑦⑤, 7, 5,Ｂスタｰリｰクルｰズ, 54,渡辺薫, 1.4, 51, -14,  -4, 2,  5.9, ⑪⑪, 7, 2,Ｆワキノブライアン, 71,和田竜, 0.9, 70,  -3,*  9,10, 26.2,⑬⑬⑬, 7,14,Ｂシェｰンヴァルト, 88,和田竜, 1.3, 81,   4,  11, 3,  6.8, ⑤⑤
 8,10,Ｋシゲルユキムラ, 43,村田一, 3.1, 48,  -1, -19,14,356.6,⑫⑬⑫, 8, 3,Ｇトゥルｰゴｰルド, 43,高倉稜, 1.4, 53, -22,*  6, 9, 35.4, ⑯⑮, 8, 3,Ｍヒカリアスティル, 62,小林徹, 0.9, 70,  -1,   7, 7, 14.4,⑪⑧⑨, 8, 6,Ｉマイネレｰツェル, 80,佐藤哲, 1.3, 84,   1,  22, 9, 53.3, ⑨⑨
 9,13, アドマイヤリイチ,---,川田将, 3.2, 48,   1, -23, 5, 25.4,⑩⑩⑪, 9,11, ニシノラヴノット,---,酒井学, 1.4, 49, -16,  -3,11, 52.1, ⑫⑫, 9, 1,Ｐシルキｰレオン, 51,池添謙, 1.2, 65,   1,   1, 3,  6.5,⑤⑤⑦, 9, 9,Ｅキャプテンベガ, 84,藤岡佑, 1.3, 87,  -2,* 28, 6,  9.2, ⑪⑪
10, 5,Ｆツルマルヤマト, 58,小牧太, 3.4, 45,   2, -27, 3,  6.6,⑥⑤⑧,10,13, ステラアルピｰナ,---,和田竜, 1.5, 45, -14, -10, 1,  2.9, ⑦⑥,10, 7,Ｊドンドドｰン, 68,竹之下, 1.3, 66,  -2,   5,11, 67.0,⑯⑫⑫,10, 2,Ｈニルヴァｰナ, 81,石橋守, 1.3, 81,   4,  13,10, 72.9, ⑥⑥
11,12,Ｈラブグロｰリアス, 55,中村将, 3.9, 43,*  4, -34,13,299.8,②②③,11, 2, ブロンデスハｰル,---,国分恭, 1.6, 45, -14, -10, 5,  9.2, ⑨⑨,11, 9,Ｂコンヴィヴィオ, 73,藤田伸, 1.6, 64,  -2,   2, 1,  3.7,⑫⑪⑪,11,11,Ｄミッキｰパンプキン, 84,武幸四, 1.5, 83,  -2,  23, 4,  8.9, ⑩⑩
12, 3,Ｊポｰトクラシック, 47,和田竜, 4.5, 40,   0, -33,12,169.3,⑤⑨⑭,12, 1,Ｊコｰリングオブラブ, 38,小牧太, 1.7, 49, -22,*  3,10, 38.0, ⑮⑯,12,15,Ｄフィｰリングトｰン, 73,藤岡佑, 2.0, 62,  -3,   2, 6, 12.0,⑮⑮⑮,12,10,Ｊホッコｰソレソレｰ, 79,小牧太, 1.7, 79,   0,  16,11, 76.0, ⑧⑧
13,11,Ｍテイエムゴッド, 38,小林徹, 5.4, 37,*  4, -47,15,369.7,④④⑥,13,10,Ｋホッコｰブロッサム, 38,飯田祐, 1.9, 46, -18,  -4,16,191.6, ⑬⑭,13, 6,Ｏケイエスラック, 54,難波剛, 2.2, 59,   0,  -6,15,213.3,⑧⑦⑥,13,13,Ｍアグネストレジャｰ, 77,渡辺薫, 1.9, 80,  -7,* 26,14,322.3, ⑭⑬
14,15,Ｎグランアルブル, 27,酒井学, 5.7, 36,  -3, -38,11,165.4,⑦⑮⑮,14, 4,Ｍアダマス, 13,丹内祐, 2.1, 46, -26,*  3,14,110.0, ⑰⑰,14,10,Ｋタマモビｰト, 66,村田一, 2.4, 57,  -1,  -7,14,113.6,⑥⑨⑧,14, 1,Ｎカネトシツヨシオｰ, 77,国分恭, 2.9, 69,  -8,  14,13,163.4, ⑬⑭
