10年 8月 1日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 8月 1日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ函館,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｃニシノシャイナｰ, 63,戸崎圭,, 70,*  3,   5, 3,  5.1,④②②, 1, 5, ゲットハッピｰ,---,ホワイ,, 72,*-17,* 23, 4,  5.7,①①①, 1, 2,Ａヘリオスシチｰ, 76,池添謙,, 74,*  2,* 13, 1,  1.7,③③④, 1,10,Ｉニチドウルチル, 62,小林徹,, 78,* -3,  15,10, 29.3,④③③
 2, 6,Ｄアテンボｰイ, 61,黛弘人, 0.0, 70,  -2,* 12, 5,  8.3,⑫⑪⑥, 2, 7, メジロマリシテン,---,長谷川, 0.4, 68,*-19,  20, 6, 14.0,③②②, 2,10,Ｇネオギャラクシｰ, 63,古川吉, 0.2, 72,*  2,  11, 6, 22.2,④⑤③, 2, 7,Ｊメイショウボナｰル, 62,池添謙, 0.2, 79,  -4,  17, 8, 14.9,⑤⑥⑥
 3, 2,Ｇアルアラビアン, 57,藤田伸, 0.1, 69,*  3,   4, 1,  3.6,①①①, 3, 6, シルクオフィサｰ,---,横山典, 0.7, 67, -23,* 24, 3,  5.4,④⑤⑤, 3, 5,Ｆトｰセンヤッテキタ, 66,丸田恭, 0.2, 72,*  2,  10, 5, 11.8,②②②, 3, 1,Ａタニノネグロｰニ, 77,四位洋, 0.3, 77,  -5,  17, 1,  3.2,③⑤④
 4, 7,Ａクジュウクシマ, 64,藤岡佑, 0.5, 67,   0,   5, 4,  5.1,⑧⑦④, 4, 4, ジェットストリｰム,---,池添謙, 1.2, 58, -20,  10, 5,  5.9,②③③, 4, 7,Ｄビｰボタンダッシュ, 72,丸山元, 0.3, 73,*  2,  10, 3,  7.0,①④⑤, 4,11,Ｃエルプレジデンテ, 72,上村洋, 0.3, 81,  -6,* 20, 2,  4.0,⑨⑨⑨
 5, 1,Ｂエンジェルブレス, 64,丸山元, 0.7, 66,*  2,   1, 2,  3.7,③④③, 5,10, スズカマジェスタ,---,古川吉, 1.5, 56, -20,   7, 2,  4.5,⑤④④, 5, 9,Ｂアドマイヤプレミア, 75,上村洋, 0.3, 77,   1,* 14, 2,  4.8,⑦⑥⑥, 5, 5,Ｆネコパンチ, 70,丸田恭, 0.4, 74,  -4,  13, 3,  6.7,⑥④⑤
 6,13,Ｉハッピｰデュランダ, 54,丹内祐, 0.8, 65,*  2,   0, 8, 29.4,⑩⑤⑤, 6, 8, ディｰエスコンドル,---,大野拓, 1.7, 60, -28,  20, 7, 34.5,⑪⑩⑧, 6, 8,Ｈビバロングライフ, 63,藤岡佑, 1.7, 62,*  3,  -3,10,141.0,⑨①①, 6, 6,Ｄメジロクリントン, 71,小野次, 0.4, 78,  -8,* 21, 5, 11.3,⑫⑪⑩
 7,12,Ｈアドバンステイオｰ, 55,丸田恭, 2.8, 51,   0, -13, 9, 49.6,⑨⑨⑩, 7, 9, ゴｰルドルｰスタｰ,---,吉田隼, 1.7, 56, -26,  16,10, 60.4,⑦⑦⑦, 7, 6,Ｅスタｰルｰセント, 67,木幡初, 1.8, 61,  -2,   3, 7, 43.0,⑧⑩⑨, 7, 3,Ｈウインディｰリング, 66,吉田隼, 0.5, 75,  -7,  17, 7, 13.1,⑧⑧⑦
 8, 3,Ｋシゲルノブツナ, 52,西村太, 3.1, 48,  -2, -13,13,202.2,⑪⑫⑪, 8, 1, キンショｰオｰロラ,---,木幡初, 2.2, 54, -28,  14,12,150.7,⑩⑫⑫, 8, 3,Ｃウィアｰザスタｰ, 73,吉田隼, 1.9, 62,   0,   1, 4,  9.9,⑥⑦⑦, 8, 4,Ｂベルウッドゼウス, 74,黛弘人, 0.8, 75, -10,* 20, 9, 23.3,⑩⑫⑫
