10年 4月11日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 4月11日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-11,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1600m 3 歳ｵｰﾌﾟﾝ(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桜花賞 ＧⅠ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｅジュエルビスティｰ, 58,内田博,, 69,   1,*  4, 3,  6.6, ⑤⑤, 1, 4,Ｉプリンセスエリｰ, 34,池添謙,, 54,* -2,*  3,12, 47.6, ①①, 1,13,Ａロスパンチョス, 76,池添謙,, 68,*  4,   9, 1,  2.6,④④④, 1, 9,Ｂアパパネ, 82,蛯名正,, 82,*  9,   7, 1,  2.8, ⑤⑤
 2, 3,Ａケイアイプレジャｰ, 74,川須栄, 0.3, 67,*  4,  -3, 1,  2.3, ②②, 2, 7,Ａディｰプハント, 67,四位洋, 0.3, 52,  -6,*  6, 1,  2.9, ⑩⑧, 2,15,Ｇラピッドボｰイ, 72,横山典, 0.2, 66,*  4,   8, 8, 24.7,②③③, 2, 8,Ｅオウケンサクラ, 78,安藤勝, 0.1, 82,* 12,   1, 3,  9.9, ①①
 3, 4,Ｃデンコウウインディ, 60,池添謙, 0.5, 65,*  5,  -5, 4,  8.1, ①①, 3,12,Ｆベリｰフ, 55,石橋脩, 0.5, 52,  -3,   1, 9, 32.3, ④⑥, 3,10,Ｆトランソニック, 73,岩田康, 0.3, 67,*  4,   6, 3,  8.2,③②②, 3,11,Ｆエｰシンリタｰンズ, 78,福永祐, 0.1, 82,* 10,   4,11, 29.1, ④③
 4,11, ザッハトルテ,---,浜中俊, 1.2, 55, -13,*  7, 7, 20.4, ⑭⑭, 4,15,Ｇサクラボｰルド, 55,福永祐, 0.5, 51,  -3,   1, 8, 32.0, ③③, 4, 5,Ｅフィｰルドウイナｰ, 73,小坂忠, 0.3, 67,   3,   9, 7, 24.7,⑦⑥⑦, 4, 1,Ａショウリュウムｰン, 83,佐藤哲, 0.2, 80,   7,*  8, 5, 11.9, ⑩⑧
 5,10,Ｄピアノボレロ, 58,武幸四, 1.8, 56,   2, -13, 6, 20.3, ⑥④, 5,11,Ｂシゲルソウウン, 63,和田竜, 0.7, 48,* -2,  -3, 3,  5.7, ②②, 5,14,Ｃマルブツセンタｰ, 75,小牧太, 0.3, 68,   0,  15, 9, 27.1,⑩⑩⑨, 5, 3,Ｃアプリコットフィズ, 82,横山典, 0.3, 79,* 10,   3, 2,  5.1, ③④
 6, 2,Ｂラブシェｰマ, 60,小牧太, 2.0, 50,  -1, -12, 5, 15.2, ⑦⑨, 6,13,Ｃオミヤゲ, 58,内田博, 0.9, 48,  -5,  -1, 2,  3.4, ⑧⑤, 6, 4,Ｏアイファｰジャンボ, 62,福永祐, 0.5, 68,  -2,* 16, 6, 19.7,⑪⑪⑬, 6,17,Ｏシンメイフジ, 73,岩田康, 0.4, 80,   4,* 11, 4, 10.8, ⑮⑭
 7,12,Ｉアイキャン, 43,飯田祐, 2.1, 48, -10,  -4,16,387.4, ⑬⑪, 7,10, プルムアンシエル,---,松山弘, 1.0, 46,  -6,  -2, 5, 21.3, ⑨⑦, 7,12,Ｎトモダチ, 62,幸英明, 0.9, 65,  -1,  12,11, 72.7,⑭⑬⑩, 7, 2,Ｎギンザボナンザ, 73,北村宏, 0.4, 79,   5,*  8,10, 26.9, ⑬⑫
 8,16,Ｊグランフィｰルド, 40,大野拓, 2.1, 47, -10,  -4,14,299.9, ⑫⑫, 8, 8,Ｅウィズインカチドキ, 57,北村宏, 1.0, 46,  -7,   2, 7, 22.8, ⑬⑫, 8, 2,Ｂピエナミッチｰ, 76,川田将, 1.0, 67,  -5,* 18, 5, 13.6,⑯⑯⑯, 8,13,Ｍアニメイトバイオ, 73,内田博, 0.4, 79,   5,   7, 6, 12.4, ⑨⑩
