10年 2月28日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 2月28日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝3110m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  ダ1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,なにわｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｃワイキキブリｰズ, 55,川島信,, 66,*  5,* -1, 2,  5.4, ③②, 1,12, タマモサプライズ,,林満明,,,,, 5, 12.0,①①①, 1,12,Ｎキングオブヘイロｰ, 64,岩田康,, 75,*  8,   6, 2,  5.8,②②②, 1, 2,Ａマルカベンチャｰ, 87,安藤勝,, 80,   1,* 17, 1,  1.9, ⑧⑧
 2,16,Ａアルｰリングライフ, 63,幸英明, 0.8, 57,  -3,*  0, 1,  1.7, ⑫⑫, 2, 2, スリｰラスカル,,熊沢重,210.8,,,, 3,  9.1,④③②, 2, 9,Ｅトゥルｰボｰン, 72,藤田伸, 0.6, 71,   5,   7,10, 84.7,⑨⑨⑦, 2, 1,Ｃマハｰバリプラム, 84,川田将, 0.1, 81,   0,* 15, 3,  5.1, ⑦⑤
 3, 7,Ｄベリｰフ, 54,吉田豊, 1.0, 54,  -6,*  2, 3,  9.3, ⑭⑭, 3, 1, マックスチャンプ,,高田潤,211.1,,,,11, 50.3,⑨⑦④, 3,13,Ｇメイショウロッコｰ, 71,角田晃, 0.7, 73,   4,*  8, 3, 10.1,⑪⑩⑨, 3, 7,Ｆメガリス, 80,石橋守, 0.2, 80,  -1,* 15, 6, 19.4, ⑨⑨
 4,13,Ｇシュンセイ, 51,松山弘, 1.0, 56,   0,  -4, 9, 58.0, ⑪⑨, 4, 9, バシケｰン,,蓑島靖,211.4,,,, 2,  3.5,⑤⑥③, 4,11,Ａメダリアビｰト, 80,秋山真, 0.7, 68,*  7,   1, 1,  1.5,⑦③③, 4, 9,Ｄヒシアカデミｰ, 82,太宰啓, 0.2, 80,*  8,   7, 4, 12.7, ①①
 5, 9,Ｍミニｰバロｰズ, 40,角田晃, 1.2, 57,   3,  -9, 7, 26.6, ④④, 5, 7, マｰブルジｰン,,小坂忠,211.9,,,, 8, 16.6,⑩⑨⑩, 5, 6,Ｆガリアｰノ, 71,池添謙, 0.8, 71,   2,* 12, 7, 23.7,⑮⑮⑮, 5,11,Ｇメイショウセンゴク, 80,幸英明, 0.2, 80,   3,  13, 7, 22.1, ⑥⑥
 6, 4,Ｉラブコマドリｰ, 49,渡辺薫, 1.5, 55,*  7, -16, 6, 16.8, ②①, 6,10, スプリングロック,,金子光,212.0,,,,12, 58.3,⑫⑪⑪, 6, 3,Ｃコンヴィヴィオ, 73,国分恭, 0.9, 70,   5,   4, 6, 18.4,⑫⑦⑧, 6, 3,Ｅケイアイプラウド, 82,岩田康, 0.4, 78,  -2,* 15, 5, 14.3, ⑩⑩
 7, 5,Ｅニシノグラビア, 52,太宰啓, 1.8, 48,  -4,  -7,14,175.1, ⑬⑬, 7, 4, メイショウチョイス,,難波剛,212.0,,,, 9, 27.0,⑦⑩⑧, 7, 2,Ｉナムラハｰン, 69,松田大, 1.0, 72,   6,   1,14,166.2,③⑤④, 7,10,Ｈセレスダイナミック, 78,福永祐, 0.6, 76,   4,   7, 8, 38.7, ④④
 8,15,Ｊパリスブルｰ, 46,田中克, 2.1, 47,   0, -13,15,189.7, ⑩⑩, 8, 3, ナナヨｰヒマワリ,,西谷誠,212.0,,,, 1,  2.7,⑧⑧⑬, 8, 7,Ｍタムロチェスト, 67,酒井学, 1.3, 66,*  8,  -6, 5, 15.9,①①①, 8, 6,Ｊウォｰタｰバロン, 73,武幸四, 0.7, 78,   1,   9,10, 88.5, ⑤⑦
