10年10月31日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年10月31日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝3170m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝1400m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,長岡京ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｃアマノレインジャｰ, 57,国分恭,, 68,* 11,* -1, 2,  4.5, ①①, 1,11, タマモグレアｰ,,林満明,,,,, 1,  2.6,⑤⑤④, 1,14,Ａタマモコントラバス, 77,高倉稜,, 69,   6,   1, 1,  4.0, ⑧⑧, 1, 5,Ｎスプリングソング, 73,池添謙,, 87,* 20,  -7, 2,  6.4, ②②
 2,10,Ｅクィｰンオブライフ, 50,秋山真, 0.7, 60,*  9,  -6, 1,  3.0, ②②, 2, 4, マックスチャンプ,,熊沢重,214.0,,,, 4,  7.7,④①①, 2,11,Ｅダニエルバロｰズ, 73,秋山真, 0.0, 69,   4,   3, 7, 24.9, ⑩⑩, 2,16,Ａリｰチコンセンサス, 85,浜中俊, 0.3, 82,  15,* -3, 4,  8.5, ⑩⑩
 3, 4,Ｂトｰホウジャパン, 58,川須栄, 0.9, 58,   5,* -2, 4,  5.4, ⑦④, 3,10, メイショウチョイス,,黒岩悠,214.2,,,,10, 43.4,⑥②③, 3, 1,Ｏフォレストルｰラｰ, 57,川島信, 0.1, 72,* 13,  -6,13, 85.2, ①①, 3, 7,Ｃユキノハボタン, 81,北村友, 0.3, 82,  16,  -6, 7, 19.4, ⑥④
 4, 1,Ａニイハオジュウクン, 60,柴原央, 1.5, 55,   9, -10, 5,  8.0, ④③, 4, 1, グロッケンライン,,高田潤,214.4,,,, 2,  3.3,⑦⑥⑥, 4,16,Ｄリバｰサルブロｰ, 74,川須栄, 0.1, 71,  10,  -4, 6, 11.2, ④④, 4, 2,Ｅメモリｰパフィア, 81,幸英明, 0.5, 82,* 22, -15, 6, 11.3, ①①
 5, 7,Ｉラインレグルス, 40,和田竜, 1.8, 50,   3,  -7, 3,  5.3, ⑧⑦, 5, 3, ゴｰビハインド,,今村康,214.6,,,, 3,  5.9,⑨⑨⑨, 5, 2,Ｌビバエルフ, 66,小林徹, 0.3, 67,  -2,*  8, 8, 26.0, ⑭⑭, 5,12,Ｂメイショウシオギリ, 83,武幸四, 0.6, 77,  13,  -4,12, 75.2, ⑫⑫
 6,11,Ｎグロｰバルチャｰジ, 24,川田将, 2.7, 44,   6, -19,13,120.4, ⑤⑥, 6, 6, スリｰラスカル,,岩崎祐,214.8,,,, 8, 29.4,①③②, 6,12,Ｇスコッツブラフ, 69,池添謙, 0.4, 66,   6,  -3, 9, 35.7, ⑥⑥, 6,13,Ｄロリンザｰユｰザｰ, 81,国分恭, 0.6, 77,  10,* -1,14,113.7, ⑯⑮
 7,14,Ｌフェアギャンブラｰ, 32,高倉稜, 2.8, 42,   6, -18,10, 99.3, ⑥⑧, 7, 2, スリｰロゼット,,北沢伸,214.8,,,,11, 56.1,⑧⑧⑧, 7, 4,Ｉアｰムズトウショウ, 68,安藤光, 0.6, 63,   4,  -2,16,165.2, ⑨⑨, 7, 4,Ｌピエナポパイ, 74,渡辺薫, 0.7, 76,   9,*  0,15,115.0, ⑮⑯
 8,13,Ｇマギｰメイ, 47,野元昭, 3.1, 40,  -2, -11,14,179.5, ⑩⑩, 8, 8, ゴルデンシュライン,,西谷誠,215.4,,,, 7, 28.5,⑪⑩⑩, 8, 3,Ｂキクノフレヴァン, 76,北村友, 0.7, 67,* 12, -10, 2,  4.2, ②②, 8,10,Ｇマイネエスポワｰル, 80,長谷川, 0.8, 76,  11,  -4, 9, 35.1, ⑭⑭
