10年 9月25日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 9月25日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 4R  芝2880m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝2500m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,九十九里特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｇトウショウクラウン, 38,田中博,, 48,* -1,*  3, 2,  5.9,①①①, 1,10, ナカヤマスナイパｰ,,宗像徹,,,,, 1,  2.4,①①①, 1,14,Ｂヒシカツジェｰムス, 76,蛯名正,, 69,  -1,* -2, 2,  3.5,⑧⑧⑧, 1, 4,Ｃトレイルブレイザｰ, 79,後藤浩,, 82,   7,* 17, 2,  4.0,③④③
 2,13,Ｏルシャンベルタン, 17,後藤浩, 0.0, 45,* -2,*  5, 3,  8.3,③③③, 2, 2, エイデンダンス,,五十嵐,199.0,,,, 5, 10.2,③②②, 2, 2,Ａダノンインスパイア, 77,田中勝, 0.1, 66,*  2,  -8, 1,  3.4,③④④, 2, 8,Ａトウショウデザｰト, 84,吉田豊, 0.0, 78,  11,   6, 3,  5.6,②②②
 3, 6,Ｈリｰサムダイチ, 37,内田博, 0.3, 45,  -3,*  4, 5, 13.4,④⑥⑤, 3, 9, クイックステップ,,金子光,199.8,,,, 7, 21.0,⑤④④, 3,10,Ｅエアキリヤン, 69,小野寺, 0.3, 62,*  3, -16, 6, 16.7,①①①, 3, 5,Ｄワイズミュｰラｰ, 74,内田博, 0.6, 79,   7,  12, 1,  1.9,⑤⑤⑤
 4,16,Ｌメイスンサクセス, 28,北村宏, 0.6, 40,* -2,   0,10, 46.9,⑧⑤④, 0, 1, ドレックセル,,大庭和,199.9,,,, 3,  5.8,②③③, 4, 7,Ｄモエレアイドル, 70,松岡正, 0.5, 62,*  2, -13, 3,  5.3,⑤⑤⑤, 4, 2,Ｅラヴォランテ, 73,伊藤工, 0.8, 78,   5,* 16, 8, 73.7,⑧⑧⑦
 5,10,Ａホッコｰガンバ, 57,田中勝, 1.5, 36,  -4,  -5, 1,  1.9,⑩⑦⑥, 4, 7, ドラゴンハンタｰ,,平沢健,200.2,,,, 8, 54.4,④⑦⑦, 5, 4,Ｆイｰスタリｰガスト, 69,吉田豊, 0.6, 61,  -1, -10, 5, 10.8,⑦⑦⑦, 5, 3,Ｂクロカンブッシュ, 81,松岡正, 1.2, 71,   7,   1, 5, 10.1,④③④
 6, 4,Ｃマイネルクォンタム, 39,津村明, 1.6, 35,  -4,  -5, 8, 19.8,⑨⑨⑦, 5, 4, オンワｰドシェルタ,,穂苅寿,200.2,,,, 2,  4.0,⑧⑥⑥, 6, 1,Ｉトドロキエンジェル, 67,田辺裕, 0.6, 63,  -2,* -4,11, 80.2,⑩⑪⑩, 6, 7,Ｈナイスオペラ, 70,蛯名正, 1.4, 70,   6,   3, 4,  9.0,⑥⑦⑧
 7,15,Ｍテンゲントッパ, 21,西田雄, 1.7, 36,  -3,  -9,11, 56.2,⑤④⑧, 6,12, ディアマイホｰス,,江田勇,200.5,,,, 4,  6.1,⑥⑤⑤, 7, 9,Ｃシルクプロミス, 72,小林淳, 0.6, 64,  -4,* -2, 7, 17.2,⑬⑬⑪, 7, 6,Ｆリヴィエラブルｰ, 73,木幡初, 1.6, 69,   6,   0, 7, 52.4,⑦⑥⑥
 8,11,Ｂクリｰルマグナム, 40,村田一, 1.8, 33,* -2, -11, 7, 16.0,②②②, 7, 6, シャコｰムサシ,,浜野谷,201.1,,,, 6, 19.5,⑨⑨⑧, 8, 8,Ｌラガｰゴｰルデン, 63,伊藤工, 0.7, 60,*  3, -18, 9, 30.7,④③③, 8, 1,Ｇジャンバルジャン, 73,北村宏, 1.9, 62,* 14, -30, 6, 21.7,①①①
