10年12月 5日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年12月 5日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝2000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:16,,,,,■ 7R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■10R  芝1800m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,逆瀬川ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｂオｰバｰヘッド, 68,浜中俊,, 57,* -6,*  2, 2,  3.3, ①①, 1, 4,Ｃイデア, 64,デムｰ,, 67,  -2,* 15, 3,  5.0,⑩⑧⑨, 1,18,Ｂダノンスパシｰバ, 77,安藤勝,, 87,  -2,* 17, 1,  3.5, ⑭⑫, 1, 6,Ｂマッハヴェロシティ, 84,岩田康,, 88,   1,* 15, 3,  7.1, ⑨⑨
 2, 3,Ａサトノパイレｰツ, 68,福永祐, 0.0, 57,* -7,*  3, 1,  1.4, ③②, 2, 1,Ｅソルデマｰヨ, 58,ルメｰ, 0.1, 66,  -3,* 14, 1,  2.3,⑦⑩⑦, 2,14,Ｋマックスドリｰム, 72,小牧太, 0.3, 85,  -5,* 20, 5, 12.2, ⑱⑱, 2, 2,Ｆピエナポパイ, 78,幸英明, 0.3, 84,   1,  11, 8, 40.6, ⑧⑧
 3, 6,Ｄナムラエバｰグリン, 53,国分優, 0.4, 53,  -7,   1, 3, 18.0, ②③, 3,11,Ｆヒットザタｰゲット, 56,福永祐, 0.3, 65,  -4,* 14, 5,  9.9,⑪⑪⑪, 3, 8,Ｃサトノエクスプレス, 75,池添謙, 0.3, 82,  -2,  13, 3,  5.6, ⑫⑪, 3, 4,Ａラフレッシュブルｰ, 85,池添謙, 0.3, 82,   4,   7, 6, 20.2, ⑤⑤
 4, 7,Ｅヒットナンバｰ, 44,幸英明, 1.4, 44, -10,  -5, 8, 83.1, ⑥⑥, 4, 3,Ｂアドマイヤバｰトン, 66,安藤勝, 0.3, 63,  -1,   7, 2,  3.9,⑥⑦⑤, 4, 7,Ｑエクスペディション, 66,福永祐, 0.3, 81,*  2,   6, 2,  4.1, ③②, 4, 9,Ｇスイｰトマトルｰフ, 77,浜中俊, 0.4, 78,*  6,   0, 5, 12.5, ②③
 5, 5,Ｆダンスインザサイト, 36,国分恭, 1.7, 43,  -8,  -9, 7, 74.7, ④④, 5, 5,Ｋサクラライジング, 51,幸英明, 0.5, 60,*  2,   0,10,103.2,⑨④③, 5,11,Ｈリヴザルト, 73,ルメｰ, 0.4, 85,  -5,* 18, 9, 26.3, ⑮⑰, 5, 1,Ｅロｰドアリエス, 81,ルメｰ, 0.4, 79,   5,   1, 2,  3.6, ③②
 6, 9,Ｈビコｰブラボｰ, 33,鷹野宏, 1.8, 41, -14,  -4,10,211.8, ⑧⑦, 6, 6,Ｊヒカルマイデビュｰ, 51,池添謙, 1.0, 55,  -3,  -1, 8, 61.6,③⑥⑧, 6,15,Ｌモエレアイドル, 72,吉田豊, 0.4, 82,  -3,  14,17, 98.0, ⑯⑮, 6, 7,Ｊアグネススタｰチ, 74,安部幸, 0.4, 77,*  8,  -3,10, 59.1, ①①
 7,10,Ｃエアポｰトメサ, 56,酒井学, 1.8, 43, -17,  -1, 4, 25.2, ⑨⑧, 7, 9,Ｄジャックバロｰズ, 63,安藤光, 1.2, 52,  -2,  -2, 9, 76.1,⑧⑨⑩, 7, 4,Ｊケイバズキ, 72,川田将, 0.6, 81,  -1,   9,12, 47.4, ⑪⑩, 7,11,Ｄカネトシディオス, 82,藤田伸, 0.4, 85,   0,* 13, 1,  1.9, ⑩⑩
 8, 8,Ｇドンウイング, 33,川須栄, 1.9, 41,  -8, -11, 9,105.4, ⑤⑤, 8,10,Ａデボネア, 67,岩田康, 1.2, 52,*  2, -11, 4,  9.9,②②②, 8, 6,Ｄゼロチョウサン, 74,岩田康, 0.7, 80,  -3,  10,12, 47.4, ⑬⑭, 8, 3,Ｉジェントルフォｰク, 75,川田将, 0.5, 81,   4,   4, 9, 43.9, ⑥⑥
