10年 1月30日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 1月30日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝2930m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝2000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,14,11, エイシンマジック,,仲田雅,207.6,,,,14,331.0,⑭⑭⑭,14,14,Ｍカルロスバロｰズ, 57,角田晃, 3.0, 52,   2, -18,12,146.8, ④⑤,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15, 2,Ｏスズカジェネラル, 52,永島太, 3.3, 48,   0, -18,11,145.6, ⑥⑧,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:2),,,,,,,,,,,
"単勝:140円 複勝:03=110円 05=230円 04=1,940円 枠連:450円",,,,,,,,,,,,単勝:170円 複勝:04=110円 14=150円 09=200円 枠連:280円,,,,,,,,,,,,"単勝:280円 複勝:04=150円 07=420円 10=520円 枠連:1,710円",,,,,,,,,,,,単勝:420円 複勝:06=170円 11=240円 05=550円 枠連:510円,,,,,,,,,,,
"馬連:490円 ワイド:03-05=240円 03-04=2,010円 04-05=4,620円",,,,,,,,,,,,馬連:360円 ワイド:04-14=180円 04-09=270円 09-14=560円,,,,,,,,,,,,"馬連:1,820円 ワイド:04-07=670円 04-10=1,140円 07-10=2,290円",,,,,,,,,,,,"馬連:1,540円 ワイド:06-11=440円 05-06=1,240円 05-11=1,090円",,,,,,,,,,,
"馬単:600円 3連複:7,960円 3連単:17,620円",,,,,,,,,,,,"馬単:500円 3連複:950円 3連単:2,350円",,,,,,,,,,,,"馬単:2,610円 3連複:8,560円 3連単:32,060円",,,,,,,,,,,,"馬単:2,440円 3連複:6,370円 3連単:27,560円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 5R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 8R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■11R  ダ1800m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,北山ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｂスｰサンストリｰム, 63,和田竜,, 69,   0,* 10, 3,  6.1,③④④, 1, 9,Ｊステｰジプレゼンス, 49,安藤勝,, 76,  -9,* 13, 1,  2.2, ⑧⑧, 1, 5,Ｃガンダｰラ, 73,和田竜,, 80,*  0,  13, 5, 18.9, ②③, 1, 8,Ｅタｰトルベイ, 90,浜中俊,, 90,   7,* 24,11, 28.8,⑭⑬⑪
 2,12,Ｃナリタシルクロｰド, 62,熊沢重, 0.8, 65,*  0,   2, 2,  6.0,④③③, 2, 1,Ｃマルカボルト, 62,福永祐, 0.0, 69,* -3,   0, 4,  7.9, ①①, 2,11,Ａダノンヨｰヨｰ, 85,武豊  , 0.2, 81,  -8,* 21, 1,  1.7, ⑪⑪, 2,13,Ｄディアプリンシパル, 90,池添謙, 0.0, 88,   9,* 20, 5, 10.8,⑩⑧⑨
 3, 3,Ａワイルドウルフ, 73,川田将, 0.9, 62,  -1,*  3, 1,  1.4,⑥⑥⑥, 3, 8,Ｂカネトシパサｰジュ, 65,藤岡佑, 0.0, 76, -11,* 18, 2,  4.2, ⑫⑫, 3, 8,Ｂカイシュウボナンザ, 74,安藤勝, 0.4, 81,  -8,* 20, 2,  5.8, ⑬⑬, 3,10,Ｆクリュギスト, 87,藤岡佑, 0.0, 87,* 10,  18, 2,  4.6,③③③
 4, 6,Ｄリリｰストライカｰ, 58,浜中俊, 1.2, 60,*  0,  -1, 5, 17.8,②②②, 4, 4,Ｇトップミノル, 55,池添謙, 0.3, 68,  -6,   2, 8, 30.7, ④④, 4, 4,Ｄマッキｰコバルト, 71,野元昭, 0.4, 76,  -2,  10, 9, 37.0, ④④, 4, 9,Ｂタマモクリエイト, 92,幸英明, 0.3, 86,   9,  17, 1,  3.1,⑦⑦④
 5, 9,Ｉマキハタビリケン, 46,橋本美, 1.2, 59,*  1,  -4,11,251.7,①①①, 5,14,Ｄフェリシダｰジ, 61,武豊  , 0.4, 66,  -8,   3, 3,  6.7, ⑥⑥, 5,13,Ｈリヴザルト, 69,福永祐, 0.4, 77,  -4,  12, 6, 25.4, ⑦⑦, 5,12,Ｇグランプリサクセス, 85,デムｰ, 0.3, 86,   8,* 20,10, 26.1,⑪⑪⑫
 6, 4,Ｅラブアスコットｰ, 55,大下智, 1.5, 58,  -1,  -2, 7, 84.8,⑨⑤⑤, 6, 5,Ｅロｰドホｰリｰ, 57,デムｰ, 0.5, 69, -10,   9, 6, 17.5, ⑪⑪, 6,14,Ｉテキｰラ, 69,岩崎祐, 0.4, 79,  -6,  17, 7, 25.5, ⑩⑩, 6, 4,Ｈアドマイヤマジン, 85,川田将, 0.5, 84,   9,  14, 9, 23.5,⑤④⑥
 7, 1,Ｈエイシンラッシャｰ, 52,幸英明, 2.0, 55,  -2,  -3, 4, 14.3,⑦⑦⑦, 7,12,Ｆパントクラトｰル, 56,角田晃, 0.8, 72, -15,* 16, 7, 19.9, ⑯⑭, 7,15,Ｌスタｰリｰスカイ, 67,池添謙, 0.5, 77,  -4,  13,10, 53.6, ⑧⑧, 7, 3,Ｃケアレスウィスパｰ, 90,金折知, 0.5, 84,   9,  16, 8, 20.1,⑥⑨⑦
 8,11,Ｊキタサンエタニティ, 45,芹沢純, 3.5, 43,  -3, -15,12,370.5,⑪⑨⑨, 8, 2,Ａシンコｰプリンス, 66,幸英明, 0.8, 59,* -4,  -8, 5, 11.5, ②②, 8, 9,Ｇフェイズシフト, 69,川田将, 0.5, 82, -12,* 24, 8, 25.8, ⑯⑯, 8, 2,Ａゲバルトステイヤｰ, 94,安藤勝, 0.5, 82,   9,  15, 3,  5.7,⑨⑥⑧
 9, 2,Ｆジョｰアイデア, 55,小林徹, 4.2, 42,  -6, -16, 9,173.3,⑧⑪⑪, 9, 7,Ｉエルキャンディｰ, 52,武英智, 0.9, 66, -13,   9,12,155.8, ⑭⑬, 9,16,Ｋシルクドミニオン, 67,浜中俊, 0.5, 75,  -3,  10, 4, 18.0, ⑤⑤, 9,11,Ｉパｰプルアカデミｰ, 85,和田竜, 0.6, 85,   9,  16, 7, 17.8,⑧⑩⑩
10, 8,Ｋドントキリシマ, 42,藤岡佑, 4.6, 38,  -3, -23, 8,146.3,⑩⑩⑩,10, 3,Ｈマコトダイダロス, 53,安部幸, 0.9, 61,  -8,  -3,11,145.2, ⑦⑦,10, 6,Ｊティアップノブレス, 68,藤岡佑, 0.6, 71,*  1,   2,11, 88.6, ③②,10, 7,Ｋセフティｰステｰジ, 82,田中克, 0.8, 83,   8,  16,14,334.9,⑫⑫⑬
11, 7,Ｇマサノブルｰス, 53,安部幸, 4.6, 38,  -3, -24, 6, 55.1,⑤⑧⑧,11,10,Ｌナイスミｰチュｰ, 47,川田将, 1.0, 67, -14,  10, 9, 70.2, ⑮⑮,11, 2,Ｐキョウエイタキオン, 61,渡辺薫, 0.7, 73,  -3,   8,14,138.6, ⑥⑥,11, 6,Ｎメイショウラッシｰ, 77,武豊  , 1.0, 80,* 12,   5, 6, 13.2,①①①
12,10,Ｌテイエムフジアラシ, 26,赤木高, 6.7, 27,  -7, -34,10,197.4,⑫⑫⑫,12,13,Ｋテイエムブユウデン, 49,和田竜, 2.0, 49,  -8, -15,14,294.4, ⑨⑨,12, 7,Ｍハｰバｰブリッジ, 65,幸英明, 0.8, 73,  -7,  14,15,315.8, ⑫⑫,12, 5,Ｌヤマタケゴｰルデン, 82,安部幸, 1.1, 81,   6,  16,12,209.7,⑬⑭⑭
,,,,,,,,,,,,13, 6,Ｏマリアダンス, 44,渡辺薫, 2.2, 43,  -6, -24,16,563.4, ⑤⑤,13, 3,Ｅアグネスミヌエット, 69,熊沢重, 0.9, 73,  -6,  10,13,112.7, ⑨⑨,13,14,Ｍウォｰタｰマｰク, 77,赤木高, 1.4, 77,* 11,   3,13,279.6,②②②
,,,,,,,,,,,,14,11,Ｍメイショウナイル, 46,高橋亮, 3.0, 35,* -5, -40,15,297.2, ③③,14,12,Ｆアンプレショニスト, 69,デムｰ, 1.0, 72, -10,  14, 3,  6.3, ⑭⑭,14, 1,Ｊキティ, 83,福永祐, 1.4, 78,   9,   7, 4,  7.1,④⑤⑤
,,,,,,,,,,,,15,16,Ｎスピリットワン, 44,浜中俊, 3.1, 35,  -8, -33,10,102.4, ⑩⑩,15, 1,Ｏアイアムピカイチ, 63,安部幸, 1.2, 70, -10,  13,12, 89.3, ⑮⑮,,,,,,,,,,,,
,,,,,,,,,,,,16,15,Ｐメイショウウラヌス, 41,武幸四, 6.2,  1, -15, -63,13,160.1, ⑬⑯,16,10,Ｎマイアイビギニング, 65,大下智, 1.4, 58,*  2, -13,16,424.8, ①①,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:稍重(指数:1),,,,,,,,,,,
"単勝:610円 複勝:05=120円 12=130円 03=100円 枠連:1,040円",,,,,,,,,,,,単勝:220円 複勝:09=120円 01=240円 08=140円 枠連:500円,,,,,,,,,,,,"単勝:1,890円 複勝:05=380円 11=110円 08=170円 枠連:1,160円",,,,,,,,,,,,"単勝:2,880円 複勝:08=610円 13=310円 10=240円 枠連:11,590円",,,,,,,,,,,
"馬連:1,620円 ワイド:05-12=250円 03-05=140円 03-12=160円",,,,,,,,,,,,"馬連:1,260円 ワイド:01-09=400円 08-09=230円 01-08=660円",,,,,,,,,,,,"馬連:1,720円 ワイド:05-11=580円 05-08=1,110円 08-11=230円",,,,,,,,,,,,"馬連:10,450円 ワイド:08-13=2,310円 08-10=2,750円 10-13=1,250円",,,,,,,,,,,
"馬単:3,040円 3連複:310円 3連単:5,700円",,,,,,,,,,,,"馬単:1,910円 3連複:1,450円 3連単:7,150円",,,,,,,,,,,,"馬単:6,070円 3連複:2,410円 3連単:26,310円",,,,,,,,,,,,"馬単:25,110円 3連複:27,600円 3連単:243,300円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 6R  ダ1200m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■12R  ダ1400m 4歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,つばき賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｅトウカイレジｰナ, 55,安藤勝,, 60, -11,*  8, 2,  2.8, ⑨⑥, 1, 5, カネトシマイコサン,---,渡辺薫,, 60,  -4,* -2,13,146.3, ⑤③, 1,10,Ｃミッキｰドリｰム, 70,和田竜,, 79,  -3,* 12, 2,  2.9, ⑥⑥, 1, 8,Ｅプロセッション, 77,デムｰ,, 77,   0,* 18, 5, 11.8, ⑦⑥
 2,11,Ｇタガノシビル, 53,安部幸, 0.3, 58,* -4,  -3, 8, 41.4, ②②, 2, 1, ワンダｰマイルズ,---,和田竜, 0.5, 53,  -4,  -8, 3,  6.2, ③④, 2, 1,Ｈゲシュタルト, 57,武豊  , 0.2, 73,* -2,   4, 1,  2.8, ①①, 2,14,Ｂルティラｰレ, 80,武豊  , 0.0, 77,*  1,* 16, 1,  2.4, ④③
 3, 4,Ａルナドリｰム, 63,武豊  , 0.4, 58,  -6,  -1, 1,  2.5, ④④, 3,15, マイネルイｰガｰ,---,デムｰ, 0.6, 49, -11,* -2, 1,  1.9, ⑨⑧, 3, 3,Ａタムロスカイ, 70,酒井学, 0.2, 73,  -3,   7, 4,  9.5, ④⑤, 3,11,Ｏハｰドウォン, 68,浜中俊, 0.6, 72,*  2,   9,12,115.5, ②②
 4, 8,Ｂマルヨシャトル, 61,池添謙, 0.5, 56,* -5,  -4, 6, 16.7, ③③, 4, 2, メイショウエポック,---,高橋亮, 0.8, 51,* -1, -14,11, 65.7, ②②, 4, 9,Ｂアナバティック, 70,福永祐, 0.5, 71,* -2,   0, 3,  5.0, ⑤③, 4,12,Ｄテイエムフルパワｰ, 78,福永祐, 0.6, 73,   0,  13, 8, 39.5, ⑧⑦
 5, 6,Ｆクラシックアｰト, 54,福永祐, 0.8, 54,* -3,  -8, 7, 19.7, ①①, 5, 8, カンファｰリニア,---,池添謙, 0.9, 49,  -8,  -7, 6, 26.2, ⑦⑤, 5, 4,Ｅアイウォントユｰ, 67,幸英明, 0.6, 73,  -6,   9, 7, 23.5, ⑧⑦, 5, 2,Ａメイショウワカツキ, 80,大下智, 0.6, 71,   0,  11, 4, 10.5, ③⑤
 6, 2,Ｈダイシンベｰル, 53,幸英明, 0.8, 55, -11,*  2, 4, 13.8, ⑪⑩, 6, 7, キョウワフェアリｰ,---,藤岡佑, 0.9, 46, -18,*  3,12,112.0, ⑭⑫, 6, 5,Ｇマストハブ, 58,藤岡佑, 0.6, 74,  -8,* 10, 8, 33.9, ⑦⑧, 6,15,Ｍシャｰズブルｰ, 72,池添謙, 0.8, 70,*  3,   6, 3,  7.1, ①①
 7,12,Ｃコンカラン, 58,川田将, 0.9, 53,  -6,  -6, 5, 14.4, ⑥⑤, 7, 4, シルクエロｰジュ,---,福永祐, 1.2, 48,  -6, -11, 4,  9.9, ⑥⑦, 7, 2,Ｆビｰビｰスカット, 66,浜中俊, 0.7, 69,  -3,   1, 6, 18.0, ③④, 7,13,Ｋメイショウイッキ, 74,角田晃, 0.9, 73,  -6,* 18, 6, 14.3, ⑮⑬
 8,10,Ｄビップピュアレディ, 57,和田竜, 1.2, 52,  -8,  -5, 3,  5.4, ⑦⑦, 8,13, サンレイランキング,---,武豊  , 1.5, 45,  -5, -15, 2,  6.0, ④⑥, 8, 6,Ｄヤマカツハクリュウ, 67,池添謙, 0.8, 67,* -2,  -4, 5,  9.9, ②②, 8,10,Ｎスノｰマジック, 69,武幸四, 0.9, 73,  -2,  12, 7, 22.1, ⑩⑨
 9, 1,Ｊナリタレジｰナ, 48,赤木高, 1.7, 48, -14,  -2,13,387.5, ⑬⑬, 9,16, トロサックス,---,酒井学, 2.4, 35,  -8, -20,10, 44.7, ⑧⑩, 9, 8, オキナワノペガサス,---,永島太, 1.6, 63,  -9,   0, 9,143.7, ⑩⑩, 9, 3,Ｌダイゴカムイ, 73,渡辺薫, 1.0, 70,   0,   9,13,124.6, ⑥⑧
10, 9,Ｉヤマノオレンジ, 50,岩崎祐, 2.2, 44, -11, -10,11,297.2, ⑩⑪,10, 9, イッツオｰルライト,---,浜中俊, 2.5, 36, -10, -18,15,166.4, ⑩⑨,10, 7,Ｉアイヌモシリ, 54,安部幸, 1.6, 63,  -9,   0,10,218.6, ⑨⑨,10,16,Ｊクリノゴｰルド, 74,酒井学, 1.1, 68,*  1,   7,16,263.3, ⑤④
11,13,Ｍシルキｰフェスタ, 42,武幸四, 2.2, 47,  -8, -14, 9,108.7, ⑧⑨,11, 6, ロングチャイム,---,熊沢重, 2.5, 39,*  1, -29, 7, 27.9, ①①,,,,,,,,,,,,,11, 1,Ｃアナモリ, 80,川田将, 1.1, 70,  -5,  15, 2,  3.6, ⑬⑭
12, 7,Ｌシゲルゴウヒメ, 44,熊沢重, 2.3, 43,  -6, -18,12,338.1, ⑤⑧,12,14, トｰセンフェアリｰ,---,川田将, 2.6, 32, -20, -11, 5, 11.1, ⑬⑭,,,,,,,,,,,,,12, 4,Ｐシュンハレン, 64,和田竜, 1.1, 68,  -2,  11,14,146.7, ⑨⑩
13, 5,Ｋマジカルパラソル, 45,浜中俊, 2.9, 41, -12, -13,10,192.3, ⑫⑫,13,10, メイショウコズエ,---,角田晃, 2.7, 33, -16, -15,14,149.1, ⑫⑬,,,,,,,,,,,,,13, 7,Ｇマｰベラスアロｰ, 76,芹沢純, 1.1, 68,  -2,  11,11, 52.6, ⑪⑪
,,,,,,,,,,,,14,12, バンブｰカカ,---,幸英明, 3.1, 29, -12, -23, 8, 39.8, ⑪⑪,,,,,,,,,,,,,14, 6,Ｉシルクパスワｰド, 74,安部幸, 1.2, 69,  -7,* 16,15,173.9, ⑯⑯
,,,,,,,,,,,,15, 3, ペプチドマリｰン,---,高井彰, 3.5, 27, -23, -15,16,212.3, ⑯⑮,,,,,,,,,,,,,15, 5,Ｆホワイトショウフク, 77,幸英明, 1.3, 68,  -6,  14, 9, 45.7, ⑭⑮
,,,,,,,,,,,,16,11, ナムラスプレンダｰ,---,田中克, 7.0,-13, -26, -43, 9, 42.0, ⑮⑯,,,,,,,,,,,,,16, 9,Ｈサンマルチｰフ, 75,小林徹, 1.6, 65,  -4,   9,10, 51.7, ⑫⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:1),,,,,,,,,,,
単勝:280円 複勝:03=150円 11=560円 04=110円 枠連:550円,,,,,,,,,,,,"単勝:14,630円 複勝:05=1,730円 01=190円 15=120円 枠連:5,700円",,,,,,,,,,,,単勝:290円 複勝:10=120円 01=130円 03=190円 枠連:230円,,,,,,,,,,,,"単勝:1,180円 複勝:08=330円 14=160円 11=1,650円 枠連:730円",,,,,,,,,,,
"馬連:5,600円 ワイド:03-11=1,470円 03-04=200円 04-11=1,170円",,,,,,,,,,,,"馬連:40,160円 ワイド:01-05=8,160円 05-15=4,210円 01-15=310円",,,,,,,,,,,,馬連:440円 ワイド:01-10=190円 03-10=340円 01-03=420円,,,,,,,,,,,,"馬連:1,230円 ワイド:08-14=570円 08-11=10,410円 11-14=3,080円",,,,,,,,,,,
