10年 1月10日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 1月10日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝2000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
12, 7,Ｅゼフュロス, 52,勝浦正, 1.8, 39,  -8, -13,11,113.1, ⑩⑩,12, 4, スプリングラッキｰ,,横山義,199.6,,,, 5, 31.4,⑫⑪⑫,12,12,Ｉケイアイツバキ, 60,勝浦正, 1.9, 55,  -5,   3,12,173.2, ⑯⑭,12, 2,Ｉストロングラリｰ, 62,田中勝, 3.8, 51,  13, -53,11, 85.1,⑦⑨⑪
13,13,Ｌカシノアラベスク, 41,池崎祐, 2.0, 38,  -8, -15,16,426.6, ⑪⑫,13, 1, キフジン,,大江原,200.5,,,,12,164.2,⑩⑬⑬,13,10,Ｊケイアイカミｰリア, 58,柴田善, 2.1, 55,  -2,  -2, 8, 42.1, ⑬⑮,,,,,,,,,,,,
14, 1,Ｆセイウンウェリナ, 49,吉田豊, 2.1, 37,  -5, -18, 9, 52.0, ⑧⑥,14,14, キャニオンムｰト,,草野太,202.9,,,,14,381.2,⑭⑭⑭,14, 3,Ｌモエレスラッガｰ, 53,石橋脩, 2.1, 55,  -5,   1,15,355.8, ⑮⑬,,,,,,,,,,,,
15, 2,Ｏロンギングスマイル, 36,田中博, 2.5, 33, -14, -13,12,182.3, ⑯⑭,,,,,,,,,,,,,15, 7, イｰグルブラッド,---,丹内祐, 2.3, 56,   6, -11,11,170.6, ⑤⑥,,,,,,,,,,,,
16, 3,Ｉホクセツトップ, 45,丸山元, 3.7, 24,  -1, -35,14,233.3, ④④,,,,,,,,,,,,,16, 1, アントワｰプ,---,幸英明, 3.6, 44,   2, -19,13,216.5, ⑧⑨,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:0),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:0),,,,,,,,,,,
"単勝:590円 複勝:10=230円 05=220円 11=950円 枠連:1,460円",,,,,,,,,,,,単勝:470円 複勝:10=130円 05=440円 03=110円 枠連:820円,,,,,,,,,,,,単勝:170円 複勝:15=110円 14=150円 11=180円 枠連:340円,,,,,,,,,,,,単勝:290円 複勝:09=130円 08=250円 05=170円 枠連:620円,,,,,,,,,,,
"馬連:1,510円 ワイド:05-10=600円 10-11=1,740円 05-11=2,090円",,,,,,,,,,,,"馬連:6,980円 ワイド:05-10=1,240円 03-10=210円 03-05=850円",,,,,,,,,,,,馬連:370円 ワイド:14-15=220円 11-15=290円 11-14=520円,,,,,,,,,,,,"馬連:1,600円 ワイド:08-09=600円 05-09=320円 05-08=800円",,,,,,,,,,,
"馬単:2,860円 3連複:11,140円 3連単:38,610円",,,,,,,,,,,,"馬単:12,420円 3連複:2,910円 3連単:33,790円",,,,,,,,,,,,"馬単:550円 3連複:990円 3連単:2,750円",,,,,,,,,,,,"馬単:2,950円 3連複:2,250円 3連単:12,800円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 5R  ダ1200m 3 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  ダ1200m 4歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,ｼﾞｬﾆｭｱﾘｰｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｇバンダムロｰゼ, 51,松岡正,, 56,  -7,*  4,10, 27.6,⑭⑬⑩, 1, 4, シェｰカｰ,---,後藤浩,, 67,*  1,*  4, 2,  3.4, ①①, 1, 3,Ｄカフェレジェンド, 73,内田博,, 71,* 10,   6, 2,  3.3, ②②, 1, 6,Ｂニシノコンサフォス, 93,内田博,, 89,* 14,  13, 4, 10.3, ①①
 2, 9,Ｂレオキラメキ, 60,吉田隼, 0.0, 56,  -1,* -7, 2,  5.9,⑤⑤③, 2, 9, ハンプトンシチｰ,---,吉田豊, 1.3, 57,  -9,*  2, 6, 16.9, ⑧⑧, 2,10,Ｃマイネルエルドラド, 75,松岡正, 0.1, 69,   7,   8, 4, 10.6, ④④, 2,12,Ｃアイルラヴァゲイン, 92,津村明, 0.2, 85,  10,  15, 9, 23.7, ⑥⑤
 3,11,Ｃゴｰルドマッシモ, 58,吉田豊, 0.5, 52,  -4,* -7, 5, 10.8,⑧⑦⑤, 3, 2, エｰスハｰト,---,中舘英, 1.4, 56,*  0,  -7, 3, 10.6, ②②, 3, 6,Ｇエｰシンリｰドオｰ, 68,中舘英, 0.4, 68,*  9,   4, 5, 17.1, ③③, 3, 5,Ｆセイクリムズン, 90,幸英明, 0.3, 86,   8,  16, 2,  3.8, ⑨⑧
 4,15,Ａドラゴンソニック, 60,菊沢隆, 0.7, 52,  -4,* -6, 4,  9.7,⑮⑨⑧, 4, 5, ニシノファウスト,---,松岡正, 1.5, 54,  -3,  -6, 1,  2.2, ⑤③, 4,15,Ｂメジロオマリｰ, 79,吉田豊, 0.6, 66,   4,   6, 1,  2.5, ⑨⑧, 4, 4,Ｇアウトクラトｰル, 89,松岡正, 0.3, 85,   6,* 18, 6, 15.1, ⑩⑪
 5,16,Ｄマレｰネ, 55,北村宏, 1.8, 42,  -4, -18, 7, 20.3,⑬⑧⑦, 5,16, ベルモントフｰガ,---,吉田隼, 1.6, 55,  -2,  -6, 4, 11.4, ⑥⑤, 5, 2,Ｉディパｰチャｰズ, 66,伊藤工, 0.7, 64,  -6,* 15, 6, 25.6, ⑮⑮, 5, 2,Ｅシルクビッグタイム, 91,田辺裕, 0.4, 85,  11,  12,10, 30.6, ⑤②
 6, 4,Ｊヒシエリｰト, 45,後藤浩, 2.1, 40,*  0, -26, 8, 24.1,③③⑥, 6,14, ウイニングタワｰ,---,小林淳, 1.7, 54,  -5,  -5,14,280.2, ⑦⑥, 6,12,Ｊケイアイマッシブ, 65,坂井英, 0.8, 64,   7,   2,10, 67.0, ⑥⑤, 6,10,Ｉガブリン, 87,柴田善, 0.4, 85,   3,* 20,11, 36.6, ⑬⑫
 7,14,Ｋトｰセンピナクル, 41,小野寺, 2.5, 40,  -4, -23,12,123.9,⑦⑥⑨, 7, 8, フィｰトフォｰト,---,宮崎北, 1.9, 51, -13,   0, 8, 25.8, ⑩⑨, 7, 8,Ｍシルクファラオ, 58,蛯名正, 0.8, 64,   0,   8, 8, 32.4, ⑫⑪, 7, 3,Ａグランドラッチ, 93,北村宏, 0.6, 81,   7,  15, 3,  9.1, ⑦⑦
 8,10,Ｈカンタベリｰドｰル, 50,幸英明, 2.6, 41,  -7, -18,11, 54.5,⑩⑫⑫, 8, 3, タマノリテラシｰ,---,江田照, 2.4, 46,* -1, -15, 5, 14.3, ③④, 8,13,Ｏクリスエスアラｰト, 55,後藤浩, 0.9, 62,  -5,* 12,11, 69.8, ⑭⑭, 8, 9,Ｄダイワディライト, 92,後藤浩, 0.7, 82,   8,  13, 1,  2.5, ⑧⑨
 9, 8,Ｆニシノマザｰアｰス, 52,内田博, 2.8, 38,*  0, -32, 1,  2.1,④④④, 9,10, グラスグロｰリｰ,---,勝浦正, 2.4, 47, -11,  -5, 9, 30.3, ⑨⑩, 9, 4,Ｎトウカイアリュｰル, 58,幸英明, 1.1, 62,   3,   3, 7, 30.3, ⑩⑩, 9, 1,Ｌビクトリｰテツニｰ, 86,横山典, 0.8, 81,  -1,* 20, 5, 13.7, ⑭⑭
10, 5,Ｏハｰベストラヴ, 24,丸山元, 3.2, 35,*  0, -38,16,299.6,②②②,10,11, ヘリコプタｰマネｰ,---,村田一, 3.1, 41, -14,  -9,13,271.0, ⑪⑪,10,11,Ｐスマｰティｰダンス, 49,クラス, 1.3, 60,   6,  -1,12, 75.0, ⑧⑦,10, 8,Ｋハギノトリオンフォ, 86,吉田豊, 0.9, 80,   4,  15,14,212.9, ⑪⑩
11,12,Ｌセカンドチャｰタｰ, 41,伊藤工, 3.6, 32,  -5, -29,15,279.0,⑪⑪⑪,11,13, トミケンサンパティ,---,武士沢, 3.3, 38, -33,*  6,10, 37.2, ⑭⑬,11, 1,Ａスプラッシュエンド, 80,北村宏, 1.4, 57,* 11,  -7, 3,  4.8, ①①,11,11,Ｈヒシカツリｰダｰ, 89,田中勝, 1.3, 76,   4,  11, 7, 17.1, ⑫⑬
12, 2,Ｐメガフェリｰチェ, 24,蛯名正, 3.7, 33,*  0, -42, 3,  6.8,①①①,12,12, アズマダイマジン,---,津村明, 3.8, 34, -23,  -6,11, 64.1, ⑫⑫,12, 7,Ｅテングジョウ, 72,大野拓, 1.5, 56, -17,* 17,13, 78.7, ⑯⑯,12,14,Ｊクィｰンオブキネマ, 87,吉田隼, 1.6, 74,* 12,   1,12, 47.6, ④⑥
13, 6,Ｎニシノアンジｰ, 34,田中博, 4.7, 29, -15, -20,13,256.9,⑯⑭⑭,13, 7, ヒシトリアｰナ,---,北村宏, 4.3, 29, -30,  -5, 7, 22.3, ⑬⑭,13,14,Ｈシルキｰキュｰト, 68,武士沢, 1.6, 56,   2,  -1,14, 91.1, ⑪⑫,13,13,Ｍエリモハルカ, 80,宮崎北, 1.9, 71,* 12,  -2,13, 95.3, ③④
14, 3,Ｍトｰセンクラッチ, 37,江田照, 6.3, 21,  -6, -49,14,259.9,⑥⑩⑬,14, 6, ピｰプルズチョイス,---,丸山元, 5.5, 19, -38,  -7,15,306.5, ⑯⑮,14,16,Ｋサザンヴィット, 62,小林淳, 1.8, 55,   0,  -1,16,168.8, ⑬⑬,14, 7,Ｎサクラミモザ, 75,田中博, 2.5, 67,* 12,  -7, 8, 22.5, ②③
15, 7,Ｉメジロレイチェル, 48,武士沢,12.3,-18, -39, -34, 9, 24.2,⑫⑮⑮,15,15, マスパステル,---,池崎祐, 6.6, 10, -37, -19,16,447.1, ⑮⑯,15, 9,Ｆハッピｰシャトル, 70,嘉藤貴, 1.8, 55,   7,  -7, 9, 60.8, ⑤⑥,,,,,,,,,,,,
,,,,,,,,,,,,16, 1, ヤサワ,---,クラス, 8.4, -5,  -1, -66,12, 73.0, ④⑦,16, 5,Ｌシックスシグマ, 60,黛弘人, 2.4, 50,   6, -11,15,159.8, ⑦⑨,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-16 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:0),,,,,,,,,,,
"単勝:2,760円 複勝:13=520円 09=230円 11=290円 枠連:7,770円",,,,,,,,,,,,"単勝:340円 複勝:04=150円 09=350円 02=360円 枠連:1,060円",,,,,,,,,,,,"単勝:330円 複勝:03=150円 10=260円 06=500円 枠連:1,450円",,,,,,,,,,,,"単勝:1,030円 複勝:06=310円 12=600円 05=170円 枠連:1,800円",,,,,,,,,,,
"馬連:11,880円 ワイド:09-13=2,700円 11-13=2,290円 09-11=860円",,,,,,,,,,,,"馬連:2,550円 ワイド:04-09=810円 02-04=670円 02-09=1,800円",,,,,,,,,,,,"馬連:1,880円 ワイド:03-10=630円 03-06=1,110円 06-10=1,690円",,,,,,,,,,,,"馬連:11,090円 ワイド:06-12=2,490円 05-06=900円 05-12=1,790円",,,,,,,,,,,
"馬単:26,300円 3連複:16,990円 3連単:182,950円",,,,,,,,,,,,"馬単:3,760円 3連複:6,340円 3連単:30,100円",,,,,,,,,,,,"馬単:2,960円 3連複:8,180円 3連単:32,600円",,,,,,,,,,,,"馬単:20,610円 3連複:17,480円 3連単:148,930円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 6R  芝1600m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  ダ1800m 4歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  芝2200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,初茜賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｄグラスヴィクタｰ, 60,小林淳,, 59,  -4,*  4, 5, 11.1,④④④, 1,11, ロジスプリング,---,横山典,, 44, -29,*  6, 3,  4.4,⑤⑤⑤, 1, 8,Ｂキティ, 81,横山典,, 78,*  8,*  8, 1,  2.7,⑧⑤③, 1, 5,Ｅミッキｰミラクル, 70,クラス,, 75,*  1,   5, 3,  7.6,①①①
 2, 1,Ｃセイウンツｰスキｰ, 64,北村宏, 0.1, 55,* -3,   1, 3,  4.1,①①①, 2,14, ソウルフルヴォイス,---,内田博, 0.4, 42, -32,   5, 4,  6.6,⑥⑦⑦, 2,15,Ｄマリアｰジュ, 80,北村宏, 0.2, 75,   8,*  9, 8, 20.8,⑫⑫⑦, 2, 3,Ｃレジｰムチェンジ, 73,横山典, 0.3, 75,  -3,* 10, 4,  7.7,⑭⑫⑦
 3,14,Ｊシルクコスモス, 51,松岡正, 0.3, 59,  -8,* 10, 8, 35.8,⑯⑮⑨, 3, 3, スイｰトフォンダ,---,クラス, 0.5, 36,*-24,  -7, 7, 33.9,③①①, 3, 3,Ａゴｰルデンプライズ, 81,柴田善, 0.4, 76,   7,   6, 2,  4.2,⑨⑧⑥, 3,15,Ｍビンテｰジチャｰト, 63,幸英明, 0.4, 73,  -2,   6, 8, 19.0,⑫⑨⑥
 4,12,Ａアパッショナンテ, 67,横山典, 0.4, 56,  -4,   1, 2,  3.7,⑦⑦⑤, 4, 2, ミラクルゴｰルド,---,田中勝, 0.5, 39, -32,   3, 1,  2.7,⑦⑥⑥, 3,12,Ｈフェイドレスシｰン, 78,後藤浩, 0.4, 76,   7,*  9,11, 80.5,⑮⑮⑭, 4, 4,Ｊヒビケジンダイコ, 67,後藤浩, 0.5, 73,  -2,   6, 2,  6.9,⑧⑩⑨
 5, 2,Ｋスマｰトイｰグル, 50,蛯名正, 0.7, 55,  -5,   1,12, 61.3,⑨⑧⑧, 5,10, マロノヴィｰナス,---,後藤浩, 0.6, 39, -33,   4, 2,  3.2,⑧⑧⑧, 5,10,Ｃヤマノロｰラ, 80,田中博, 0.4, 76,   7,   7, 5, 16.6,⑭⑩⑬, 5, 2,Ｄエイシンフレンチ, 73,吉田豊, 0.5, 74,  -3,*  9, 5,  7.8,⑪⑬⑫
 6, 4,Ｏストライビング, 45,後藤浩, 0.8, 52,* -3,  -4, 6, 24.2,②②②, 6, 5, ダイワビッグカｰム,---,武士沢, 0.8, 37, -37,*  8, 9, 68.3,⑯⑬⑬, 6, 6,Ｏリュシオル, 64,田中勝, 0.6, 74,   6,   6, 4,  7.0,⑪⑪⑩, 6, 1,Ｏフライバイワイヤｰ, 61,蛯名正, 0.6, 74,  -3,*  8, 6, 10.2,⑩⑭⑮
 7, 5,Ｂリアルフリｰダム, 64,小野寺, 1.0, 55,  -8,*  4, 4,  8.8,⑭⑭⑫, 7, 9, フレアリングレッド,---,伊藤工, 0.9, 35, -35,   2,10, 81.9,⑩⑨⑨, 7,11,Ｆエヴァ, 79,松岡正, 0.6, 74,*  9,   4, 7, 18.3,⑥④②, 7, 8,Ｂクリノメダリスト, 74,伊藤工, 0.7, 72,  -5,*  8, 7, 18.6,⑮⑯⑭
 8,15,Ｇトウカイセイバｰ, 57,武士沢, 1.1, 52,  -7,   1, 9, 36.7,⑮⑫⑬, 8, 7, カレンナヒトミ,---,吉田隼, 0.9, 32, -29,  -8,13,119.3,④③④, 8, 9,Ｅツルマルロｰズ, 79,幸英明, 0.8, 75,   5,*  8, 9, 35.6,⑯⑯⑮, 8, 7,Ａニシノルｰファス, 74,内田博, 0.9, 66,*  0,  -5, 1,  2.7,⑨④③
 9, 6,Ｌジョウノヒｰロｰ, 48,中舘英, 1.4, 52,  -9,   3,16,343.6,⑫⑯⑯, 9, 8, アｰルヴィストｰゾ,---,柴山雄, 1.1, 29,*-26, -13,14,141.1,①②②, 9, 4,Ｇトｰセンバスケット, 79,蛯名正, 0.9, 73,   7,   2, 3,  5.3,⑩⑦⑨, 9,11,Ｌキングスチャペル, 64,柴田善, 1.2, 63,  -2,  -7, 9, 19.6,⑤⑥⑤
10,10,Ｆミリオンデンジャｰ, 59,吉田隼, 1.5, 48,* -3, -10,10, 46.9,③③③,10,15, フェニックスワン,---,田中博, 1.1, 30,*-27, -12,11, 95.0,②④③,10, 5,Ｋブライズメイト, 73,田辺裕, 1.7, 69,   7,  -2,16,223.3,⑬⑬⑪,10,13,Ｈコスモハクウ, 68,石橋脩, 1.2, 68,  -5,   2,16,216.4,⑯⑮⑯
11, 9,Ｅトゥルｰマイハｰト, 60,内田博, 1.5, 49,  -4,  -8, 1,  3.0,⑥⑥⑦,11, 1, メジロムｰア,---,松岡正, 1.2, 38, -40,*  8, 8, 41.2,⑭⑯⑯,11, 2,Ｌエンシャントアｰツ, 73,勝浦正, 1.8, 65,*  9,  -9,12,100.4,①①①,11, 9,Ｇシャドウノｰト, 68,田中勝, 1.3, 60,* -1, -12,10, 36.3,②②②
12,16,Ｈアロマセラピスト, 52,的場勇, 1.5, 49,  -4,  -4,11, 52.0,⑧⑩⑪,12, 6, ブロンドペタル,---,蛯名正, 1.3, 32, -36,  -1, 6, 30.0,⑫⑫⑫,12, 1,Ｉケｰジｰハッピｰ, 75,坂井英, 2.0, 65,   6,  -5,10, 48.8,⑦⑭⑫,12,12,Ｆリワｰドモンシェリ, 69,的場勇, 1.6, 58,  -2, -11,11, 45.4,⑥⑦⑬
13,11,Ｍアルビダ, 47,坂井英, 1.7, 48,  -6,  -6,14,187.4,⑩⑨⑩,13, 4, エイダイボルト,---,坂井英, 1.4, 34, -38,   3, 5, 29.9,⑮⑮⑮,13, 7,Ｐグリッタｰエルフ, 63,吉田豊, 2.9, 60,   7, -13,15,197.9,③⑨⑯,13, 6,Ｐインディアンサマｰ, 60,吉田隼, 1.6, 59,  -2, -12,12, 46.3,④⑤④
14, 7,Ｉロｰカパｰラ, 52,柴山雄, 1.7, 46,  -4, -10, 7, 33.1,⑤⑤⑥,14,13, シルクドレッシｰ,---,大野拓, 1.6, 30, -35,  -4,15,385.3,⑬⑭⑭,14,13,Ｊオｰルフォｰミｰ, 75,吉田隼, 3.0, 58,   7, -16,13,163.2,⑤⑥⑧,14,16,Ｋエイデンダンス, 66,江田照, 1.8, 54,*  0, -18,14,107.1,③③⑧
15, 8,Ｐナンデヤネン, 37,吉田豊, 1.9, 48,  -8,  -4,13, 87.2,⑪⑬⑮,15,12, マコトイシス,---,勝浦正, 1.7, 26, -34,  -8,12,105.0,⑪⑩⑩,15,16,Ｍユキノクイｰン, 70,内田博, 3.1, 58,*  8, -18, 6, 17.8,④③⑤,15,14,Ｎセイカマエストｰソ, 62,津村明, 1.8, 56,  -2, -14,15,185.3,⑦⑧⑩
