10年 5月 2日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 5月 2日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝3100m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1600m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,立夏ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｃオｰダｰラッシュ, 64,柴山雄,, 64,* -4,   8, 1,  2.3, ②②, 1, 1, マルブツシルヴァｰ,,北沢伸,,,,, 6,  8.5,⑥④④, 1,15,Ａビレッジペガサス, 77,吉田豊,, 72, -11,* 24, 2,  3.6, ④④, 1, 5,Ｍユノゾフィｰ, 79,横山典,, 82,   1,* 26, 2,  3.2, ⑭⑭
 2,11,Ｂシャイニイチカ, 65,田中勝, 0.7, 62, -13,* 14, 3,  5.3, ⑪⑪, 2, 6, プライドイズハｰト,,山本康,207.2,,,, 8, 28.5,③②②, 2,12,Ｆトｰセンドンファン, 63,三浦皇, 0.2, 71,* -9,  20, 8, 26.8, ①①, 2,13,Ｂデイトユアドリｰム, 88,三浦皇, 0.2, 80,   6,  18, 1,  2.6, ⑧⑧
 3,14,Ｄタマモメロディ, 61,勝浦正, 0.7, 60,  -7,   6, 5,  9.4, ⑤⑤, 3, 8, プラテアｰド,,大江原,207.6,,,, 4,  7.0,④⑤⑤, 3,16,Ｊダノンボルケｰノ, 60,田中勝, 0.6, 68, -11,  20, 3,  3.8, ⑥⑥, 3, 9,Ｊフェイムロバリｰ, 81,高田潤, 0.4, 78,   9,  13,10, 67.5, ⑤⑤
 4, 9,Ａニシノヤッコ, 68,吉田豊, 0.8, 58,  -6,   3, 2,  4.6, ③③, 4,13, メジロラスタバン,,五十嵐,207.7,,,, 7, 15.5,⑧⑧⑥, 4,14,Ｇオネスト, 63,柴田大, 0.8, 68,*-10,  17,14,429.2, ②②, 4, 6,Ａファイナルスコアｰ, 91,後藤浩, 0.4, 77,   6,  16, 3,  5.7, ⑦⑦
 5, 3,Ｇトｰアティアレ, 55,伊藤工, 0.9, 59, -13,* 10, 6, 11.0, ⑨⑨, 5, 9, トップディアマンテ,,林満明,207.8,,,, 5,  8.2,②③③, 5, 6,Ｏトゥザサミット, 55,後藤浩, 0.9, 65, -13,  19, 4, 13.2, ⑪⑨, 5, 1,Ｈクｰノキセキ, 83,田中勝, 0.5, 77,   4,  17, 8, 27.7, ⑨⑨
 6, 7,Ｈラブルビｰ, 54,後藤浩, 1.1, 57, -10,   6,10, 81.0, ⑦⑥, 6, 5, ファストソニック,,浜野谷,208.8,,,,13,167.2,①①①, 6, 5,Ｍマスタｰルティア, 57,小林淳, 1.0, 68, -16,* 23,12,155.9, ⑯⑯, 6,15,Ｆフキラウソング, 84,武士沢, 0.5, 75,* 11,   9, 9, 42.7, ③③
 7,12,Ｆシンセツ, 56,大庭和, 1.3, 54,  -7,   0, 9, 67.7, ④④, 7, 2, アンクルトップ,,佐久間,208.8,,,,11, 61.3,⑩⑨⑨, 7, 3,Ｄプロスペラスマム, 69,武士沢, 1.0, 63, -11,  16, 7, 24.2, ③③, 7, 2,Ｄスピｰドアタック, 85,吉田豊, 0.6, 76,   2,* 19, 4, 11.2, ⑪⑪
 8, 8, ピサノシャルロット,---,北村宏, 1.4, 55, -14,   8, 8, 41.6, ⑬⑬, 8,14, タカラボス,,大庭和,208.8,,,, 1,  4.0,⑦⑩⑩, 8, 7,Ｉプロポｰズ, 61,北村宏, 1.1, 64, -14,  19, 9, 51.9, ⑩⑪, 8,10,Ｋカフェレジェンド, 80,勝浦正, 0.6, 75,* 11,   7, 7, 18.3, ②②
 9, 6,Ｅロジガｰル, 59,三浦皇, 1.6, 54, -14,   7, 7, 33.8, ⑫⑫, 9, 4, ツインダイヤ,,柴田未,209.0,,,,12, 81.3,⑨⑦⑧, 9,13,Ｂオメガフレグランス, 70,横山典, 1.3, 63, -11,  14, 1,  2.8, ⑤⑤, 9,11,Ｉスペｰスフライト, 81,小坂忠, 0.9, 74,   8,   9,12,116.5, ⑥⑥
10,10,Ｉチェルカトロｰバ, 50,武士沢, 1.6, 52, -12,   3,12,147.7, ⑩⑧,10,12, ハッピｰヘイロｰ,,高田潤,209.3,,,, 2,  4.1,⑤⑥⑦,10, 1,Ｅカントリｰスノｰ, 64,蛯名正, 1.4, 65, -15,  18, 5, 14.7, ⑬⑬,10, 4,Ｃミスタｰモナルコス, 86,大庭和, 1.0, 71,   9,   7,11, 85.0, ④④
11,13,Ｊクスコ, 44,小林淳, 2.8, 45, -15,  -2,11,147.0, ⑭⑭,11, 3, コｰド,,高野和,210.5,,,,10, 59.2,⑫⑪⑪,11, 2,Ｈリキアイクロフネ, 62,勝浦正, 1.4, 64, -15,  20,10, 56.6, ⑮⑮,11,14,Ｅフィｰルドジュエル, 84,柴山雄, 1.3, 71,   1,  15, 6, 16.6, ⑮⑮
12, 1,Ｋトｰセンクレイジｰ, 44,中谷雄, 2.8, 44, -13,  -5,13,190.1, ⑧⑩,12,11, エヒテンヴィｰゼ,,江田勇,212.3,,,,14,214.3,⑪⑫⑫,12, 9,Ｋマイネピアチェ, 59,中谷雄, 1.8, 60, -13,  11,15,466.0, ⑧⑧,12, 7,Ｌマルタｰズマッシブ, 80,金子光, 1.4, 71,   3,  12,14,286.5, ⑫⑫
13, 2, サマｰロコガｰル,---,村田一, 2.8, 43, -12,  -7, 4,  8.6, ⑥⑦,13,10, マックスチャンプ,,白浜雄,216.3,,,, 9, 36.6,⑬⑬⑬,13,11,Ｎサントアスコット, 56,柴山雄, 2.0, 56, -12,   9,16,472.0, ⑦⑦,13, 3,Ｇスｰサンライダｰ, 83,小林徹, 2.0, 66,* 12,  -5, 5, 14.5, ①①
14, 4,Ｌエリプソス, 22,郷原洋, 6.3, 16,* -4, -48,14,263.8, ①①,,,,,,,,,,,,,14, 4,Ｃニシノキュアノス, 69,伊藤工, 2.4, 56, -15,   9, 6, 17.8, ⑭⑭,14, 8,Ｏクリノビリオネア, 76,村田一, 2.2, 64,   2,   5,15,383.4, ⑬⑬
,,,,,,,,,,,,,,,,,,,,,,,,15,10,Ｌマドモアゼルノン, 58,柴田未, 2.7, 53, -12,   3,13,299.8, ⑨⑩,15,12,Ｎトｰセンマエストロ, 79,郷原洋, 2.4, 63,   5,   1,13,172.6, ⑩⑩
,,,,,,,,,,,,,,,,,,,,,,,,16, 8, バトルスウィｰパｰ,---,村田一, 4.3, 40, -14,  -8,11, 65.2, ⑫⑫,,,,,,,,,,,,
