10年 6月 6日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 6月 6日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  芝2400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  ダ1600m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,麦秋ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｇブラックジョｰク, 60,大庭和,, 58,*  3,  -2, 4, 10.4, ②②, 1, 9,Ｆゼロチョウサン, 59,松岡正,, 71,   8,*-10, 5, 13.7,⑪⑩⑩, 1, 2,Ｂウインシュｰルマン, 70,ウィリ,, 72,*  6,* -5, 1,  2.1,④④③, 1, 3,Ｄエアマックｰル, 87,後藤浩,, 87,  12,* 13, 1,  3.4, ④⑤
 2, 8,Ｊトップオブザヘヴン, 54,和田竜, 0.2, 62,   2,* -1, 3,  9.8, ④⑤, 2,11,Ｃリヴィアロｰズ, 67,吉田豊, 0.2, 68,   2,* -1, 4, 13.4,⑯⑯⑯, 2, 4,Ａゴｰルドスパｰクル, 72,松岡正, 0.0, 73,   3,*  0, 2,  4.6,⑨⑪⑨, 2,15,Ｏケイアイエｰデル, 76,丸田恭, 0.4, 86,* 13,   8,14, 98.3, ③③
 3,13,Ｈパラダイスモデル, 56,松岡正, 0.2, 60,*  2,  -3, 9, 23.0, ⑤④, 3, 4,Ｋレディパレｰド, 55,三浦皇, 0.2, 67,   7, -14, 6, 23.6,⑥⑨⑨, 3,12,Ｅキングスチャペル, 67,福永祐, 0.1, 70,*  6, -10, 4,  8.8,③②②, 3,10,Ｇギシアラバストロ, 84,北村宏, 0.5, 83,   9,* 13,10, 29.6, ⑪⑩
 4, 7,Ａシャイニイチカ, 64,柴田善, 0.7, 57,*  3,  -6, 1,  2.5, ③③, 4,16,Ａクｰルエレガンス, 69,蛯名正, 0.4, 64,* 10, -23, 1,  2.6,⑤③③, 4, 3,Ｄハイゲｰト, 68,内田博, 0.3, 69,   4,  -7, 3,  8.1,⑥⑩⑦, 4, 4,Ｎキュｰトエンブレム, 79,田中勝, 0.6, 83,* 14,   5, 5, 15.1, ②②
 5, 4,Ｅクサナギノツルギ, 60,蛯名正, 0.7, 58,   1,  -4,10, 26.7, ⑥⑥, 5,10,Ｂサトノレジェンド, 69,内田博, 0.4, 65,   9, -20, 2,  3.0,④⑥⑥, 5,10,Ｎサトノサｰガ, 58,北村宏, 0.7, 66,   3,  -8, 9, 53.0,⑪⑨⑪, 5,14,Ｉサンマルセイコｰ, 84,大野拓, 0.7, 82,   9,* 11,11, 39.8, ⑮⑫
 6,11,Ｄハニｰカラｰ, 60,伊藤工, 0.8, 55,  -2,*  0, 8, 17.5, ⑩⑪, 6,13, ヴィヴルヴォン,---,北村宏, 0.4, 66,   3,* -8, 7, 23.8,⑮⑭⑭, 6, 9,Ｆマイネルファヴｰル, 65,石橋脩, 0.9, 64,   4, -17, 6, 12.0,⑦⑥⑤, 6, 8,Ｃカネスラファｰル, 87,吉田豊, 0.9, 80,   8,* 12, 6, 15.4, ⑭⑭
 7, 9,Ｌニシノロコペリ, 52,三浦皇, 0.9, 57,  -3,*  1,14,210.0, ⑬⑭, 7,17,Ｊグラスアタック, 56,丸田恭, 0.7, 62,   6, -16,11, 60.0,⑫⑬⑬, 7,15,Ｈザバトルクラシック, 64,小野次, 1.1, 61,*  6, -22, 8, 37.7,⑤⑤④, 7, 1,Ｊゴｰルデンプライズ, 84,田中博, 1.2, 81,  10,   5,13, 75.2, ⑦⑦
 8, 6,Ｂカンマビｰド, 61,的場勇, 1.0, 55,  -3,* -1, 6, 16.0, ⑭⑫, 8,12,Ｅホワイトミｰナ, 59,小野次, 0.9, 60,   6, -19,10, 41.8,⑭⑫⑫, 8,16,Ｃスペｰスシャトル, 69,丸山元, 1.2, 60,   4, -20, 5,  9.2,⑧⑦⑧, 8, 7,Ｆフェイムロバリｰ, 85,横山典, 1.3, 78,* 13,   1, 4,  6.8, ⑥④
 9,16,Ｃアマｰレトウショウ, 61,内田博, 1.1, 55,  -1,  -4, 5, 13.3, ⑪⑨, 9, 3,Ｌトｰセンフェアリｰ, 53,和田譲, 1.2, 58,   3, -18,18,512.6,⑬⑮⑮, 9, 1,Ｋホｰカｰシｰホｰク, 61,菅原隆, 1.2, 60,   4, -20,13,191.7,②③⑥, 9, 9,Ｈマキバスマイル, 84,木幡初, 1.4, 76,   8,   8,16,174.7, ⑬⑮
10, 3,Ｉロｰテスクライト, 56,横山典, 1.6, 52,  -2,  -4, 7, 16.9, ⑫⑬,10, 7,Ｎテンシノロｰズ, 49,和田竜, 1.3, 56,* 12, -39,14,230.0,②②②,10, 7,Ｌフナベンケイ, 59,丸田恭, 1.4, 59,   2, -14,14,273.7,⑫⑫⑫,10,12,Ｋグランドバイオ, 83,勝浦正, 1.9, 74,   9,   1, 8, 22.0, ⑫⑪
11,14,Ｆイザベルドスメｰン, 60,藤岡佑, 1.6, 50,*  3, -17, 2,  3.6, ①①,11,14,Ｏクリノイマジン, 41,パｰト, 1.3, 58,   2, -16,17,408.6,⑰⑰⑰,11,13,Ｐスプリングバルサ, 54,大庭和, 2.0, 54,   1, -23,15,372.0,⑬⑬⑬,11, 5,Ａボクノタイヨウ, 88,和田竜, 2.1, 74,  11,  -4, 3,  6.7, ⑤⑥
12,10,Ｋザハブ, 52,丸山元, 1.8, 48,   0, -13,11, 48.8, ⑧⑦,12,15,Ｈヤマニンパソドブル, 58,柴山雄, 1.5, 54,   9, -35,12, 79.3,⑧⑦⑦,12, 5,Ｇキストゥクラウン, 64,吉田隼, 2.1, 54,   3, -30,12,158.7,⑩⑧⑩,12, 6,Ｐダノンブライアン, 76,丸山元, 2.2, 72,  10,  -3,12, 46.9, ⑧⑧
13, 1,Ｏルｰジュブリエ, 44,小野寺, 1.8, 49,  -5,  -5,15,313.6, ⑮⑮,13, 2,Ｍレオヒリュウ, 49,江田照, 1.7, 51,* 10, -40,13,103.3,③⑤⑤,13,14,Ｊセイカマエストｰソ, 63,木幡初, 2.2, 54,   2, -26,11,119.9,⑮⑭⑭,13,11,Ｅタマモグレアｰ, 86,福永祐, 2.5, 69,  10,  -6, 7, 16.4, ⑨⑨
14, 2,Ｎモアミュｰジック, 46,小野次, 2.7, 43,  -2, -18,13,151.2, ⑨⑩,14, 1,Ｇアドバンステイオｰ, 59,吉田隼, 1.9, 51,   8, -38,15,277.1,⑩⑧⑧,14, 6,Ｍノｰザンジュン, 58,丹内祐, 2.4, 52,*  5, -44,10,101.5,①①①,14,16,Ｌパピヨンシチｰ, 83,石橋脩, 3.2, 67,   9,  -9,15,119.3, ⑩⑬
15, 5,Ｍニコニコトｰト, 47,田辺裕, 2.9, 42,   0, -21,16,335.6, ⑦⑧,15, 6,Ｉトレノヴィジョン, 57,後藤浩, 2.0, 49,* 12, -49, 3,  6.5,①①①,15, 8,Ｏポｰトレイト, 54,大野拓, 2.5, 53,   1, -26,16,425.2,⑭⑯⑯,15, 2,Ｍハｰドウォン, 82,三浦皇, 3.7, 61,* 14, -22, 9, 29.5, ①①
16,12, デジタルトウショウ,---,田中博, 3.0, 42,  -5, -16,12,105.9, ⑯⑯,16, 8,Ｐイパルファン, 39,西村太, 2.2, 48,   6, -38,16,335.2,⑦⑪⑪,16,11,Ｉグッデｰコパ, 63,田中勝, 3.0, 49,   2, -36, 7, 27.9,⑯⑮⑮,,,,,,,,,,,,
,,,,,,,,,,,,17, 5, カラフ,---,横山典, 2.5, 44,  -5, -21, 9, 31.5,⑱⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,18,Ｄダｰインスレイヴ, 59,ウィリ, 3.3, 42,* 10, -65, 8, 25.0,⑨④④,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-2),,,,,,,,,,,
"単勝:1,040円 複勝:15=390円 08=340円 13=640円 枠連:680円",,,,,,,,,,,,"単勝:1,370円 複勝:09=340円 11=380円 04=420円 枠連:840円",,,,,,,,,,,,単勝:210円 複勝:02=120円 04=150円 12=180円 枠連:260円,,,,,,,,,,,,"単勝:340円 複勝:03=180円 15=2,220円 10=870円 枠連:6,240円",,,,,,,,,,,
"馬連:4,510円 ワイド:08-15=1,640円 13-15=3,190円 08-13=2,530円",,,,,,,,,,,,"馬連:6,070円 ワイド:09-11=1,950円 04-09=2,400円 04-11=2,690円",,,,,,,,,,,,馬連:460円 ワイド:02-04=240円 02-12=380円 04-12=450円,,,,,,,,,,,,"馬連:21,050円 ワイド:03-15=6,130円 03-10=1,820円 10-15=23,040円",,,,,,,,,,,
"馬単:9,570円 3連複:36,590円 3連単:172,290円",,,,,,,,,,,,"馬単:13,710円 3連複:33,070円 3連単:236,300円",,,,,,,,,,,,"馬単:720円 3連複:1,150円 3連単:3,420円",,,,,,,,,,,,"馬単:29,540円 3連複:143,450円 3連単:697,030円",,,,,,,,,,,
■ 2R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 5R  ダ1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 8R  ダ1300m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■11R  芝1600m 3歳上ｵｰﾌﾟﾝ(国) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安田記念 ＧⅠ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｄツクバキング, 64,福永祐,, 67,   5,  -3, 5, 13.4, ③④, 1,11,Ａロンギングスタｰ, 72,後藤浩,, 76,*  4,* 11, 2,  4.5, ④④, 1,14,Ｌブラッシュアップ, 75,藤岡佑,, 79,   3,* 14, 9, 13.9, ⑫⑫, 1,17,Ａショウワモダン, 93,後藤浩,, 93,  21,   0, 8, 13.9, ⑪⑩
 2,10,Ｇリアルフリｰダム, 61,後藤浩, 0.1, 65,   4,  -3, 9, 30.7, ④⑥, 2, 5,Ｉマスタｰソムリエ, 64,北村宏, 0.6, 72,*  4,   6, 3,  5.5, ③③, 2, 1,Ｄステイドリｰム, 80,大庭和, 0.0, 78,  12,   4, 3,  6.2, ④③, 2, 9,Ｌスｰパｰホｰネット, 83,藤岡佑, 0.1, 95,  17,*  6, 6, 12.1, ⑯⑯
 3, 5,Ｆゴｰルインマｰク, 61,内田博, 0.4, 62,  -3,*  4, 2,  3.6, ⑫⑫, 3,16,Ｂディアビリｰヴ, 70,丸山元, 0.7, 72,*  5,   3, 5,  8.8, ②②, 3,16,Ｋアｰクビスティｰ, 75,内田博, 0.1, 79,   9,   6, 4,  7.7, ⑥⑥, 3, 2,Ｆスマイルジャック, 89,三浦皇, 0.1, 94,  19,*  5, 5, 10.5, ⑩⑭
 4, 9,Ｉケンプトンパｰク, 58,田中勝, 0.5, 63,*  7, -10, 8, 23.1, ①①, 4,14,Ｄグランドシチｰ, 69,松岡正, 0.8, 74,  -3,* 16, 6, 10.7, ⑮⑮, 4, 4,Ｏクラッカｰジャック, 71,岩田康, 0.2, 78,   2,* 13, 5,  9.3, ⑪⑪, 4,15,Ｈトライアンフマｰチ, 88,内田博, 0.2, 92,* 26, -10, 2,  6.9, ⑤③
 5,11,Ｂトｰセンヤッテキタ, 65,江田照, 0.6, 62,   4,  -7, 1,  3.5, ⑦⑤, 5, 6,Ｅフェバリットアワｰ, 69,大野拓, 1.2, 68,   1,   7, 7, 15.5, ⑫⑨, 5, 5,Ｊエヴァシャイン, 76,松岡正, 0.3, 77,* 14,  -1,14, 68.1, ②②, 5, 5,Ｐサイトウィナｰ, 80,ウィリ, 0.2, 92,  22,  -2,15, 58.1, ⑨⑨
 6, 2,Ａシンボリルルド, 66,丸山元, 0.8, 60,   1,  -6, 3,  3.7, ⑥⑦, 6,15,Ｊトｰセンチドリアシ, 64,伊藤工, 1.3, 69,  -4,* 13,13, 82.9, ⑯⑯, 6,11,Ｆケイアイスウォｰド, 79,武士沢, 0.5, 72,   5,   6,13, 63.5, ⑩⑩, 6, 6,Ｍファリダット, 82,蛯名正, 0.2, 93,  16,*  9,10, 18.7, ⑰⑱
 7,15,Ｅコウセイベイビｰ, 63,パｰト, 1.0, 61,*  6, -12, 4, 10.8, ⑤③, 7, 1,Ｃマコトギャラクシｰ, 70,吉田豊, 1.7, 65,   3,   0, 1,  3.2, ⑩⑧, 7, 3,Ｃプレンティラヴ, 80,木幡初, 0.6, 73,  11,  -1, 8, 13.7, ⑤⑤, 7, 8,Ｃキャプテントゥｰレ, 90,横山典, 0.3, 90,* 26,  -9, 3,  7.2, ④④
 8,16,Ｈテンシノネオ, 60,的場勇, 1.1, 57,  -2,  -4,10, 35.0, ⑪⑩, 8,13,Ｇヒラボクソング, 66,福永祐, 2.2, 61,   3,  -6, 4,  8.7, ⑨⑤, 8,10,Ｍアプロｰズヒｰロｰ, 73,鈴来直, 0.7, 73,   1,  10,11, 21.1, ⑭⑬, 8,14,Ｅマルカフェニックス, 89,福永祐, 0.4, 89,  23,  -7,11, 23.7, ⑧⑦
 9, 1, シベリアンファクト,---,勝浦正, 1.5, 52, -10,*  2,11,148.0, ⑮⑮, 9, 2,Ｌメジロフランクリン, 60,パｰト, 2.3, 62,   0,  -1,10, 51.2, ⑪⑫, 9, 8,Ａダイワフラッグ, 83,蛯名正, 0.8, 74,* 15,  -8, 2,  5.7, ①①, 9, 4, フェロｰシップ,---,パｰト, 0.8, 85,  21, -10, 7, 13.0, ⑥⑧
10,12,Ｃサトノホクト, 64,横山典, 1.7, 51,  -1, -11, 6, 13.9, ⑧⑨,10,10,Ｋトゥザサミット, 63,蛯名正, 2.5, 63,   0,  -2,12, 70.7, ⑬⑬,10, 2,Ｇセイコｰスペシャル, 79,柴田善, 0.8, 72,   6,   3, 7, 10.5, ⑨⑨,10,18,Ｇエｰシンフォワｰド, 88,岩田康, 0.9, 83,* 29, -24, 9, 17.4, ①①
11, 3,Ｊヴィエナトウショウ, 55,岩田康, 1.7, 53,  -3,  -8, 7, 21.8, ⑩⑪,11, 4,Ｈピカンチラヴ, 65,三浦皇, 2.6, 59,*  6, -14,14,114.9, ①①,11,15,Ｂシャインエフォｰト, 81,丸山元, 0.9, 71,   7,   0,10, 18.3, ⑧⑧,11,10, ビュｰティｰフラッ,---,コｰツ, 0.9, 83,  24, -16, 4,  9.7, ⑦⑥
12,13,Ｍマイネルサンリット, 47,和田竜, 1.8, 53,   1, -14,13,198.3, ⑨⑧,12, 8,Ｍアルジェンテウス, 56,内田博, 2.6, 60,   1,  -5, 8, 21.5, ⑥⑩,12, 9,Ｅアンシャンレジｰム, 79,横山典, 1.1, 68,  -1,   8, 1,  5.5, ⑬⑭,12, 3,Ｉアブソリュｰト, 86,田中勝, 1.0, 83,  17,  -5,13, 33.1, ⑮⑮
13, 7,Ｋレジスタンス, 53,吉田豊, 1.8, 51,  -4,  -6,12,171.0, ⑬⑬,13, 9, ダテノセレクト,---,和田譲, 3.2, 56,  -2,  -6,16,255.3, ⑭⑭,13,12,Ｉランブルジャンヌ, 77,福永祐, 1.3, 66,  -3,   8,12, 59.7, ⑮⑮,13,16,Ｋサンカルロ, 83,吉田豊, 1.1, 81,  20, -11,14, 39.9, ⑭⑬
14,14,Ｌオンワｰドチアフル, 53,三浦皇, 1.9, 52,*  7, -22,14,250.3, ②②,14, 7,Ｎルナｰレガシｰ, 55,ウィリ, 3.4, 54,   1, -13, 9, 35.8, ⑧⑪,14, 7,Ｈシャイニｰクエスト, 78,丸田恭, 1.8, 65,  12, -13, 6,  9.4, ③④,14, 1,Ｄリｰチザクラウン, 90,安藤勝, 1.1, 81,  23, -17, 1,  4.0, ③⑤
15, 6,Ｎマスアンドゥナ, 35,二本柳, 3.6, 38,  -7, -19,16,468.7, ⑭⑭,15, 3,Ｆディアコトミ, 67,柴山雄, 4.0, 47,   3, -21,15,192.8, ⑤⑥,15,13,Ｐワイズドリｰム, 69,吉田隼, 2.2, 60,  -4,   1,16,166.3, ⑯⑯,15,12,Ｎライブコンサｰト, 81,和田竜, 1.4, 79,  20, -15,18, 98.3, ⑬⑫
16, 8, アダマスボｰイ,---,武士沢, 3.8, 35, -10, -16,14,250.3, ⑯⑯,16,12,Ｏトｰセンファルコン, 54,田中勝, 4.4, 45,   2, -25,11, 69.1, ⑦⑦,16, 6,Ｎグリンガレット, 73,伊藤工, 2.5, 57,   7, -14,15,162.6, ⑦⑦,16, 7,Ｂグロリアスノア, 90,小林慎, 1.4, 78,  20, -16,17, 79.9, ⑫⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,11,Ｏマルカシェンク, 81,柴山雄, 1.6, 76,  16, -13,16, 69.2, ⑱⑰
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,13,Ｊマイネルファルケ, 86,松岡正, 1.8, 73,* 28, -36,12, 30.2, ②②
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:96 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:良(指数:-4),,,,,,,,,,,
"単勝:1,340円 複勝:04=340円 10=790円 05=170円 枠連:3,420円",,,,,,,,,,,,"単勝:450円 複勝:11=190円 05=170円 16=250円 枠連:1,160円",,,,,,,,,,,,"単勝:1,390円 複勝:14=390円 01=220円 16=320円 枠連:2,870円",,,,,,,,,,,,"単勝:1,390円 複勝:17=470円 09=490円 02=360円 枠連:2,200円",,,,,,,,,,,
"馬連:16,560円 ワイド:04-10=4,420円 04-05=880円 05-10=1,750円",,,,,,,,,,,,"馬連:1,320円 ワイド:05-11=530円 11-16=910円 05-16=790円",,,,,,,,,,,,"馬連:4,050円 ワイド:01-14=1,430円 14-16=1,830円 01-16=1,190円",,,,,,,,,,,,"馬連:12,640円 ワイド:09-17=4,270円 02-17=2,920円 02-09=2,670円",,,,,,,,,,,
"馬単:29,440円 3連複:23,570円 3連単:186,280円",,,,,,,,,,,,"馬単:2,740円 3連複:4,240円 3連単:20,520円",,,,,,,,,,,,"馬単:8,790円 3連複:11,520円 3連単:71,020円",,,,,,,,,,,,"馬単:26,640円 3連複:53,850円 3連単:348,740円",,,,,,,,,,,
■ 3R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 6R  芝1600m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 9R  芝1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  ダ1600m 3 歳ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ﾎﾝｺﾝｼﾞｮｯｷｰｸﾗﾌﾞﾄﾛﾌｨｰ,,,,,,,,,,,,ﾕﾆｺｰﾝｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｂコスモカンタｰビレ, 67,松岡正,, 65,*  3, -10, 3,  6.2, ②②, 1,13,Ｇウインクリアビュｰ, 64,岩田康,, 76,   9,  -4, 2,  5.4, ⑦⑥, 1, 1,Ｂチュウワプリンス, 82,岩田康,, 79,   8,   0, 3,  7.1,③③③, 1,13,Ｍバｰディバｰディ, 72,松岡正,, 82,* 13,*  7, 1,  1.6, ⑥⑥
 2,18,Ｃプレタポルテ, 64,北村宏, 0.0, 67,  -6,*  7, 2,  4.0, ⑭⑭, 2, 3,Ｄモエレシノノメ, 67,柴山雄, 0.2, 74,   0,*  8, 8, 37.7, ⑮⑮, 2, 5,Ｈトゥリオｰニ, 73,内田博, 0.0, 82,  -2,* 19, 4,  7.4,⑤⑤⑥, 2, 1,Ｃバトｰドｰル, 82,ウィリ, 0.4, 79,* 14,   1, 2,  6.4, ②②
 3,15,Ｅケイビイテルマ, 61,吉田豊, 0.1, 63,  -7,*  5, 1,  3.7, ⑮⑬, 3, 2,Ｂシｰズンズベスト, 69,横山典, 0.2, 72,   3,*  3, 1,  1.6, ⑫⑫, 3, 2,Ｅマイヨｰル, 78,石橋脩, 0.1, 74,* 16, -20, 2,  7.1,①①①, 3,15,Ｏサンライズクォリア, 69,福永祐, 0.8, 77,  11,   5, 6, 27.9, ⑨⑧
 4, 2,Ｉハイマｰク, 54,丸山元, 0.1, 64,  -1,  -4, 9, 24.8, ⑥⑥, 4,16,Ｃオメガブルｰライン, 69,蛯名正, 0.4, 72,   5,  -1, 5, 17.0, ⑪⑪, 4, 3,Ｋヒカルルｰキｰ, 70,北村宏, 0.4, 71,* 12, -15, 5, 12.4,②②②, 4,12,Ｄスタｰボｰド, 80,蛯名正, 1.0, 76,  10,   2, 3,  9.5, ⑧⑨
 5, 7,Ａグロッタアズｰラ, 71,蛯名正, 0.2, 63,  -4,  -1, 4,  6.5, ⑩⑪, 5, 7,Ｌホッカイレシフェ, 62,嘉藤貴, 0.4, 72,   3,   2,17,458.7, ⑬⑬, 5, 7,Ｃマイウエイ, 80,福永祐, 0.5, 76,  -1,   9, 1,  1.9,⑥⑥⑤, 5, 8,Ｊドロ, 76,パｰト, 1.0, 75,  12,  -1,10, 43.5, ⑤④
 6, 5,Ｈハｰトフルハピネス, 57,ウィリ, 0.3, 62,  -5,   1, 6, 13.1, ⑬⑫, 6,17,Ａラジャポネｰズ, 70,内田博, 0.5, 72,   3,   1, 3, 11.2, ⑭⑭, 6, 8,Ｆシングンレジェンド, 77,小林淳, 0.7, 74,  -2,  10, 8, 27.6,⑦⑧⑦, 6, 4,Ｅブレイクチャンス, 80,吉田隼, 1.0, 77,   7,*  8, 8, 39.0, ⑬⑭
 7,14,Ｆレオキラメキ, 59,岩田康, 0.5, 60,  -1, -10, 8, 22.6, ⑧⑦, 7, 6,Ｉイオス, 63,三浦皇, 0.6, 71,   0,*  4, 4, 14.6, ⑯⑯, 7,10,Ａエジソン, 83,蛯名正, 0.7, 76,  -7,* 19,10, 33.7,⑪⑪⑪, 7, 3,Ｆバルｰン, 80,丸田恭, 1.1, 75,   9,   4, 9, 41.2, ⑫⑪
 8, 3,Ｄビｰライト, 62,内田博, 0.6, 58,*  0, -14, 5,  6.9, ④④, 8, 8,Ｈベネディｰレ, 64,安藤勝, 0.6, 68,* 12, -17, 6, 19.9, ④④, 8,12,Ｄトップキングダム, 80,柴田善, 0.8, 73,  -4,  11, 7, 27.1,⑨⑨⑨, 8, 2,Ｉコウユｰヒｰロｰ, 77,小野次, 1.2, 75,   5,*  8,16,397.5, ⑭⑮
 9, 1,Ｊフジマサオｰシャン, 50,和田譲, 0.6, 57,*  0, -14,15,275.7, ③③, 9,18,Ｎケイツｰノｰス, 58,草野太, 0.6, 70,  -1,*  6,16,194.0, ⑱⑱, 9, 9,Ｍファビュラスセンス, 65,横山典, 1.0, 68,   1,   0, 6, 18.4,④④④, 9,16,Ａタイムカｰド, 85,三浦皇, 1.3, 73,   9,   1, 5, 16.3, ⑩⑫
10, 6,Ｇトウカイノｰマル, 58,的場勇, 0.6, 57,  -4,  -7, 7, 20.1, ⑨⑩,10, 5,Ｋロレｰヌ, 62,後藤浩, 0.8, 65,   9, -16,11, 58.0, ⑥⑤,10, 6,Ｊノｰフォｰクパイン, 72,三浦皇, 1.0, 71,  -4,   7,12, 84.8,⑧⑦⑧,10, 9,Ｂアｰスサウンド, 85,後藤浩, 1.4, 69,* 14,  -7, 7, 33.6, ①①
11,16, カトルズフライト,---,勝浦正, 0.7, 58, -10,*  2,12, 72.8, ⑰⑰,11, 1,Ｏロスヴィｰタ, 56,ウィリ, 0.9, 65,   7, -13,12, 77.1, ⑧⑧,11,11,Ｇレディｰビスティｰ, 75,勝浦正, 1.4, 68,  -8,  11, 9, 28.3,⑫⑫⑫,11,10,Ｋホクセツキングオｰ, 74,和田竜, 1.5, 72,* 13,  -6,11, 55.1, ④③
12, 9,Ｋトゥモロｰカフェ, 47,田中勝, 0.7, 57,  -2, -11,10, 63.3, ⑦⑧,12,14,Ｅキルシュバウム, 65,丸山元, 1.3, 60,   6, -17,10, 53.2, ⑨⑨,12, 4,Ｉトｰセンオｰパス, 73,田中勝, 1.4, 68,  -6,   7,11, 67.5,⑩⑩⑩,12, 7,Ｇココカラ, 79,柴山雄, 1.7, 68,* 13,  -8,14,147.6, ③⑤
13,10, カリナン,---,宮崎北, 1.0, 53,  -7,  -8,16,294.3, ⑪⑮,13,15,Ｍメトロポリタン, 62,柴田善, 1.6, 56,   5, -20, 7, 36.9, ⑩⑩,13,13,Ｌサムデイシュアｰ, 68,武士沢, 1.9, 62,  -9,   6,13,256.6,⑬⑬⑬,13, 6,Ｎハニｰメロンチャン, 72,藤岡佑, 1.9, 70,  10,  -4,12, 56.7, ⑪⑩
