10年10月10日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年10月10日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 4R  芝3000m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  ダ1400m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾃﾚﾋﾞ静岡賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｊタケショウボルト, 42,北村宏,, 58, -12,* -1, 6, 23.0, ⑤⑤, 1, 7, メイショウナゴン,,難波剛,,,,,13,100.9,⑥③③, 1, 4,Ｄシルクパルサｰ, 75,伊藤工,, 77,   5,* 14, 3,  7.6, ③④, 1, 4,Ａエｰシンクｰルディ, 91,松岡正,, 88,* 13,* 10, 1,  1.5, ②②
 2,13,Ｄスノｰドラゴン, 49,蛯名正, 0.3, 51,*-12,  -9, 2,  3.5, ④④, 2, 3, クランエンブレム,,横山義,207.7,,,, 1,  1.9,②②①, 2,13,Ｂロトスカイブルｰ, 77,安藤勝, 0.5, 72,   6,   7, 1,  2.3, ④③, 2, 7,Ｇコンティネント, 82,丸山元, 0.6, 83,  11,*  8, 4, 16.6, ⑨⑨
 3,12,Ｉマイネイディｰル, 43,丹内祐, 0.3, 53,*-12,  -9, 5, 13.4, ③③, 3, 1, ドラゴンハンタｰ,,平沢健,208.5,,,, 5, 16.1,④⑥⑥, 3, 2,Ｅフｰガ, 74,後藤浩, 0.8, 72,   0,* 15, 6,  9.9, ⑩⑩, 3,13,Ｅウインプレミアム, 83,福永祐, 0.9, 80,   9,*  8, 6, 19.2, ⑫⑩
 4, 8,Ａキングフィッシャｰ, 56,福永祐, 0.3, 54, -14,* -5, 1,  2.3, ⑥⑥, 4, 9, ユウタｰラッキｰ,,蓑島靖,209.3,,,,10, 61.0,⑦⑤④, 4,16,Ｆトゥザサミット, 70,松岡正, 0.8, 72,   5,   8, 5,  9.8, ⑧⑤, 4, 5,Ｆスマｰトブレｰド, 82,丸田恭, 1.1, 79,* 12,   1,11, 71.7, ③③
 5, 7,Ｂレベルスピリット, 51,柴田善, 0.5, 51, -15,* -5, 7, 30.5, ⑫⑨, 5, 6, シルクパナシア,,山本康,209.5,,,, 8, 22.4,⑩⑩⑧, 5, 5,Ｇボストンプラチナ, 67,木幡初, 1.1, 71,   3,   8,12,126.7, ⑤⑥, 5, 3,Ｂキュｰトエンブレム, 86,田中勝, 1.3, 76,   5,*  9, 8, 29.7, ⑯⑮
 6, 6,Ｃスリｰケインズ, 50,江田照, 0.7, 50, -17,  -6, 4,  9.8, ⑭⑪, 6, 2, シンボリプロキオン,,五十嵐,210.2,,,, 3,  7.8,⑤④⑤, 6, 7,Ａボンバルディエｰレ, 79,柴田善, 1.3, 69,   0,  10, 2,  4.1, ⑫⑪, 6,14,Ｋスペｰスフライト, 80,石橋脩, 1.7, 74,   6,   5,12, 95.8, ⑬⑭
 7, 4,Ｅマイネシェリｰ, 47,津村明, 0.8, 47, -14, -11,10,102.6, ⑦⑧, 7,14, ドットコム,,穂苅寿,210.3,,,, 2,  5.3,⑨⑪⑩, 7, 1,Ｃユウキハングリｰ, 75,郷原洋, 1.3, 67,* 15, -14, 4,  8.3, ①①, 7,10,Ｄブイチャレンジ, 83,武士沢, 1.7, 72,   6,   4, 3, 10.9, ⑭⑬
 8,14,Ｈハｰドボイルド, 43,田辺裕, 0.9, 42, -14, -14, 8, 41.4, ⑨⑦, 8, 5, ヒシカツヒトリタビ,,西谷誠,210.4,,,,11, 66.7,⑧⑧⑨, 8,15,Ｊフレｰトライナｰ, 64,吉田豊, 2.0, 62,   0,   4, 8, 46.2, ⑬⑫, 8,11,Ｏジェイケイボストン, 78,西田雄, 1.7, 75,  12,  -4,15,208.7, ⑦④
