10年 9月12日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 9月12日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 7R  ダ1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝2000m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾚｲﾝﾎﾞｰｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｂツクババレｰ, 45,松岡正,, 49, -15,*  5, 1,  3.8, ⑩⑩, 1,11,Ｄワンナップアイテム, 61,田中勝,, 59,   0,* -1, 2,  3.6, ⑩⑧, 1, 3,Ｂロｰブドヴルｰル, 77,内田博,, 75,* 10,   6, 1,  2.3, ①①, 1, 7,Ｃコロンバスサｰクル, 82,横山典,, 85,   2,  15, 3,  5.7,④④④
 2, 2,Ａメイショウエデン, 50,小島太, 0.2, 50,  -2,  -9, 3,  4.9, ⑥④, 2,10,Ｆシルキｰブライド, 58,伊藤工, 0.0, 60,   4,  -4, 7, 15.8, ⑦⑦, 2,13,Ｊタマモワルツ, 66,田辺裕, 0.4, 71,   3,* 10,11, 47.5, ⑩⑨, 2,10,Ｆモエレビクトリｰ, 78,郷原洋, 0.1, 82,*  5,   7, 2,  4.1,①①①
 3, 9,Ｆノンパッサｰレ, 39,伊藤工, 0.4, 45,  -4, -11, 4,  5.7, ⑧⑦, 3, 3,Ｇスイレン, 58,江田照, 0.1, 61,   6,  -8, 1,  3.2, ④⑤, 3,11,Ｄナカヤママニッシュ, 74,平野優, 0.5, 70,*  9,   3, 2,  4.9, ②②, 3, 3,Ｅアｰスシンボル, 79,北村宏, 0.1, 89,  -1,* 20, 7, 51.2,⑦⑦⑦
 4, 1,Ｃエクスペクト, 42,津村明, 0.7, 43,  -5, -13, 8, 16.8, ⑦⑧, 4, 4,Ａミｰヒチャラサン, 63,北村宏, 0.4, 61,* 12, -14, 5, 12.2, ②②, 4,14,Ｐグロｰリｰステップ, 59,水口優, 0.5, 70,   6,   6,12, 70.9, ⑦⑤, 4, 1,Ｈカレイジャスミン, 76,木幡初, 0.2, 83,*  3,  10, 6, 47.0,③③③
 5, 4,Ｈエｰシンビッグガン, 38,内田博, 0.7, 42,  -9,  -9, 2,  4.7, ⑨⑨, 5, 6,Ｉヤマニンマチュア, 45,田辺裕, 0.4, 57,   5,  -8,14,227.6, ⑥④, 5, 2,Ａノボレインボｰ, 78,大庭和, 0.6, 68,   4,   7, 3,  8.1, ⑧⑥, 5, 9,Ｇバルバレスコ, 77,津村明, 0.2, 86,   1,  16, 8, 95.2,⑤⑤⑤
 6, 5,Ｊラベンダｰ, 21,柴田大, 1.3, 36,  -2, -24,10,141.7, ⑤⑥, 6, 8,Ｂワｰルドヘリテｰジ, 63,横山典, 1.1, 48,  -3,  -7, 3,  4.6, ⑫⑩, 6, 1,Ｆケｰジｰカンザクラ, 72,江田照, 0.7, 69,   6,   5, 7, 20.4, ④④, 6, 6,Ｄスズジュピタｰ, 81,田中勝, 0.3, 85,   1,  15, 5, 15.6,⑥⑥⑥
 7, 3,Ｉコスモアスコット, 31,石橋脩, 1.3, 36,  -2, -24, 9, 67.1, ④⑤, 7,14,Ｎマキシムサヤカ, 35,水口優, 1.7, 43,  -3, -13,13,194.8, ⑬⑬, 7,10,Ｅホワイトジュエル, 73,木幡初, 0.9, 66,  -2,* 10,15,183.6, ⑭⑭, 7, 2,Ａリクエストソング, 86,内田博, 0.4, 81,*  3,   6, 1,  1.8,②②②
 8,10,Ｇラブステラｰ, 38,江田照, 1.3, 36,  -1, -25, 7, 13.4, ③③, 8,16,Ｋバンブｰオｰシャン, 42,小野寺, 1.7, 45,   2, -17,11,104.6, ⑧⑨, 8, 5,Ｈフレイムヴェイン, 68,横山典, 1.1, 64,   3,   4, 4,  9.3, ⑨⑪, 8, 4,Ｂアサティスボｰイ, 84,江田照, 0.6, 84,   0,  15, 4,  7.5,⑧⑧⑧
