10年 7月 4日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 7月 4日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-9,,,,,■ 4R  ダ1150m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 7R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,猪苗代特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｅコスモマスタング, 39,松岡正,, 39, -29,* 10, 8, 17.2, ⑫⑫, 1,15,Ｃテルザトゥルｰス, 57,後藤浩,, 63,  -1,*  3, 3,  6.8, ⑦③, 1,15,Ｃカンマビｰド, 62,後藤浩,, 63,* -6,* 12, 3,  7.4,②②②, 1, 2,Ｂジョウノボヘミアン, 83,吉田豊,, 80,  10,* 11, 1,  4.7,⑩⑩⑨
 2, 2,Ｃデルマドゥルガｰ, 41,中谷雄, 0.1, 35, -21,*  1, 4,  7.3, ⑨⑪, 2, 6,Ｍスズヨジハｰド, 34,戸崎圭, 0.1, 64,  -3,*  4, 6, 16.1, ⑧⑥, 2, 3,Ｊロトシリウス, 49,幸英明, 0.1, 66,* -5,* 12, 6, 23.5,⑮④③, 2, 9,Ｄブレイクチャンス, 82,内田博, 0.4, 79,* 15,  -2, 3,  5.1,②①①
 3, 5,Ｇコスモサンドリヨン, 30,田中博, 0.3, 33, -20,* -1, 2,  4.4, ⑪⑧, 3, 4,Ｂミラクルアゲン, 57,石橋脩, 1.0, 54,  -9,*  2, 7, 17.1, ⑬⑪, 3, 4,Ａエドヒガン, 70,吉田豊, 0.5, 61,  -6,* 10, 1,  2.5,⑤⑤④, 3, 1,Ｃアイノレグルス, 82,中舘英, 0.4, 80,   9,* 11, 8, 12.5,⑮⑫⑪
 4,12,Ｂヤサカシャイニｰ, 42,蛯名正, 0.3, 32,* -4, -18, 1,  3.4, ①①, 4, 7,Ｊミｰヒチャラサン, 42,国分恭, 1.1, 57,*  3, -10,12, 77.8, ①①, 4,11,Ｆブライトベイ, 56,蛯名正, 0.6, 62,* -5,   6, 5, 11.8,①①①, 4,15,Ｅアンヴェイル, 81,松岡正, 0.5, 77,* 15,  -2, 7, 11.4,③③②
 5, 4,Ｈマイネルマサムネ, 23,伊藤工, 0.6, 28,* -9, -17, 7, 16.6, ②②, 5, 8,Ｅカシノアレグロ, 52,二本柳, 1.2, 55,*  1,  -9, 5,  8.4, ②②, 5,12,Ｈチャｰミングキラｰ, 55,戸崎圭, 1.5, 56,* -6,   0, 8, 29.3,④③⑤, 5,12,Ｆアストレｰション, 81,蛯名正, 0.8, 77,  11,   3, 2,  4.9,⑧⑧⑦
 6, 8,Ｉフィジｰクルｰズ, 19,戸崎圭, 1.0, 23, -14, -17, 9, 27.1, ⑤④, 6,14,Ａダイワプライド, 61,北村宏, 1.3, 51,  -4,  -6, 1,  2.7, ⑨⑬, 6, 7,Ｉトウカイアロｰネ, 53,岩部純, 2.0, 54, -12,   6,11,113.9,⑭⑮⑮, 6,11,Ｌコスモイフリｰト, 75,戸崎圭, 0.8, 77,  12,   0,11, 51.9,④⑤③
 7, 1,Ｄマイネルゴラッソ, 39,石橋脩, 1.0, 24, -18, -13, 6,  9.9, ⑧⑨, 7,12,Ｄピンクデｰジｰ, 57,吉田豊, 1.6, 46,  -8,  -6, 4,  7.6, ⑫⑫, 7, 1,Ｋティアランドｰル, 47,中谷雄, 2.1, 51,  -8,  -1,13,140.3,⑦⑨⑥, 7, 7,Ａメイショウツチヤマ, 89,後藤浩, 1.5, 68,  12,  -6, 4,  7.3,⑤⑥④
 8, 9,Ｌマハリクマハリタ,  8,柴田大, 1.3, 20, -21, -14,12,170.2, ⑩⑩, 8,10,Ｉトップシノワｰズ, 46,田辺裕, 1.7, 48,  -6,  -7,13,136.7, ⑪⑩, 8, 8,Ｄトウショウカナル, 58,小林淳, 2.4, 50,  -8,  -4,10, 92.3,⑨⑧⑧, 7, 3,Ｇゴｰルデンルｰヴェ, 79,ウィリ, 1.5, 72,  11,  -3, 5,  7.3,⑦⑦⑧
 9, 3,Ｊパティオ, 18,田中勝, 1.4, 19, -14, -22,10, 44.7, ④⑥, 9, 2,Ｆセトノランナｰ, 52,幸英明, 1.9, 47,  -5,  -9, 8, 29.9, ⑩⑨, 9, 6,Ｌメイショウフント, 46,国分優, 2.6, 47,  -8,  -6,14,186.1,⑧⑩⑨, 9,13,Ｊエイワナギ, 76,津村明, 1.9, 67,  10,  -5,13,117.7,⑫⑨⑩
10, 7,Ａレナキックス, 45,吉田豊, 1.7, 13, -16, -25, 3,  4.8, ⑦⑤,10,11,Ｇダイワスピアｰ, 51,田中博, 2.1, 43, -14,  -5,10, 37.2, ⑯⑯,10,13,Ｅハイスピｰドバトル, 57,国分恭, 2.6, 48,  -7,  -8, 9, 50.7,⑥⑥⑦,10,14,Ｈヨクバリ, 77,国分恭, 2.0, 69,   8,  -2, 9, 30.7,⑪⑭⑬
