10年 4月25日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 4月25日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1150m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 7R  ダ1700m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝2600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,燧ヶ岳特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｌフジスペシャル, 47,上村洋,, 66, -10,* 11, 7, 35.2, ⑩⑩, 1,14,Ｄトウショウロジック, 57,丸山元,, 62,*  0,*  8, 3,  4.0,①①①, 1, 9,Ｉフレンチドｰル, 65,丸山元,, 70,*  4,*  7, 1,  2.3,③③③, 1, 3,Ｆエイデンダンス, 67,田辺裕,, 70,* -4,   9, 4,  7.7,②②②
 2, 1,Ｅティファニｰケイス, 54,北村友, 0.2, 63,*  1,  -1, 2,  7.3, ①①, 2,12,Ｂリネンタキシｰド, 57,村田一, 0.8, 58,  -5,* 11, 6, 18.8,⑥⑥⑤, 2, 3,Ａアマゾネスバイオ, 73,松田大, 0.2, 71,   0,* 10, 3,  5.4,⑦⑧⑦, 2, 7,Ｉスペｰスシャトル, 63,丸山元, 0.0, 73,  -5,  13, 8, 41.9,⑥⑤⑤
 3, 4,Ｆメイショウコゴロウ, 53,古川吉, 1.0, 54, -16,   7, 8, 90.6, ⑬⑫, 3, 8,Ａシリウスリジル, 61,中舘英, 1.1, 54,*  0,   0, 1,  2.8,⑦③②, 3,13,Ｇストロングジョイス, 66,田辺裕, 0.6, 67,   2,   5, 9, 56.0,⑤⑥⑤, 3, 1,Ｂヒビケジンダイコ, 72,石橋脩, 0.0, 78,  -7,* 19, 1,  2.3,⑪⑪⑥
 4, 8,Ｍハヤブサイッポン, 32,石橋脩, 1.1, 54, -23,* 12,11,172.2, ⑭⑭, 4, 7,Ｆシンボリカンヌ, 56,的場勇, 1.1, 57,  -7,* 13, 9, 46.3,⑪⑨⑧, 4, 2,Ｌベルモントダイヤ, 55,西田雄, 1.0, 63,*  4,  -3,10,116.6,①①①, 4,11,Ｅシゲルアンビシャス, 68,松田大, 0.2, 73,  -7,  13, 5, 10.4,⑨⑧⑨
 5, 6,Ｄハｰトロック, 59,中舘英, 1.2, 53,*  0,  -9, 5, 18.3, ②②, 5,11,Ｅテイクザファントム, 56,田辺裕, 1.1, 55,  -2,   3, 4,  7.9,③④④, 5, 8,Ｅエアカサミラ, 67,石橋脩, 1.1, 64,   3,  -1, 8, 19.6,⑥④⑥, 5, 6,Ａトレジャｰハント, 75,太宰啓, 0.5, 66,  -6,   5, 2,  3.6,④④③
 6, 5,Ｈシゲルナガマサ, 51,田中健, 1.3, 53,  -8,  -2, 9,109.4, ⑨⑨, 6,13, リキサンスパｰク,---,柴原央, 2.2, 49,  -5,   0,11,107.0,④⑦⑦, 6, 5,Ｃシルバｰビｰト, 70,北村友, 1.2, 64,  -1,   4, 5, 12.3,⑨⑩⑨, 6, 9,Ｄシルクタイタン, 68,古川吉, 0.6, 70,  -6,   8, 3,  6.7,⑧⑥⑦
 7,10,Ａタンジブルアセット, 75,丸山元, 1.3, 52,  -2,  -8, 1,  1.2, ③④, 7,15,Ｈメイショウクオｰレ, 39,古川吉, 2.7, 44,*  0, -13, 8, 39.7,②②③, 7, 4,Ｊアッシュアッパｰ, 62,的場勇, 1.2, 61,*  4,  -3, 6, 14.4,②②②, 7, 2,Ｊブラストタリスマン, 62,村田一, 0.7, 66,  -5,   4, 7, 40.7,③③④
 8,14,Ｂミヤギマジック, 62,村田一, 1.4, 52,* -1,  -9, 3, 15.2, ④③, 8, 1,Ｊオブザモｰメント, 35,吉田隼, 2.9, 45,  -6,  -5,10, 47.2,⑩⑧⑨, 8,10,Ｂウインク, 73,吉田隼, 1.2, 64,  -2,   5, 2,  4.4,⑬⑪⑫, 8, 5,Ｇフォｰジドスチｰル, 65,木幡初, 1.0, 62,  -7,   2,10, 58.6,⑦⑦⑧
