10年 5月16日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 5月16日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 7R  芝1400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
 9, 4,Ｅメジロビュｰレン, 59,小野寺, 1.1, 51,   1, -10, 5, 12.5,⑥⑧⑧, 8,11,Ｇトｰアミョウリ, 52,的場勇, 0.9, 56, -12,   3, 9, 45.3,⑨⑫⑫, 9,12,Ｉタイセイダンサｰ, 67,平野優, 0.7, 62,  -3,   5, 8, 15.8, ⑭⑭, 9, 4,Ｋシュウザンゴｰルド, 54,田中博, 0.8, 66,   3,   0,12,208.4, ⑤④
10,14,Ｆメイショウボヌス, 58,田中健, 1.1, 52,   3, -15, 7, 14.4,⑤④④, 9, 5,Ｈアクエリアスブルｰ, 51,丸山元, 1.0, 58, -13,   5, 6, 11.8,⑬⑬⑬,10, 6,Ｆベストラン, 69,石橋脩, 0.8, 61,*  7,  -7, 5, 10.7, ③③,10, 6,Ｊセイカマエストｰソ, 62,黛弘人, 1.2, 61,   3,  -4,11,187.2, ⑦⑦
11,15,Ｌセトウチドラゴン, 42,平野優, 1.1, 49,   2, -15,13,152.2,③③⑦,10,10,Ｍセｰリオフィリア, 38,松山弘, 1.2, 49,  -9,  -9,10, 58.5,④④④,11, 5,Ｌトｰセンピュリニｰ, 59,中舘英, 1.1, 58,  -5,   4, 2,  5.7, ⑯⑯,11,12,Ｅリリｰザサン, 72,村田一, 1.5, 60,   1,  -4,10, 81.5, ⑧⑩
12,11,Ｉメイショウワダツミ, 54,千葉直, 1.4, 50,  -2,  -6, 9, 57.7,⑩⑬⑬,11, 8,Ｋキクノロッサ, 43,松田大, 1.2, 53, -12,  -2,14,234.9,⑪⑩⑨,12, 2,Ｏドリｰムヘリテｰジ, 57,田中博, 1.1, 58,   1,  -4,15,204.4, ⑩⑪,12,11,Ｌスナｰクマイハｰト, 51,長谷川, 4.5, 37,*  6, -59, 9, 58.4, ①①
13, 2,Ｍマルタカユビキタス, 41,川須栄, 1.7, 46,   0, -15,10, 73.0,⑭⑨⑨,13, 1,Ｌワインレッド, 41,田辺裕, 1.4, 48, -11,  -6,12,151.7,⑩⑧⑧,13, 3,Ｎマイネアリス, 57,ウィリ, 1.4, 54,   2,  -7,14, 60.8, ⑨⑧,,,,,,,,,,,,
14, 6,Ｋマイネギュゼル, 42,丹内祐, 2.3, 45,  -2, -15,12,149.2,⑨⑫⑫,14, 3,Ｎドクトルプリマ, 38,小野寺, 1.8, 49, -15,  -2,16,494.3,⑮⑭⑮,14, 9,Ｋウインバンディエラ, 66,大野拓, 1.5, 53,*  7, -16, 9, 18.3, ④④,,,,,,,,,,,,
,,,,,,,,,,,,15, 9,Ｐネラｰズドリｰム, 30,平野優, 2.0, 46, -15,  -5,15,299.5,⑭⑮⑯,15,16,Ｃヴィトンクイｰン, 71,丹内祐, 1.7, 49,*  9, -22,10, 19.4, ①①,,,,,,,,,,,,
,,,,,,,,,,,,16,14,Ｊトｰセンユｰモア, 44,長谷川, 2.2, 40, -11, -19, 8, 17.0,⑧⑨⑩,16,13,Ｐサンマルクリス, 44,黛弘人, 4.5, 19,   4, -51,16,341.3, ⑦⑨,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:1),,,,,,,,,,,
"単勝:830円 複勝:03=200円 07=140円 01=130円 枠連:1,290円",,,,,,,,,,,,"単勝:320円 複勝:07=160円 06=280円 16=3,460円 枠連:840円",,,,,,,,,,,,"単勝:350円 複勝:04=150円 10=270円 11=480円 枠連:1,430円",,,,,,,,,,,,"単勝:520円 複勝:01=240円 10=370円 05=300円 枠連:2,380円",,,,,,,,,,,
"馬連:1,450円 ワイド:03-07=410円 01-03=370円 01-07=220円",,,,,,,,,,,,"馬連:1,380円 ワイド:06-07=610円 07-16=12,070円 06-16=21,600円",,,,,,,,,,,,"馬連:2,580円 ワイド:04-10=820円 04-11=1,170円 10-11=3,240円",,,,,,,,,,,,"馬連:4,180円 ワイド:01-10=1,280円 01-05=1,130円 05-10=1,630円",,,,,,,,,,,
"馬単:3,550円 3連複:1,110円 3連単:10,460円",,,,,,,,,,,,"馬単:2,660円 3連複:96,580円 3連単:395,100円",,,,,,,,,,,,"馬単:4,170円 3連複:15,660円 3連単:69,000円",,,,,,,,,,,,"馬単:7,600円 3連複:15,630円 3連単:88,760円",,,,,,,,,,,
■ 2R  芝1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 5R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 8R  芝2400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■11R  芝1000m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,邁進特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｅウインクリアビュｰ, 53,松田大,, 65,   0,*  9, 2,  3.5, ⑤⑤, 1,11,Ｂカネトシメボン, 63,安藤光,, 56,   1,*  9, 6,  8.0,④④④, 1, 3,Ｃヒビケジンダイコ, 74,石橋脩,, 73,   3,*  2, 1,  2.6,⑥⑥⑥, 1, 5,Ｄジョウショｰアロｰ, 71,村田一,, 72,   0,*  5,13, 33.8,   
 2, 6,Ａベリｰフ, 66,丸山元, 0.3, 61,*  1,*  3, 1,  2.9, ③③, 2,10,Ａマイネルウィット, 63,石橋脩, 0.5, 56,*  1,   3, 2,  4.8,②②②, 2,10,Ｊウインシュｰルマン, 60,ウィリ, 0.2, 70,*  5,  -3, 2,  3.8,④③③, 2,11,Ｊサンマルヘイロｰ, 68,小林淳, 0.0, 71,  -2,*  7,11, 29.7,   
 3, 5, ラブフｰル,---,古川吉, 0.3, 63,  -2,*  8, 5,  9.4, ⑧⑧, 3, 5,Ｄダイビングキャッチ, 63,丸山元, 0.6, 55,   0,*  6, 4,  5.7,⑤⑤⑤, 3, 8,Ｄスペｰスシャトル, 72,田辺裕, 0.4, 65,   3,  -4, 7, 16.7,⑤⑤⑤, 3, 3,Ａキングオブザベスト, 75,丹内祐, 0.0, 75,*  8,   0, 4,  7.9,   
 4,16,Ｄラガｰチェイス, 54,中舘英, 0.8, 56,   0,  -2, 4,  8.8, ⑦⑦, 4, 4,Ｃトウカイノｰマル, 63,的場勇, 0.7, 53,*  2,  -1, 1,  3.4,①①①, 4, 4,Ｅハイゲｰト, 70,古川吉, 0.6, 67,   1,  -2, 5, 10.7,⑧⑨⑧, 4, 2,Ｎタムロウイング, 66,田中博, 0.1, 74,*  8,  -1,16, 55.6,   
 5,10,Ｂハイマｰク, 55,柴田大, 1.1, 52,  -2,  -4, 3,  8.0, ⑨⑨, 5, 2,Ｆリネンタキシｰド, 59,村田一, 1.0, 51,   0,   1, 5,  7.7,③③③, 5, 1,Ｈハナノカカリチョウ, 66,松山弘, 0.6, 66,  -1,*  5, 9, 76.6,⑩⑩⑩, 5, 7,Ｈキュｰバンエイト, 69,松山弘, 0.3, 65,  -3,   3,14, 44.7,   
 6,15,Ｃクイｰンガバナンス, 55,西田雄, 1.1, 50,*  2, -11, 7, 14.7, ②②, 6, 1,Ｊグランデタキオン, 41,松山弘, 1.4, 51,  -4,*  5,11,138.7,⑫⑫⑫, 6, 9,Ａユウアｰルシｰ, 77,松田大, 0.6, 66,   3,  -5, 6, 11.4,⑦⑦⑨, 6,15,Ｏタマモハｰバｰ, 64,大野拓, 0.5, 67,   6,  -5, 9, 15.0,   
 7,11,Ｇコｰリンブラッサム, 52,松山弘, 1.2, 49,  -2,  -7, 6, 10.9, ⑥⑥, 7,13,Ｇトウショウカナル, 51,小林淳, 1.7, 50,  -3,   2,12,251.8,⑩⑩⑩, 7, 6,Ｇラインウインド, 68,丸山元, 0.6, 65,   3,  -7, 4, 10.3,③④④, 7,12,Ｇウインキングストン, 70,石橋脩, 0.5, 62, -11,*  5, 2,  5.8,   
 8, 9,Ｈサチノフェイス, 49,田中健, 1.8, 42,*  2, -23, 8, 30.2, ①①, 8, 7,Ｋエｰシンブルパップ, 32,川島信, 1.7, 47,  -2,   0, 9,108.3,⑧⑦⑦, 8, 7,Ｆアイティｰバトル, 69,丹内祐, 0.9, 61,*  4, -16, 8, 21.7,②②①, 8, 4,Ｋホウライパレｰド, 67,荻野琢, 0.6, 63,   1,  -4,15, 48.8,   
 9,12, アカシナホリン,---,田中博, 1.8, 44,  -3, -12,13,240.2, ⑪⑪, 9,12,Ｌアヴァンセ, 25,西田雄, 2.5, 44,  -3,  -5,13,286.4,⑪⑪⑪, 9, 5,Ｂワンダｰアｰムフル, 76,石橋守, 1.6, 56,   1, -17, 3,  4.9,⑨⑧⑦, 9,10,Ｐコスモイライザ, 61,丸山元, 0.6, 63,   2,  -4, 8, 14.3,   
10,13,Ｉメジロニコｰル, 34,石橋守, 2.0, 41,*  1, -21,12,144.1, ④④,10, 6,Ｅバンダムシュロｰム, 61,平野優, 2.5, 42,  -1,  -9, 7, 12.3,⑥⑥⑥,10, 2,Ｉトウショウライド, 62,西田雄, 2.6, 49,*  4, -40,10,117.5,①①②,10, 6,Ｌムラマサノメイトｰ, 67,的場勇, 0.7, 62,   4,  -7,12, 31.9,   
11, 4, コンセントレイト,---,田辺裕, 2.1, 38,  -7,  -9,14,243.3, ⑫⑫,11, 9,Ｈボスポジション, 49,田辺裕, 2.8, 41,  -2, -10, 8,102.0,⑨⑧⑧,,,,,,,,,,,,,11, 9,Ｅボストンカラｰズ, 71,古川吉, 0.7, 60,  -7,   0,10, 22.9,   
12, 3,Ｊプリティエンジェル, 31,丹内祐, 2.3, 38, -10,  -7,11, 91.2, ⑬⑬,12, 8, ワンダｰストラ,---,石橋守, 2.8, 45,  -2,  -9, 3,  4.9,⑦⑨⑨,,,,,,,,,,,,,12,13,Ｉフェｰルクｰクｰ, 69,田辺裕, 0.8, 59,   2,  -7, 7, 13.2,   
13, 1,Ｆロングエンプレス, 53,川島信, 2.3, 37,  -5, -15,10, 41.9, ⑩⑩,13, 3,Ｉシンゼンスマイル, 48,古川吉, 4.9, 27,  -4, -25,10,125.8,⑬⑬⑬,,,,,,,,,,,,,13,16,Ｆマチカネコロモガワ, 71,川島信, 0.8, 63,*  8, -11, 6, 12.6,   
14, 2, メルセダリオ,---,石橋脩, 2.6, 36, -10, -13, 9, 30.4, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,14,14,Ｃバロンダンス, 75,ウィリ, 1.1, 57,   2, -10, 5,  8.4,   
15,14, アルカミスト,---,国分優, 3.4, 28, -13, -15,16,276.3, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,,15, 1,Ｂアフィリエイト, 75,中舘英, 1.1, 59,*  8, -15, 1,  4.7,   
16, 8, トゥリパｰノ,---,小野寺, 3.8, 22, -18, -14,15,250.8, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,16, 8,Ｍパラダイスイズヒア, 66,芹沢純, 1.1, 57,   4, -12, 3,  7.1,   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:1),,,,,,,,,,,
単勝:350円 複勝:07=130円 06=130円 05=300円 枠連:460円,,,,,,,,,,,,"単勝:800円 複勝:11=200円 10=190円 05=180円 枠連:1,310円",,,,,,,,,,,,単勝:260円 複勝:03=120円 10=170円 08=280円 枠連:410円,,,,,,,,,,,,"単勝:3,380円 複勝:05=600円 11=680円 03=270円 枠連:5,430円",,,,,,,,,,,
馬連:470円 ワイド:06-07=210円 05-07=670円 05-06=650円,,,,,,,,,,,,"馬連:1,170円 ワイド:10-11=440円 05-11=530円 05-10=440円",,,,,,,,,,,,"馬連:560円 ワイド:03-10=290円 03-08=550円 08-10=1,450円",,,,,,,,,,,,"馬連:47,820円 ワイド:05-11=8,570円 03-05=4,050円 03-11=3,990円",,,,,,,,,,,
"馬単:1,090円 3連複:1,820円 3連単:7,190円",,,,,,,,,,,,"馬単:2,910円 3連複:2,240円 3連単:14,110円",,,,,,,,,,,,"馬単:1,020円 3連複:2,420円 3連単:8,430円",,,,,,,,,,,,"馬単:99,810円 3連複:130,410円 3連単:946,880円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 6R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 9R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■12R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,湯沢特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｂシゲルソウウン, 63,田嶋翔,, 64,* -3,   3, 2,  3.4, ②②, 1, 9,Ｃヒカルアカツキ, 58,石橋脩,, 61,   4,*  2, 1,  4.2, ⑦⑨, 1, 9,Ａオｰセロワ, 77,古川吉,, 69,*  2,   4, 1,  2.8, ①①, 1,15,Ｄサンゴシック, 73,松山弘,, 72,* 10,   0, 5,  8.5, ③③
 2, 8,Ａカゼノマイヒメ, 64,丸山元, 0.4, 60,  -5,   3, 3,  4.9, ④④, 2,14,Ａフレアリングレッド, 65,田辺裕, 0.3, 55,   2,*  0, 3,  5.0, ⑮⑫, 2, 4,Ｄシルクドミニオン, 73,田辺裕, 0.0, 69,  -3,* 10, 6,  9.9, ⑥⑥, 2,14,Ｌブルｰスバロｰズ, 63,村田一, 0.0, 72,   6,   4, 4,  8.3, ⑤⑤
 3, 3,Ｆトップオブザヘヴン, 55,松田大, 0.5, 61, -12,*  9, 4,  8.1, ⑩⑨, 3,11,Ｇロｰドタｰゲット, 53,大野拓, 0.5, 54,   5,  -9, 2,  4.2, ⑥⑥, 3, 6,Ｇルｰジュアルダン, 65,丸山元, 0.3, 66,  -1,   4, 5,  9.7, ②⑤, 3, 3,Ａマイネルプルｰト, 74,川島信, 0.1, 70,   2,   7, 3,  4.9, ⑦⑥
 4,11,Ｋタｰンオブザフット, 46,ウィリ, 0.5, 59,  -6,   3, 8, 32.1, ⑤⑤, 4, 2,Ｅゴｰゲッタｰ, 55,古川吉, 0.6, 54,*  6, -12, 5,  6.7, ④③, 4,13,Ｌカフェアラジン, 54,大野拓, 0.4, 64,  -4,   6, 8, 40.7, ⑦⑦, 4, 5,Ｂライトグロｰリｰ, 74,ウィリ, 0.2, 70,* 13,  -5, 2,  4.1, ②②
 5, 1,Ｄトップオブカハラ, 59,松山弘, 0.6, 58, -14,*  9, 5,  8.5, ⑪⑪, 5, 7,Ｄダンスオブザムｰン, 55,松田大, 0.8, 51,   5, -12, 6,  9.8, ⑧⑦, 5,15,Ｊモンルｰジュ, 60,田中健, 0.6, 65,*  0,   1,11, 59.8, ③②, 5,10,Ｃカイシュウボナンザ, 73,松田大, 0.2, 70,  -3,  10, 1,  4.1, ⑪⑪
 6,10,Ｃユニラテラリズム, 59,中舘英, 0.8, 56,* -1,  -5, 1,  3.3, ①①, 6,10,Ｂタッチマイハｰト, 58,川島信, 0.8, 48,   5, -13, 8, 24.5, ③④, 6, 5,Ｉプリティゴｰルド, 63,ウィリ, 0.6, 63,  -8,*  9, 9, 42.8, ⑭⑬, 6, 9,Ｅニュｰホｰプ, 68,荻野琢, 0.3, 69,  -7,* 13, 7, 16.8, ⑭⑬
 7,14,Ｉオンワｰドイｰリス, 51,二本柳, 1.1, 54,  -4,  -4,13,123.0, ③③, 7,15,Ｌコスモエポック, 41,黛弘人, 0.9, 49,   3, -12,14,143.8, ⑩⑩, 7,11,Ｃディアアゲイン, 73,田嶋翔, 0.7, 63,  -6,   6, 2,  3.9, ⑫⑫, 7,13,Ｆフェルロッサｰ, 67,石橋脩, 0.4, 68,  -2,   6, 6, 10.6, ⑫⑨
 8, 5,Ｈフランジパニ, 51,柴田大, 1.4, 52, -10,   0,10,111.4, ⑧⑧, 8, 8,Ｊジョｰカｰホｰマン, 48,国分優, 1.2, 47,   1, -10,12,125.0, ⑪⑪, 8, 1,Ｅメイショウアｰチャ, 70,村田一, 0.9, 60,  -6,   4, 3,  7.8, ⑩⑧, 8,12,Ｎドリｰムクェｰサｰ, 61,長谷川, 0.4, 68,  -9,* 13,13, 67.4, ⑮⑭
 9,12,Ｅメイショウコゴロウ, 55,古川吉, 1.6, 50,  -7,  -6, 7, 20.6, ⑥⑦, 9, 4,Ｋジョウショｰビジン, 45,村田一, 1.4, 45,   5, -20,13,133.9, ⑤⑤, 9, 8,Ｂレッドキャタピラｰ, 74,的場勇, 1.4, 56,  -6,  -1, 4,  8.3, ⑨⑪, 9,16,Ｋキタノオｰロラ, 64,的場勇, 0.4, 66,   1,   4,11, 41.0, ⑧⑦
10, 9,Ｇハヤブサイッポン, 54,石橋脩, 1.8, 48, -11,  -5, 6, 16.2, ⑨⑩,10, 6,Ｍスリｰキャプテン, 40,的場勇, 1.5, 42,   3, -19,10, 70.2, ⑨⑧,10,14,Ｆエクレウス, 66,西田雄, 1.5, 56,*  0,  -7,12,141.0, ⑤④,10, 6,Ｍフラッシュバット, 62,西田雄, 0.6, 64,  -2,   4,16,186.4, ⑨⑧
11, 4,Ｍヤサワ, -5,西田雄, 2.0, 46,  -9,  -8,11,117.1, ⑦⑥,11,12,Ｏラヴァリｰバｰス, 11,平野優, 2.1, 37,  -4, -15,15,179.5, ⑫⑬,11,10,Ｈサニｰケｰティング, 65,芹沢純, 1.5, 55,  -7,   0,10, 51.6, ⑬⑭,11, 7,Ｏオペラセリア, 60,古川吉, 0.6, 66, -10,* 12,12, 53.7, ⑯⑯
12,13,Ｌテイエムゴッタマシ, 24,芹沢純, 2.9, 38, -28,   2,15,192.8, ⑮⑮,12, 1,Ｎスズカグラス, 33,松山弘, 2.4, 34,  -6, -13,11,124.0, ⑭⑮,12, 3,Ｋラッシュモア, 58,松田大, 1.6, 57,  -6,  -2, 7, 11.5, ⑪⑨,12, 1,Ｈバクシンミノル, 66,芹沢純, 0.7, 63,  -9,   9,10, 32.9, ⑬⑮
13, 6, アブソルｰトマック,---,的場勇, 3.2, 35, -21,  -7,14,189.3, ⑬⑬,13, 5,Ｉパｰプルハロイン, 50,田中博, 2.4, 35,*  6, -38, 9, 60.8, ②②,13,12,Ｎラヴミｰ, 53,丹内祐, 1.8, 54,   0,  -9,13,221.3, ④③,13,11,Ｇミティｰク, 66,田中博, 0.9, 61,  -2,   0, 8, 27.5, ⑩⑩
14, 2, ベストプレジャｰ,---,長谷川, 3.2, 34, -22,  -6,12,121.1, ⑭⑭,14, 3,Ｆワカオカミ, 54,ウィリ, 2.7, 32,*  9, -48, 4,  6.4, ①①,14, 7,Ｏゴｰルドバルザック, 46,平野優, 2.8, 43,  -6, -13,14,228.2, ⑧⑩,14, 8,Ｉクインズプレイヤｰ, 66,小林淳, 1.1, 58,   5,  -9, 9, 28.3, ④④
,,,,,,,,,,,,15,13,Ｈナスノロアｰル, 51,中舘英, 8.3,-37,  -2, ---, 7, 14.4, ⑬⑭,15, 2,Ｍアイファｰラスカル, 54,黛弘人, 3.4, 38, -10, -14,15,538.8, ⑮⑮,15, 2,Ｊコスモジャイロ, 65,柴田大, 3.0, 33,* 14, -43,14,125.9, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 4,Ｐホウショウルアｰ, 26,大野拓, 3.2, 31,   2, -34,15,175.6, ⑥⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
