10年 5月30日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 5月30日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 7R  ダ1300m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝2400m 3 歳ｵｰﾌﾟﾝ(国) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京優駿 ＧⅠ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ａホｰプダイナスティ, 65,勝浦正,, 65,  -4,*  6, 3,  7.1, ⑬⑯, 1, 7,Ｇナンヨｰストロング, 56,三浦皇,, 79,   6,* 13, 4, 13.0,⑩⑦⑦, 1,16,Ｍハンマｰプライス, 68,勝浦正,, 76,*  6,   8, 7, 14.3, ②②, 1, 1,Ｈエイシンフラッシュ, 84,内田博,,110,   0,* 43, 7, 31.9,⑨⑨⑪
 2, 6, ナカヤママニッシュ,---,柴田善, 0.2, 61,*  2,  -5, 2,  4.6, ④④, 2,12,Ｂネオヴェリｰブル, 71,北村宏, 0.3, 75,   3,* 13, 3,  5.5,⑬⑪⑨, 2, 6,Ｂクｰルフォｰマ, 76,北村宏, 0.0, 75,*  5,   9, 1,  3.9, ③④, 2, 8,Ｆロｰズキングダム, 86,後藤浩, 0.0,108,   2,* 41, 5, 19.5,⑩⑩⑦
 3, 5,Ｅダイナミズム, 61,後藤浩, 0.4, 58,*  2,  -7, 5, 10.2, ③③, 3,10,Ｄヤマニンミュゼット, 64,戸崎圭, 0.3, 74,* 13,  -5, 7, 23.9,①①①, 3,11,Ａノボレインボｰ, 76,大庭和, 0.1, 75,  -4,* 19, 4,  9.3, ⑫⑬, 3, 7,Ｅヴィクトワｰルピサ, 86,岩田康, 0.3,106,   1,  38, 1,  2.1,⑤⑦⑨
 4,16,Ｃタマノリテラシｰ, 62,内田博, 0.5, 62,  -2,* -1, 1,  2.3, ⑯⑬, 4,14,Ａダイワマニング, 76,武士沢, 0.5, 74,   0,* 18, 2,  4.4,⑰⑮⑭, 4,14,Ｃエフティレガシｰ, 75,蛯名正, 0.5, 74,*  7,   4, 9, 19.6, ④③, 4,13,Ｇゲシュタルト, 85,池添謙, 0.3,104,*  3,  33,12, 96.4,⑥⑥⑤
 5, 3,Ｂビジュｰトップス, 62,武士沢, 0.5, 58,   2,  -7,10, 34.8, ⑤⑤, 5, 4,Ｆスズヨタキオン, 58,丸山元, 1.3, 66,  -1,   9, 9, 50.8,⑭⑭⑮, 5, 7,Ｆモエレジンダイコ, 71,伊藤工, 0.6, 71,   1,   9,10, 21.1, ⑨⑧, 5, 3,Ｄルｰラｰシップ, 90,四位洋, 0.3,103,   2,  35, 4, 14.5,⑦⑤⑥
 6, 7,Ｄサントワマミｰ, 62,田中勝, 0.6, 59,   2,  -7, 4,  9.9, ⑥⑥, 6, 6,Ｅランペルｰル, 60,内田博, 1.4, 62,   8, -13, 1,  1.9,④⑤⑤, 6, 1,Ｋカシマチャンピオン, 69,宮崎北, 0.7, 70,   3,   6, 5, 12.6, ⑤⑤, 6, 9,Ｂペルｰサ, 90,横山典, 0.5,102,   1,  35, 2,  2.6,⑮⑪⑩
 7, 9,Ｇミステリｰクイｰン, 58,浜中俊, 1.1, 57,  -1,  -8,11, 49.1, ⑭⑩, 7,17,Ｍコスモクロッシング, 49,松岡正, 1.4, 63,* 10, -16, 5, 19.1,⑦④④, 7,13,Ｏファｰストメジャｰ, 64,石橋脩, 1.1, 69,  -5,* 12,15,287.2, ⑮⑮, 7,17,Ｋトゥザグロｰリｰ, 83,戸崎圭, 0.5, 99,*  3,  29,10, 65.8,④④③
 8,12,Ｋウェｰブピアサｰ, 49,柏木健, 1.8, 51,*  3, -21, 8, 27.0, ②②, 8, 9,Ｃマスタｰウィンド, 65,小林淳, 1.5, 61,* 10, -17, 8, 40.5,②③③, 8, 3,Ｈディパｰチャｰズ, 70,西田雄, 1.2, 68,   2,   3,12, 34.1, ⑧⑦, 8, 4,Ｐサンディエゴシチｰ, 71,浜中俊, 0.5,105,   0,* 39,15,300.0,⑫⑬⑭
 9,13,Ｉワンエイム, 56,村田一, 2.1, 50,  -1, -16,15,282.3, ⑫⑨, 9,16,Ｎジェイピｰブルｰス, 48,丸田恭, 1.6, 57,* 11, -23,10, 85.9,③②②, 9, 9,Ｅジｰトップキセキ, 72,三浦皇, 1.2, 67,  -4,   8, 3,  6.1, ⑬⑫, 9,12,Ｉヒルノダムｰル, 83,藤田伸, 0.6,102,   0,  35, 3,  8.8,⑪⑫⑫
10,14,Ｈマイネルナロッサ, 57,戸崎圭, 2.6, 48,  -2, -18, 7, 24.5, ⑩⑭,10,11, シルクルｰパス,---,藤田伸, 1.7, 63,  -5,* 12, 6, 19.9,⑱⑱⑱,10, 5,Ｄシルクドミニオン, 74,横山典, 1.2, 66,  -3,   8, 2,  4.0, ⑩⑪,10, 5,Ｌコスモファントム, 82,松岡正, 0.9, 96,*  3,  25,11, 70.3,③③④
